Timestamp,Milliseconds,X,Y,Z
2021-10-21 10:04:39,0,0.08721595,0.13128997,-0.34926328
2021-10-21 10:04:39,11,0.40625325,0.062049825,-0.3535242
2021-10-21 10:04:40,20,0.5463314,-0.02157097,-0.3210346
2021-10-21 10:04:40,30,0.66776794,-0.14726846,-0.27416435
2021-10-21 10:04:40,40,0.7726934,-0.3027925,-0.23262025
2021-10-21 10:04:40,50,0.82808554,-0.46690494,-0.20865251
2021-10-21 10:04:40,60,0.78334576,-0.59579813,-0.20332636
2021-10-21 10:04:40,70,0.635811,-0.6330813,-0.19107617
2021-10-21 10:04:40,80,0.40412277,-0.5409386,-0.11597724
2021-10-21 10:04:40,90,0.17776076,-0.3549889,-0.0046603945
2021-10-21 10:04:40,101,0.01904104,-0.21171506,0.06884068
2021-10-21 10:04:40,110,-0.01291595,-0.17230144,0.08109087
2021-10-21 10:04:40,120,-0.00013315413,-0.13501829,0.039546777
2021-10-21 10:04:40,130,0.11970556,-0.101463445,-0.032889068
2021-10-21 10:04:40,140,0.27469698,-0.022103585,-0.08615072
2021-10-21 10:04:40,150,0.40252492,-0.0029293909,-0.12449911
2021-10-21 10:04:40,160,0.5143744,-0.08495233,-0.15379302
2021-10-21 10:04:40,170,0.5692339,-0.28202045,-0.14740162
2021-10-21 10:04:40,180,0.53621167,-0.47862253,-0.06644391
2021-10-21 10:04:40,191,0.4179708,-0.6229616,0.032622762
2021-10-21 10:04:40,200,0.26138157,-0.67089707,0.093341045
2021-10-21 10:04:40,210,0.09733567,-0.62455946,0.11997187
2021-10-21 10:04:40,220,-0.08322133,-0.37203264,0.13648298
2021-10-21 10:04:40,230,-0.24993029,0.04873441,0.1306242
2021-10-21 10:04:40,240,-0.3607811,0.35871723,0.0789604
2021-10-21 10:04:40,250,-0.37196606,0.47536024,-0.02223674
2021-10-21 10:04:40,260,-0.3250958,0.4359466,-0.13887976
2021-10-21 10:04:40,270,-0.25898477,0.31344482,-0.19959804
2021-10-21 10:04:40,281,-0.20412529,0.14620323,-0.19959804
2021-10-21 10:04:40,290,-0.16684212,-0.020505736,-0.16817367
2021-10-21 10:04:40,300,-0.1370156,-0.18774731,-0.12822743
2021-10-21 10:04:40,310,-0.10985216,-0.30865127,-0.07975932
2021-10-21 10:04:40,320,-0.0661776,-0.36617386,-0.0435414
2021-10-21 10:04:40,330,-0.033155378,-0.41790423,-0.00838871
2021-10-21 10:04:40,340,-0.019307349,-0.3773588,0.044340324
2021-10-21 10:04:40,350,-0.025698747,-0.24526991,0.1242328
2021-10-21 10:04:40,361,-0.045938175,-0.08495233,0.20519051
2021-10-21 10:04:40,370,-0.085351795,-0.017842652,0.27389804
2021-10-21 10:04:40,380,-0.10772169,-0.022636201,0.2952027
2021-10-21 10:04:40,390,-0.13914606,-0.014114338,0.26857188
2021-10-21 10:04:40,400,-0.1886794,-0.040212546,0.2435389
2021-10-21 10:04:40,410,-0.18388586,-0.072169535,0.19826649
2021-10-21 10:04:40,420,-0.17110306,-0.07909355,0.12370019
2021-10-21 10:04:40,430,-0.23821273,-0.054593194,0.05712312
2021-10-21 10:04:40,440,-0.3858141,0.023168819,0.05392742
2021-10-21 10:04:40,451,-0.5125768,0.018907886,0.114645705
2021-10-21 10:04:40,460,-0.5557188,-0.0061250897,0.17749445
2021-10-21 10:04:40,470,-0.49659833,-0.087615415,0.20092958
2021-10-21 10:04:40,480,-0.3213675,-0.16804051,0.16790736
2021-10-21 10:04:40,490,-0.09866721,-0.18668209,0.11198262
2021-10-21 10:04:40,500,0.07869409,-0.19520395,0.07416685
2021-10-21 10:04:40,510,0.1852174,-0.2484656,0.051796954
2021-10-21 10:04:40,520,0.24540305,-0.3001294,0.04061201
2021-10-21 10:04:40,531,0.2922733,-0.38907635,0.02197043
2021-10-21 10:04:40,540,0.31304535,-0.43175226,0.009720251
2021-10-21 10:04:40,550,0.3114475,-0.46637234,-0.00039946238
2021-10-21 10:04:40,560,0.19054356,-0.32196668,0.18814678
2021-10-21 10:04:40,570,0.21717438,-0.11424624,0.31277904
2021-10-21 10:04:40,581,0.41743818,0.0902785,0.14393961
2021-10-21 10:04:40,591,0.49999374,0.06418029,0.008122402
2021-10-21 10:04:40,602,0.4888088,-0.17017098,-0.15059732
2021-10-21 10:04:40,611,0.39879662,-0.40718532,-0.12556434
2021-10-21 10:04:40,621,0.43288407,-0.60432,-0.03768262
2021-10-21 10:04:40,630,0.71943176,-1.0117717,0.02356828
2021-10-21 10:04:40,640,0.8424662,-1.2035136,0.017176883
2021-10-21 10:04:40,651,1.0778826,-1.5129638,-0.0067908606
2021-10-21 10:04:40,660,1.2515156,-1.6732813,-0.03874785
2021-10-21 10:04:40,671,1.3377995,-1.747315,-0.07603101
2021-10-21 10:04:40,681,1.3085057,-1.6152261,-0.12396649
2021-10-21 10:04:40,690,1.1673622,-1.3723531,-0.16231488
2021-10-21 10:04:40,702,0.8696296,-1.1007186,-0.17616291
2021-10-21 10:04:40,711,0.7838783,-0.99898887,-0.17509767
2021-10-21 10:04:40,721,0.63155,-0.7768878,-0.1628475
2021-10-21 10:04:40,730,0.5372769,-0.4780899,-0.13834713
2021-10-21 10:04:40,740,0.17190199,0.09187635,-0.0046603945
2021-10-21 10:04:40,750,-0.0027962367,0.18934517,0.114645705
2021-10-21 10:04:40,760,-0.14553747,0.3230319,0.1790923
2021-10-21 10:04:40,771,-0.31018254,0.584014,0.1950708
2021-10-21 10:04:40,781,-0.48807645,0.85245275,0.14180915
2021-10-21 10:04:40,790,-0.6478614,1.1054456,0.10186291
2021-10-21 10:04:40,800,-0.76290655,1.1299459,0.10772169
2021-10-21 10:04:40,810,-0.7378736,0.87695307,0.16950521
2021-10-21 10:04:40,821,-0.6020564,0.66230863,0.15565717
2021-10-21 10:04:40,830,-0.5509252,0.5685681,0.06777545
2021-10-21 10:04:40,841,-0.59087145,0.49506706,-0.007856093
2021-10-21 10:04:40,850,-0.5866105,0.5035889,-0.062182978
2021-10-21 10:04:40,861,-0.5770234,0.48175162,-0.09094427
2021-10-21 10:04:40,871,-0.54400116,0.38002187,-0.12609696
2021-10-21 10:04:40,880,-0.47476104,0.34060827,-0.16178226
2021-10-21 10:04:40,891,-0.39167288,0.3193036,-0.19373925
2021-10-21 10:04:40,901,-0.34640047,0.31451005,-0.27096865
2021-10-21 10:04:40,910,-0.32562843,0.31557527,-0.33754572
2021-10-21 10:04:40,920,-0.28668085,0.26604193,-0.3695027
2021-10-21 10:04:40,930,-0.26484355,0.23621543,-0.37962243
2021-10-21 10:04:40,941,-0.19773388,0.07483262,-0.43348327
2021-10-21 10:04:40,950,-0.12955897,0.01837527,-0.48781013
2021-10-21 10:04:40,960,-0.058188353,-0.06098459,-0.5016582
2021-10-21 10:04:40,970,0.04620448,-0.1872147,-0.48834276
2021-10-21 10:04:40,981,0.1500647,-0.21011722,-0.34553495
2021-10-21 10:04:40,990,0.2240984,-0.116909325,-0.24114212
2021-10-21 10:04:40,1000,0.25392494,-0.0023967742,-0.1756303
2021-10-21 10:04:40,1011,0.25765324,0.049799643,-0.17190199
2021-10-21 10:04:41,1021,0.31890413,0.034886383,-0.13728191
2021-10-21 10:04:41,1030,0.39027476,-0.007190323,-0.1143794
2021-10-21 10:04:41,1040,0.48614573,-0.1323552,-0.096270435
2021-10-21 10:04:41,1050,0.5782884,-0.261781,-0.062182978
2021-10-21 10:04:41,1061,0.6208977,-0.34593442,-0.0057256273
2021-10-21 10:04:41,1070,0.57456005,-0.2873466,0.05872097
2021-10-21 10:04:41,1080,0.42915577,-0.09880036,0.143407
2021-10-21 10:04:41,1091,0.23794642,0.1483337,0.24513675
2021-10-21 10:04:41,1100,0.07283531,0.32516238,0.33994249
2021-10-21 10:04:41,1111,-0.060851436,0.4322183,0.41344357
2021-10-21 10:04:41,1120,-0.19453818,0.48441473,0.5151733
2021-10-21 10:04:41,1130,-0.25152814,0.4679036,0.55618477
2021-10-21 10:04:41,1140,-0.3730313,0.29107493,0.5013253
2021-10-21 10:04:41,1151,-0.4214994,0.20532367,0.41557404
2021-10-21 10:04:41,1161,-0.40445566,0.19360611,0.2019948
2021-10-21 10:04:41,1170,-0.2717676,0.22236739,0.17483138
2021-10-21 10:04:41,1180,-0.17536399,0.09826775,0.17696184
2021-10-21 10:04:41,1191,-0.14607008,0.014114338,0.17003782
2021-10-21 10:04:41,1200,-0.11730879,-0.14673585,0.14926578
2021-10-21 10:04:41,1211,-0.14127652,-0.26870504,0.1338199
2021-10-21 10:04:41,1221,-0.34267214,-0.41843686,0.17642923
2021-10-21 10:04:41,1230,-0.64626354,-0.3805545,0.17429875
2021-10-21 10:04:41,1241,-0.7836786,-0.184019,0.27123496
