Timestamp,Milliseconds,X,Y,Z
2021-10-15 09:48:29,0,-9.6580305,-0.45882374,0.3681956
2021-10-15 09:48:29,11,-10.115658,-0.14476576,-0.36251262
2021-10-15 09:48:29,20,-10.120443,-0.13758731,-0.5949155
2021-10-15 09:48:29,30,-9.986146,-0.26470602,-0.59730834
2021-10-15 09:48:29,40,-9.835399,-0.38673997,-0.357727
2021-10-15 09:48:30,50,-9.9191475,-0.2958127,-0.16600206
2021-10-15 09:48:30,60,-9.900004,-0.39631125,0.13100705
2021-10-15 09:48:30,70,-9.662816,-0.4325027,0.7369894
2021-10-15 09:48:30,80,-9.459127,-0.6478567,0.7298109
2021-10-15 09:48:30,91,-9.430413,-0.71276206,0.6269195
2021-10-15 09:48:30,100,-9.588638,-0.5952146,0.2318047
2021-10-15 09:48:30,110,-9.725029,-0.5665008,-0.25692934
2021-10-15 09:48:30,120,-9.909575,-0.6406783,-0.09661021
2021-10-15 09:48:30,130,-9.842577,-0.74865437,-0.0317049
2021-10-15 09:48:30,140,-9.722636,-0.90418786,0.15014961
2021-10-15 09:48:30,150,-9.660423,-1.0169497,0.39212382
2021-10-15 09:48:30,160,-9.648459,-1.1006985,0.6652047
2021-10-15 09:48:30,170,-9.638887,-1.1102697,0.72502524
2021-10-15 09:48:30,181,-9.6173525,-1.0456635,0.57427746
2021-10-15 09:48:30,190,-9.655638,-1.0217353,0.42801616
2021-10-15 09:48:30,200,-9.622138,-0.6334998,-5.9820566E-4
2021-10-15 09:48:30,210,-10.022338,-0.25752753,0.030508488
2021-10-15 09:48:30,220,-10.213763,-0.15702899,0.032901313
2021-10-15 09:48:30,230,-10.259227,-0.11844472,0.16211374
2021-10-15 09:48:30,240,-10.098908,-0.50189453,0.526421
2021-10-15 09:48:30,250,-9.962218,-0.84436727,0.70588267
2021-10-15 09:48:30,261,-9.70828,-1.2203395,0.770788
2021-10-15 09:48:30,270,-9.593424,-1.3618152,0.68195444
2021-10-15 09:48:30,280,-9.514461,-1.4694922,0.45912284
2021-10-15 09:48:30,290,-9.4686985,-1.4527425,0.26051855
2021-10-15 09:48:30,300,-9.4280205,-1.4359927,0.212363
2021-10-15 09:48:30,310,-9.416057,-1.3546367,0.35862428
2021-10-15 09:48:30,320,-9.638887,-1.0839486,0.56470615
2021-10-15 09:48:30,330,-9.698709,-0.88983095,0.5599205
2021-10-15 09:48:30,340,-9.794721,-0.7055836,0.634098
2021-10-15 09:48:30,351,-9.842577,-0.58564335,0.74895346
2021-10-15 09:48:30,360,-9.911968,-0.549751,0.8066803
2021-10-15 09:48:30,370,-9.883255,-0.61435723,0.79471624
2021-10-15 09:48:30,380,-9.816256,-0.67178494,0.8042875
2021-10-15 09:48:30,390,-9.789935,-0.74147594,0.8210373
2021-10-15 09:48:30,400,-9.693923,-0.74865437,0.8282157
2021-10-15 09:48:30,410,-9.610174,-0.65024954,0.7827521
2021-10-15 09:48:30,420,-9.526425,-0.61435723,0.8258229
2021-10-15 09:48:30,431,-9.437592,-0.66699934,0.89282197
2021-10-15 09:48:30,440,-9.363414,-0.73429745,0.8952148
2021-10-15 09:48:30,450,-9.279665,-0.9233304,0.9550353
2021-10-15 09:48:30,460,-9.217452,-1.0289137,0.9382856
2021-10-15 09:48:30,470,-9.22463,-1.1964114,0.878465
2021-10-15 09:48:30,480,-9.234201,-1.2876377,0.701097
2021-10-15 09:48:30,491,-9.29163,-1.3259228,0.552742
2021-10-15 09:48:30,500,-9.282058,-1.3809577,0.4351946
2021-10-15 09:48:30,510,-9.270094,-1.3929219,0.37298122
2021-10-15 09:48:30,520,-9.231809,-1.4503496,0.41844487
2021-10-15 09:48:30,530,-9.2126665,-1.66361,0.6723832
2021-10-15 09:48:30,540,-9.111869,-1.9869401,0.79950184
2021-10-15 09:48:30,551,-9.078369,-2.439782,1.0342976
2021-10-15 09:48:30,560,-9.133404,-2.6195426,1.3719847
2021-10-15 09:48:30,570,-9.133404,-2.911766,1.474876
2021-10-15 09:48:30,580,-9.500104,-2.9620154,1.6354942
2021-10-15 09:48:30,590,-10.120443,-2.899802,2.1361923
2021-10-15 09:48:30,600,-10.395917,-3.2303107,1.8870398
2021-10-15 09:48:30,611,-10.877473,-3.129812,0.919143
2021-10-15 09:48:30,621,-11.504991,-2.3967109,-0.5371887
2021-10-15 09:48:30,631,-11.837892,-1.3881363,-1.6103697
2021-10-15 09:48:30,641,-11.830713,-0.6478567,-2.5615165
2021-10-15 09:48:30,651,-11.59831,-0.1905285,-3.2871401
2021-10-15 09:48:30,661,-11.3829565,0.33170503,-3.2488549
2021-10-15 09:48:30,670,-10.9684,0.83718884,-3.0693932
2021-10-15 09:48:30,682,-9.823434,1.4575281,-2.6285157
2021-10-15 09:48:30,691,-9.176475,1.5678971,-2.3195424
2021-10-15 09:48:30,701,-8.587242,1.5798612,-1.4907285
2021-10-15 09:48:30,710,-8.055437,1.5774683,-0.3167499
2021-10-15 09:48:30,721,-7.698608,1.5918252,1.6642082
2021-10-15 09:48:30,731,-7.88794,1.0049855,4.0884366
2021-10-15 09:48:30,740,-7.789535,-0.9281161,4.914858
2021-10-15 09:48:30,752,-8.156235,-2.9045875,4.639384
2021-10-15 09:48:30,761,-9.282058,-3.8386858,3.8321054
2021-10-15 09:48:30,771,-10.95165,-3.7764723,2.2462623
2021-10-15 09:48:30,782,-11.837892,-3.675974,0.74895346
2021-10-15 09:48:30,791,-12.824931,-3.7692938,-0.54675996
2021-10-15 09:48:30,801,-13.366307,-3.6110685,-0.54675996
2021-10-15 09:48:30,811,-13.4763775,-2.1092732,0.22941187
2021-10-15 09:48:30,821,-13.761422,-0.74147594,0.97896355
2021-10-15 09:48:30,831,-13.809578,0.38434714,0.47108695
2021-10-15 09:48:30,841,-13.438092,1.3809577,-0.78634137
2021-10-15 09:48:30,852,-13.042977,1.8361923,-1.0043873
2021-10-15 09:48:30,861,-12.554243,2.1738794,-0.9421739
2021-10-15 09:48:30,871,-12.501601,2.2384856,-0.9876375
2021-10-15 09:48:30,881,-11.972189,0.9089735,-1.6510476
2021-10-15 09:48:30,892,-12.09183,-0.09930214,-2.1804597
2021-10-15 09:48:30,900,-12.700205,-0.4971089,-2.0344975
2021-10-15 09:48:30,912,-13.727922,-0.7199405,-1.1338989
2021-10-15 09:48:30,920,-14.104194,-0.87308115,-0.36011982
2021-10-15 09:48:30,931,-13.945969,-0.9376874,0.6269195
2021-10-15 09:48:30,941,-13.512269,-0.8850453,1.1371889
2021-10-15 09:48:30,951,-13.038192,-0.8108678,1.3097713
2021-10-15 09:48:30,961,-12.444173,-1.0767702,1.678565
2021-10-15 09:48:30,971,-11.61506,-1.419243,2.114657
2021-10-15 09:48:30,981,-10.554143,-1.6253247,2.2558336
2021-10-15 09:48:30,991,-9.447163,-1.3881363,1.96361
2021-10-15 09:48:30,1001,-8.496315,-1.0169497,1.407877
2021-10-15 09:48:30,1011,-8.354839,-0.8012965,-0.04366901
2021-10-15 09:48:30,1020,-7.7368927,-0.54735816,-1.2559328
2021-10-15 09:48:30,1031,-5.6961145,-0.5712864,-1.1817553
2021-10-15 09:48:30,1041,-3.161517,-0.62871414,-0.2545365
2021-10-15 09:48:31,1051,-1.43689,-0.65024954,0.5910272
2021-10-15 09:48:31,1061,0.59940207,-0.98584294,2.0832512
2021-10-15 09:48:31,1071,1.2460624,-1.2469597,2.373082
2021-10-15 09:48:31,1081,1.4712868,-1.2732807,1.7001005
2021-10-15 09:48:31,1091,1.3420744,-1.0719845,0.29641092
2021-10-15 09:48:31,1101,-0.06669993,-0.59282184,-1.8451654
2021-10-15 09:48:31,1111,-0.7755736,-0.82283187,-3.2847474
2021-10-15 09:48:31,1122,-3.892225,-0.52582276,-6.001498
2021-10-15 09:48:31,1132,-5.073083,-0.2551347,-5.788238
2021-10-15 09:48:31,1141,-7.0229344,0.032303106,-6.276972
2021-10-15 09:48:31,1151,-11.251052,0.7079764,-9.022138
2021-10-15 09:48:31,1160,-14.142479,1.0911272,-10.306187
2021-10-15 09:48:31,1170,-18.145372,1.3929219,-8.765806
2021-10-15 09:48:31,1181,-22.052254,1.5822539,0.29880372
2021-10-15 09:48:31,1190,-23.225933,0.6649056,2.8546374
2021-10-15 09:48:31,1201,-22.021147,-0.67178494,0.42083767
2021-10-15 09:48:31,1210,-17.383558,-0.6550352,-0.56350976
2021-10-15 09:48:31,1221,-14.748462,-0.3293122,-1.7255242
2021-10-15 09:48:31,1231,-13.337593,-0.08255238,-3.4692938
2021-10-15 09:48:31,1241,-11.145768,0.0059820567,-2.5519454
2021-10-15 09:48:31,1251,-8.726325,0.10887343,-0.46301118
2021-10-15 09:48:31,1260,-6.7522464,0.20727827,-0.12771691
2021-10-15 09:48:31,1272,-5.5450673,0.5617151,-1.2702898
2021-10-15 09:48:31,1280,-7.856833,0.8563314,-2.0847468
2021-10-15 09:48:31,1291,-10.668998,0.875474,-2.2884357
2021-10-15 09:48:31,1301,-12.388839,0.06819545,-0.9086744
2021-10-15 09:48:31,1311,-13.193725,-0.75344,0.57427746
2021-10-15 09:48:31,1321,-13.658531,-1.3737793,2.2031915
2021-10-15 09:48:31,1331,-14.781961,-1.8361923,2.3682961
2021-10-15 09:48:31,1341,-15.910177,-2.6219354,2.356332
2021-10-15 09:48:31,1351,-16.317554,-3.6664026,2.9530423
2021-10-15 09:48:31,1361,-16.010975,-4.4856453,3.5111682
2021-10-15 09:48:31,1371,-14.803496,-5.3072805,3.551846
2021-10-15 09:48:31,1381,-13.0621195,-4.3058844,2.4284158
2021-10-15 09:48:31,1392,-12.113365,-2.356033,0.6269195
2021-10-15 09:48:31,1401,-11.46192,-1.2613167,-0.34337005
2021-10-15 09:48:31,1411,-10.700105,-0.62871414,-1.3803595
2021-10-15 09:48:31,1421,-9.526425,-0.09451649,-0.24735804
2021-10-15 09:48:31,1432,-8.345268,0.39900318,0.959821
2021-10-15 09:48:31,1441,-7.380063,0.74386877,1.1946167
2021-10-15 09:48:31,1451,-6.0864434,0.97866446,0.5886344
2021-10-15 09:48:31,1461,-4.553242,1.0289137,-0.43429732
2021-10-15 09:48:31,1471,-2.902793,1.1174482,-0.69302124
2021-10-15 09:48:31,1481,-1.5661024,1.1294123,0.1477568
2021-10-15 09:48:31,1490,-0.47138608,1.0480564,1.5634105
2021-10-15 09:48:31,1502,0.26171497,0.401396,1.6283158
2021-10-15 09:48:31,1511,0.1585245,-0.20249261,1.0366904
2021-10-15 09:48:31,1522,-0.059521463,-1.0313065,-0.6044868
2021-10-15 09:48:31,1530,-0.0065802624,-1.8649062,-2.678765
2021-10-15 09:48:31,1541,-0.5455636,-2.559423,-4.556832
2021-10-15 09:48:31,1551,-2.0907288,-2.5689943,-5.7547383
2021-10-15 09:48:31,1561,-3.7938204,-2.4254248,-6.937989
2021-10-15 09:48:31,1571,-7.7010007,-2.2360928,-8.260323
2021-10-15 09:48:31,1580,-11.4954195,-2.0662024,-8.976674
2021-10-15 09:48:31,1591,-15.050256,-1.8505492,-8.135597
2021-10-15 09:48:31,1602,-19.642382,-1.1389836,5.9449677
2021-10-15 09:48:31,1611,-21.338295,-0.16660027,10.081859
2021-10-15 09:48:31,1621,-21.434307,-0.12083755,4.955536
2021-10-15 09:48:31,1631,-19.31666,0.15463616,-0.9302098
2021-10-15 09:48:31,1641,-15.816856,-0.8922237,-3.6849468
2021-10-15 09:48:31,1651,-14.226228,-1.1940185,-4.8251266
2021-10-15 09:48:31,1661,-12.820146,-1.5942181,-4.226323
2021-10-15 09:48:31,1671,-11.181661,-1.8002999,-1.5960127
2021-10-15 09:48:31,1681,-9.679565,-1.9486549,0.020937199
2021-10-15 09:48:31,1692,-9.495318,-2.181058,0.08075777
2021-10-15 09:48:31,1700,-11.483455,-1.3737793,0.4112664
2021-10-15 09:48:31,1711,-14.0392885,0.14267205,1.1563315
2021-10-15 09:48:31,1722,-15.071792,0.971486,0.6436693
2021-10-15 09:48:31,1732,-15.455241,1.5607185,-0.4989035
2021-10-15 09:48:31,1741,-15.426528,1.8385851,-1.5026926
2021-10-15 09:48:31,1752,-15.517455,2.0542383,-1.9914266
2021-10-15 09:48:31,1760,-15.610775,2.3512473,-1.8068802
2021-10-15 09:48:31,1771,-15.577275,2.6482565,-0.78634137
2021-10-15 09:48:31,1782,-15.09572,2.9093733,0.18604197
2021-10-15 09:48:31,1790,-13.634603,1.934298,0.92153585
2021-10-15 09:48:31,1802,-11.713465,0.27188447,0.9095717
2021-10-15 09:48:31,1810,-10.865508,-0.6119644,0.46630132
2021-10-15 09:48:31,1821,-10.336097,-0.5880362,-0.034097724
2021-10-15 09:48:31,1831,-9.186047,-0.61675006,0.16689938
2021-10-15 09:48:31,1841,-7.705786,-0.7175477,0.7513463
2021-10-15 09:48:31,1850,-4.800002,-0.9834501,1.0773684
2021-10-15 09:48:31,1861,-3.0418758,-1.0073783,0.80907315
2021-10-15 09:48:31,1870,-0.5168497,-0.7151549,-0.14925231
2021-10-15 09:48:31,1881,0.6999006,-0.46121657,-0.97567344
2021-10-15 09:48:31,1891,1.334896,-0.02751746,-1.7087744
2021-10-15 09:48:31,1901,1.7395821,0.3699902,-1.9049859
2021-10-15 09:48:31,1910,1.9815563,0.7175477,-2.2067807
2021-10-15 09:48:31,1920,1.7730815,0.91854477,-2.5351956
2021-10-15 09:48:31,1930,1.3058829,1.3713865,-2.8896325
2021-10-15 09:48:31,1941,-0.5721837,1.7162521,-2.9662027
2021-10-15 09:48:31,1951,-1.8966111,1.8314066,-2.4391835
2021-10-15 09:48:31,1961,-4.9989057,0.8491529,-2.0823538
2021-10-15 09:48:31,1970,-5.7559347,0.26470602,-1.8332013
2021-10-15 09:48:31,1981,-8.07458,-0.37716866,-3.165106
2021-10-15 09:48:31,1991,-10.668998,-1.1389836,-5.8097734
2021-10-15 09:48:31,2001,-13.57239,-1.6540387,-9.170493
2021-10-15 09:48:31,2010,-16.835003,-1.8744774,-10.001699
2021-10-15 09:48:31,2021,-21.396023,-1.9486549,-0.2976073
2021-10-15 09:48:31,2030,-23.659632,-1.9510478,5.8010993
2021-10-15 09:48:31,2041,-22.674986,-0.1160519,-0.034097724
2021-10-15 09:48:32,2052,-19.462921,1.0743774,-2.8537402
2021-10-15 09:48:32,2061,-17.3692,0.33409786,-6.937989
2021-10-15 09:48:32,2070,-15.678073,0.18574286,-8.315358
2021-10-15 09:48:32,2082,-13.435699,1.0169497,-2.9781668
2021-10-15 09:48:32,2090,-11.595918,2.164308,3.1926236
2021-10-15 09:48:32,2102,-11.047363,2.8567312,2.8307092
2021-10-15 09:48:32,2110,-13.500305,2.2360928,-1.1240284
2021-10-15 09:48:32,2121,-14.238192,0.6649056,-3.1890345
2021-10-15 09:48:32,2131,-13.86222,-0.942473,-2.309971
