Timestamp,Milliseconds,X,Y,Z
2021-10-15 09:48:29,1,-0.0026630824,-0.0313578,0.041344356
2021-10-15 09:48:29,11,0.10279499,0.040545434,-0.014580377
2021-10-15 09:48:29,21,0.04101147,0.027230019,0.0141809145
2021-10-15 09:48:29,31,-0.069772765,-0.0025965055,0.05785547
2021-10-15 09:48:29,42,-0.1448717,-0.01111837,0.087681994
2021-10-15 09:48:30,51,-0.18694839,-0.04467321,0.10525834
2021-10-15 09:48:30,61,-0.22689463,-0.09420655,0.11591067
2021-10-15 09:48:30,71,-0.13421936,-0.052129842,0.10792142
2021-10-15 09:48:30,81,0.031424373,-0.029759947,0.0780949
2021-10-15 09:48:30,91,0.18961148,-0.004194355,0.03335511
2021-10-15 09:48:30,101,0.27589536,-0.0025965055,-0.0007323477
2021-10-15 09:48:30,111,0.2897434,-0.006324821,-0.00019973119
2021-10-15 09:48:30,121,0.2615147,-0.007390054,0.0035285845
2021-10-15 09:48:30,132,0.2450036,-0.020172851,0.01790923
2021-10-15 09:48:30,141,0.2418079,-0.015379302,0.02430063
2021-10-15 09:48:30,151,0.2615147,-0.0036617385,0.018974463
2021-10-15 09:48:30,161,0.30465665,0.002197043,0.008322133
2021-10-15 09:48:30,171,0.36910325,0.003262276,-0.0028628136
2021-10-15 09:48:30,181,0.44047385,0.0075232084,-0.006591129
2021-10-15 09:48:30,191,0.5167046,-0.012183603,0.008322133
2021-10-15 09:48:30,201,0.54812896,0.015512456,-0.0076563624
2021-10-15 09:48:30,211,0.5071175,0.059719626,-0.025765324
2021-10-15 09:48:30,221,0.4543219,0.058121778,-0.0060585127
2021-10-15 09:48:30,232,0.4095821,0.045871597,0.020039696
2021-10-15 09:48:30,241,0.37496203,0.028827868,0.033887725
2021-10-15 09:48:30,251,0.3707011,0.021903854,0.031757258
2021-10-15 09:48:30,261,0.41224518,0.035751883,0.0077895164
2021-10-15 09:48:30,271,0.47995406,0.048002064,-0.021504391
2021-10-15 09:48:30,281,0.5396071,0.07463289,-0.04920045
2021-10-15 09:48:30,291,0.5848795,0.12576407,-0.06997249
2021-10-15 09:48:30,301,0.6035211,0.15665583,-0.07583128
2021-10-15 09:48:30,311,0.646663,0.24134186,-0.09180977
2021-10-15 09:48:30,321,0.66636986,0.2685053,-0.09021192
2021-10-15 09:48:30,332,0.6850114,0.26797268,-0.078494355
2021-10-15 09:48:30,341,0.6945985,0.2653096,-0.058787547
2021-10-15 09:48:30,351,0.6935333,0.25732034,-0.048667833
2021-10-15 09:48:30,361,0.6823483,0.22216766,-0.016710844
2021-10-15 09:48:30,371,0.6727612,0.20246086,0.0029959679
2021-10-15 09:48:30,381,0.6525218,0.18648235,0.018974463
2021-10-15 09:48:30,391,0.6418695,0.18275404,0.025898477
2021-10-15 09:48:30,402,0.61896694,0.17742787,0.039746508
2021-10-15 09:48:30,411,0.59286875,0.17529741,0.046137907
2021-10-15 09:48:30,421,0.5694336,0.1747648,0.061051168
2021-10-15 09:48:30,431,0.5614444,0.1747648,0.07223611
2021-10-15 09:48:30,441,0.56197697,0.17583002,0.08395368
2021-10-15 09:48:30,451,0.5715641,0.17689526,0.09247554
2021-10-15 09:48:30,461,0.5944666,0.17902572,0.08661676
2021-10-15 09:48:30,471,0.62216264,0.17742787,0.07436658
2021-10-15 09:48:30,481,0.64772826,0.18062358,0.053594537
2021-10-15 09:48:30,492,0.6637068,0.2040587,0.035485577
2021-10-15 09:48:30,502,0.66743505,0.2168415,0.03335511
2021-10-15 09:48:30,511,0.6626415,0.25039634,0.035485577
2021-10-15 09:48:30,521,0.6594458,0.26371175,0.040279124
2021-10-15 09:48:30,531,0.6594458,0.29566875,0.05945332
2021-10-15 09:48:30,541,0.66636986,0.30152753,0.065844715
2021-10-15 09:48:30,551,0.6961964,0.29939705,0.058388084
2021-10-15 09:48:30,561,0.75105584,0.30312538,0.028028945
2021-10-15 09:48:30,571,0.82881784,0.310582,-0.012449911
2021-10-15 09:48:30,582,0.9236236,0.31484294,-0.0667768
2021-10-15 09:48:30,591,1.0562451,0.33188665,-0.092342384
2021-10-15 09:48:30,602,1.2107038,0.32549527,-0.08754884
2021-10-15 09:48:30,611,1.304977,0.28395116,-0.1312234
2021-10-15 09:48:30,621,1.3166946,0.26797268,-0.16797394
2021-10-15 09:48:30,632,1.2687591,0.28022286,-0.16424562
2021-10-15 09:48:30,642,1.1574422,0.27063575,-0.12536462
2021-10-15 09:48:30,651,0.97368956,0.26957053,-0.08222267
2021-10-15 09:48:30,662,0.72495764,0.29194042,-0.050265685
2021-10-15 09:48:30,672,0.47036695,0.31857124,-0.0060585127
2021-10-15 09:48:30,682,0.23701435,0.33721283,0.03442034
2021-10-15 09:48:30,693,0.037283156,0.3499956,0.04720314
2021-10-15 09:48:30,701,-0.12942581,0.37076768,0.046670523
2021-10-15 09:48:30,713,-0.22636202,0.40272465,0.05146407
