time,wx (rad/s),wy (rad/s),wz (rad/s)
5.448790,0.55,0.15,0.14
5.453645,0.48,0.20,0.15
5.458652,0.43,0.22,0.17
5.464121,0.38,0.24,0.20
5.468796,0.33,0.25,0.25
5.474069,0.28,0.26,0.32
5.479033,0.19,0.27,0.33
5.484228,0.10,0.30,0.31
5.489594,0.02,0.32,0.28
5.494003,-0.05,0.33,0.27
5.499532,-0.10,0.32,0.27
5.504551,-0.13,0.30,0.27
5.509037,-0.15,0.29,0.26
5.514230,-0.15,0.28,0.25
5.519432,-0.14,0.28,0.23
5.524550,-0.11,0.28,0.21
5.529414,-0.07,0.27,0.19
5.534531,-0.02,0.26,0.16
5.544345,0.03,0.23,0.14
5.545628,0.09,0.21,0.12
5.549940,0.15,0.19,0.10
5.554432,0.21,0.16,0.08
5.571421,0.27,0.14,0.06
5.572055,0.32,0.09,0.03
5.572233,0.38,0.05,0.01
5.574806,0.43,-0.01,-0.01
5.580084,0.48,-0.09,-0.03
5.585553,0.52,-0.18,-0.06
5.590658,0.56,-0.26,-0.09
5.595093,0.60,-0.35,-0.13
5.600680,0.61,-0.42,-0.16
5.605079,0.62,-0.48,-0.20
5.610437,0.60,-0.52,-0.24
5.615106,0.58,-0.53,-0.27
5.620055,0.54,-0.51,-0.30
5.625673,0.49,-0.47,-0.32
5.630517,0.42,-0.43,-0.33
5.635226,0.35,-0.37,-0.33
5.640356,0.27,-0.30,-0.30
5.645637,0.19,-0.21,-0.26
5.650905,0.11,-0.11,-0.20
5.655352,0.03,-0.01,-0.13
5.660657,-0.04,0.06,-0.06
5.665731,-0.11,0.13,0.01
5.670757,-0.15,0.19,0.08
5.678191,-0.15,0.23,0.16
5.681274,-0.12,0.23,0.25
5.685967,-0.07,0.22,0.33
5.704584,0.00,0.23,0.35
5.705296,0.09,0.25,0.36
5.705491,0.20,0.27,0.38
5.709521,0.31,0.25,0.42
5.711769,0.39,0.16,0.44
5.716061,0.44,0.08,0.46
5.721856,0.47,0.10,0.46
5.726452,0.50,0.23,0.47
5.731413,0.57,0.35,0.47
5.735890,0.67,0.39,0.47
5.741282,0.78,0.33,0.47
5.746438,0.91,0.23,0.52
5.751917,1.01,0.15,0.62
5.757104,1.07,0.12,0.72
5.761622,1.07,0.14,0.81
5.766946,1.01,0.20,0.88
5.771668,0.92,0.27,0.94
5.776748,0.81,0.34,1.01
5.781996,0.69,0.39,1.07
5.787051,0.58,0.43,1.12
5.791832,0.48,0.45,1.17
5.796705,0.40,0.47,1.19
5.802175,0.35,0.47,1.18
5.812204,0.32,0.46,1.13
5.812761,0.36,0.50,1.02
5.816902,0.50,0.57,0.86
5.821977,0.60,0.46,0.66
5.838633,0.65,0.32,0.42
5.839215,0.66,0.21,0.16
5.839388,0.66,0.20,-0.04
5.842653,0.68,0.21,-0.21
5.848688,0.69,0.19,-0.37
5.852264,0.70,0.15,-0.55
5.857615,0.68,0.10,-0.73
5.862807,0.65,0.02,-0.93
5.867851,0.60,-0.13,-1.11
5.872525,0.56,-0.33,-1.27
5.877819,0.52,-0.51,-1.39
5.882863,0.46,-0.64,-1.49
5.887638,0.40,-0.71,-1.56
5.892784,0.32,-0.73,-1.57
5.897751,0.24,-0.77,-1.50
5.903117,0.15,-0.83,-1.35
5.912524,0.04,-0.88,-1.13
5.912995,-0.06,-0.91,-0.85
5.917993,-0.15,-0.91,-0.52
5.923210,-0.26,-0.92,-0.20
5.935405,-0.39,-0.92,0.04
5.936001,-0.53,-0.85,0.21
5.937985,-0.65,-0.74,0.36
5.943144,-0.76,-0.61,0.48
5.948231,-0.84,-0.49,0.58
5.953476,-0.91,-0.40,0.64
5.957896,-0.94,-0.28,0.64
5.963193,-0.95,-0.20,0.59
5.968621,-0.97,-0.20,0.49
5.973146,-1.00,-0.19,0.35
5.978358,-1.02,-0.17,0.17
5.983658,-1.05,-0.14,-0.04
5.988883,-1.07,-0.09,-0.25
5.993360,-1.08,-0.04,-0.44
5.998457,-1.07,0.02,-0.54
6.003971,-1.03,0.06,-0.56
6.009014,-1.00,0.08,-0.56
6.013619,-0.97,0.07,-0.56
6.018582,-0.94,0.05,-0.56
6.024509,-0.90,0.02,-0.55
6.028994,-0.87,-0.03,-0.53
6.034560,-0.84,-0.08,-0.50
6.039058,-0.80,-0.14,-0.47
6.043968,-0.76,-0.21,-0.43
6.049465,-0.72,-0.27,-0.38
6.054382,-0.67,-0.34,-0.33
6.062095,-0.62,-0.40,-0.28
6.064205,-0.58,-0.46,-0.22
6.069264,-0.54,-0.52,-0.17
6.088455,-0.51,-0.58,-0.12
6.089198,-0.50,-0.62,-0.07
6.089365,-0.50,-0.66,-0.02
6.089527,-0.50,-0.68,0.02
6.094546,-0.51,-0.69,0.06
6.099304,-0.52,-0.69,0.10
6.106626,-0.53,-0.67,0.14
6.110123,-0.54,-0.64,0.18
6.114527,-0.55,-0.60,0.21
6.119955,-0.57,-0.55,0.23
6.124812,-0.59,-0.49,0.26
6.129960,-0.62,-0.43,0.29
6.134926,-0.64,-0.36,0.31
6.139604,-0.66,-0.28,0.34
6.144861,-0.67,-0.19,0.37
6.150232,-0.67,-0.07,0.37
6.155705,-0.66,0.06,0.36
6.159845,-0.64,0.18,0.34
6.165196,-0.61,0.29,0.30
6.170512,-0.56,0.39,0.24
6.175309,-0.51,0.47,0.18
6.180368,-0.46,0.51,0.10
6.185405,-0.40,0.49,0.01
6.190202,-0.33,0.41,-0.08
6.195438,-0.25,0.23,-0.17
6.200216,-0.16,-0.01,-0.25
6.205569,-0.08,-0.29,-0.30
6.219901,-0.03,-0.56,-0.34
6.220504,-0.01,-0.77,-0.36
6.221312,0.02,-0.90,-0.34
6.225881,0.06,-0.89,-0.31
6.231059,0.05,-0.74,-0.28
6.235698,-0.01,-0.47,-0.27
6.242006,-0.12,-0.13,-0.26
6.245760,-0.22,0.24,-0.27
6.251222,-0.28,0.54,-0.32
6.256099,-0.32,0.65,-0.38
6.260821,-0.33,0.60,-0.45
6.266291,-0.32,0.45,-0.53
6.271337,-0.28,0.22,-0.60
6.276470,-0.24,-0.02,-0.67
6.281492,-0.19,-0.25,-0.71
6.286351,-0.14,-0.49,-0.68
6.291928,-0.08,-0.78,-0.58
6.296132,-0.03,-1.11,-0.45
6.301545,-0.01,-1.40,-0.34
6.306871,-0.02,-1.58,-0.25
6.312974,-0.06,-1.64,-0.17
6.316511,-0.13,-1.57,-0.08
6.321833,-0.23,-1.36,0.02
6.338296,-0.35,-1.08,0.13
6.338901,-0.49,-0.83,0.24
6.339077,-0.65,-0.65,0.35
6.342799,-0.80,-0.57,0.44
6.349959,-0.95,-0.57,0.50
6.351846,-1.08,-0.60,0.52
6.357163,-1.20,-0.61,0.49
6.362101,-1.31,-0.55,0.42
6.367228,-1.41,-0.40,0.29
6.372858,-1.49,-0.15,0.12
6.377232,-1.55,0.19,-0.07
6.382953,-1.58,0.59,-0.24
6.387226,-1.55,0.99,-0.32
6.392346,-1.47,1.33,-0.35
6.397201,-1.39,1.58,-0.39
6.402687,-1.31,1.74,-0.44
6.407604,-1.23,1.78,-0.52
6.412515,-1.15,1.66,-0.61
6.417349,-1.07,1.38,-0.70
6.422377,-0.97,1.02,-0.76
6.427474,-0.87,0.66,-0.79
6.433074,-0.79,0.36,-0.79
6.437567,-0.71,0.15,-0.76
6.447184,-0.65,0.05,-0.69
6.447720,-0.59,0.02,-0.56
6.452924,-0.55,0.00,-0.39
6.474783,-0.50,-0.04,-0.16
6.475325,-0.45,-0.16,0.13
6.475594,-0.40,-0.39,0.37
6.475695,-0.39,-0.60,0.49
6.477866,-0.38,-0.71,0.54
6.482990,-0.37,-0.72,0.58
6.487788,-0.35,-0.69,0.62
6.493536,-0.32,-0.64,0.66
6.498650,-0.29,-0.56,0.71
6.504371,-0.27,-0.46,0.75
6.509575,-0.26,-0.36,0.77
6.513568,-0.26,-0.26,0.79
6.518081,-0.29,-0.17,0.78
6.523144,-0.33,-0.11,0.74
6.528335,-0.38,-0.08,0.68
6.533532,-0.44,-0.05,0.61
6.538235,-0.50,-0.03,0.51
6.543354,-0.56,-0.01,0.39
6.548529,-0.63,0.00,0.26
6.553525,-0.67,0.02,0.14
6.564193,-0.70,0.05,0.06
6.564693,-0.72,0.08,0.02
6.569042,-0.74,0.09,-0.03
6.574019,-0.77,0.09,-0.09
6.587552,-0.80,0.09,-0.14
6.588255,-0.82,0.09,-0.19
6.588761,-0.85,0.07,-0.22
6.593910,-0.86,0.05,-0.25
6.598791,-0.88,0.02,-0.27
6.603986,-0.89,-0.01,-0.28
6.609890,-0.88,-0.04,-0.27
6.613955,-0.87,-0.07,-0.26
6.618930,-0.85,-0.10,-0.25
6.624977,-0.83,-0.13,-0.23
6.629519,-0.81,-0.16,-0.21
6.635038,-0.78,-0.19,-0.20
6.639875,-0.76,-0.20,-0.18
6.644319,-0.74,-0.21,-0.17
6.650124,-0.73,-0.22,-0.15
6.654741,-0.71,-0.22,-0.15
6.659728,-0.71,-0.22,-0.15
6.664961,-0.70,-0.23,-0.16
6.669295,-0.69,-0.26,-0.18
6.674218,-0.68,-0.29,-0.21
6.680943,-0.68,-0.32,-0.25
6.684870,-0.68,-0.36,-0.30
6.689805,-0.69,-0.38,-0.35
6.696671,-0.71,-0.39,-0.40
6.699894,-0.74,-0.40,-0.44
6.704679,-0.77,-0.40,-0.49
6.722010,-0.81,-0.39,-0.52
6.722677,-0.83,-0.38,-0.54
6.722839,-0.85,-0.36,-0.55
6.726591,-0.86,-0.34,-0.55
6.730202,-0.86,-0.30,-0.52
6.736951,-0.84,-0.26,-0.48
6.740288,-0.81,-0.20,-0.43
6.745059,-0.78,-0.11,-0.35
6.750082,-0.74,-0.01,-0.27
6.755223,-0.70,0.11,-0.18
6.760274,-0.66,0.24,-0.10
6.765334,-0.62,0.35,-0.02
6.770547,-0.57,0.42,0.04
6.776149,-0.51,0.48,0.09
6.780560,-0.42,0.54,0.12
6.785905,-0.33,0.56,0.14
6.790644,-0.22,0.56,0.16
6.795665,-0.11,0.53,0.16
6.800975,-0.02,0.47,0.16
6.805554,0.07,0.41,0.17
6.811656,0.13,0.39,0.18
6.816589,0.19,0.45,0.20
6.821072,0.27,0.52,0.25
6.830033,0.37,0.48,0.33
6.831082,0.46,0.30,0.40
6.837091,0.51,0.08,0.44
6.841050,0.51,-0.07,0.47
6.856574,0.48,-0.17,0.52
6.857238,0.42,-0.27,0.56
6.857412,0.34,-0.38,0.60
6.862694,0.26,-0.51,0.63
6.866137,0.19,-0.61,0.66
6.871591,0.11,-0.61,0.70
6.876364,0.03,-0.52,0.74
6.881613,-0.07,-0.36,0.77
6.886662,-0.18,-0.22,0.79
6.892108,-0.31,-0.12,0.79
6.897939,-0.44,-0.07,0.78
6.901802,-0.59,-0.08,0.73
6.906398,-0.75,-0.12,0.66
6.911878,-0.91,-0.16,0.54
6.917291,-1.09,-0.18,0.36
6.921879,-1.27,-0.07,0.12
6.926596,-1.32,0.32,-0.12
6.931882,-1.34,0.63,-0.28
6.937030,-1.39,0.79,-0.39
6.941944,-1.49,0.83,-0.52
6.946979,-1.63,0.71,-0.68
6.952573,-1.77,0.46,-0.86
6.957706,-1.87,0.17,-1.01
6.964937,-1.95,-0.10,-1.13
6.967475,-1.99,-0.29,-1.22
6.972573,-1.99,-0.34,-1.25
6.992352,-1.95,-0.30,-1.25
6.993092,-1.88,-0.25,-1.19
6.993280,-1.82,-0.24,-1.08
6.993445,-1.77,-0.34,-0.92
6.997743,-1.73,-0.56,-0.72
7.002639,-1.72,-0.86,-0.51
7.007355,-1.76,-1.15,-0.29
7.013061,-1.85,-1.37,-0.11
7.021143,-1.99,-1.49,0.01
7.022801,-2.16,-1.54,0.11
7.027471,-2.33,-1.51,0.20
7.032927,-2.51,-1.45,0.27
7.038211,-2.67,-1.34,0.34
7.043866,-2.81,-1.22,0.39
7.047986,-2.93,-1.10,0.41
7.053043,-3.03,-0.99,0.39
7.057865,-3.10,-0.92,0.34
7.063595,-3.14,-0.85,0.24
7.068190,-3.07,-0.68,0.11
7.073197,-3.03,-0.65,-0.03
7.078187,-3.03,-0.69,-0.18
7.083765,-3.06,-0.70,-0.33
7.088378,-3.13,-0.68,-0.47
7.093865,-3.19,-0.62,-0.53
7.098802,-3.24,-0.57,-0.55
7.103465,-3.28,-0.51,-0.56
7.108315,-3.32,-0.45,-0.56
7.114195,-3.34,-0.40,-0.57
7.119139,-3.34,-0.36,-0.59
7.123591,-3.33,-0.34,-0.61
7.132134,-3.32,-0.34,-0.62
7.133817,-3.30,-0.35,-0.63
7.139269,-3.28,-0.38,-0.64
7.155012,-3.26,-0.43,-0.63
7.155793,-3.24,-0.48,-0.63
7.155970,-3.21,-0.54,-0.61
7.159559,-3.18,-0.61,-0.59
7.164137,-3.14,-0.68,-0.56
7.170929,-3.11,-0.75,-0.52
7.176439,-3.08,-0.80,-0.48
7.179726,-3.06,-0.83,-0.44
7.184347,-3.06,-0.84,-0.40
7.189831,-3.05,-0.85,-0.37
7.195067,-3.05,-0.83,-0.33
7.199210,-3.06,-0.81,-0.29
7.204357,-3.06,-0.79,-0.25
7.209041,-3.06,-0.74,-0.22
7.214771,-3.05,-0.70,-0.19
7.220076,-3.04,-0.64,-0.16
7.224654,-3.03,-0.59,-0.13
7.229412,-3.00,-0.54,-0.10
7.234679,-2.98,-0.49,-0.08
7.240034,-2.96,-0.44,-0.06
7.249066,-2.93,-0.39,-0.05
7.249627,-2.91,-0.35,-0.04
7.254909,-2.88,-0.31,-0.02
7.259687,-2.85,-0.29,-0.01
7.274053,-2.82,-0.25,-0.01
7.274834,-2.79,-0.22,-0.00
7.275079,-2.76,-0.17,-0.01
7.280147,-2.73,-0.13,-0.02
7.284983,-2.68,-0.10,-0.03
7.290926,-2.64,-0.10,-0.04
7.295326,-2.59,-0.14,-0.05
7.303413,-2.52,-0.20,-0.05
7.305196,-2.45,-0.29,-0.04
7.311337,-2.39,-0.39,-0.02
7.315848,-2.32,-0.49,0.00
7.320674,-2.27,-0.57,0.03
7.325479,-2.23,-0.60,0.08
7.330228,-2.20,-0.60,0.13
7.335634,-2.19,-0.57,0.18
7.341559,-2.19,-0.51,0.24
7.345623,-2.21,-0.42,0.30
7.350503,-2.24,-0.30,0.34
7.355831,-2.28,-0.15,0.38
7.361341,-2.30,0.05,0.40
7.366249,-2.29,0.26,0.39
7.370874,-2.25,0.45,0.36
7.375789,-2.20,0.63,0.32
7.380999,-2.15,0.79,0.26
7.385960,-2.11,0.90,0.18
7.391375,-2.05,0.97,0.07
7.398413,-2.00,0.98,-0.04
7.402386,-1.96,0.91,-0.17
7.406187,-1.93,0.76,-0.28
7.425276,-1.89,0.50,-0.38
7.426196,-1.87,0.17,-0.45
7.426401,-1.87,-0.22,-0.48
7.426563,-1.88,-0.60,-0.48
7.432040,-1.92,-0.92,-0.45
7.436394,-1.99,-1.18,-0.41
7.442862,-2.07,-1.36,-0.38
7.446420,-2.16,-1.46,-0.35
7.451444,-2.25,-1.48,-0.31
7.456833,-2.34,-1.41,-0.26
7.462195,-2.43,-1.29,-0.20
7.466805,-2.52,-1.11,-0.14
7.471921,-2.59,-0.87,-0.08
7.476904,-2.66,-0.58,-0.03
7.482162,-2.72,-0.27,0.02
7.486970,-2.76,0.00,0.05
7.492168,-2.78,0.17,0.06
7.497035,-2.80,0.26,0.05
7.502359,-2.80,0.34,0.02
7.507011,-2.79,0.48,-0.03
7.511929,-2.78,0.62,-0.07
7.517594,-2.75,0.71,-0.12
7.522919,-2.72,0.75,-0.18
7.532976,-2.68,0.75,-0.24
7.533423,-2.64,0.72,-0.31
7.538282,-2.60,0.65,-0.36
7.542377,-2.55,0.56,-0.42
7.557950,-2.50,0.44,-0.47
7.558858,-2.45,0.30,-0.51
7.559040,-2.40,0.15,-0.55
7.562768,-2.35,-0.01,-0.58
7.569717,-2.30,-0.18,-0.59
7.572449,-2.25,-0.35,-0.59
7.578320,-2.20,-0.51,-0.58
7.582637,-2.14,-0.64,-0.55
7.587687,-2.09,-0.74,-0.51
7.593325,-2.04,-0.79,-0.47
7.597939,-2.00,-0.81,-0.41
7.603489,-1.96,-0.78,-0.35
7.607929,-1.93,-0.71,-0.29
7.612926,-1.90,-0.62,-0.23
7.618466,-1.88,-0.51,-0.18
7.623467,-1.86,-0.40,-0.13
7.628642,-1.84,-0.29,-0.08
7.633121,-1.82,-0.18,-0.04
7.638443,-1.80,-0.08,-0.02
7.645423,-1.78,0.00,0.00
7.650239,-1.76,0.08,0.01
7.656548,-1.73,0.15,0.00
7.658557,-1.70,0.20,-0.01
7.663144,-1.67,0.23,-0.03
7.668287,-1.65,0.24,-0.06
7.673195,-1.62,0.25,-0.08
7.682608,-1.60,0.24,-0.10
7.685169,-1.57,0.20,-0.12
7.688713,-1.55,0.16,-0.14
7.693606,-1.54,0.10,-0.15
7.708208,-1.53,0.03,-0.16
7.708931,-1.53,-0.04,-0.16
7.709108,-1.53,-0.11,-0.16
7.713901,-1.55,-0.17,-0.15
7.719009,-1.56,-0.23,-0.13
7.724257,-1.58,-0.25,-0.11
7.729107,-1.60,-0.27,-0.08
7.733784,-1.62,-0.27,-0.06
7.739131,-1.63,-0.27,-0.04
7.745677,-1.64,-0.26,-0.03
7.750120,-1.64,-0.25,-0.01
7.754199,-1.63,-0.24,-0.01
7.759537,-1.62,-0.23,-0.01
7.764297,-1.61,-0.23,-0.02
7.769841,-1.59,-0.23,-0.03
7.774351,-1.57,-0.24,-0.04
7.779547,-1.55,-0.25,-0.06
7.784551,-1.52,-0.26,-0.07
7.789611,-1.50,-0.27,-0.08
7.795818,-1.48,-0.27,-0.10
7.799666,-1.46,-0.28,-0.11
7.805325,-1.43,-0.28,-0.12
7.809812,-1.41,-0.29,-0.13
7.814642,-1.39,-0.28,-0.14
7.820107,-1.37,-0.27,-0.15
7.825053,-1.35,-0.26,-0.17
7.832913,-1.33,-0.25,-0.18
7.834729,-1.31,-0.25,-0.20
7.840177,-1.28,-0.25,-0.22
7.857806,-1.26,-0.25,-0.24
7.858459,-1.23,-0.25,-0.27
7.858644,-1.20,-0.25,-0.30
7.860158,-1.16,-0.25,-0.33
7.865636,-1.13,-0.24,-0.35
7.870230,-1.09,-0.24,-0.37
7.875379,-1.07,-0.24,-0.38
7.880531,-1.04,-0.25,-0.38
7.885856,-1.01,-0.25,-0.39
7.890515,-0.99,-0.25,-0.38
7.896059,-0.97,-0.26,-0.37
7.900543,-0.94,-0.26,-0.35
7.906232,-0.92,-0.26,-0.34
7.910810,-0.89,-0.26,-0.32
7.915483,-0.87,-0.25,-0.30
7.921484,-0.85,-0.26,-0.29
7.926093,-0.83,-0.27,-0.27
7.931033,-0.81,-0.27,-0.27
7.935744,-0.80,-0.29,-0.27
7.941060,-0.80,-0.32,-0.28
7.951026,-0.80,-0.34,-0.28
7.951669,-0.81,-0.32,-0.28
7.955977,-0.81,-0.27,-0.30
7.961534,-0.83,-0.19,-0.31
7.975435,-0.85,-0.13,-0.33
7.976127,-0.88,-0.09,-0.34
7.976290,-0.91,-0.08,-0.34
7.981794,-0.93,-0.10,-0.34
7.986208,-0.94,-0.14,-0.32
7.991913,-0.93,-0.18,-0.30
7.996728,-0.90,-0.21,-0.27
8.005648,-0.85,-0.23,-0.25
8.006621,-0.80,-0.23,-0.24
8.012925,-0.75,-0.21,-0.22
8.016393,-0.71,-0.18,-0.19
8.022136,-0.69,-0.19,-0.16
8.027278,-0.68,-0.21,-0.11
8.031868,-0.66,-0.25,-0.05
8.036796,-0.63,-0.29,-0.00
8.042023,-0.59,-0.32,0.04
8.047347,-0.56,-0.34,0.06
8.052034,-0.53,-0.33,0.06
8.057034,-0.52,-0.32,0.07
8.063108,-0.50,-0.28,0.07
8.067149,-0.49,-0.25,0.06
8.072466,-0.49,-0.23,0.06
8.077133,-0.49,-0.22,0.05
8.082336,-0.51,-0.21,0.04
8.087390,-0.53,-0.21,0.05
8.092388,-0.57,-0.22,0.05
8.101310,-0.60,-0.24,0.05
8.103420,-0.64,-0.28,0.05
8.107604,-0.66,-0.33,0.05
8.127652,-0.68,-0.38,0.06
8.128390,-0.69,-0.44,0.06
8.128564,-0.68,-0.49,0.05
8.128731,-0.66,-0.53,0.04
8.133180,-0.64,-0.56,0.02
8.137414,-0.61,-0.58,0.01
8.142666,-0.58,-0.59,-0.01
8.147890,-0.54,-0.58,-0.02
8.156195,-0.52,-0.56,-0.02
8.157611,-0.49,-0.53,-0.02
8.163917,-0.47,-0.49,0.00
8.169742,-0.45,-0.45,0.02
8.173105,-0.45,-0.41,0.04
8.177696,-0.46,-0.38,0.05
8.183791,-0.47,-0.34,0.05
8.188342,-0.49,-0.30,0.04
8.193181,-0.52,-0.27,0.01
8.198205,-0.55,-0.24,-0.04
8.203561,-0.56,-0.19,-0.11
8.208346,-0.49,-0.07,-0.20
8.213408,-0.44,-0.04,-0.25
8.218335,-0.42,-0.05,-0.25
8.223927,-0.44,-0.05,-0.22
8.234409,-0.46,-0.05,-0.20
8.234944,-0.48,-0.08,-0.20
8.238982,-0.51,-0.13,-0.22
8.243671,-0.54,-0.19,-0.25
8.258078,-0.56,-0.25,-0.27
8.258753,-0.57,-0.31,-0.30
8.258938,-0.57,-0.37,-0.31
8.264051,-0.56,-0.42,-0.31
8.269137,-0.56,-0.48,-0.31
8.274303,-0.55,-0.52,-0.28
8.282072,-0.55,-0.55,-0.24
8.283935,-0.56,-0.57,-0.20
8.289331,-0.60,-0.61,-0.16
8.294190,-0.66,-0.64,-0.17
8.299141,-0.74,-0.66,-0.19
8.304410,-0.81,-0.64,-0.20
8.309275,-0.88,-0.62,-0.20
8.314211,-0.93,-0.60,-0.21
8.319085,-0.95,-0.59,-0.22
8.325001,-0.96,-0.57,-0.23
8.330292,-0.94,-0.56,-0.24
8.334471,-0.90,-0.54,-0.25
8.339618,-0.80,-0.48,-0.27
8.344749,-0.71,-0.50,-0.29
8.349991,-0.65,-0.53,-0.31
8.354610,-0.60,-0.55,-0.31
8.359523,-0.58,-0.57,-0.31
8.368752,-0.55,-0.59,-0.31
8.370509,-0.54,-0.60,-0.31
8.375074,-0.53,-0.60,-0.30
8.394903,-0.53,-0.58,-0.30
8.395577,-0.52,-0.54,-0.29
8.395730,-0.52,-0.51,-0.28
8.395872,-0.52,-0.46,-0.27
8.400221,-0.51,-0.40,-0.26
8.405039,-0.52,-0.35,-0.25
8.410161,-0.51,-0.29,-0.25
8.415104,-0.50,-0.25,-0.25
8.421401,-0.48,-0.22,-0.26
8.425494,-0.47,-0.20,-0.26
8.430433,-0.44,-0.20,-0.27
8.435396,-0.42,-0.21,-0.27
8.440261,-0.39,-0.23,-0.27
8.445482,-0.36,-0.26,-0.26
8.451288,-0.34,-0.29,-0.26
8.456024,-0.32,-0.32,-0.25
8.460416,-0.30,-0.36,-0.24
8.465732,-0.28,-0.40,-0.23
8.471036,-0.27,-0.42,-0.21
8.475784,-0.27,-0.43,-0.19
8.480444,-0.27,-0.44,-0.18
8.486249,-0.27,-0.43,-0.16
8.491435,-0.29,-0.41,-0.15
8.495757,-0.31,-0.39,-0.14
8.501242,-0.33,-0.36,-0.13
8.505907,-0.35,-0.33,-0.12
8.511686,-0.37,-0.29,-0.12
8.517300,-0.39,-0.26,-0.12
8.521969,-0.40,-0.23,-0.11
8.526255,-0.41,-0.20,-0.11
8.538367,-0.43,-0.18,-0.11
8.539127,-0.43,-0.16,-0.11
8.541282,-0.44,-0.15,-0.11
8.547229,-0.45,-0.13,-0.11
8.551628,-0.46,-0.12,-0.10
8.556518,-0.46,-0.11,-0.10
8.561858,-0.47,-0.10,-0.10
8.567678,-0.48,-0.10,-0.09
8.571720,-0.49,-0.10,-0.08
8.576940,-0.49,-0.11,-0.07
8.581778,-0.48,-0.11,-0.06
8.586712,-0.48,-0.11,-0.04
8.592126,-0.47,-0.10,-0.03
8.597891,-0.47,-0.11,-0.01
8.602317,-0.46,-0.12,0.00
8.607038,-0.46,-0.16,0.02
8.612629,-0.46,-0.21,0.03
8.617059,-0.47,-0.27,0.05
8.622292,-0.48,-0.33,0.07
8.627598,-0.49,-0.39,0.08
8.632486,-0.51,-0.44,0.11
8.637154,-0.53,-0.47,0.13
8.642226,-0.55,-0.48,0.16
8.652526,-0.57,-0.48,0.18
8.652967,-0.58,-0.47,0.21
8.657529,-0.60,-0.45,0.23
8.662180,-0.61,-0.43,0.26
8.676783,-0.62,-0.39,0.27
8.677555,-0.62,-0.34,0.29
8.678120,-0.63,-0.29,0.29
8.682913,-0.63,-0.23,0.29
8.687618,-0.63,-0.17,0.28
8.693795,-0.63,-0.12,0.26
8.697900,-0.63,-0.10,0.24
8.702581,-0.64,-0.09,0.21
8.707720,-0.66,-0.08,0.17
8.712634,-0.68,-0.06,0.12
8.717520,-0.67,-0.02,0.08
8.723015,-0.63,0.03,0.04
8.728403,-0.59,0.09,-0.03
8.733325,-0.55,0.14,-0.12
8.738178,-0.52,0.20,-0.22
8.743153,-0.48,0.21,-0.31
8.748307,-0.42,0.16,-0.41
8.754421,-0.33,0.08,-0.49
8.758314,-0.22,-0.04,-0.56
8.763233,-0.11,-0.18,-0.62
8.768524,-0.02,-0.33,-0.66
8.774065,0.04,-0.47,-0.66
8.778750,0.06,-0.60,-0.64
8.785415,0.05,-0.73,-0.58
8.788699,0.02,-0.84,-0.50
8.793530,-0.03,-0.93,-0.42
8.808952,-0.09,-0.96,-0.35
8.809627,-0.17,-0.95,-0.27
8.809803,-0.25,-0.90,-0.19
8.814645,-0.33,-0.80,-0.09
8.818648,-0.43,-0.67,0.00
8.823848,-0.53,-0.51,0.09
8.829434,-0.62,-0.33,0.17
8.834012,-0.72,-0.15,0.24
8.839002,-0.79,0.02,0.30
8.844044,-0.85,0.16,0.35
8.849108,-0.89,0.25,0.38
8.854521,-0.93,0.30,0.39
8.859110,-0.95,0.29,0.39
8.864680,-0.98,0.27,0.36
8.869309,-1.01,0.23,0.30
8.874365,-1.03,0.19,0.22
8.879462,-1.07,0.16,0.09
8.884223,-1.10,0.15,-0.03
8.889628,-1.11,0.14,-0.14
8.895002,-1.10,0.14,-0.23
8.899432,-1.07,0.17,-0.28
8.905014,-1.03,0.21,-0.30
8.909671,-0.98,0.23,-0.31
8.915397,-0.91,0.26,-0.32
8.919632,-0.85,0.29,-0.32
8.924784,-0.78,0.31,-0.31
8.930171,-0.73,0.32,-0.32
8.935051,-0.66,0.32,-0.32
8.939754,-0.59,0.30,-0.32
8.944864,-0.51,0.27,-0.30
8.953018,-0.43,0.23,-0.28
8.955154,-0.34,0.18,-0.24
8.960070,-0.26,0.12,-0.18
8.977500,-0.18,0.08,-0.10
8.978230,-0.11,0.04,-0.00
8.978421,-0.05,0.02,0.11
8.980301,-0.00,0.00,0.23
8.985119,0.02,-0.00,0.31
8.990295,0.03,0.01,0.37
8.996206,0.04,0.05,0.42
9.000332,0.04,0.09,0.49
9.005502,0.03,0.13,0.54
9.010505,0.02,0.17,0.57
9.015565,0.03,0.22,0.59
9.020538,0.04,0.25,0.59
9.025721,0.05,0.29,0.59
9.032376,0.05,0.33,0.57
9.035729,0.05,0.36,0.55
9.040947,0.03,0.39,0.52
9.045563,0.01,0.41,0.48
9.050520,-0.02,0.42,0.45
9.056225,-0.05,0.42,0.41
9.061043,-0.10,0.40,0.37
9.069129,-0.15,0.37,0.34
9.071129,-0.20,0.34,0.30
9.076579,-0.26,0.31,0.26
9.097222,-0.31,0.27,0.23
9.097958,-0.35,0.23,0.21
9.098140,-0.38,0.20,0.20
9.098301,-0.40,0.19,0.19
9.102024,-0.39,0.17,0.19
9.106421,-0.38,0.15,0.18
9.111844,-0.37,0.14,0.19
9.116796,-0.33,0.14,0.19
9.122170,-0.30,0.13,0.20
9.126383,-0.27,0.12,0.20
