time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
6.336810,1.2888,0.2070,-1.7190,2.158
6.340742,0.9170,0.4283,-1.4226,1.746
6.349220,0.4951,0.6307,-0.9604,1.251
6.350997,0.0951,0.8537,-0.4131,0.953
6.356003,-0.2518,1.0796,0.1959,1.126
6.360933,-0.5501,1.2405,0.7742,1.562
6.367232,-0.8045,1.4244,1.2055,2.032
6.371236,-0.9574,1.5753,1.4890,2.370
6.376796,-0.9827,1.7072,1.5338,2.497
6.381271,-0.9141,1.7194,1.4270,2.414
6.386290,-0.7830,1.7294,1.1937,2.243
6.392522,-0.6713,1.7371,0.8953,2.066
6.396751,-0.4713,1.7045,0.7007,1.902
6.401762,-0.2839,1.6607,0.4789,1.752
6.406417,-0.0588,1.6155,0.3503,1.654
6.411610,0.1079,1.4736,0.2486,1.498
6.416612,0.3097,1.2498,0.0978,1.291
6.421639,0.6205,0.9880,-0.0004,1.167
6.426662,0.9087,0.7249,0.0069,1.162
6.432466,1.1577,0.5190,0.1360,1.276
6.436845,1.3414,0.3950,0.2712,1.424
6.442316,1.4555,0.2652,0.4074,1.535
6.447122,1.5001,0.1683,0.5441,1.605
6.452419,1.5186,0.0878,0.6833,1.668
6.457358,1.5229,-0.0214,0.7698,1.707
6.461995,1.4749,-0.0876,0.8228,1.691
6.467093,1.4536,-0.0795,0.8040,1.663
6.472121,1.3441,-0.0762,0.7210,1.527
6.478798,1.1704,-0.0852,0.6123,1.324
6.482038,1.0353,-0.1091,0.5451,1.175
6.487183,0.8574,-0.0814,0.4977,0.995
6.498968,0.7037,-0.0383,0.4626,0.843
6.499786,0.5168,-0.0110,0.4831,0.708
6.502348,0.2990,0.0667,0.5302,0.612
6.507180,0.0767,0.1036,0.5844,0.598
6.513010,-0.0975,0.1757,0.6548,0.685
6.517495,-0.3026,0.2711,0.6624,0.777
6.522864,-0.4956,0.2767,0.7771,0.962
6.528115,-0.6595,0.2740,0.9002,1.149
6.532492,-0.7345,0.2529,1.1117,1.356
6.537741,-0.7013,0.3426,1.0608,1.317
6.542459,-0.6631,0.4307,0.7821,1.112
6.547982,-0.5364,0.4791,0.4306,0.838
6.553287,-0.2879,0.5145,0.0290,0.590
6.559665,-0.0758,0.5663,-0.3975,0.696
6.564609,0.0974,0.5966,-0.7499,0.963
6.567983,0.2388,0.6797,-0.9700,1.208
6.572955,0.2622,0.7753,-1.0878,1.361
6.578871,0.2442,0.9530,-0.9330,1.356
6.583152,0.0677,1.1555,-0.5394,1.277
6.588101,-0.2599,1.3395,-0.0343,1.365
6.593047,-0.6952,1.4857,0.6546,1.766
6.598779,-1.2425,1.6106,1.2740,2.400
6.603542,-1.8343,1.6537,1.9655,3.156
6.608414,-2.3580,1.7009,2.5140,3.844
6.613274,-2.8036,1.6655,3.0375,4.456
6.619165,-3.1042,1.5088,3.3720,4.825
6.623354,-3.2958,1.2860,3.3642,4.882
6.635114,-3.4959,0.9133,2.9978,4.695
6.636600,-3.5369,0.5342,2.3188,4.263
6.639689,-3.3955,0.3109,1.3923,3.683
6.643498,-3.3474,0.2599,0.3748,3.378
6.648794,-3.3580,0.1681,-0.6599,3.426
6.653756,-3.2869,0.0041,-1.3947,3.571
6.660272,-2.8282,-0.2511,-1.4721,3.198
6.664054,-2.2281,-0.5088,-1.2581,2.609
6.670182,-1.5844,-0.7325,-0.9285,1.977
6.674471,-1.0785,-0.8544,-0.7141,1.550
6.679847,-0.7533,-0.7703,-0.7360,1.305
6.683825,-0.7449,-0.6182,-0.8545,1.291
6.688765,-0.9545,-0.4263,-0.8954,1.376
6.693885,-1.1160,-0.3097,-0.9879,1.522
6.700725,-1.2624,-0.2371,-1.1876,1.749
6.704304,-1.3024,-0.1826,-1.6573,2.116
6.709634,-1.2194,-0.2138,-2.1457,2.477
6.713936,-1.0690,-0.2806,-2.6587,2.879
6.719679,-0.7870,-0.3572,-3.0033,3.125
6.724430,-0.5029,-0.4242,-3.2811,3.346
6.729645,-0.2864,-0.4889,-3.5406,3.586
6.734404,0.0105,-0.5605,-3.6145,3.658
6.740567,0.3424,-0.6366,-3.5725,3.645
6.746800,0.7334,-0.7649,-3.4880,3.645
6.749952,1.2387,-0.9500,-3.3464,3.693
6.754619,1.8564,-1.1798,-3.1113,3.810
6.766408,2.4429,-1.4826,-2.7443,3.962
6.767398,3.0275,-1.8293,-2.2107,4.171
6.769569,3.6103,-2.1979,-1.5236,4.493
6.774460,4.0384,-2.5712,-0.7341,4.843
6.781154,4.5034,-2.9585,0.0069,5.388
6.786717,4.8642,-3.3739,0.7879,5.972
6.790145,4.9462,-3.7593,1.5064,6.393
6.795899,4.8189,-4.1028,2.3269,6.743
6.800285,4.2307,-4.2466,2.4150,6.463
6.805014,3.1262,-4.1136,1.5628,5.398
6.809909,2.2704,-3.6914,0.4386,4.356
6.814817,1.8677,-2.9445,-0.5734,3.534
6.820219,1.2211,-2.4177,-0.7270,2.805
6.825071,0.4148,-1.9059,-0.2843,1.971
6.830620,-0.3666,-1.4004,0.0747,1.450
6.835489,-0.9265,-0.9666,0.3308,1.379
6.841646,-1.3461,-0.7098,0.3672,1.565
6.845310,-1.7256,-0.4909,0.1455,1.800
6.850371,-2.1630,-0.2231,-0.0385,2.175
6.855851,-2.4642,0.1779,-0.1125,2.473
6.860655,-2.6890,0.5718,-0.1587,2.754
6.865513,-2.8730,0.9067,-0.1304,3.016
6.870664,-2.9416,1.2863,0.1143,3.213
6.876710,-2.9156,1.6254,0.4902,3.374
6.881278,-2.7989,1.9510,0.9273,3.536
6.885612,-2.5046,2.2954,1.4200,3.682
6.890632,-2.0725,2.5134,1.8475,3.745
6.895406,-1.4945,2.6346,2.1823,3.733
6.901204,-0.7838,2.6618,2.1498,3.510
6.906006,-0.5379,2.4805,1.1529,2.788
6.912914,-1.5167,1.6430,-0.7152,2.348
6.915886,-0.9852,1.3082,-2.4144,2.917
6.921247,-0.1108,1.3175,-4.0485,4.259
6.932372,0.4583,1.0553,-5.2203,5.346
6.933321,1.0422,0.7068,-5.7982,5.933
6.936060,1.5908,0.3660,-6.0349,6.252
6.941472,2.0689,-0.0699,-5.8730,6.227
6.946012,2.3958,-0.4288,-5.4892,6.005
6.951563,2.6940,-0.8476,-4.9440,5.694
6.956582,3.0020,-1.3009,-4.1258,5.266
6.961808,3.2581,-1.7487,-3.2026,4.892
6.966292,3.4271,-2.1388,-2.0681,4.538
6.971646,3.4280,-2.5080,-0.8264,4.327
6.976819,3.3381,-2.8090,0.5011,4.391
6.982087,3.0381,-3.0161,2.0195,4.733
6.986681,2.4832,-3.0347,3.4707,5.237
6.991638,1.7143,-2.7725,4.3639,5.447
6.996738,0.8485,-2.2811,4.6133,5.216
7.002648,0.2250,-1.7202,4.5600,4.879
7.007197,0.6493,-1.0376,4.3383,4.508
7.011810,0.9502,-0.6547,3.7540,3.927
7.016787,1.0156,-0.4837,3.0711,3.271
7.022784,1.0613,-0.3532,2.3832,2.633
7.030413,0.9725,-0.1981,1.7546,2.016
7.032260,0.8142,-0.1017,1.2158,1.467
7.036973,0.5340,-0.0902,0.8857,1.038
7.049584,0.2303,-0.1519,0.7484,0.798
7.050237,0.0420,-0.1152,0.6870,0.698
7.052048,-0.1219,-0.0140,0.6080,0.620
7.057244,-0.3000,0.1112,0.5970,0.677
7.062363,-0.4161,0.2125,0.7012,0.843
7.067354,-0.4655,0.2952,0.8642,1.025
7.072492,-0.5058,0.3859,1.0524,1.230
7.078635,-0.4722,0.4851,1.2749,1.443
7.082882,-0.3335,0.5260,1.4780,1.604
7.087478,-0.1350,0.4830,1.5342,1.614
7.092354,0.0730,0.4718,1.5749,1.646
7.097310,0.3218,0.4306,1.5112,1.604
7.103480,0.5229,0.3192,1.3913,1.520
7.107726,0.7408,0.2599,1.2393,1.467
7.112651,0.7747,0.1670,0.9697,1.252
7.117652,0.6317,0.0521,0.7647,0.993
7.123728,0.5059,0.0509,0.5812,0.772
7.127691,0.3301,0.1624,0.4096,0.551
7.133277,0.1687,0.2881,0.2291,0.405
7.138209,0.0217,0.3652,0.0620,0.371
7.144203,-0.1185,0.3883,-0.1152,0.422
7.147707,-0.1680,0.3500,-0.0826,0.397
7.152854,-0.2465,0.4221,-0.1983,0.527
7.159652,-0.3350,0.5040,-0.3844,0.717
7.163479,-0.5078,0.5913,-0.4573,0.904
7.168394,-0.6884,0.6317,-0.4206,1.025
7.173092,-0.8673,0.7330,-0.1998,1.153
7.180490,-1.1041,0.7787,0.0517,1.352
7.184017,-1.3748,0.8288,0.3857,1.651
7.188303,-1.7079,0.9312,0.6619,2.055
7.200005,-2.0000,0.9591,0.9366,2.408
7.200766,-2.2848,0.9006,1.2227,2.743
7.204042,-2.5427,0.8180,1.5288,3.078
7.208813,-2.7187,0.6591,1.8300,3.343
7.213385,-2.7791,0.4865,2.1998,3.578
7.219449,-2.7502,0.3225,2.6396,3.826
7.224351,-2.6533,0.1726,3.0290,4.030
7.229176,-2.5673,0.0831,3.2650,4.154
7.233757,-2.5256,-0.0292,3.2759,4.136
7.239554,-2.1979,-0.0273,2.8740,3.618
7.244838,-1.7383,0.1944,1.9049,2.586
7.249049,-1.6950,0.3323,0.7670,1.890
7.254364,-2.0058,0.4526,-0.1714,2.063
7.261181,-2.3812,0.4490,-0.8609,2.572
7.263833,-2.7808,0.4162,-1.2368,3.072
7.268854,-2.9820,0.2881,-1.2877,3.261
7.273726,-2.9245,0.1020,-1.1358,3.139
7.279216,-2.7375,-0.0445,-0.8853,2.877
7.285557,-2.5167,-0.1730,-0.7029,2.619
7.289569,-2.2907,-0.2404,-0.6889,2.404
7.294551,-2.0575,-0.2942,-0.7476,2.209
7.299419,-1.7910,-0.3485,-0.7787,1.984
7.304970,-1.5368,-0.4893,-0.8435,1.820
7.309670,-1.3693,-0.6876,-0.9008,1.777
7.314683,-1.2498,-0.8550,-0.9529,1.789
7.319688,-1.0661,-1.0034,-0.9784,1.761
7.325077,-0.8348,-1.0877,-0.8535,1.615
7.331532,-0.4746,-1.0815,-0.7841,1.418
7.334937,-0.2322,-1.0154,-0.7482,1.282
7.339722,0.0554,-1.0015,-0.7880,1.276
7.351303,0.4119,-1.0086,-0.9084,1.418
7.352175,0.7727,-1.0152,-1.0708,1.666
7.355259,1.1735,-1.0359,-1.2606,2.010
7.361311,1.5642,-1.0845,-1.4849,2.414
7.365752,1.9711,-1.1492,-1.7174,2.856
7.371405,2.3798,-1.1798,-1.8580,3.242
7.375337,2.7210,-1.2242,-1.9576,3.569
7.380154,3.0619,-1.2826,-2.1197,3.939
7.385717,3.3572,-1.3356,-2.1895,4.225
7.390423,3.6092,-1.3357,-2.3016,4.484
7.395249,3.7870,-1.3788,-2.3937,4.687
7.400385,3.8954,-1.3739,-2.5141,4.836
7.406377,3.8820,-1.3955,-2.6414,4.898
7.411438,3.7876,-1.3696,-2.6895,4.843
7.415422,3.5497,-1.3568,-2.7203,4.674
7.420790,3.2595,-1.2044,-2.8120,4.470
7.428854,2.8615,-0.9010,-3.0123,4.251
7.430727,2.3387,-0.6546,-3.0421,3.893
7.435595,1.8226,-0.4989,-2.8496,3.419
7.440659,1.2436,-0.3694,-2.4710,2.791
7.445952,0.7768,-0.2686,-1.8075,1.986
7.450891,0.4582,-0.1845,-1.0048,1.120
7.455816,0.2640,-0.1431,0.0054,0.300
7.465202,-0.0491,-0.1129,0.6870,0.698
7.466537,-0.5909,0.0682,0.9430,1.115
7.471120,-1.1171,0.2516,0.8681,1.437
7.476250,-1.5158,0.3269,0.4935,1.627
7.486034,-1.8663,0.3702,-0.0082,1.903
7.487176,-2.0545,0.3385,-0.5026,2.142
7.491342,-2.1571,0.2488,-0.8331,2.326
7.496022,-2.1792,0.1086,-0.9870,2.395
7.503976,-2.1423,-0.0503,-1.0773,2.398
7.507075,-2.0248,-0.2392,-1.0420,2.290
7.511768,-1.8532,-0.4454,-0.8890,2.103
7.516231,-1.5529,-0.7304,-0.6527,1.836
7.521380,-1.1765,-1.0147,-0.2494,1.574
7.527086,-0.7476,-1.2472,0.0820,1.456
7.531430,-0.2947,-1.4059,0.2840,1.464
7.536744,0.1031,-1.5113,0.3932,1.565
7.541355,0.4748,-1.5462,0.4052,1.667
7.547270,0.8252,-1.5342,0.3514,1.777
7.551475,1.0372,-1.4222,0.3207,1.789
7.556553,1.1754,-1.1772,0.1653,1.672
7.561811,1.2781,-0.9287,0.0509,1.581
7.567038,1.3977,-0.7632,-0.0719,1.594
7.571676,1.5055,-0.6404,-0.2266,1.652
7.576673,1.6371,-0.5390,-0.3172,1.753
7.582117,1.7663,-0.4136,-0.4249,1.863
7.588191,1.8093,-0.3120,-0.4734,1.896
7.592117,1.8522,-0.1865,-0.4772,1.922
7.598540,1.8664,-0.0640,-0.4364,1.918
7.602226,1.7467,0.0315,-0.3781,1.787
7.607507,1.6151,0.1810,-0.2855,1.650
7.620763,1.4838,0.3123,-0.1258,1.522
7.621435,1.2736,0.4487,-0.0094,1.350
7.622527,1.0351,0.5900,0.1231,1.198
7.628496,0.8136,0.7332,0.3048,1.137
7.632292,0.5829,0.8920,0.3938,1.136
7.637468,0.3574,1.0588,0.4806,1.216
7.642796,0.1157,1.1782,0.4211,1.257
7.648046,-0.0874,1.2710,0.3112,1.311
7.652432,-0.2135,1.3918,0.1536,1.416
7.657555,-0.3204,1.4519,-0.1040,1.490
7.662844,-0.3052,1.4678,-0.2937,1.528
7.668319,-0.3094,1.4876,-0.4966,1.599
7.672813,-0.2683,1.4752,-0.6401,1.630
7.679103,-0.1799,1.4450,-0.6736,1.604
7.682814,-0.0943,1.3470,-0.5754,1.468
7.688710,0.1320,1.2079,-0.3388,1.261
7.692753,0.4080,0.9541,-0.2179,1.060
7.698333,0.6786,0.6895,-0.1307,0.976
7.703311,0.8794,0.4511,0.0886,0.992
7.708858,1.0129,0.2612,0.3846,1.114
7.713618,1.1246,0.1417,0.6186,1.291
7.718397,1.1550,-0.0051,0.7855,1.397
7.723093,1.1640,-0.1118,1.0311,1.559
7.731989,1.1445,-0.1907,1.1252,1.616
7.732855,1.0752,-0.2390,1.1566,1.597
7.738236,1.0063,-0.2832,1.1630,1.564
7.743683,0.9210,-0.3022,1.0802,1.451
7.750008,0.8338,-0.3079,0.8890,1.257
7.753654,0.7421,-0.3007,0.7456,1.094
7.758707,0.6196,-0.2927,0.6741,0.961
7.763634,0.5690,-0.2554,0.6051,0.869
7.769513,0.4085,-0.2082,0.5723,0.733
7.773620,0.2840,-0.1703,0.5518,0.644
7.780226,0.1429,-0.1133,0.6130,0.640
7.783445,-0.0626,-0.0230,0.6812,0.684
7.789377,-0.2201,0.0190,0.7635,0.795
7.793601,-0.3247,0.0846,0.8835,0.945
7.798890,-0.4075,0.0731,0.9427,1.030
7.803802,-0.3871,0.1164,0.8952,0.982
7.809451,-0.2924,0.1333,0.8176,0.879
7.814466,-0.1688,0.1408,0.5502,0.592
7.819451,-0.0310,0.1586,0.2780,0.322
7.824087,0.1259,0.2038,0.0615,0.247
7.830079,0.2731,0.2886,-0.1654,0.430
7.836113,0.3266,0.3989,-0.2417,0.569
7.839513,0.2794,0.5416,-0.2151,0.646
7.844121,0.0405,0.7645,-0.0611,0.768
7.849737,-0.2989,0.9786,0.2440,1.052
7.854388,-0.7508,1.1422,0.6275,1.504
7.859654,-1.2095,1.3238,1.0948,2.101
7.866557,-1.6605,1.5007,1.5509,2.723
7.870119,-2.0823,1.6151,1.9923,3.304
7.874490,-2.4580,1.6902,2.3419,3.792
7.888961,-2.7853,1.7093,2.6087,4.181
7.889959,-3.0234,1.6700,2.6705,4.366
7.890450,-3.2277,1.5414,2.6210,4.434
7.894729,-3.4075,1.3216,2.4982,4.427
7.899670,-3.5413,0.9941,2.1361,4.253
7.904582,-3.5334,0.7725,1.4688,3.904
7.910586,-3.2650,0.6810,0.6265,3.394
7.914920,-3.0192,0.6029,-0.2830,3.092
7.919818,-2.9210,0.4936,-0.9829,3.121
7.924866,-2.9106,0.2170,-1.2727,3.184
7.930746,-2.5787,-0.2054,-1.0967,2.810
7.934998,-1.9203,-0.4436,-0.5669,2.051
7.940260,-1.3540,-0.5950,0.1203,1.484
7.945940,-1.0445,-0.6081,0.5977,1.348
7.950402,-0.9622,-0.5417,0.7152,1.316
7.955131,-1.0921,-0.3576,0.4072,1.219
7.960113,-1.3261,-0.0800,-0.1719,1.340
7.965336,-1.3817,0.0533,-0.9564,1.681
7.970740,-1.3906,0.0508,-1.7675,2.249
7.975246,-1.3028,0.0224,-2.5564,2.869
7.980285,-1.1286,0.0177,-3.2978,3.486
7.985484,-0.9640,0.0099,-3.8766,3.995
7.991250,-0.7713,0.0038,-4.3675,4.435
7.995978,-0.6274,-0.0225,-4.7684,4.810
8.000517,-0.6211,-0.0042,-5.0438,5.082
8.005553,-0.4608,-0.0591,-5.2183,5.239
8.011254,-0.2039,-0.1247,-5.1462,5.152
8.016013,0.1255,-0.2369,-4.9941,5.001
8.020763,0.5134,-0.3978,-4.7037,4.748
8.025791,0.9956,-0.5787,-4.2671,4.420
8.032544,1.6180,-0.8797,-3.5887,4.034
8.035951,2.3356,-1.2237,-2.6696,3.752
8.041051,3.0319,-1.6771,-1.5547,3.798
8.051608,3.7580,-2.1097,-0.1907,4.314
8.052489,4.3400,-2.5329,1.0985,5.144
8.056507,4.7522,-2.9623,1.9594,5.933
8.060992,5.0234,-3.2925,2.3383,6.445
8.066250,5.0697,-3.5039,2.3982,6.613
8.071441,4.7970,-3.6733,2.2174,6.436
8.076543,4.1521,-3.7633,1.7679,5.876
8.081186,3.1319,-3.6699,1.1136,4.952
8.086390,2.6256,-3.0216,0.4434,4.027
8.092352,2.0912,-2.2562,-0.3602,3.097
8.096782,1.4710,-1.6919,-0.7881,2.376
8.101261,0.9853,-1.2691,-0.4406,1.666
8.107478,0.3716,-0.7945,0.0457,0.878
8.111865,-0.2930,-0.3985,0.2493,0.554
8.117099,-0.8238,-0.1128,0.2751,0.876
8.121774,-1.2904,0.1104,0.2220,1.314
8.126939,-1.7261,0.4222,-0.0489,1.778
8.132223,-2.1335,0.6910,-0.3312,2.267
8.136887,-2.4145,1.0300,-0.5049,2.673
8.142120,-2.6337,1.3921,-0.5635,3.032
8.149717,-2.8172,1.7037,-0.3950,3.316
8.151999,-2.8474,2.0228,-0.0406,3.493
8.157013,-2.7668,2.2618,0.5254,3.612
8.162508,-2.5651,2.4240,0.9265,3.649
8.169248,-2.1583,2.5463,1.3164,3.588
8.173402,-1.5099,2.5414,1.7962,3.459
8.177462,-0.6768,2.3773,2.0449,3.208
8.181895,0.0447,1.8784,1.9525,2.710
8.186868,-0.3831,0.9419,1.5145,1.824
8.192474,-0.5882,0.4788,1.0025,1.257
8.196990,-0.3899,0.4068,-0.0356,0.565
8.202333,0.0275,0.4734,-1.6464,1.713
8.207401,0.5584,0.5279,-3.2442,3.334
8.213445,1.0887,0.3968,-4.3982,4.548
8.217746,1.5868,0.2097,-5.0738,5.320
8.222638,2.0481,-0.0256,-5.3395,5.719
8.227654,2.3701,-0.2397,-5.3071,5.817
8.233056,2.6562,-0.4686,-5.1197,5.787
8.237797,2.8707,-0.8203,-4.6553,5.530
8.242926,3.0884,-1.1754,-4.0286,5.211
8.247753,3.2331,-1.5109,-3.2843,4.850
8.253011,3.3050,-1.8056,-2.3990,4.465
8.258122,3.3046,-1.9958,-1.5309,4.153
8.263354,3.1412,-2.1134,-0.5544,3.826
8.267982,2.8628,-2.1110,0.5484,3.599
8.274108,2.4554,-1.9152,1.5873,3.495
8.278452,1.8259,-1.6275,2.6096,3.577
8.282942,1.0989,-1.2609,3.3548,3.749
8.290524,0.8916,-0.7348,3.8235,3.994
8.293589,0.9070,-0.2639,4.0091,4.119
8.300273,0.7188,-0.0504,3.8451,3.912
8.302821,0.4783,0.1266,3.4351,3.471
8.307829,0.2309,0.1981,2.8920,2.908
8.319283,0.0507,0.2241,2.2976,2.309
8.320155,-0.1173,0.1976,1.7675,1.782
8.323267,-0.2830,0.1045,1.3878,1.420
8.328492,-0.3504,-0.0479,1.2354,1.285
8.333729,-0.3197,-0.1944,1.2944,1.347
8.338698,-0.4035,-0.2321,1.3503,1.428
8.344337,-0.4488,-0.2516,1.4777,1.565
8.350012,-0.4962,-0.2024,1.5225,1.614
8.354441,-0.4839,-0.2110,1.6368,1.720
8.359519,-0.3713,-0.1426,1.6611,1.708
8.363740,-0.2206,-0.0924,1.6249,1.642
8.369106,-0.1157,-0.0290,1.5925,1.597
8.374751,0.0275,0.0457,1.5710,1.572
8.378976,0.1731,0.1318,1.4639,1.480
8.383960,0.2517,0.1598,1.3786,1.410
8.389156,0.2635,0.1459,1.2019,1.239
8.395050,0.2733,0.1713,1.0169,1.067
8.399095,0.2521,0.2111,0.7737,0.841
8.404401,0.2214,0.2101,0.4798,0.569
8.409389,0.2075,0.1941,0.2439,0.374
8.414684,0.1287,0.1796,0.0400,0.224
8.419609,0.0306,0.1666,-0.0648,0.181
8.424496,-0.0581,0.0950,-0.0255,0.114
8.429588,-0.0820,0.0769,0.0600,0.127
8.434750,-0.1537,0.1099,0.0406,0.193
8.439707,-0.2110,0.1273,-0.0513,0.252
8.444706,-0.2805,0.1654,-0.1302,0.351
8.454048,-0.4006,0.2676,-0.1277,0.498
8.455318,-0.4995,0.4294,-0.0715,0.663
8.459519,-0.6491,0.5337,-0.0191,0.841
8.464451,-0.8946,0.6213,0.0533,1.090
8.473870,-1.1474,0.6751,0.1548,1.340
8.474943,-1.4578,0.7355,0.3229,1.664
8.480821,-1.7562,0.7690,0.5303,1.989
8.484863,-2.0903,0.7009,0.8529,2.364
8.490135,-2.3044,0.6511,1.2319,2.693
8.495207,-2.4034,0.5552,1.8147,3.062
8.500152,-2.4254,0.4161,2.4304,3.459
8.505026,-2.4205,0.2826,2.9819,3.851
8.510353,-2.4816,0.1674,3.3657,4.185
8.515985,-2.3647,0.1883,3.3903,4.138
8.520590,-2.1083,0.3603,2.5321,3.315
8.525659,-1.9810,0.4827,1.1663,2.349
8.530923,-2.1218,0.5603,0.1195,2.198
8.535396,-2.3705,0.6379,-0.6361,2.536
8.540480,-2.6768,0.6768,-1.1533,2.992
8.545438,-3.0405,0.6600,-1.6055,3.501
8.550741,-3.3920,0.5776,-1.8559,3.909
8.556261,-3.7790,0.3908,-1.9715,4.280
8.560679,-3.9475,0.0513,-1.7772,4.329
8.568545,-3.8330,-0.1589,-1.4723,4.109
8.570597,-3.7609,-0.2975,-1.1585,3.947
8.576126,-3.5782,-0.4912,-0.8403,3.708
8.589672,-3.1846,-0.6969,-0.5936,3.314
8.590648,-2.6854,-0.8899,-0.4231,2.861
8.591088,-2.1193,-1.1276,-0.3545,2.427
8.596510,-1.4336,-1.2877,-0.2608,1.945
8.601097,-0.7337,-1.3098,-0.2995,1.531
8.605976,-0.2041,-1.1958,-0.4761,1.303
8.611556,0.1193,-1.0384,-0.8136,1.325
8.616643,0.4588,-0.9501,-1.1726,1.577
8.626797,0.9003,-0.9429,-1.4968,1.985
8.627440,1.3382,-0.9571,-1.6976,2.364
8.631608,1.8518,-1.0070,-1.7543,2.742
8.636715,2.3141,-1.0976,-1.7472,3.100
8.641541,2.8164,-1.1786,-1.6875,3.488
8.646140,3.3085,-1.2555,-1.5839,3.877
8.651565,3.7426,-1.3117,-1.4326,4.217
8.657120,4.0399,-1.3619,-1.3972,4.486
8.661385,4.3514,-1.3870,-1.3295,4.757
8.666229,4.5670,-1.3925,-1.3613,4.965
8.671499,4.6771,-1.3810,-1.4804,5.096
8.677229,4.7224,-1.3580,-1.6006,5.168
8.681692,4.6647,-1.3119,-1.7717,5.159
8.686865,4.5279,-1.2458,-1.9266,5.076
8.691635,4.2213,-1.2153,-2.0485,4.847
8.697637,3.6563,-1.1041,-2.2189,4.417
8.702092,3.1132,-0.9136,-2.4131,4.043
8.706854,2.6752,-0.5005,-2.5862,3.754
8.711684,1.9638,-0.2166,-2.6518,3.307
8.717120,1.3335,0.0028,-2.5807,2.905
8.722063,1.2270,0.0882,-2.1004,2.434
8.727183,0.8503,0.1717,-1.6309,1.847
8.734458,0.1422,0.3008,-1.2827,1.325
8.738213,-0.5670,0.4034,-0.9830,1.204
8.742162,-1.3256,0.5413,-0.6438,1.570
8.754676,-2.0236,0.6470,-0.4360,2.169
8.755385,-2.5777,0.7253,-0.3489,2.700
8.757650,-3.0408,0.7043,-0.3220,3.138
8.762254,-3.3939,0.6225,-0.3621,3.469
8.767271,-3.6254,0.5402,-0.4571,3.694
8.773415,-3.7041,0.4081,-0.5443,3.766
8.779914,-3.6520,0.2290,-0.6047,3.709
8.782282,-3.5575,0.0887,-0.6762,3.622
8.787259,-3.2843,-0.0671,-0.6510,3.349
8.792645,-2.8276,-0.3110,-0.5507,2.898
8.798085,-2.2521,-0.6368,-0.3449,2.366
8.802669,-1.5907,-1.0260,-0.0541,1.894
8.807583,-0.8505,-1.3002,0.2510,1.574
8.812739,-0.1626,-1.4843,0.4143,1.550
8.818849,0.4276,-1.6420,0.4151,1.747
8.822811,0.9274,-1.6431,0.2475,1.903
8.828047,1.2723,-1.5258,0.1455,1.992
8.833009,1.2709,-1.2450,-0.0312,1.779
8.838405,1.1887,-0.9576,-0.2429,1.546
8.843020,1.3557,-0.8179,-0.3876,1.630
8.851328,1.7354,-0.6610,-0.3573,1.891
8.853415,2.1052,-0.5108,-0.2486,2.180
8.860604,2.5826,-0.3075,-0.0418,2.601
8.863192,3.0887,-0.1108,0.0604,3.091
8.871823,3.4060,0.0293,0.0779,3.407
8.873586,3.6234,0.1531,0.1678,3.631
8.879510,3.6908,0.2411,0.2858,3.710
8.883225,3.1681,0.2852,0.2138,3.188
8.890805,2.6129,0.4655,0.1881,2.661
8.893654,2.2136,0.6197,0.1266,2.302
8.900111,1.8095,0.8423,0.0183,1.996
8.903617,1.3334,1.0387,0.0213,1.690
8.908640,0.9434,1.2725,-0.0111,1.584
8.913583,0.5750,1.5474,0.0079,1.651
8.919715,0.1566,1.7545,-0.1026,1.764
8.923896,-0.1322,1.9171,-0.3622,1.955
8.929664,-0.3778,2.0610,-0.7562,2.228
8.933907,-0.5779,2.1042,-1.2237,2.502
8.939982,-0.7113,2.1425,-1.6820,2.815
8.944012,-0.7521,2.0849,-2.1387,3.080
8.949164,-0.6553,1.9078,-2.5706,3.268
8.954373,-0.4164,1.5354,-2.8490,3.263
8.959612,-0.1337,1.1492,-2.7173,2.953
8.964036,0.0638,0.8920,-2.3325,2.498
8.969742,0.2100,0.7261,-1.8162,1.967
8.974819,0.2743,0.6020,-1.2037,1.374
8.980086,0.3000,0.4410,-0.4990,0.730
8.984908,0.3904,0.3247,0.1364,0.526
8.989160,0.4810,0.2657,0.7087,0.897
8.994105,0.5242,0.1881,1.1885,1.313
9.006512,0.6231,0.0896,1.5180,1.643
9.007334,0.6723,-0.0221,1.7309,1.857
9.009541,0.7103,-0.1134,1.8179,1.955
9.015454,0.7489,-0.1625,1.7105,1.874
9.019988,0.7399,-0.1984,1.4866,1.672
9.025835,0.7432,-0.2475,1.3171,1.532
9.029974,0.8401,-0.3001,1.1065,1.421
9.035011,0.8652,-0.3323,0.9290,1.312
9.040927,0.9097,-0.3274,0.7298,1.211
9.045539,0.9278,-0.3760,0.5720,1.153
9.049649,0.9532,-0.3872,0.4750,1.133
9.054994,0.8899,-0.4327,0.4512,1.088
9.060287,0.8770,-0.4479,0.5173,1.112
9.065778,0.7588,-0.4826,0.6135,1.089
9.070034,0.5690,-0.4536,0.7778,1.065
9.075532,0.3747,-0.3466,0.9209,1.053
9.081036,0.1497,-0.2695,1.0113,1.057
9.085285,-0.0437,-0.2032,0.9436,0.966
9.090273,-0.2319,-0.1169,0.8257,0.866
9.095236,-0.3959,-0.0707,0.6983,0.806
