time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.719266,-0.0182,-0.0041,-0.0169,0.025
2.724169,-0.0323,0.0456,-0.0763,0.095
2.729313,0.0060,0.0189,-0.0712,0.074
2.735167,-0.0178,0.0351,-0.0661,0.077
2.739261,-0.0438,0.0133,-0.0988,0.109
2.744768,-0.0197,-0.0203,-0.0790,0.084
2.749480,-0.0149,0.0151,-0.0710,0.074
2.754867,-0.0268,-0.0163,-0.0558,0.064
2.759852,-0.0409,-0.0476,-0.0003,0.063
2.764870,-0.0099,-0.0001,0.0168,0.019
2.769823,-0.0028,-0.0243,0.0527,0.058
2.775062,-0.0242,-0.0363,0.0976,0.107
2.779841,-0.0170,-0.0411,0.0921,0.102
2.784699,-0.0074,-0.0387,0.0581,0.070
2.790285,0.0045,-0.0125,0.0599,0.061
2.797619,-0.0074,0.0088,0.0331,0.035
2.800027,0.0045,-0.0034,0.0231,0.024
2.804985,0.0116,0.0083,-0.0081,0.016
2.810207,0.0162,0.0034,0.0016,0.017
2.815312,0.0137,-0.0087,-0.0174,0.024
2.820647,0.0230,-0.0041,-0.0005,0.023
2.827999,0.0085,-0.0018,-0.0002,0.009
2.830183,0.0178,-0.0280,-0.0021,0.033
2.836485,0.0224,-0.0373,0.0220,0.049
2.840286,0.0174,-0.0015,0.0388,0.043
2.845507,0.0148,0.0293,0.0243,0.041
2.851450,-0.0114,0.0195,-0.0092,0.024
2.860359,-0.0303,0.0217,-0.0140,0.040
2.860718,-0.0229,0.0262,0.0024,0.035
2.865811,-0.0465,0.0472,0.0092,0.067
2.870760,-0.0056,0.0372,-0.0294,0.048
2.877621,-0.0103,0.0177,-0.0106,0.023
2.880663,0.0040,0.0125,-0.0155,0.020
2.885661,0.0064,-0.0140,-0.0039,0.016
2.890817,0.0230,-0.0047,-0.0207,0.031
2.896593,0.0227,-0.0074,-0.0016,0.024
2.901722,-0.0131,-0.0290,0.0006,0.032
2.906911,-0.0083,-0.0125,0.0172,0.023
2.910897,-0.0035,-0.0054,0.0361,0.037
2.916726,-0.0154,-0.0174,0.0192,0.030
2.920753,0.0037,-0.0008,0.0382,0.038
2.925965,0.0060,-0.0224,0.0570,0.062
2.930720,-0.0084,-0.0105,0.0589,0.060
2.937000,0.0130,-0.0225,0.0513,0.058
2.941059,-0.0014,-0.0034,0.0415,0.042
2.946686,-0.0061,-0.0011,0.0150,0.016
2.951690,-0.0037,0.0107,0.0173,0.021
2.957044,-0.0109,0.0128,0.0125,0.021
2.969096,0.0201,-0.0017,0.0053,0.021
2.969507,-0.0228,0.0171,-0.0068,0.029
2.973427,-0.0061,0.0263,0.0003,0.027
2.977587,0.0415,0.0615,0.0359,0.082
2.981635,0.0482,0.0252,0.0189,0.058
2.987835,0.0169,0.0199,0.0068,0.027
2.991718,0.0167,0.0552,-0.0147,0.059
2.998060,0.0118,0.0569,-0.0240,0.063
3.003299,-0.0097,0.0395,-0.0569,0.070
3.008680,-0.0002,0.0247,-0.0253,0.035
3.011647,0.0044,0.0622,-0.0438,0.076
3.018504,-0.0053,0.0113,-0.0644,0.066
3.022714,-0.0149,0.0132,-0.0230,0.030
3.027944,-0.0125,0.0079,-0.0081,0.017
3.032524,-0.0315,0.0123,-0.0218,0.040
3.037475,-0.0124,0.0023,-0.0044,0.013
3.041997,-0.0053,0.0258,0.0316,0.041
3.047068,-0.0196,-0.0105,0.0032,0.022
3.052075,0.0018,-0.0154,-0.0251,0.029
3.057598,-0.0149,0.0010,0.0348,0.038
3.062237,-0.0220,-0.0255,0.0348,0.048
3.067322,-0.0172,-0.0090,0.0086,0.021
3.072606,-0.0195,-0.0140,0.0182,0.030
3.078194,0.0067,-0.0117,0.0159,0.021
3.082714,-0.0005,-0.0213,-0.0150,0.026
3.087399,-0.0029,0.0071,0.0469,0.048
3.092499,0.0018,-0.0123,0.0181,0.022
3.098798,0.0065,0.0018,0.0419,0.042
3.104919,0.0158,0.0087,0.0487,0.052
3.107612,0.0014,-0.0035,0.0414,0.042
3.112720,-0.0034,-0.0156,0.0245,0.029
3.119441,0.0250,-0.0086,0.0031,0.027
3.122817,0.0010,0.0032,0.0482,0.048
3.127752,0.0271,-0.0042,0.0288,0.040
3.133254,0.0031,-0.0020,-0.0023,0.004
3.139445,-0.0136,-0.0071,0.0002,0.015
3.143492,-0.0112,-0.0191,0.0145,0.026
3.148769,0.0055,-0.0215,-0.0331,0.040
3.153431,0.0149,-0.0143,-0.0257,0.033
3.157885,-0.0018,-0.0094,0.0292,0.031
3.163038,0.0029,0.0048,0.0051,0.008
3.169235,-0.0090,-0.0025,0.0241,0.026
3.174179,0.0125,-0.0002,-0.0213,0.025
3.178181,-0.0066,-0.0216,0.0026,0.023
3.183250,0.0100,0.0046,0.0097,0.015
3.187946,0.0028,0.0210,0.0405,0.046
3.193213,0.0241,0.0042,-0.0239,0.034
3.198706,0.0429,-0.0077,-0.0092,0.045
3.203427,-0.0145,0.0089,-0.0043,0.018
3.209987,-0.0192,0.0136,-0.0016,0.024
3.213406,0.0189,0.0110,-0.0225,0.031
3.220538,0.0139,-0.0057,-0.0266,0.031
3.223861,0.0280,-0.0152,-0.0142,0.035
3.228398,-0.0008,0.0017,0.0077,0.008
3.233561,0.0087,-0.0053,-0.0038,0.011
3.238880,-0.0009,-0.0075,0.0370,0.038
3.243716,-0.0247,-0.0002,0.0038,0.025
3.249606,-0.0008,-0.0048,0.0089,0.010
3.255330,-0.0055,0.0120,-0.0147,0.020
3.259847,-0.0174,0.0192,-0.0073,0.027
3.264030,-0.0077,0.0001,0.0237,0.025
3.269513,-0.0148,0.0097,0.0521,0.055
3.274195,-0.0051,0.0168,0.0279,0.033
3.279337,-0.0122,-0.0094,0.0064,0.017
3.284078,-0.0121,0.0169,0.0254,0.033
3.288942,0.0022,0.0239,0.0087,0.026
3.294182,0.0331,0.0167,-0.0197,0.042
3.300040,0.0304,0.0166,-0.0241,0.042
3.304223,0.0016,-0.0025,-0.0189,0.019
3.309292,-0.0055,-0.0000,0.0147,0.016
3.314417,0.0230,-0.0143,-0.0065,0.028
3.320121,0.0037,-0.0166,-0.0015,0.017
3.324661,0.0084,-0.0048,-0.0108,0.014
3.329657,0.0534,0.0024,-0.0175,0.056
3.334842,0.0363,-0.0119,-0.0314,0.049
3.339624,0.0193,-0.0378,-0.0403,0.059
3.344632,0.0049,-0.0232,-0.0276,0.036
3.350030,-0.0024,0.0032,-0.0151,0.016
3.354679,-0.0380,-0.0230,-0.0527,0.069
3.360212,-0.0259,-0.0038,-0.0733,0.078
3.365043,-0.0400,-0.0109,-0.0248,0.048
3.370150,-0.0397,-0.0203,-0.0433,0.062
3.375434,-0.0228,-0.0227,-0.0590,0.067
3.380656,0.0129,-0.0155,0.0202,0.029
3.388860,0.0318,-0.0345,0.0367,0.060
3.389924,0.0671,-0.0509,0.0316,0.090
3.395131,0.0524,-0.0718,0.0549,0.104
3.400685,0.0212,-0.0305,0.0470,0.060
3.405122,0.0235,-0.0227,0.0794,0.086
3.410145,0.0210,0.0088,0.0452,0.051
3.415286,-0.0432,0.0376,0.0018,0.057
3.420757,-0.0285,0.0496,-0.0315,0.065
3.425882,-0.0258,0.0353,-0.0239,0.050
3.430480,-0.0494,-0.0123,-0.0397,0.065
3.437151,-0.0563,-0.0407,-0.0315,0.076
3.440567,-0.0560,-0.0499,-0.0469,0.088
3.445532,-0.0129,-0.0684,0.0092,0.070
3.451119,0.0013,-0.0773,0.0029,0.077
3.455799,0.0155,-0.0646,0.0915,0.113
3.461105,-0.0037,-0.0851,0.1245,0.151
3.465989,-0.0226,-0.0721,0.0809,0.111
3.470796,0.0490,-0.0210,0.0565,0.078
3.476299,0.0416,-0.0271,-0.0225,0.055
3.481279,0.0224,-0.0164,-0.0604,0.066
3.486831,0.0272,-0.0082,-0.0837,0.088
3.493760,0.0342,-0.0001,-0.0733,0.081
3.496722,0.0150,0.0031,-0.0842,0.086
3.501506,-0.0065,0.0537,-0.0688,0.087
3.506381,0.0149,0.0632,-0.0082,0.065
3.511210,0.0123,0.0202,0.0212,0.032
3.516717,0.0121,0.0226,0.0054,0.026
3.523294,-0.0070,0.0274,0.0464,0.054
3.526892,0.0025,0.0393,0.0680,0.079
3.531303,-0.0119,0.0367,0.0180,0.043
3.536619,-0.0213,0.0342,-0.0058,0.041
3.541903,-0.0282,0.0127,-0.0344,0.046
3.547051,-0.0492,0.0129,-0.0367,0.063
3.551657,-0.0250,0.0178,-0.0224,0.038
3.556716,-0.0365,0.0275,-0.0723,0.086
3.562515,-0.0172,-0.0011,-0.0719,0.074
3.567078,-0.0051,0.0037,-0.0451,0.046
3.571669,-0.0027,-0.0057,-0.0185,0.020
3.577154,-0.0241,-0.0222,-0.0511,0.061
3.582425,-0.0098,-0.0315,0.0045,0.033
3.587180,0.0021,0.0045,0.0406,0.041
3.591793,-0.0241,-0.0049,0.0384,0.046
3.597096,-0.0287,-0.0213,0.0600,0.070
3.603680,0.0095,-0.0399,0.0860,0.095
3.608238,-0.0167,-0.0251,0.0807,0.086
3.612126,-0.0046,-0.0342,0.0611,0.070
3.617233,-0.0283,-0.0549,0.0368,0.072
3.622256,-0.0256,-0.0232,0.0482,0.059
3.627531,-0.0015,-0.0083,-0.0095,0.013
3.632220,-0.0180,-0.0031,-0.0286,0.034
3.637315,0.0321,-0.0216,-0.0190,0.043
3.642470,-0.0084,-0.0042,-0.0095,0.013
3.647497,-0.0178,-0.0275,-0.0118,0.035
3.653446,-0.0223,-0.0008,-0.0046,0.023
3.657560,-0.0244,-0.0145,0.0239,0.037
3.662941,-0.0289,-0.0306,0.0022,0.042
3.667746,-0.0000,-0.0323,0.0425,0.053
3.672462,0.0001,0.0063,0.0253,0.026
3.678013,-0.0140,0.0186,-0.0086,0.025
3.682974,-0.0257,0.0212,-0.0210,0.039
3.689185,-0.0277,0.0354,0.0427,0.062
3.692672,-0.0131,0.0495,-0.0011,0.051
3.697956,-0.0033,0.0328,-0.0565,0.065
3.703573,-0.0554,-0.0101,-0.0567,0.080
3.707804,-0.0406,-0.0337,-0.0472,0.071
3.712861,-0.0212,-0.0143,0.0075,0.027
3.718212,-0.0043,-0.0330,0.0165,0.037
3.725259,-0.0065,-0.0398,0.0064,0.041
3.728277,0.0031,-0.0274,0.0462,0.054
3.733107,-0.0110,-0.0459,0.0666,0.082
3.738098,-0.0060,-0.0358,0.0488,0.061
3.743303,-0.0130,-0.0021,0.0478,0.050
3.748379,-0.0199,-0.0160,0.0255,0.036
3.753529,-0.0172,-0.0416,-0.0014,0.045
3.758281,0.0140,0.0208,0.0122,0.028
3.764023,-0.0026,-0.0101,-0.0074,0.013
3.768381,-0.0334,-0.0074,-0.0174,0.038
3.773401,-0.0068,0.0001,-0.0202,0.021
3.779096,0.0029,0.0337,0.0126,0.036
3.784344,0.0173,-0.0066,0.0237,0.030
3.788726,0.0648,-0.0039,0.0347,0.074
3.793700,0.0145,0.0058,0.0433,0.046
3.798636,-0.0069,0.0202,0.0068,0.022
3.806144,0.0194,0.0083,0.0110,0.024
3.808759,0.0075,0.0109,0.0554,0.057
3.813936,0.0218,0.0348,0.0472,0.063
3.818905,0.0146,0.0109,-0.0060,0.019
3.824885,0.0051,0.0061,-0.0183,0.020
3.829602,0.0099,0.0061,-0.0353,0.037
3.834289,0.0051,0.0251,-0.0403,0.048
3.839516,0.0052,0.0036,-0.0665,0.067
3.844756,0.0242,0.0298,-0.0733,0.083
3.849279,0.0146,0.0225,-0.0421,0.050
3.854297,0.0168,0.0106,-0.0490,0.053
3.859080,0.0025,-0.0107,-0.0297,0.032
3.864813,-0.0118,-0.0058,-0.0130,0.018
3.869362,-0.0045,0.0252,-0.0107,0.028
3.874429,0.0170,0.0227,0.0107,0.030
3.879887,-0.0211,0.0203,-0.0349,0.046
3.885070,-0.0256,-0.0059,-0.0087,0.028
3.889381,0.0341,0.0299,-0.0019,0.045
3.894378,0.0077,0.0274,0.0097,0.030
3.899641,0.0196,0.0035,-0.0097,0.022
3.905175,-0.0090,0.0273,-0.0315,0.043
3.909669,-0.0041,0.0247,-0.0148,0.029
3.914771,0.0316,-0.0016,0.0254,0.041
3.920699,0.0195,0.0102,0.0083,0.024
3.925002,0.0003,0.0125,0.0033,0.013
3.930209,-0.0091,-0.0160,0.0101,0.021
3.934854,0.0171,0.0078,0.0002,0.019
3.940482,0.0028,0.0125,-0.0024,0.013
3.945545,-0.0067,0.0076,0.0212,0.023
3.950066,-0.0138,0.0124,0.0185,0.026
3.957366,0.0125,0.0170,-0.0247,0.033
3.960276,-0.0255,0.0145,-0.0225,0.037
3.965982,-0.0205,-0.0024,-0.0226,0.031
3.970858,0.0011,0.0143,-0.0015,0.014
3.975048,-0.0368,0.0120,-0.0115,0.040
3.980621,-0.0269,0.0119,-0.0001,0.029
3.985483,-0.0147,0.0070,-0.0244,0.029
3.990338,0.0044,-0.0122,-0.0011,0.013
3.996447,-0.0121,-0.0122,-0.0301,0.035
4.000874,0.0023,-0.0192,-0.0115,0.022
4.006766,0.0047,-0.0001,-0.0191,0.020
4.010357,0.0286,-0.0047,-0.0267,0.039
4.015468,0.0142,0.0025,-0.0532,0.055
4.021183,0.0260,0.0001,-0.0367,0.045
4.026161,0.0140,0.0026,-0.0107,0.018
4.031145,0.0282,0.0028,-0.0347,0.045
4.035950,0.0186,-0.0161,-0.0203,0.032
4.040710,0.0090,-0.0112,-0.0133,0.020
4.046648,0.0089,-0.0063,-0.0086,0.014
4.051211,0.0065,-0.0181,-0.0159,0.025
4.057565,0.0112,0.0083,0.0030,0.014
4.062653,0.0278,-0.0059,-0.0161,0.033
4.066930,0.0490,-0.0177,0.0076,0.053
4.071395,0.0177,-0.0105,-0.0141,0.025
4.076207,-0.0014,0.0158,-0.0023,0.016
4.081159,-0.0084,0.0110,-0.0026,0.014
4.086580,-0.0107,0.0039,-0.0266,0.029
4.091965,-0.0105,-0.0151,0.0042,0.019
4.096999,-0.0056,0.0231,-0.0174,0.030
4.101348,0.0230,0.0255,0.0062,0.035
4.107147,-0.0033,0.0277,0.0296,0.041
4.111335,-0.0103,0.0204,0.0006,0.023
4.116739,-0.0316,0.0155,0.0121,0.037
4.121905,0.0305,0.0201,0.0117,0.038
4.127348,-0.0053,0.0175,-0.0244,0.030
4.132019,-0.0456,0.0078,-0.0316,0.056
4.138289,-0.0310,0.0076,-0.0246,0.040
4.141772,0.0050,0.0098,-0.0343,0.036
4.147986,-0.0188,0.0049,-0.0176,0.026
4.151988,-0.0186,0.0404,-0.0463,0.064
4.157533,-0.0018,0.0019,-0.0058,0.006
4.162048,0.0172,-0.0054,-0.0179,0.025
4.167046,0.0052,-0.0055,-0.0251,0.026
4.172236,-0.0400,0.0109,-0.0132,0.044
4.177968,-0.0230,-0.0060,-0.0441,0.050
4.182847,-0.0062,-0.0038,-0.0416,0.042
4.188078,-0.0086,-0.0064,-0.0510,0.052
4.192219,-0.0394,-0.0116,-0.0460,0.062
4.197229,-0.0035,-0.0381,-0.0268,0.047
4.202197,0.0203,-0.0406,-0.0009,0.045
4.208863,0.0415,-0.0313,-0.0134,0.054
4.212352,0.0483,-0.0623,0.0381,0.088
4.217364,0.0646,-0.0597,0.0132,0.089
4.225151,0.0523,-0.0477,-0.0115,0.072
4.228490,0.0234,-0.0285,0.0209,0.042
4.232837,0.0257,-0.0048,0.0437,0.051
4.238269,0.0232,-0.0048,-0.0049,0.024
4.242438,-0.0054,0.0141,-0.0126,0.020
4.248129,-0.0148,-0.0004,-0.0294,0.033
4.252802,-0.0338,-0.0269,-0.0837,0.094
4.258127,-0.0527,0.0014,-0.0660,0.084
4.262930,-0.0310,-0.0251,-0.0340,0.052
4.268579,-0.0262,-0.0539,-0.0162,0.062
4.272841,-0.0214,-0.0609,0.0656,0.092
4.278042,-0.0167,-0.0512,0.1205,0.132
4.283345,0.0024,-0.0389,0.1723,0.177
4.288572,0.0238,-0.0194,0.1971,0.200
4.292897,-0.0024,-0.0023,0.1476,0.148
4.298500,0.0191,-0.0112,0.0436,0.049
4.303180,0.0287,-0.0034,-0.0430,0.052
4.309278,0.0310,-0.0076,-0.0931,0.098
4.313253,0.0166,0.0238,-0.1117,0.115
4.318260,0.0166,-0.0140,-0.1037,0.106
4.323342,0.0236,0.0150,-0.0480,0.056
4.329060,0.0400,0.0008,-0.0091,0.041
4.333809,0.0205,0.0056,0.0368,0.043
4.338466,0.0059,0.0125,0.0136,0.019
4.343537,-0.0180,0.0289,0.0214,0.040
4.348914,-0.0109,0.0022,0.0718,0.073
4.353708,-0.0038,-0.0148,0.0574,0.059
4.358902,-0.0062,0.0089,-0.0023,0.011
4.363806,-0.0394,-0.0105,0.0047,0.041
4.369296,-0.0320,-0.0297,-0.0668,0.080
4.375416,-0.0412,-0.0321,-0.1187,0.130
4.378804,-0.0385,-0.0084,-0.1276,0.134
4.384177,-0.0311,-0.0253,-0.0983,0.106
4.389512,0.0024,-0.0729,-0.0834,0.111
4.393738,-0.0000,-0.0560,-0.0590,0.081
4.399001,0.0070,-0.0465,-0.0488,0.068
4.404017,-0.0027,-0.0442,0.0064,0.045
4.410082,0.0328,-0.0538,0.0115,0.064
4.414152,0.0372,-0.0513,0.0498,0.081
4.420437,0.0154,-0.0369,0.0543,0.067
4.424192,-0.0014,-0.0487,0.0613,0.078
4.429701,0.0175,-0.0010,0.1038,0.105
4.434548,0.0316,-0.0131,0.1055,0.111
4.439158,0.0075,-0.0130,0.0739,0.075
4.444266,-0.0139,0.0037,0.0758,0.077
4.449652,0.0051,0.0107,0.0468,0.048
4.455335,0.0003,-0.0250,0.0468,0.053
4.459855,0.0240,-0.0082,0.0301,0.039
4.464728,0.0332,0.0038,0.0137,0.036
4.472131,0.0353,-0.0104,-0.0147,0.040
4.474654,0.0112,-0.0007,0.0095,0.015
4.479813,0.0064,-0.0006,-0.0354,0.036
4.485107,0.0372,-0.0052,0.0151,0.040
4.490040,-0.0035,-0.0191,-0.0039,0.020
4.494939,-0.0035,-0.0045,-0.0204,0.021
4.499976,-0.0058,0.0313,-0.0155,0.035
4.508900,0.0204,0.0264,-0.0963,0.102
4.510153,0.0013,0.0073,-0.1098,0.110
4.515211,-0.0154,-0.0095,-0.1065,0.108
4.520276,-0.0129,-0.0096,-0.1150,0.116
4.527492,-0.0033,-0.0238,-0.0806,0.084
4.530812,-0.0105,-0.0237,-0.0987,0.102
4.535760,-0.0081,-0.0070,-0.0571,0.058
4.540089,0.0014,-0.0166,0.0054,0.018
4.547681,-0.0105,-0.0166,-0.0087,0.021
4.551056,-0.0128,-0.0355,0.0128,0.040
4.556706,-0.0389,-0.0306,0.0365,0.061
4.560451,-0.0267,-0.0115,0.0149,0.033
4.565368,0.0305,-0.0304,0.0291,0.052
4.570788,0.0136,-0.0372,0.0242,0.046
4.575754,-0.0127,-0.0441,0.0147,0.048
4.580698,-0.0126,-0.0082,0.0361,0.039
4.586469,-0.0125,-0.0152,0.0146,0.025
4.590916,-0.0172,-0.0009,0.0478,0.051
4.596066,0.0067,0.0016,0.0569,0.057
4.600813,-0.0052,-0.0007,0.0423,0.043
4.605906,-0.0076,0.0065,0.0848,0.085
4.611425,-0.0194,-0.0053,0.0581,0.061
4.616297,-0.0074,0.0043,0.0222,0.024
4.620973,0.0141,0.0210,0.0602,0.065
4.626185,0.0282,-0.0123,0.0527,0.061
4.631642,-0.0195,-0.0002,0.0193,0.027
4.637561,0.0115,-0.0000,-0.0401,0.042
4.640974,0.0138,0.0145,-0.0348,0.040
4.647199,-0.0077,0.0218,-0.0841,0.087
4.651527,0.0209,0.0076,-0.0617,0.066
4.659082,0.0230,-0.0280,-0.0370,0.052
4.662043,-0.0081,-0.0251,-0.0835,0.088
4.667014,0.0038,-0.0011,-0.0966,0.097
4.672880,0.0084,0.0110,-0.0454,0.048
4.676491,-0.0155,0.0157,-0.0112,0.025
4.681371,-0.0059,0.0085,-0.0106,0.015
4.686890,0.0036,0.0061,-0.0218,0.023
4.691985,0.0177,-0.0083,0.0026,0.020
4.696799,-0.0158,-0.0035,0.0079,0.018
4.701731,-0.0086,-0.0177,0.0202,0.028
4.706970,-0.0039,-0.0081,0.0038,0.010
4.712328,-0.0039,-0.0033,-0.0006,0.005
4.717140,-0.0110,-0.0151,0.0069,0.020
4.722940,-0.0015,-0.0221,0.0119,0.025
4.727317,0.0032,-0.0005,0.0026,0.004
4.732535,-0.0182,0.0091,0.0267,0.034
4.737467,-0.0157,0.0138,0.0434,0.048
4.742014,-0.0038,0.0159,0.0315,0.036
4.747311,-0.0205,0.0062,0.0530,0.057
4.752752,0.0177,0.0180,0.0386,0.046
4.757561,-0.0063,0.0035,0.0338,0.035
4.762599,-0.0158,0.0011,0.0456,0.048
4.767456,0.0128,-0.0085,0.0360,0.039
4.772717,-0.0040,-0.0085,0.0240,0.026
4.777553,-0.0016,-0.0179,-0.0378,0.042
4.782501,0.0150,-0.0106,0.0150,0.024
4.787607,-0.0231,0.0038,0.0103,0.026
4.792956,-0.0111,-0.0128,-0.0085,0.019
4.797656,0.0199,-0.0150,-0.0010,0.025
4.802600,0.0173,0.0041,0.0016,0.018
4.807790,0.0123,0.0206,-0.0432,0.049
4.813426,0.0145,0.0038,-0.0021,0.015
4.817794,-0.0236,0.0276,0.0054,0.037
4.822886,-0.0140,0.0227,0.0105,0.029
4.827776,0.0312,-0.0011,0.0156,0.035
4.833334,0.0000,0.0038,0.0065,0.008
4.838400,-0.0024,0.0157,0.0022,0.016
4.842913,-0.0001,-0.0224,-0.0188,0.029
4.848222,0.0236,-0.0127,0.0079,0.028
4.853492,0.0139,0.0064,0.0391,0.042
4.858152,-0.0053,0.0064,0.0130,0.015
4.863817,-0.0029,0.0041,0.0180,0.019
4.868187,-0.0100,-0.0054,-0.0105,0.015
4.873872,-0.0147,0.0186,-0.0245,0.034
4.878258,-0.0051,0.0232,-0.0075,0.025
4.883356,0.0116,0.0041,-0.0121,0.017
4.888428,-0.0028,0.0492,0.0096,0.050
4.893424,0.0020,0.0085,-0.0165,0.019
4.898685,-0.0099,0.0347,-0.0067,0.037
4.903413,-0.0337,0.0486,0.0149,0.061
4.908560,-0.0239,0.0220,-0.0041,0.033
4.914227,-0.0095,0.0027,0.0270,0.029
4.918721,0.0024,0.0144,0.0460,0.048
4.926962,-0.0072,0.0069,0.0363,0.038
4.929024,-0.0048,0.0140,0.0004,0.015
4.934358,0.0285,0.0068,-0.0304,0.042
4.939892,-0.0050,-0.0124,0.0198,0.024
4.943600,0.0211,-0.0172,0.0174,0.032
4.948945,-0.0052,0.0162,0.0079,0.019
4.954339,0.0043,0.0161,-0.0323,0.036
4.958763,-0.0266,-0.0174,-0.0320,0.045
4.963974,-0.0264,0.0253,-0.0316,0.048
4.969211,-0.0239,-0.0012,-0.0026,0.024
4.974763,-0.0238,-0.0275,-0.0144,0.039
4.979287,0.0168,-0.0061,0.0071,0.019
4.984596,0.0475,-0.0206,0.0354,0.063
4.990426,0.0281,-0.0254,0.0562,0.068
4.994744,0.0493,-0.0135,0.0814,0.096
4.999214,0.0632,0.0009,0.0397,0.075
5.003965,0.0343,-0.0062,0.0151,0.038
5.008870,-0.0015,0.0271,-0.0236,0.036
5.014333,-0.0086,0.0198,0.0070,0.023
5.019441,-0.0274,0.0222,-0.0527,0.063
5.024337,-0.0414,0.0411,-0.0714,0.092
5.029639,-0.0459,0.0241,-0.0872,0.101
5.035192,-0.0337,0.0380,-0.0931,0.106
5.039932,-0.0502,-0.0030,-0.0963,0.109
5.044544,-0.0429,-0.0033,-0.0590,0.073
5.049926,-0.0166,-0.0179,0.0540,0.059
5.055476,0.0048,-0.0181,0.1042,0.106
5.059717,-0.0073,-0.0465,0.1517,0.159
5.065074,-0.0192,-0.0319,0.1627,0.167
5.069907,-0.0024,-0.0006,0.1424,0.142
5.077901,0.0167,-0.0074,0.0982,0.100
5.080550,0.0215,-0.0092,0.0068,0.024
5.085755,0.0310,0.0294,-0.0839,0.094
5.090624,0.0380,0.0369,-0.0978,0.111
5.095795,0.0259,0.0204,-0.1018,0.107
5.100321,0.0019,0.0396,-0.0558,0.068
5.104850,0.0233,0.0583,-0.0600,0.087
5.110198,0.0492,0.0365,-0.0188,0.064
5.116188,0.0155,0.0124,0.0007,0.020
5.120432,0.0010,0.0191,0.0057,0.020
5.125214,-0.0062,0.0115,0.0559,0.057
5.130239,0.0198,0.0183,0.0558,0.062
5.136302,-0.0089,0.0297,0.0270,0.041
5.140770,-0.0255,0.0221,-0.0232,0.041
5.145500,-0.0443,0.0216,-0.0257,0.056
5.150642,-0.0225,0.0211,-0.0543,0.062
5.156943,-0.0342,0.0231,-0.0470,0.063
5.161914,-0.0506,0.0106,-0.0540,0.075
5.166292,-0.0193,0.0267,-0.0538,0.063
5.170910,-0.0097,-0.0073,-0.0297,0.032
5.177297,-0.0002,-0.0172,-0.0176,0.025
5.180872,-0.0335,-0.0269,0.0135,0.045
5.186008,-0.0025,-0.0082,0.0419,0.043
5.191192,0.0094,-0.0204,0.1057,0.108
5.197525,-0.0050,0.0009,0.0738,0.074
5.201126,0.0045,-0.0041,0.0897,0.090
5.206192,-0.0003,0.0170,0.0697,0.072
5.211466,0.0282,0.0001,0.0238,0.037
5.217402,0.0209,0.0143,0.0305,0.040
5.221895,0.0184,-0.0027,0.0514,0.055
5.226479,0.0087,0.0161,0.0151,0.024
5.231214,0.0134,0.0323,-0.0114,0.037
5.236975,0.0061,-0.0038,-0.0138,0.016
5.241619,0.0179,0.0127,-0.0160,0.027
5.246810,0.0035,0.0028,-0.0231,0.024
5.251660,0.0177,-0.0331,-0.0373,0.053
5.258269,0.0103,0.0001,-0.0204,0.023
5.261412,-0.0040,0.0117,-0.0275,0.030
5.267583,-0.0064,0.0328,-0.0062,0.034
5.272004,-0.0348,0.0063,-0.0303,0.047
5.277241,-0.0012,0.0012,-0.0378,0.038
5.281885,-0.0130,0.0272,-0.0286,0.042
5.286763,-0.0341,0.0339,-0.0363,0.060
5.291937,0.0042,0.0071,-0.0463,0.047
5.297261,-0.0172,-0.0005,-0.0419,0.045
5.302077,-0.0217,0.0061,-0.0518,0.056
5.307663,-0.0025,0.0080,-0.0520,0.053
5.312073,0.0189,-0.0306,-0.0261,0.044
5.318168,-0.0097,-0.0166,-0.0172,0.026
5.322369,-0.0072,-0.0360,0.0510,0.063
5.328982,0.0024,-0.0314,0.0592,0.067
5.332376,-0.0024,-0.0316,0.0460,0.056
5.337472,0.0405,-0.0010,0.0471,0.062
5.343655,0.0022,0.0011,0.0293,0.029
5.347723,-0.0049,-0.0229,0.0260,0.035
5.352497,0.0237,-0.0207,-0.0036,0.032
5.359263,0.0378,-0.0017,0.0054,0.038
5.362506,0.0234,-0.0160,-0.0048,0.029
5.368095,0.0304,-0.0112,0.0065,0.033
5.372721,0.0326,0.0054,0.0344,0.048
5.378258,0.0015,0.0171,0.0264,0.032
5.382659,0.0301,0.0122,0.0114,0.034
5.387859,0.0085,0.0215,0.0417,0.048
5.392948,0.0085,0.0236,0.0576,0.063
5.398567,-0.0106,0.0114,0.0281,0.032
5.402956,-0.0009,-0.0100,0.0323,0.034
5.407734,0.0086,0.0209,0.0104,0.025
5.412748,0.0229,0.0041,-0.0138,0.027
5.418590,0.0346,0.0039,0.0027,0.035
5.422945,0.0201,-0.0175,0.0262,0.037
5.428075,0.0341,-0.0056,-0.0382,0.052
5.433233,0.0220,-0.0034,-0.0381,0.044
5.438603,0.0455,-0.0248,-0.0426,0.067
5.443498,0.0095,0.0016,-0.0304,0.032
5.448273,-0.0001,0.0037,-0.0610,0.061
5.453325,0.0117,0.0082,-0.0461,0.048
5.458464,-0.0098,-0.0086,-0.0503,0.052
5.463042,0.0045,-0.0206,-0.1019,0.104
