a_x_mean,a_y_mean,a_z_mean,a_x_std,a_y_std,a_z_std,a_x_mad,a_y_mad,a_z_mad,a_x_min,a_y_min,a_z_min,a_x_max,a_y_max,a_z_max,a_sma,a_x_energy,a_y_energy,a_z_energy,a_x_IQR,a_y_IQR,a_z_IQR,a_x_skewness,a_y_skewness,a_z_skewness,a_x_kurtosis,a_y_kurtosis,a_z_kurtosis,a_x_mean_fft,a_y_mean_fft,a_z_mean_fft,a_x_std_fft,a_y_std_fft,a_z_std_fft,a_x_mad_fft,a_y_mad_fft,a_z_mad_fft,a_x_min_fft,a_y_min_fft,a_z_min_fft,a_x_max_fft,a_y_max_fft,a_z_max_fft,a_sma_fft,a_x_energy_fft,a_y_energy_fft,a_z_energy_fft,a_x_IQR_fft,a_y_IQR_fft,a_z_IQR_fft,a_x_skewness_fft,a_y_skewness_fft,a_z_skewness_fft,a_x_kurtosis_fft,a_y_kurtosis_fft,a_z_kurtosis_fft,label
0.28244,-0.00953,0.11745,0.45118313133360827,0.22891845731613691,0.4427330049815577,0.33482239999999996,0.169276,0.39628399999999997,-0.3726,-0.5109,-0.5292,1.3143,0.4834,1.0252,0.470824,0.14166928580000002,0.0262472405,0.1049035081,0.35575,0.183925,0.6756,1.0485415513829615,0.4222900192812959,0.16682955403653968,0.23517785673451153,0.05377281866159889,-1.104736172354666,2.3531194699073605,0.9763971399761455,1.8661672774630966,2.937644862869387,1.2928157931609603,2.6472193907052683,2.0427044292532996,0.9263410888914002,1.691852344799084,0.6436423415136548,0.1672053914564122,0.35570000000000046,14.122,4.932612048593729,12.748265719325431,2.5978419436733016,7.08346429,1.3123620249999999,5.245175405,0.9643001813357835,0.6598260740077388,1.47359854681803,2.286567542220563,2.009080483443556,2.93645273679958,4.609038152556908,2.7354580997874107,8.76482170758423,3
0.033482000000000005,0.24700199999999994,0.39253800000000005,0.18196203196271468,0.4410805674658543,0.6263563464642151,0.14257360000000002,0.35376592,0.45070048,-0.3726,-0.5109,-1.1049,0.3376,1.1889,1.5915,0.585513,0.0171156127,0.1277810275,0.2732041771,0.212375,0.5504249999999999,0.469925,-0.373597193687193,0.4781060996049644,-0.4960594254282726,-0.49557474957205283,-0.4173950178366499,0.29995245022487627,0.7624724236971141,1.6333010386054807,2.2832509570053032,1.0631072726218405,3.1796903099657765,4.701827599703584,0.7803263759591229,2.101507003822327,3.135000778035981,0.0627468677814032,0.10871163883849441,0.032436842517069325,4.378188908885976,12.350099999999998,19.6269,2.339512209653949,0.855780635,6.389051374999999,13.660208854999999,0.7721712994575431,0.4010883971464255,0.8816041286665113,2.0998844866588433,2.3498126526114262,2.437144817644047,3.61238025383562,4.037044586419088,4.750163790713889,3
-0.37195999999999996,0.38764400000000004,0.31232199999999993,0.5624404249340547,0.37055838468991625,0.6380409031684411,0.43980719999999995,0.29764528,0.49867623999999994,-1.6612,-0.2691,-1.1049,0.1925,1.1889,1.5915,0.7239089999999999,0.22734673660000002,0.14379069360000002,0.25232061289999996,0.516325,0.4911,0.716875,-1.15551063790432,0.4562618623213228,-0.22503406304218568,0.04098101126640419,-0.3775898424359099,-0.09086233848285907,2.1986781972318012,1.7139830604199517,2.769266146376717,4.230896813326639,3.3825037218890768,4.190850307578624,2.6358104010654664,2.113090438581033,3.0436637413361725,0.2842000000000005,0.12179999999999944,0.46766486938149293,18.598,19.3822,15.6161,3.3409637020142346,11.36733683,7.18953468,12.616030645,0.8328508370450798,0.610465919977455,1.2253458854137818,2.803311633283431,3.3774178664949317,2.0587047149853874,6.921548601413811,12.992939261906912,3.012752515092254,3
-0.6711659999999999,0.05900599999999998,0.26373,0.6038078358583961,0.4017648632770168,0.38495974555789597,0.5296765600000001,0.29564080000000004,0.3355532,-1.8363,-0.8516,-0.6324,0.0996,0.6878,0.761,0.708361,0.4075238510999999,0.0824483567,0.1088737593,0.994075,0.30717500000000003,0.6284000000000001,-0.5005235494149591,-0.6273825068376695,-0.5626299517584221,-1.1290358054282452,-0.11648980106744,-0.9211133217640546,3.11045977274268,1.2433816115261591,1.5458204055039182,5.574713007155576,2.5882113202207067,2.9151012339072726,2.912161490597764,1.6480240815113705,1.707330635048134,0.8221953582215301,0.04068530714621813,0.21986476067102123,33.5583,11.865426220710765,13.1865,2.9498308948863787,20.376192554999996,4.122417835000001,5.443687965000001,1.064260107670198,0.4626206174034872,0.4794459339234082,4.0221211197086095,2.9900830267766603,3.1501718736566,16.9219976368599,8.816242329628816,8.899694347870263,3
-0.9212920000000001,-0.11083400000000002,-0.10051399999999999,0.6904119164209147,0.4280587042030567,0.5278774293375309,0.57434672,0.3679460800000001,0.45641,-2.1397,-0.8516,-0.9982,0.0996,0.614,0.761,0.8833500000000001,0.6627237817999999,0.09775921490000002,0.1443788223,1.1538999999999997,0.69015,0.99735,-0.17928721325358832,-0.014614947509180761,-0.041943931755171596,-1.074309451339463,-1.1181512499277717,-1.2249013446100512,2.5730416374040885,1.4039406349876162,1.872179858467565,7.7234600349962905,2.793720133340233,3.3064822406219525,3.9208650676147534,1.7116129969098222,1.9807966380217055,0.019400000000000125,0.08510000000000018,0.2779520451543279,46.0646,12.604534869788141,16.12200312598586,2.924581065429635,33.13618909,4.887960745,7.218941115,0.43302531751449735,0.2496313055698569,1.422388208191626,4.212111999943813,2.9901530769306905,3.3147006186375254,18.703143982233005,8.260459853552504,11.04265873402907,3
-1.096194,-0.19405399999999998,-0.44064800000000004,0.43688188536948974,0.4442330709031015,0.5079395094851354,0.34538031999999996,0.37673,0.43416399999999994,-2.1397,-0.8939,-1.3115,-0.6322,0.614,0.4426,1.0397800000000001,0.6962535336999999,0.11749998809999998,0.22608660260000002,0.41427499999999995,0.658875,0.7268249999999999,-1.2483426614043578,0.2961468755320809,0.21000434578777177,0.23672857533411484,-0.9923802148422487,-0.9983678970286172,2.9564403064504723,1.8260076448350226,1.948429074317136,7.802872168912871,2.9009817115942065,4.3373130394699055,3.223393838560297,1.8187151613521433,2.6354963648287777,0.5450055672543278,0.36144747482702055,0.036476479159056295,54.8097,13.125915784667287,22.0324,3.3654385128013153,34.81267668499999,5.8749994050000005,11.304330129999999,1.0573959935387196,0.49631608473218236,0.7902935757690592,5.912696818212213,2.8730553012430446,3.0015595405849544,36.06457528378564,7.5500999920874925,8.71805095743923,3
-0.875514,-0.307242,-0.3714880000000001,0.234216926809315,0.2673466873480949,0.4146749732694271,0.18708255999999998,0.22171839999999998,0.29692912000000005,-1.2251,-0.8939,-1.3115,-0.2823,0.0711,0.4426,0.8141959999999999,0.41069116650000004,0.0829359489,0.1549793338,0.3143499999999999,0.3717,0.27092499999999997,0.6934332190891684,-0.720072908695815,-0.5272206687216292,0.12307129060784794,-0.5818372643443901,0.15545078542462187,1.8146430422264723,1.2106224843851727,1.9714587398539274,6.146233584830555,2.6130419227982307,3.4075333919205497,2.2743588435178044,1.5985643179671,2.0900214535617443,0.2229833931298537,0.05331472421133563,0.31883619754224063,43.7757,15.362100000000002,18.5744,2.4983621332327863,20.534558325,4.146797445000001,7.74896669,0.2918626165584017,0.3656525022726619,1.0897697001660789,6.369552133939038,3.616830627892278,3.1484617414440943,40.46022764270132,15.071535451364728,10.390837908721375,3
-0.6560199999999999,-0.372194,-0.28864399999999996,0.26724237687911695,0.19922247002785604,0.16204078642119707,0.23235360000000005,0.17779376,0.12940224,-1.1496,-0.674,-0.5899,-0.2823,-0.0289,0.163,0.664883,0.25089036420000005,0.0891089831,0.0547862876,0.410675,0.337425,0.20349999999999996,-0.6747444117733565,0.15424707596927162,0.7257549174021072,-0.9880638933213497,-1.360876170508623,0.3877719050071624,1.4416286020677394,1.1769655273515338,0.941975242954762,4.796951468766411,2.743291901607652,2.142734561643209,2.015721069567964,1.2573212659969104,1.0317809602894388,0.029136931333094338,0.18552860183233247,0.015764373248037377,32.801,18.6097,14.432199999999998,1.7802846861870179,12.544518210000005,4.455449155,2.7393143799999997,0.31978258400291193,0.4732830136842137,0.7505111298675426,5.684102649411354,5.297291419141825,5.121747268128018,33.67970398630676,29.92130131435595,28.66817063269074,3
-0.40443399999999996,-0.40422800000000003,-0.266432,0.09696398426219913,0.1562252976185355,0.12620017026929878,0.08262335999999999,0.13720688,0.10523424,-0.5548,-0.674,-0.5899,-0.2123,-0.1153,-0.086,0.537547,0.08648443730000001,0.0939033098,0.043456246799999994,0.1772749999999999,0.2624,0.2063,0.2529359525307041,0.10003330510544307,-0.8986334598299712,-1.1249928496967259,-1.142244320196771,-0.3594605453380444,0.7950548844899988,1.0801036807460298,0.7399482435620938,2.831312674476027,2.867700650144446,1.9488717958986868,1.0228932912105626,1.2198742690666693,0.8562195898838769,0.00469999999999989,0.0952097389868977,0.014797306063417934,20.2217,20.2114,13.3216,1.3075534043990613,4.324221864999999,4.695165490000001,2.1728123400000006,0.3213066380362305,0.3638168392179447,0.4480690813638616,6.457636360555152,5.961747807062039,5.486860724555414,41.333731936541064,36.65312984590329,31.912891994880788,3
-0.43111400000000005,-0.416196,-0.40807800000000005,0.17928900915560886,0.22061108400078178,0.24902047569627683,0.13696480000000003,0.1802112,0.23293048,-0.9019,-0.919,-0.7973,-0.2123,-0.1153,-0.086,0.627694,0.10900191490000002,0.11094418040000002,0.11426942570000001,0.18760000000000004,0.23467500000000002,0.474225,-1.1953274616450018,-0.9349094814479809,-0.3904299764401269,0.6583947652599846,-0.16349157630820121,-1.5687752987994854,1.1455859982645622,1.4111277027465052,1.3224774348638713,3.096421193988342,3.0171404751090676,3.1109477662403586,1.3371830011245331,1.4438936278374772,1.3475677794641434,0.09516645336137794,0.2780127570178611,0.19189999999999988,21.5557,20.809800000000003,20.4039,1.9395955679374692,5.450095745,5.547209020000001,5.713471285,0.6295063248561098,0.49559869059286954,0.566593847731083,5.775071261600789,5.381787346923321,4.995735459773495,34.82622878887168,31.27016478494965,26.171245713894116,3
-0.588384,-0.4986920000000001,-0.512424,0.22412108188209334,0.22706591804143572,0.247968288746767,0.19845664,0.19805440000000005,0.21876224,-0.9019,-0.919,-0.7973,-0.1431,-0.1718,-0.0299,0.79975,0.19821299539999998,0.150126321,0.16203331399999998,0.36702500000000005,0.37815000000000004,0.43754999999999994,0.2903408229116669,-0.5100558803785086,0.5870688834319386,-1.241828083596039,-1.0828839859132768,-1.132667552136256,1.5144688912960818,1.041806608421145,1.146041315895065,4.186607638326814,3.7319259224494306,3.858746001262782,1.7174369845658553,1.5624959850748668,1.6471467999548084,0.14837097663401477,0.04776804669332355,0.01853620429797216,29.419200000000004,24.934600000000003,25.6212,1.851158407806146,9.910649770000001,7.506316050000002,8.101665700000002,0.7714216671982446,0.20505730580066217,0.3567494141170205,5.958335052084794,5.460128021981142,5.340311234034312,36.52894676115895,31.00318457748991,29.83572454568329,3
-0.84796,-0.336234,-0.362304,0.31619526308912344,0.1999160459893102,0.2713275304571948,0.2301408,0.15406215999999998,0.24119663999999996,-1.5428,-0.9115,-1.0017,-0.1431,-0.1115,-0.0299,0.7732490000000001,0.40950780300000006,0.07650986409999999,0.1024414086,0.29837500000000006,0.18089999999999998,0.46132500000000004,0.075040118866246,-1.3698385705744427,-0.591964160635994,0.04602001715296833,1.0621921641382404,-0.9460685515893066,2.0027702656489272,1.1821758971940366,1.1679101776982161,6.077803185611765,2.500689216614787,2.9799541400546623,2.4631629567536,1.1743757789656482,1.5108926360947281,0.28933691014466795,0.18720625320411732,0.028302460912908133,42.397999999999996,16.811700000000002,18.1152,2.1764281702705897,20.475390149999992,3.8254932050000003,5.12207043,0.5808037558565395,0.46233721450653387,0.43632310588415246,5.937573701336618,5.094678559087242,4.247531733015956,36.125783646583685,27.933952161554583,19.316062625173267,3
-1.050094,-0.16627199999999998,-0.16793799999999998,0.5519349807395795,0.12855875394542374,0.8071823290657446,0.43710647999999996,0.10527824000000001,0.61947496,-1.8723,-0.3938,-1.3883,0.2187,0.083,1.4008,0.9632880000000001,0.7036648159000001,0.0220868656,0.33987324210000003,0.6882999999999999,0.163525,0.8880750000000001,0.5695505302296151,0.1386395852355441,0.40350094274667964,-0.20948818040156114,-0.6658961561624985,-0.7039938157346501,2.893307828878726,0.6052153827915846,2.5153203912357163,7.8737063316680205,1.3573506917640834,5.259323867136707,3.5260690068054896,0.7625060248436886,3.202880311236336,0.47293210977414396,0.009523765049428649,0.34382619481366916,52.5047,8.3136,22.33642109075774,3.0069218014530135,35.183240795,1.1043432800000001,16.993662105,0.7980499610672823,0.2311896156464714,0.5747054161907006,5.224728104334928,4.0803469835478525,2.8805139081034636,28.941707908333157,18.695208569989365,7.0857496281484575,3
-0.631916,0.10643599999999999,0.07858799999999999,0.7223323446613754,0.26894452272541264,0.7964220666556144,0.62534128,0.23439087999999997,0.6338564799999999,-1.8723,-0.3938,-1.3883,0.2244,0.4561,1.4008,0.80292,0.46054092359999993,0.0418298892,0.32023209100000005,1.3243749999999999,0.444125,0.7041250000000001,-0.4367321133059985,-0.37677242925967824,-0.363574172995178,-1.2214627592684526,-1.0608961904098013,-0.6747360010790993,2.389993144210747,1.1758966250695682,2.8872753364437767,6.351537225792322,1.673396560038893,4.8669138302998,3.212538505038809,1.0808276867048514,2.807229794221202,0.23759999999999992,0.33667844398181634,0.5323999999999994,31.5958,7.520478018882818,22.055410192266116,3.2265825528620455,23.02704618,2.0914944600000003,16.011604549999998,0.5115487438963979,0.3926683609344078,1.2357440462850948,3.645909805493975,2.6584374317298165,3.0512741289921212,11.97080297418199,6.382296800746563,8.257415739241882,3
-0.05119399999999999,0.23821599999999996,0.311876,0.579225513391805,0.14005209939161928,0.25778891408282084,0.49721752,0.12311936000000001,0.21914879999999998,-0.9449,-0.0084,-0.1628,0.962,0.4561,0.6634,0.543737,0.1690615105,0.038180726600000006,0.08186088180000001,0.9161,0.27157499999999996,0.3961,0.09056356584160949,-0.119269289936428,-0.5705749482550214,-1.1507685929601137,-1.3437289001242607,-1.0020809229358694,1.6591392047317808,0.6536416648036163,1.1265811036506834,3.762101560208336,1.841419353116708,2.630000607775064,1.7980261954258534,0.8365802735981789,1.3606912836162541,0.32508930219775417,0.010200000000000242,0.003999999999999906,19.329008338925224,11.910799999999998,15.5938,1.7196809865930405,8.453075525000001,1.9090363299999993,4.09304409,0.5998054956879542,0.13832020434533815,0.4587249944697188,4.168809989330385,4.932443193132141,4.091430370777852,16.52166673838322,25.743949999397895,17.42466543666776,3
0.5396580000000001,0.14128,0.261334,0.6446628964319259,0.12509066471963445,0.24593282384423598,0.5267348,0.10488,0.199802,-0.9449,-0.1736,-0.1902,1.0244,0.3223,0.6634,0.63613,0.3534105034999999,0.0178038564,0.06438920669999999,0.6017750000000001,0.18507500000000005,0.362275,-1.2960360758086293,-0.5291019526091795,-0.1775645730982073,0.10005497572114974,-0.38430852535044835,-0.8626285866815149,3.2361174537574993,0.7294052873752426,1.2835765407271504,4.98684210452728,1.1172974388,2.1889156982613387,2.979943583679106,0.6131979811718881,1.2507903321583278,0.8801938074993233,0.18464767513532732,0.2830264429982497,26.9829,7.064,13.0667,2.6245496409299465,17.670525175,0.89019282,3.2194603350000004,1.4094538816773088,0.41359022882171603,0.5098405829207223,3.162794780311378,4.058632532195713,3.716072036091038,10.095854418575108,18.59203825087344,15.165359775659823,3
0.785868,0.015366,-0.05306000000000001,0.2561828061677832,0.1696679741259381,0.17329362019416641,0.22376752000000003,0.15290984,0.1508072,0.2701,-0.1933,-0.2892,1.0244,0.3223,0.2908,0.551375,0.3416090718000001,0.0145116677,0.016423021200000002,0.38407500000000006,0.283825,0.277725,-0.9802618280214499,0.6048027978653838,0.6099800437029078,-0.7414575147406612,-1.1934033837997415,-0.9157339400723887,1.7724873322906318,0.5100004541023097,0.6660082306837362,5.569487933093063,1.0913598429553097,1.0948676434444118,2.156054494369223,0.5880883829000426,0.6410772291708458,0.23776660204881053,0.01618409820278419,0.06780768156664287,39.2934,5.0880028801501105,5.378499110901338,1.474248008538339,17.080453589999994,0.7255833850000001,0.8211510599999999,0.5042536555137096,0.19233902827273724,0.3071322290527838,6.146324139474113,3.373457243969698,3.3331489171417696,38.24007593257496,10.415546492155794,11.040762982477112,3
0.55477,-0.10910399999999999,-0.36530199999999996,0.19821582101335908,0.12101844315640488,0.24041772521176552,0.16031840000000003,0.08601632000000001,0.20118656000000001,0.2701,-0.4706,-0.8699,0.9676,0.1146,-0.0825,0.525908,0.17352963230000001,0.013274573200000002,0.09562311690000001,0.23487500000000006,0.093475,0.37929999999999997,0.7044571765165192,-0.6383233159551469,-0.7267733738017006,-0.5408455201212377,0.9640723787535728,-0.7980597600212667,1.2621719837471121,0.5788958836908518,1.10393481820305,3.969872178476768,0.9961610692281585,2.8885358933478735,1.6315865735146122,0.5850141032472134,1.4906798425260233,0.07135555291044082,0.07584533033034604,0.04912835860139143,27.738500000000002,5.4552,18.2651,1.472501342820507,8.676481615000002,0.6637286599999999,4.781155845,0.3490304834668796,0.1825287929916086,0.28641483287309044,5.975968505892503,3.219260950803942,4.542969312425495,36.63251078049589,10.567372176212285,22.62107716534357,3
0.50203,-0.33145,-0.639048,0.08897211079883403,0.25842936694578655,0.19204324537978418,0.07705440000000001,0.23555600000000002,0.16688240000000001,0.3522,-0.6704,-0.9216,0.6398,0.1146,-0.2071,0.747584,0.1299750787,0.08832242009999998,0.22263147720000004,0.16670000000000001,0.498625,0.33385000000000004,-0.21923084468131332,0.400260873292141,0.47333821802832093,-1.2502242669141725,-1.4051817910915094,-1.0668649187951178,0.8222285426534859,1.0703079135003764,1.464044885541966,3.510192030878926,2.7724867863162976,4.485501119509213,1.1428609428799366,1.355637925848655,1.72374911954558,0.016056907243855754,0.09112009608353794,0.10505642377372412,25.1015,16.5725,31.952399999999997,1.678290670847914,6.498753935,4.416121005,11.131573859999998,0.12092611439818926,0.17524638008545745,0.5493989258182311,6.616501175380452,4.263667954780285,6.28477842882263,42.781038349887076,18.675044648195243,39.70221151763677,3
0.4206700000000001,-0.413436,-0.6684979999999999,0.11055502023879332,0.16435861615382383,0.13896117945671016,0.09280960000000003,0.14622256,0.11697416000000002,0.1715,-0.6704,-0.9216,0.6151,-0.1679,-0.3585,0.751302,0.09459283069999999,0.09897154040000002,0.23309989269999998,0.16047500000000003,0.34035,0.19894999999999996,0.2114499347264563,0.2030053996094974,0.28954069065639054,-0.6293502980765919,-1.4565278246911078,-0.6565732047275659,0.9350977358648466,0.879377361960571,1.1345271506554035,2.929995784020932,3.020571054498017,4.6928496049229755,1.0436029810808238,1.1921757129135875,1.6511448388891505,0.09506859335942543,0.04451998896466863,0.027899043916362738,21.0335,20.671799999999998,33.4249,1.4745011242404105,4.729641535000001,4.948577019999999,11.654994635000003,0.3475522878307443,0.26900982453873,0.22982335289381334,6.456581702800537,5.762891923864676,6.515036743167757,41.28812869017057,34.09897829041893,41.83573191219329,3
0.20289400000000002,-0.21303199999999997,-0.37323,0.1481287121526411,0.19483568712122531,0.2577151103447371,0.13936952,0.149056,0.24163,-0.0048,-0.471,-0.7949,0.4199,0.2361,-0.0143,0.420358,0.0315540453,0.041671788999999994,0.10285885550000001,0.28057499999999996,0.20085000000000006,0.44867500000000005,0.020154249130587203,0.9070088995489247,-0.14103202078094076,-1.6820715390129999,-0.02573685669923842,-1.5781712957915994,0.6232186078256408,1.1017624105457822,1.219451365681976,1.663431121766053,1.718516363235552,2.9662811594210625,0.7709232940082363,0.9650006361477871,1.334727210940244,0.003899999999999907,0.3303683874489329,0.1571106517991847,10.144699999999998,10.6516,18.6615,1.4722161920266998,1.5777022649999999,2.08358945,5.142942775,0.1795053282036156,0.4130529348788881,0.25625864180898444,4.452536904282391,3.9587456391659432,4.646653347676443,20.363050571281548,17.338995038948564,22.392771952868113,3
0.07811799999999999,0.014454,-0.170574,0.0591672939722614,0.25111208988019673,0.07796997322046481,0.049766000000000005,0.22037304000000002,0.06159888,-0.0048,-0.471,-0.3344,0.2072,0.2671,-0.0143,0.236683,0.0048015953,0.0316330999,0.0175874031,0.092375,0.423925,0.09297499999999997,0.3668268407151836,-0.7389641694386814,-0.15773553818582273,-0.8903727286850667,-1.0491557989226894,-0.4129491891207615,0.29076571171403454,0.6842527614129297,0.49224332572847557,0.6289791975029309,1.6416784546611982,1.2314368917146223,0.33013505612930716,0.8205280128910576,0.5475918925826436,0.004099999999999892,0.01931994191186916,0.053224924417943506,3.9058999999999995,8.193057074821454,8.5287,0.7336308994277199,0.24007976499999995,1.5816549949999998,0.879370155,0.16715368706892542,0.21975819006149344,0.3201031629083436,4.294077350516983,3.920828355421226,5.616526104917216,20.07968718085393,14.686482872164444,33.36350273424488,3
0.09219799999999999,0.012174000000000003,-0.246338,0.065276585357998,0.1849476778010473,0.11157529276681284,0.056510000000000005,0.17572792,0.09118255999999998,-0.0043,-0.206,-0.5014,0.2303,0.2671,-0.0926,0.256965,0.0063807519,0.0171769249,0.0365657281,0.119425,0.39495,0.1524,0.15973969588629838,0.15889939503079953,-0.7249203694123636,-1.1597594208072546,-1.7689927268148982,-0.3417394174414081,0.30101997569711325,0.6535271665342302,0.7424249737126426,0.7399068618625653,1.1360434554196157,1.762208264765485,0.361636836392093,0.5395041221312579,0.7583822924856212,0.012557738394184188,0.1177118918632853,0.11847800615260044,4.6099,6.052875724488775,12.3169,0.8484860579719931,0.31903759499999995,0.8588462450000001,1.828286405,0.0931435142544032,0.24284710283549066,0.3068749663934235,4.4897242650676255,4.277294844018614,5.735660076744916,21.350920251284283,17.424113803244545,34.33841927423418,3
0.29340000000000005,-0.12115400000000001,-0.36755200000000005,0.2442125991835802,0.06422880104750515,0.13511873628775545,0.21695200000000003,0.059507839999999985,0.11315584000000004,0.0029,-0.206,-0.5497,0.6939,-0.0064,-0.0926,0.391053,0.0728616768,0.0094018153,0.0766757728,0.48912500000000003,0.112775,0.20357499999999995,0.5092712840614954,0.366447481299717,0.6009661573128681,-1.3397061460922446,-1.4199074897437325,-0.8595468587077448,1.0101763734334086,0.31995426438087654,0.8524136809295154,2.503140302611287,0.9153200526070059,2.634571729250163,1.261775269788026,0.4076490361717084,1.1235123015247488,0.12929857155739247,0.010155070984109768,0.015199999999999839,14.669999999999998,6.0577,18.3776,1.0912721593719001,3.643083839999999,0.47009076499999997,3.8337886400000003,0.28171586458279285,0.10806862364158719,0.24323852864980372,4.082058948132728,5.195703797513352,5.920637078163969,17.052018854998728,28.43502369777798,36.20445369072195,3
0.33135,-0.125768,-0.202318,0.40067350161946075,0.09293325010995794,0.3366232075719082,0.31504,0.0802816,0.29951696,-0.7276,-0.3271,-0.5497,0.6939,-0.0064,0.4106,0.48998800000000003,0.13516603870000002,0.0122270894,0.07712387849999999,0.4448,0.13679999999999998,0.61465,-1.3072177600095014,-0.6559457032754327,0.7486326851882473,0.6137229312918202,-0.745209838524937,-1.1295309799002167,1.801171796947312,0.4323551861198783,1.43121737501648,3.2050560101005403,1.0177317588811137,2.3799169471750345,1.814539608459924,0.5207468962320169,1.4456652863617263,0.43732239076353363,0.014822571273734856,0.28945773770397143,16.567500000000003,6.288399999999999,10.1159,1.832372179041835,6.7583019349999995,0.6113544699999999,3.856193925,0.6398117690630925,0.1633159399131143,0.6336789103567247,3.2959795802091207,4.32808454247894,2.8458935662486295,10.294113268110758,20.199865160140607,7.031774687355229,3
-0.150404,-0.03741,0.017173999999999995,0.5086237457925062,0.23869591638735674,0.341683403056104,0.46291552,0.165786,0.30385608000000003,-0.7963,-0.3271,-0.6135,0.6417,0.6082,0.5123,0.490968,0.140659739,0.029187624299999996,0.0585212471,0.9259250000000001,0.137675,0.6220749999999999,0.41581270303195894,1.4566531032848065,-0.36780410905023153,-1.4184574564185997,1.3272189278431261,-1.2466762181267095,1.4471535674051066,1.0463536762871417,1.4702993163228033,3.4600174063646953,1.3505207936645713,1.921026972850901,2.0096194232941507,0.8992548903000548,1.2963533010613717,0.09642765855084681,0.20490000000000075,0.35852966357076904,16.29202578923714,6.1024285370156885,7.71598627545245,1.9819032800075256,7.03298695,1.4593812149999998,2.9260623550000004,0.2403490767362849,0.48694227866867035,0.5604666721864744,3.3623602297306405,2.509620988609435,2.247152896228136,10.937311988319038,5.813383506404362,3.649188404777571,3
-0.015360000000000006,0.23228400000000002,0.09773800000000002,0.5812953118682448,0.28068471519482496,0.3006851701630794,0.4907696000000001,0.26394928,0.23170944000000002,-0.7963,-0.1692,-0.6135,1.1498,0.6082,0.5123,0.527541,0.1690700846,0.066369883,0.049982144099999994,0.8772500000000001,0.5711250000000001,0.314375,0.4884131166768115,-0.10629885151867355,-0.9170618896694208,-0.8864910811940239,-1.6935753795134,0.1030587757034529,1.6319508890185157,0.9292760236850824,1.1508034618801986,3.7740885993616633,2.402797197393913,1.9167331066490583,2.267277024943301,1.3522733590805531,1.34034647326803,0.020707015189612026,0.03107795313631163,0.06560616052176962,16.328750486878587,11.6142,6.139593915881821,1.8560151872918984,8.453504230000004,3.3184941500000003,2.499107205,0.39391718666033987,0.2389553527220742,0.41331438553710637,2.9324803674875497,3.304716516887236,1.9936896402530448,7.568869222714005,9.970062268345897,2.1798498141219236,3
0.015087999999999996,0.18509399999999998,0.4508979999999999,0.5525236677790373,0.4131319979909569,0.4376849060637115,0.45023008,0.37291872,0.33810168000000007,-0.8144,-0.6094,-0.2976,1.1498,0.7992,1.5931,0.664438,0.15275502559999998,0.10246891829999999,0.1974385417,0.7985500000000001,0.70845,0.5791,0.5143701997924414,-0.3756294942358759,0.9173723840833592,-0.6747904570452761,-1.1682260535710651,0.45489915633001665,1.5230808905540476,1.3145714801373785,2.186626676070954,3.599406501192813,2.918697252818357,3.8681414076394476,2.161514400760223,1.8524068415841375,2.4773867614086633,0.05586551620342281,0.04224090360891313,0.3132573261945218,14.926760300528247,12.460691376219527,22.5449,2.5121395233811903,7.63775128,5.123445915,9.871927085,0.5208350868932388,0.36001705111453897,1.1870871250547246,2.862496344483171,2.7737860509288144,3.3649448381411946,6.87961525588692,6.884992973214468,13.28813499856495,3
-0.26007399999999997,0.166176,0.551814,0.3002457871877639,0.3798439345626043,0.4935885006804757,0.25895488,0.31473871999999997,0.39634088,-0.8144,-0.6094,-0.2976,0.2021,0.7992,1.5931,0.656952,0.07889300910000001,0.08594793880000001,0.2740641493,0.512675,0.5659749999999999,0.642525,-0.2237658527570976,-0.44083382755363426,-0.01972547829080044,-1.1577286737236518,-0.6974106405822487,-0.5723297540285661,1.2119386587661558,1.4291897539570724,2.160373580590493,2.5338716615859003,2.5597286042047744,4.768563821769256,1.516912526307328,1.715590069380517,2.916004398910129,0.08746895810394945,0.18999999999999967,0.055376098483930124,13.0037,9.698962847013977,27.5907,2.4007509966568605,3.9446504549999997,4.297396939999999,13.703207464999997,0.22168365989941075,0.4861411393953076,0.5925034047993383,3.033270571934445,2.3061375661627967,3.537427829215502,8.915798903226989,3.8874615090169895,14.228562953749016,3
-0.0010819999999999994,-0.014705999999999997,0.028326000000000004,0.0753558217790769,0.060223495116108965,0.31591983907947285,0.05966528,0.04875584,0.20505864000000001,-0.1498,-0.0831,-0.4836,0.2178,0.1937,1.0283,0.151653,0.0028398353,0.0019215679,0.050303853499999995,0.10205,0.081325,0.093025,0.31527442239025677,1.3268979546572186,2.0390358160967446,0.41137374106841795,1.2662704912628069,3.3496355742685022,0.32360975388231056,0.3358946421515341,1.4628434485330433,0.423391375906773,0.28165862204784864,1.7001395222404407,0.2594718277020935,0.2099064403196023,1.3068030373267296,0.053681997734694925,0.1014174671680019,0.3217313006332923,2.0138707012812618,1.251792724532952,6.130875070491075,1.0611739222834438,0.141991765,0.09607839499999998,2.5151926749999998,0.18401747543752844,0.15001077861765888,1.0138200514033684,2.8841247549726505,1.815330911800903,1.6169960849762852,8.056636313078405,2.5388888818427713,1.1793847828261956,4
