w_x_mean,w_y_mean,w_z_mean,w_x_std,w_y_std,w_z_std,w_x_mad,w_y_mad,w_z_mad,w_x_min,w_y_min,w_z_min,w_x_max,w_y_max,w_z_max,w_sma,w_x_energy,w_y_energy,w_z_energy,w_x_IQR,w_y_IQR,w_z_IQR,w_x_skewness,w_y_skewness,w_z_skewness,w_x_kurtosis,w_y_kurtosis,w_z_kurtosis,w_x_mean_fft,w_y_mean_fft,w_z_mean_fft,w_x_std_fft,w_y_std_fft,w_z_std_fft,w_x_mad_fft,w_y_mad_fft,w_z_mad_fft,w_x_min_fft,w_y_min_fft,w_z_min_fft,w_x_max_fft,w_y_max_fft,w_z_max_fft,w_sma_fft,w_x_energy_fft,w_y_energy_fft,w_z_energy_fft,w_x_IQR_fft,w_y_IQR_fft,w_z_IQR_fft,w_x_skewness_fft,w_y_skewness_fft,w_z_skewness_fft,w_x_kurtosis_fft,w_y_kurtosis_fft,w_z_kurtosis_fft,label
0.43959999999999994,-1.1745999999999999,0.49160000000000004,0.3885766848383984,0.3287443383542901,0.5139469233296372,0.323536,0.258296,0.43940799999999997,-0.08,-1.76,-0.36,1.38,-0.61,1.37,1.1120999999999999,0.17212,0.7438790000000001,0.252906,0.5324999999999999,0.36750000000000005,0.9099999999999999,0.7559704688593383,0.007364334222339533,-0.1355775208056258,-0.3848074771568384,-0.6985569598482169,-1.1998626815175695,2.2904995652002094,2.684913076639451,2.77208057035157,3.4591345365304385,8.196288292324184,4.195970604220116,1.9055011277071947,2.9996724423233667,2.342286073295101,0.7371736546343863,0.5493964664379898,0.8399999999999996,21.979999999999997,58.73,24.58,3.873746606095615,8.605999999999996,37.19395,12.645299999999997,1.2332499467199995,0.9742176910946748,1.5677110929329692,4.124248270857765,6.396083077603844,3.6196487653824696,19.033324948867786,40.73172073033537,13.848606562647952,1
0.9730000000000001,-1.2152,1.2117999999999998,0.3249815379371573,0.35806837335905556,0.3504493686682857,0.27268,0.28256,0.29591200000000006,0.35,-1.76,0.53,1.46,-0.56,1.98,1.7000000000000002,0.526171,0.8024619999999999,0.7956369999999999,0.49750000000000016,0.5250000000000001,0.475,-0.38490700095040437,0.24809125199468046,-0.14660068488248507,-0.9565751574325061,-0.9186880313633146,-0.5798082618523468,2.1543309650885503,2.4088566543873715,2.9788083743800455,6.926467937763131,8.628071025357503,8.40775836169923,2.5717355015839876,3.155171246616886,3.0055504139365734,0.40820019818953546,0.3400000000000008,0.7434215175616246,48.65,60.76,60.59,3.7709979969279837,26.308549999999997,40.1231,39.781850000000006,0.5250236623343003,0.4256121671652199,1.1785926631510595,6.108198703672004,6.225916607032672,6.4355880601841795,37.693459208358185,38.89129230314827,41.099032844642636,1
1.1512000000000002,-0.335,1.6070000000000002,0.17228627339402286,0.7959051451021033,0.24525293066546627,0.136048,0.6995999999999999,0.22128000000000003,0.67,-1.72,1.11,1.46,1.11,2.06,1.7582,0.6774720000000001,0.37284500000000004,1.321299,0.22499999999999987,1.3624999999999998,0.3975000000000002,-0.380128637315703,0.07160065735440792,0.14347806299204136,0.31891578231119677,-1.1711642997521228,-1.1223844450183367,2.0056886538612506,3.988434010102567,2.3601935551286264,7.982757231920073,4.623515345173751,11.249861616141297,2.442221653090964,2.998520819597342,3.6024464958449562,0.3811111901633414,1.4100000000000006,0.14153517955003608,57.559999999999995,21.764595853033576,80.35,4.177158109546222,33.8736,18.64225,66.06495,0.46944274631901045,2.2801953213331627,0.3729314124445984,6.7371244890621735,2.721098211308137,6.662563808637931,43.91391542581836,7.053233826663089,43.197969503665725,1
0.45840000000000003,0.4324000000000001,0.7864,0.8169047924942048,0.47345352464629514,1.033918294644214,0.7041759999999999,0.3774080000000001,0.953632,-1.03,-0.53,-0.77,1.32,1.17,2.06,1.2836,0.43873200000000007,0.20556399999999997,0.843706,1.48,0.685,2.24,-0.7180663558049574,-0.34165893368112443,-0.2739962476981381,-1.0650604687779313,-0.7087274967198138,-1.5970439906725922,3.5585006557243757,1.7436333386425449,4.7485702124102,5.586615530283893,4.185229119220864,7.862676448755255,3.3566251341896027,2.6713724303277866,4.308240565258165,1.0256294905189085,0.0158161894377959,1.3200000000000005,23.596338036116638,21.619999999999997,39.32,5.025352103388561,21.9366,10.278199999999996,42.1853,1.352049736016566,0.20407013934330717,2.7263695903391767,2.8436745868350037,2.940020456563973,3.3741479155466805,6.8889515346579415,8.943778898716946,10.445249420447759,1
0.47019999999999995,0.030000000000000013,-0.2366,1.5653670368319372,1.5566091352680673,0.904784195264263,1.221832,1.228,0.7374080000000001,-1.03,-3.42,-2.06,4.21,2.58,1.28,1.6034000000000002,1.335731,1.211966,0.437307,1.4575,1.6375,1.225,1.146779854650665,-0.6648913700026762,-0.13512944417871767,0.14913836991478746,-0.19710672125939466,-0.6774680460020663,5.241303704427761,4.563412235334451,3.5332302130729807,10.300574521741583,10.018576184787928,5.5899002013835855,7.012333972989876,6.585587291774333,3.373449003913147,0.5699999999999996,0.3032374477534193,0.9254362732434034,37.349842590719035,37.20178980277318,25.30492457472477,6.668973076417596,66.78655,60.5983,21.865349999999992,1.1244315509318943,1.0607996862070967,2.020432640389812,2.212815126370158,2.5273101467909194,2.8833040634539597,3.279702282338871,4.9955696443821065,7.503172531104333,1
1.4617999999999998,-0.0364,0.5252000000000001,1.4999702530383727,1.9229807695346308,1.2640051265718821,1.205912,1.704688,1.0757599999999998,-0.98,-3.42,-2.06,4.21,2.82,2.74,2.3495,2.193385,1.8495900000000003,0.9367719999999999,2.26,3.4850000000000003,1.815,-0.06058861908272422,-0.020821324317123004,-0.6122204011631974,-0.9370071088132956,-1.2719776840814896,-0.6926872452659407,7.707383299672361,5.210477070750494,5.9091275825258105,12.646530855216051,12.562242184227436,7.665468753666189,7.205315005236449,6.242716328858447,5.155038405153996,2.1889057628844792,0.8800000000000012,1.7200000000000026,73.09,64.08313612042119,32.805453587034535,9.413493976474332,109.66925,92.47949999999996,46.83860000000001,3.3095245156126794,1.3303571631835855,3.2157030600204566,3.4772402676965792,4.131704197094748,2.3577774694313423,12.932523496228587,16.339613562766672,4.639327287816378,1
2.3278,1.8046,1.0158,1.3505247720793572,2.1986606923306744,1.2629427382110403,1.159536,1.846016,1.0497759999999998,-0.32,-1.86,-1.21,4.51,5.36,2.95,3.0841000000000003,3.621285,4.045345,1.3134370000000002,2.065,3.0975,1.7000000000000002,0.060734106948654644,-0.05758838509292204,-0.4177877240273165,-1.0095099015016462,-1.0354546304457237,-0.8930464982647623,5.771732762191862,10.059766164752004,4.057584158629686,18.133273309632795,17.416532511108823,10.718195314307229,8.521919209591871,10.540841344390731,6.267653054803967,0.18803836374343616,2.365682642337271,0.1100000000000011,116.39,90.22999999999999,50.790000000000006,9.944541542786776,181.06425000000002,202.26724999999996,65.67185,1.5758655688970125,4.3012066282221895,0.7673590801924121,4.881050061429737,2.9881148930132992,3.082761896938706,25.428079084026482,8.602717314455326,8.562058510696888,1
0.7059999999999998,3.0786,-0.3068,5.02873145037593,2.5345027204562243,1.5595440872254942,3.6613599999999997,2.0234560000000004,1.23288,-12.49,-2.2,-2.96,10.11,9.17,2.95,4.2797,12.893288,7.950741000000001,1.2631519999999998,4.475,3.5125,1.52,-0.9374350639113442,-0.08116407793800673,0.7774325496851184,0.8996610216973631,-0.07567214369313513,-0.2350719132799255,18.94939739578429,12.557516870645202,7.376041826660242,30.499985874367933,25.2464427205787,8.479929656038346,22.248866397309417,15.764874603153851,6.340232184164466,3.3305167162258704,0.7575832701043993,2.354778906900445,119.16715588862913,153.93,33.13097441457329,19.441478046544866,644.6643999999999,397.53705,63.1576,5.827445739802771,7.650867620881282,5.510617900327951,2.071576434378164,3.7816423520136597,1.9462867167495874,3.1231212846739203,17.175534050971613,2.719293760250041,1
-0.5982,1.8804000000000003,-0.6701999999999999,5.30817245009994,2.8920573714917897,0.8673741753130537,3.697216000000001,2.4004,0.6958160000000001,-12.49,-2.2,-2.96,10.11,9.17,0.41,3.7436,14.267268999999999,5.94995,0.6007530000000001,2.795,4.72,1.22,0.10980588860035796,0.4144315079776082,-0.9098212055968888,0.30145211724772336,-0.4202779190578969,0.22134272476286077,16.77765847655565,14.209314279144182,3.782404820436912,33.84135156940486,19.82650719911375,6.765257849804072,22.876955840022376,14.567685504247144,4.476108607205969,0.5424175023618882,0.8350760225091416,0.3408038671186939,132.27283061261465,94.02,33.510000000000005,17.38468878806837,713.3634500000001,297.4975,30.037650000000003,10.44394457735926,8.708639833017942,2.6037799642230905,2.3285223305551477,2.1358223806105054,2.7776964938610074,4.195613284692153,4.200994244818437,7.734617812595589,1
0.03679999999999998,0.7051999999999999,-0.4014,2.891456684787099,1.6385069301043558,0.49369225231919533,1.905632,1.3385919999999998,0.442432,-2.45,-1.94,-1.67,10.01,3.9,0.41,1.9463000000000001,4.180938,1.5910060000000004,0.202427,2.5275,2.0999999999999996,0.8875000000000001,2.0879894947175544,0.14191438127597306,-0.02189556144331354,3.96592857176989,-0.741376633405856,-0.8530251732596286,14.465383947371288,5.861077630898747,2.251779381922099,14.451521278229956,11.169080938223086,3.8951494984339856,10.55355493775501,7.250688144215161,2.274744840166186,1.8400000000000012,0.8469943235270719,0.5299999999999994,61.94542554457593,46.207885158442565,20.07,11.289120480096067,209.04690000000002,79.55030000000001,10.121349999999998,8.574543557128738,1.5779905729824268,0.8459592645751807,1.9399693387592576,2.6017331425719563,3.298249664763695,2.872760583824677,5.631952724106016,10.389962269140318,1
-0.2212,0.11019999999999999,-0.42200000000000004,0.7687252825294613,0.9043859574318921,0.4256101502549017,0.6755999999999999,0.773416,0.36728,-1.96,-1.62,-0.89,0.98,1.56,0.59,0.9983,0.319934,0.41502900000000004,0.17961399999999997,1.395,1.5375,0.7075,-0.10999846829156155,0.1407221826320353,0.8132510421553617,-1.0414788291737638,-1.1354028751019485,-0.5523230425038834,3.997128323051155,3.334906886551877,1.9349935002253071,4.00204512331661,5.511923081650258,3.770570269082094,2.828710435981189,2.891290293168724,2.063840785523327,1.527797013900165,0.9499999999999995,0.4211993188356376,18.278269430329683,28.28396845572985,21.1,4.633514354914169,15.9967,20.751450000000006,8.980699999999999,2.6941611762296187,2.0418603747730777,0.7566501738660233,2.2120712511170892,3.7782968233957943,3.6522887383651166,4.380635813044582,13.950351823465805,13.445537881631623,1
0.2304,-0.21459999999999999,0.28,0.7325707064850464,0.4384710252684891,0.4961290154788369,0.644272,0.35435199999999994,0.42599999999999993,-0.99,-1.04,-0.76,1.0,0.87,0.9,0.7999,0.294872,0.11915500000000001,0.16227199999999997,1.3399999999999999,0.54,0.7525,-0.6935034478398993,-0.11564042344943913,-0.578258057225566,-1.1542122391709848,-0.32769023273767806,-0.8683888787396272,3.0964061124224918,2.003533391049587,1.9938781399437797,4.460882108614016,2.810934711256977,3.5002357010713343,2.7585866934059124,1.9439265580798653,1.9068420391493346,0.9101781586347626,0.4700000000000001,0.530471177178202,21.015571566814923,10.73,15.985518470954787,3.5469088217079294,14.743599999999999,5.95775,8.1136,1.4957825863422216,0.9529601696114893,0.9392825521079047,2.9308521180852205,2.2173613417845353,3.3441551821317645,8.17109508111406,3.6439531775058898,10.008731004435054,1
0.7556,-0.057800000000000004,0.4636,0.17389836111936188,0.23132911619595145,0.24855389757555604,0.14648,0.1942,0.23032,0.36,-0.46,0.17,1.0,0.38,0.9,0.7095,0.30058599999999996,0.028426999999999997,0.138352,0.23749999999999993,0.3775,0.45999999999999996,-0.7732296568057453,0.11477866134301068,0.48495313964218284,-0.37233239196735735,-1.006457761378865,-1.3984312050985648,1.4402020834517384,0.8412137097261817,1.2823080313231277,5.290030052733281,1.4611842781007178,3.4915449464104293,1.9090857740580227,1.0328781863863454,1.5855578472046685,0.17494319569651762,0.08512629399651489,0.21781374605150108,37.78,5.881551706513372,23.18,1.781861912250524,15.029300000000001,1.4213500000000001,6.917600000000002,0.3702510445683179,0.6192539683444571,0.3299165628974957,6.4817272686423735,2.1878998581788913,5.182956326005475,41.54282668925319,3.8938251226897824,28.43714432303169,1
0.4754,-0.044199999999999996,0.15040000000000003,0.3816344324088171,0.1749867423549567,0.1516306037711385,0.3421040000000001,0.132936,0.11270399999999997,-0.14,-0.36,-0.27,0.94,0.38,0.33,0.42299999999999993,0.185825,0.016287,0.022806000000000003,0.835,0.1975,0.1275,-0.45785482191833526,0.35950245717211865,-1.250836724808747,-1.4055903330656205,0.14200738200470164,0.8629566548882668,1.8368549861239547,0.6300948707042308,0.9059099547386182,3.899803041174203,1.109810999185095,1.208274453055048,1.9611868672959225,0.8301632252759348,0.7215944679025642,0.43432669748414604,0.01000000000000002,0.28000000000000014,23.77,3.737701121438879,7.52,1.686429905783402,9.29125,0.81435,1.1403,0.546757921067488,0.6086021656676833,0.49852499950827966,4.202235390520797,1.8560215517468193,3.6407671044386283,18.64591349524541,1.9545771352510686,15.638474006816455,1
-0.0482,-0.12219999999999999,-0.17079999999999998,0.30353708175443733,0.21652057638940464,0.2603600583806971,0.236488,0.179304,0.225504,-0.44,-0.54,-0.64,0.63,0.18,0.2,0.34220000000000006,0.04722900000000001,0.030907,0.048479999999999995,0.3675,0.24250000000000002,0.42,0.9193433378874579,-0.8036376740345694,-0.08562861705091859,-0.16305957057176412,-0.6790655888627386,-1.1461906143927572,1.463166060114709,0.9682024721912547,1.2207443500905344,1.6068743200787048,1.4674072280191146,1.8324255050948288,1.079199435983198,0.9950697781231039,1.141639962445603,0.5427342365711897,0.21000000000000033,0.32406926660394286,6.367151572360403,6.109999999999999,8.54,1.826056441198249,2.361449999999999,1.54535,2.424,0.6933643011525418,0.3090594186676318,0.625124116107608,2.2822582843764168,2.3153310731260692,2.7670000540535877,4.026350363235227,4.070609685919617,6.769749706278294,1
-0.369,-0.6140000000000001,-0.4406000000000001,0.1865931402812011,0.5681373073474405,0.12108525921845317,0.14528,0.42304,0.10297600000000001,-0.67,-2.03,-0.67,0.05,0.18,-0.23,0.7318000000000001,0.08548900000000001,0.349888,0.104395,0.19,0.595,0.21500000000000002,0.4039347660842514,-0.769411662811289,0.1337295296445221,-0.22203298685627137,0.06786644962651467,-1.024587675759217,0.9419870446118283,3.2537446676211577,0.999869834947562,2.767952385389509,4.939832551608089,3.072419293189316,1.2626112139039523,2.7790490595602755,1.1048938450337797,0.08999999999999984,1.0335677610306513,0.19043552917089598,18.45,30.7,22.03,2.597800773590274,4.27445,17.4944,5.219750000000001,0.15729273846595015,1.6045290412893516,0.3368881188487925,5.266339087340491,3.856140090947802,6.415642905400881,29.405354883221364,16.911437977446912,40.909623377515054,1
