Timestamp,Milliseconds,X,Y,Z
2021-10-15 10:01:33,1,-9.602996,-1.0839486,0.030508488
2021-10-15 10:01:33,10,-9.962218,-0.83001035,-0.09182457
2021-10-15 10:01:33,20,-10.019945,-0.79890364,-0.04366901
2021-10-15 10:01:33,30,-9.947861,-0.85154575,0.14057833
2021-10-15 10:01:33,40,-9.890433,-0.89461654,0.18843478
2021-10-15 10:01:33,50,-9.900004,-0.93529457,0.0017946169
2021-10-15 10:01:33,60,-9.854541,-0.93290174,-0.19710876
2021-10-15 10:01:33,71,-9.837791,-0.8850453,0.052043892
2021-10-15 10:01:33,80,-9.77797,-0.89461654,0.12622139
2021-10-15 10:01:33,90,-9.69153,-0.875474,0.047258247
2021-10-15 10:01:33,100,-9.792328,-0.834796,-0.115752794
2021-10-15 10:01:33,110,-9.799506,-0.88983095,-0.16360925
2021-10-15 10:01:34,120,-9.782756,-0.9496515,-0.1372882
2021-10-15 10:01:34,130,-9.792328,-0.8850453,-0.04366901
2021-10-15 10:01:34,140,-9.797113,-0.9305089,-0.055932228
2021-10-15 10:01:34,150,-9.78515,-0.9137592,-0.122931264
2021-10-15 10:01:34,160,-9.804292,-0.9065807,-0.118145615
2021-10-15 10:01:34,171,-9.763614,-0.8970094,-0.122931264
2021-10-15 10:01:34,180,-9.852148,-0.9137592,0.0041874396
2021-10-15 10:01:34,190,-9.837791,-0.834796,0.037686955
2021-10-15 10:01:34,200,-9.8473625,-0.8491529,0.035294134
2021-10-15 10:01:34,210,-9.842577,-0.81565344,-0.0317049
2021-10-15 10:01:34,220,-9.825827,-0.8874381,-0.055932228
2021-10-15 10:01:34,230,-9.883255,-0.86111706,-0.07986046
2021-10-15 10:01:34,240,-9.914362,-0.8324032,-0.07507481
2021-10-15 10:01:34,250,-9.890433,-0.834796,-0.19471595
2021-10-15 10:01:34,261,-9.825827,-0.834796,-0.19950159
2021-10-15 10:01:34,270,-9.789935,-0.8180462,-0.122931264
2021-10-15 10:01:34,280,-9.653245,-0.9089735,-0.10857433
2021-10-15 10:01:34,290,-9.6580305,-0.88983095,-0.048454657
2021-10-15 10:01:34,300,-9.773185,-0.87308115,-0.017347964
2021-10-15 10:01:34,310,-9.8473625,-0.9137592,-0.010169496
2021-10-15 10:01:34,320,-9.909575,-0.9137592,0.08793623
