time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.423971,0.0078,0.0627,-0.0417,0.076
0.428934,0.0215,0.0896,-0.0568,0.108
0.434074,0.0021,0.0831,-0.0646,0.105
0.439299,-0.0214,0.0532,-0.0227,0.062
0.443942,-0.054,0.0711,-0.0335,0.095
0.449201,0.0656,0.0273,0.0414,0.082
0.454107,0.1271,-0.0067,0.0182,0.129
0.459469,0.0952,0.0117,0.0072,0.096
0.464443,0.0514,0.0559,0.0439,0.088
0.46918,0.0265,0.0784,0.0186,0.085
0.474431,0.0299,0.0462,-0.0302,0.063
0.479698,-0.0097,0.0309,-0.0691,0.076
0.484792,-0.0159,0.0229,-0.0458,0.054
0.489502,0.0133,-0.0111,-0.0703,0.072
0.494725,0.0279,0.0171,-0.1231,0.127
0.500221,0.0067,0.0262,-0.0828,0.087
0.504728,0.0496,0.0116,-0.031,0.06
0.509617,0.0611,-0.0125,-0.0176,0.065
0.515088,0.0462,-0.0103,0.0267,0.054
0.519992,0.0315,-0.0441,0.016,0.057
0.52488,0.0504,-0.0208,0.0221,0.059
0.529965,0.0238,-0.0335,0.0211,0.046
0.535239,0.0118,-0.0175,0.0486,0.053
0.540411,0.0237,-0.0352,0.0094,0.043
0.545122,0.0424,-0.0173,-0.0294,0.054
0.550645,0.0421,-0.0281,-0.0251,0.056
0.555144,0.0918,0.0065,-0.0185,0.094
0.560744,0.0509,-0.0068,0.0284,0.059
0.565444,0.0128,-0.0249,0.094,0.098
0.570259,-0.0107,-0.0332,0.0544,0.065
0.575376,-0.0056,-0.051,0.02,0.055
0.580748,-0.0245,-0.0211,-0.0022,0.032
0.585456,-0.0528,-0.0318,0.0779,0.099
0.590362,-0.0146,-0.0543,0.0053,0.056
0.596591,-0.0459,-0.048,-0.0429,0.079
0.601119,-0.0486,-0.0678,-0.1049,0.134
0.605644,-0.0253,-0.0469,-0.1475,0.157
0.61106,-0.0138,-0.0284,-0.0829,0.089
0.616013,-0.0049,-0.0193,-0.1234,0.125
0.620995,0.0325,-0.0553,-0.1351,0.15
0.62585,0.0291,-0.0338,-0.1301,0.138
0.631067,0.057,-0.0409,-0.1348,0.152
0.635966,0.0514,-0.0287,-0.1419,0.154
0.641064,0.058,-0.0069,-0.1134,0.128
0.646287,0.079,-0.0017,-0.0757,0.109
0.65124,0.0523,-0.0107,0.0187,0.057
0.656026,0.0448,-0.0103,0.041,0.062
0.661322,0.0372,-0.0053,0.0443,0.058
0.666197,0.0033,0.0089,0.0714,0.072
0.671156,0.0121,0.0276,0.1316,0.135
0.67622,0.0324,0.027,0.1463,0.152
0.681672,0.0525,-0.0024,0.0897,0.104
0.686391,0.0225,-0.0056,0.0859,0.089
0.691378,0.0355,0.0293,0.0749,0.088
0.696593,0.0507,0.0473,-0.019,0.072
0.701951,0.0636,0.0319,-0.1218,0.141
0.706523,0.0481,0.0527,-0.1383,0.156
0.711454,0.0641,0.0544,-0.1168,0.144
0.716535,0.0396,0.0422,-0.0861,0.104
0.721787,0.0321,0.0256,-0.0011,0.041
0.730124,0.0462,0.0448,0.088,0.109
0.731874,0.0532,0.0519,0.1026,0.127
0.737043,0.0438,0.0374,0.1884,0.197
0.74195,0.0844,0.0442,0.1334,0.164
0.747191,0.1131,0.072,0.0646,0.149
0.752412,0.164,0.0615,-0.0512,0.182
0.756937,0.1629,0.0232,-0.1118,0.199
0.762126,0.1244,0.052,-0.0294,0.138
0.767513,0.1438,0.1162,-0.0951,0.208
0.772207,0.1329,0.1444,-0.1367,0.239
0.778181,0.1014,0.1229,-0.0784,0.178
0.78271,0.1203,0.0831,0.0244,0.148
0.787357,0.082,0.1007,0.0456,0.138
0.792198,0.0321,0.0988,0.0738,0.127
0.797537,0.0179,0.0967,0.1185,0.154
0.802959,-0.0492,0.1039,0.1773,0.211
0.807296,-0.0287,0.1106,0.186,0.218
0.812429,-0.0684,0.0907,0.1236,0.168
0.817547,-0.0182,0.0588,0.0381,0.072
0.822886,0.0096,0.0671,0.0558,0.088
0.827973,0.0057,0.0062,0.0734,0.074
0.832683,-0.0224,0.0168,0.0982,0.102
0.837679,-0.0196,0.0175,0.073,0.078
0.842884,0.0211,0.0013,0.0291,0.036
0.847945,0.0615,0.0019,-0.0406,0.074
0.852899,0.0567,0.0026,-0.1193,0.132
0.857673,0.0737,0.0153,-0.138,0.157
0.864065,0.079,-0.0075,-0.1472,0.167
0.868305,0.1036,-0.025,-0.1208,0.161
0.873055,0.0736,-0.0114,-0.0876,0.115
0.87829,0.068,0.0237,-0.0547,0.09
0.883625,0.065,-0.0102,-0.0769,0.101
0.888014,0.1096,-0.0295,-0.0537,0.126
0.892929,0.1016,0.0131,-0.0308,0.107
0.898537,0.1529,-0.004,0.0561,0.163
0.903842,0.1513,-0.0142,0.0308,0.155
0.908103,0.1398,-0.0271,0.0843,0.165
0.913172,0.1662,-0.0401,0.1231,0.211
0.918568,0.1587,-0.013,0.0929,0.184
0.923657,0.1679,-0.0174,0.0322,0.172
0.928497,0.2009,-0.0002,-0.0185,0.202
0.933501,0.2573,0.0049,-0.0545,0.263
0.938464,0.2446,0.0124,-0.1164,0.271
0.94354,0.2274,0.0128,-0.1185,0.257
0.948861,0.2415,0.0158,-0.0352,0.245
0.95378,0.2321,0.0094,0.0094,0.232
0.958679,0.2371,0.0031,-0.0034,0.237
0.9641,0.2494,-0.0033,0.0409,0.253
0.968859,0.2382,-0.017,0.073,0.25
0.973662,0.2317,0.0002,0.0217,0.233
0.978949,0.2133,0.0148,0.0564,0.221
0.984107,0.2331,-0.0113,0.0719,0.244
0.988821,0.2267,-0.0302,0.0207,0.23
0.993847,0.173,-0.0205,-0.0038,0.174
0.99923,0.1793,-0.0227,0.005,0.181
1.00506,0.2,-0.0203,-0.0076,0.201
1.009199,0.1969,0.0128,-0.0224,0.199
1.01437,0.1965,-0.0043,-0.0965,0.219
1.019427,0.1845,-0.0119,-0.151,0.239
1.024509,0.1704,0.026,-0.1908,0.257
1.029408,0.1801,0.0305,-0.19,0.264
1.034864,0.1898,0.0446,-0.1726,0.26
1.0394,0.2352,0.0277,-0.1649,0.289
1.045639,0.2421,0.0276,-0.1359,0.279
1.049601,0.2724,0.0085,-0.069,0.281
1.054742,0.2834,0.0036,-0.0193,0.284
1.059475,0.2252,0.0175,-0.053,0.232
1.065154,0.1885,0.0238,-0.0744,0.204
1.069766,0.1777,0.0159,-0.1265,0.219
1.074771,0.1857,0.0082,-0.1853,0.262
1.079882,0.1935,0.0031,-0.1652,0.254
1.085137,0.2296,-0.0042,-0.1833,0.294
1.08978,0.2369,-0.0138,-0.1728,0.293
1.095586,0.2467,-0.0233,-0.2336,0.341
1.099992,0.2353,-0.0065,-0.256,0.348
1.105369,0.2503,-0.0134,-0.2237,0.336
1.110079,0.2013,0.0154,-0.175,0.267
1.115328,0.2405,-0.0011,-0.179,0.3
1.120084,0.2578,0.0182,-0.1544,0.301
1.125287,0.2439,-0.015,-0.1466,0.285
1.13109,0.2136,-0.0029,-0.0914,0.232
1.135406,0.245,-0.0028,-0.0532,0.251
1.140237,0.2429,-0.0005,-0.058,0.25
1.145769,0.2052,-0.0009,-0.0912,0.225
1.151009,0.1895,0.0013,-0.0791,0.205
1.155555,0.167,0.0199,-0.0789,0.186
1.160348,0.1469,0.0122,-0.0645,0.161
1.165943,0.1912,0.014,-0.0192,0.193
1.170742,0.2137,0.0301,-0.0528,0.222
1.175551,0.2052,0.0437,-0.0504,0.216
1.18064,0.2207,0.0761,-0.06,0.241
1.1861,0.2479,0.0824,-0.041,0.264
1.190811,0.2964,0.0673,-0.0127,0.304
1.195933,0.2734,0.0856,0.0129,0.287
1.200901,0.2578,0.0873,0.0359,0.275
1.206291,0.2139,0.0724,0.0563,0.233
1.210739,0.2132,0.0694,0.0386,0.227
1.216109,0.1792,0.0974,0.0281,0.206
1.22093,0.1907,0.0633,0.0106,0.201
1.22644,0.1927,0.0532,0.0289,0.202
1.23154,0.1996,0.0765,-0.0195,0.215
1.236244,0.2042,0.0781,-0.039,0.222
1.241215,0.1708,0.063,-0.0298,0.184
1.24648,0.1662,0.055,-0.0587,0.185
1.251498,0.2211,0.0447,-0.1015,0.247
1.256469,0.183,0.0774,-0.1132,0.229
1.261305,0.1976,0.0527,-0.2031,0.288
1.267109,0.193,0.0734,-0.1949,0.284
1.271519,0.1697,0.0823,-0.1822,0.262
1.276466,0.1893,0.07,-0.1957,0.281
1.281672,0.1922,0.096,-0.1925,0.288
1.286873,0.2282,0.0912,-0.2014,0.318
1.29162,0.2376,0.0722,-0.2434,0.348
1.296622,0.2042,0.0583,-0.1568,0.264
1.301888,0.1732,0.0825,-0.1065,0.219
1.307122,0.2088,0.0613,-0.0876,0.235
1.312583,0.213,0.0876,-0.014,0.231
1.317048,0.2457,0.0945,-0.0455,0.267
1.32197,0.2136,0.0751,-0.0625,0.235
1.327181,0.2292,0.0889,-0.0055,0.246
1.332145,0.2639,0.0904,-0.0654,0.287
1.336928,0.2843,0.0777,-0.1605,0.336
1.342053,0.2905,0.0697,-0.1786,0.348
1.348792,0.2968,0.0639,-0.2014,0.364
1.352575,0.2962,0.0557,-0.2073,0.366
1.357467,0.2745,0.0429,-0.2323,0.362
1.362792,0.2793,0.0397,-0.181,0.335
1.36804,0.2841,0.0387,-0.2227,0.363
1.3724,0.2841,0.0308,-0.2974,0.412
1.377374,0.3007,0.0303,-0.2908,0.419
1.382691,0.3004,0.006,-0.2913,0.419
1.387803,0.2787,-0.02,-0.3537,0.451
1.392443,0.2287,0.0209,-0.3777,0.442
1.397841,0.2195,0.0023,-0.373,0.433
1.40301,0.1083,0.0554,-0.4041,0.422
1.408076,0.205,-0.0319,-0.359,0.415
1.412978,0.3535,-0.1564,-0.338,0.514
1.417897,0.3443,-0.0828,-0.4076,0.54
1.422759,0.2954,-0.0074,-0.4029,0.5
1.42796,0.2874,0.0293,-0.384,0.481
1.433089,0.3199,-0.0506,-0.3677,0.49
1.438051,0.3211,-0.1133,-0.4132,0.535
1.442945,0.3056,-0.054,-0.4205,0.523
1.448578,0.2878,-0.0401,-0.3445,0.451
1.453185,0.2983,-0.0596,-0.274,0.409
1.458261,0.2919,-0.0692,-0.2563,0.395
1.463242,0.3303,-0.0737,-0.2412,0.416
1.470141,0.3587,-0.0711,-0.25,0.443
1.473556,0.3962,-0.0875,-0.2087,0.456
1.478374,0.4096,-0.1394,-0.2652,0.507
1.483503,0.404,-0.1313,-0.3023,0.521
1.489122,0.4034,-0.1492,-0.3012,0.525
1.493711,0.3769,-0.1217,-0.2954,0.494
1.498684,0.4101,-0.1348,-0.2967,0.524
1.504242,0.4267,-0.1598,-0.2553,0.522
1.508789,0.4386,-0.1846,-0.3163,0.571
1.513724,0.4485,-0.1975,-0.4148,0.642
1.519366,0.4707,-0.1749,-0.4721,0.689
1.523764,0.4909,-0.1573,-0.4886,0.71
1.529029,0.5114,-0.1564,-0.5596,0.774
1.534643,0.539,-0.1531,-0.611,0.829
1.539049,0.581,-0.1593,-0.6335,0.874
1.543982,0.5588,-0.1584,-0.6534,0.874
1.549751,0.5627,-0.1334,-0.6638,0.88
1.554326,0.6066,-0.1443,-0.6479,0.899
1.558944,0.5876,-0.1453,-0.6108,0.86
1.564007,0.4922,-0.1271,-0.5882,0.777
1.569829,0.4969,-0.135,-0.6395,0.821
1.574538,0.5151,-0.1569,-0.6737,0.862
1.580079,0.5165,-0.1401,-0.7743,0.941
1.584402,0.5326,-0.2038,-0.803,0.985
1.589665,0.5299,-0.2236,-0.7722,0.963
1.594552,0.5277,-0.169,-0.7063,0.898
1.599724,0.5237,-0.1762,-0.6387,0.845
1.604727,0.5793,-0.2565,-0.5647,0.849
1.609687,0.6369,-0.2672,-0.5721,0.897
1.616908,0.6351,-0.3441,-0.5961,0.937
1.620137,0.6436,-0.349,-0.7222,1.028
1.625352,0.6843,-0.3608,-0.8235,1.13
1.630316,0.6529,-0.3271,-0.815,1.094
1.635011,0.6754,-0.327,-0.6712,1.007
1.639789,0.6631,-0.2698,-0.7044,1.004
1.644943,0.5947,-0.3157,-0.6707,0.95
1.650272,0.618,-0.3974,-0.6728,0.996
1.655306,0.6777,-0.3629,-0.7768,1.093
1.659875,0.5761,-0.3201,-0.7538,1.001
1.665055,0.4734,-0.3001,-0.7188,0.911
1.670743,0.4727,-0.3166,-0.8999,1.065
1.67528,0.4592,-0.3192,-1.0983,1.232
1.680293,0.4544,-0.3367,-1.1356,1.269
1.685486,0.501,-0.3476,-1.1747,1.324
1.690676,0.1447,-0.1191,-1.2488,1.263
1.695176,0.1508,-0.1587,-1.2937,1.312
1.700458,0.3639,-0.4049,-1.3,1.409
1.70562,0.4148,-0.4475,-1.3489,1.48
1.710635,0.4167,-0.3736,-1.4019,1.509
1.715407,0.4084,-0.3267,-1.4449,1.537
1.720574,0.3998,-0.3423,-1.4565,1.549
1.725579,0.4124,-0.3604,-1.5131,1.609
1.731274,0.4177,-0.3901,-1.5407,1.643
1.735828,0.4519,-0.3746,-1.6156,1.719
1.740551,0.4506,-0.3402,-1.7184,1.809
1.745703,0.5168,-0.325,-1.7538,1.857
1.75115,0.5668,-0.3833,-1.8224,1.947
1.755833,0.629,-0.4382,-1.6886,1.854
1.760717,0.7313,-0.3878,-1.6036,1.805
1.766525,0.7821,-0.3184,-1.4623,1.689
1.771867,0.8885,-0.3374,-1.4552,1.738
1.775996,0.9617,-0.3133,-1.365,1.699
1.780999,1.068,-0.3413,-1.3516,1.756
1.786338,1.1566,-0.3304,-1.3004,1.771
1.791367,1.2104,-0.3214,-1.2307,1.756
1.796125,1.2345,-0.2973,-1.1902,1.74
1.803832,1.234,-0.294,-1.0789,1.665
1.80644,1.2615,-0.3539,-0.9236,1.603
1.811396,1.2602,-0.4362,-0.8005,1.555
1.816849,1.217,-0.4601,-0.7117,1.483
1.821702,1.1804,-0.4857,-0.5882,1.405
1.826463,1.1465,-0.5605,-0.4159,1.342
1.831821,1.1251,-0.594,-0.2237,1.292
1.836739,1.1518,-0.6032,0.0404,1.301
1.841673,1.182,-0.6147,0.174,1.344
1.84765,1.2636,-0.6596,0.3635,1.471
1.852104,1.3842,-0.6975,0.5467,1.644
1.856869,1.5195,-0.6714,0.6573,1.787
1.861817,1.6331,-0.6271,0.7337,1.897
1.867259,1.8389,-0.6122,0.7313,2.071
1.872335,1.9669,-0.6217,0.6197,2.154
1.876897,1.9872,-0.6052,0.4806,2.132
1.88307,1.9409,-0.5817,0.4259,2.07
1.887339,1.8914,-0.5357,0.2521,1.982
1.892403,1.8296,-0.4843,0.0521,1.893
1.897626,1.715,-0.4629,-0.0809,1.778
1.902754,1.6438,-0.4378,-0.0897,1.703
1.907237,1.6326,-0.4977,0.0902,1.709
1.912354,1.586,-0.5567,0.3414,1.715
1.917564,1.5805,-0.5914,0.5706,1.781
1.922551,1.6709,-0.6169,0.7039,1.915
1.927361,1.7469,-0.6363,0.8757,2.055
1.932779,1.8036,-0.6809,0.904,2.129
1.937688,1.855,-0.6889,0.9376,2.19
1.942597,1.8029,-0.6506,0.8855,2.111
1.948044,1.7448,-0.6379,0.7742,2.013
1.953003,1.6972,-0.6196,0.6803,1.931
1.957722,1.7291,-0.617,0.5249,1.909
1.962628,1.8862,-0.6294,0.2121,2
1.968009,2.0516,-0.6444,-0.1265,2.154
1.973125,2.1973,-0.6614,-0.3665,2.324
1.977945,2.2737,-0.6131,-0.6614,2.446
1.982919,2.3221,-0.5877,-0.9061,2.561
1.987902,2.3194,-0.6013,-1.0745,2.626
1.993027,2.2399,-0.6224,-1.2841,2.656
1.998122,2.2448,-0.6914,-1.425,2.747
2.003304,2.2175,-0.7389,-1.4661,2.759
2.008162,2.1251,-0.8173,-1.482,2.717
2.013458,2.0113,-0.8981,-1.3601,2.589
2.018325,1.8831,-0.953,-1.0933,2.377
2.023223,1.8193,-0.9515,-0.8899,2.238
2.02839,1.8626,-1.0018,-0.7279,2.237
2.033794,1.8596,-1.0256,-0.6477,2.22
2.038602,1.9038,-1.078,-0.6517,2.283
2.043363,1.8422,-1.0776,-0.7205,2.253
2.048311,1.7825,-1.0845,-0.8229,2.243
2.054376,1.6861,-1.1607,-0.8895,2.232
2.058559,1.5407,-1.1622,-0.9895,2.169
2.063419,1.3242,-1.1681,-0.9339,1.998
2.068884,1.1871,-1.1616,-0.8401,1.861
2.074412,1.1336,-1.1599,-0.7151,1.773
2.078733,1.0697,-1.2303,-0.5205,1.711
2.083893,1.038,-1.2731,-0.3208,1.674
2.088804,1.1309,-1.2983,-0.2499,1.74
2.094076,1.2784,-1.3232,-0.2044,1.851
2.098923,1.4399,-1.3885,-0.2395,2.015
2.10403,1.556,-1.3989,-0.3623,2.124
2.108959,1.5595,-1.3904,-0.5652,2.164
2.114815,1.5445,-1.3938,-0.7935,2.227
2.119402,1.5519,-1.4185,-0.8531,2.269
2.124151,1.4888,-1.4576,-0.8831,2.263
2.129141,1.3701,-1.4131,-0.9528,2.187
2.1346,1.3493,-1.4888,-1.0716,2.277
2.139229,1.3678,-1.5771,-1.1197,2.369
2.144083,1.4769,-1.5849,-0.9942,2.384
2.15087,1.6727,-1.527,-0.7719,2.393
2.15502,1.9371,-1.569,-0.6297,2.571
2.159733,2.2262,-1.6229,-0.7542,2.856
2.165281,2.5429,-1.5932,-1.0754,3.188
2.170108,2.7523,-1.5701,-1.579,3.54
2.174911,2.8047,-1.5003,-2.3391,3.948
2.179584,2.7227,-1.4181,-3.2886,4.499
2.184936,2.5805,-1.3651,-4.3629,5.249
2.18992,2.344,-1.3088,-5.191,5.844
2.19536,2.0225,-1.2338,-5.7138,6.185
2.199672,1.7544,-1.1753,-5.9173,6.283
2.204906,1.636,-1.1378,-5.7904,6.124
2.209842,1.7158,-1.2371,-5.3547,5.757
2.215139,1.903,-1.4108,-4.6201,5.192
2.220047,2.0053,-1.3779,-4.1684,4.827
2.224895,2.1415,-1.3336,-3.6238,4.415
2.229923,2.1601,-1.0741,-3.3119,4.097
2.235593,2.101,-0.8179,-3.5154,4.176
2.240289,2.3004,-1.0605,-3.9106,4.659
2.245242,2.537,-1.193,-4.8232,5.579
2.250215,2.3171,-1.1513,-6.1644,6.685
2.255563,1.7913,-1.1466,-8.0488,8.325
2.26023,1.3324,-1.0509,-9.7679,9.914
2.265527,1.3653,-0.9071,-10.6568,10.782
2.270638,1.7811,-1.1305,-11.0202,11.22
2.275642,2.1053,-1.6757,-10.9011,11.228
2.280415,2.4104,-2.4912,-10.548,11.103
2.285615,2.7958,-3.1738,-10.1331,10.98
2.29051,2.8856,-3.5979,-9.9357,10.954
2.295817,2.6458,-3.8178,-10.5342,11.513
2.301041,2.508,-3.9653,-12.03,12.913
2.306027,2.874,-4.1065,-12.5249,13.491
2.310757,3.3483,-3.9764,-13.0932,14.087
2.316033,2.8099,-3.4747,-14.7263,15.389
2.321093,1.7498,-2.9466,-15.6939,16.064
2.325825,2.0679,-2.3502,-15.855,16.161
2.330949,3.4928,-2.2644,-15.4559,16.007
2.336625,4.2386,-2.8411,-13.7107,14.629
2.341334,3.0001,-3.0527,-11.5345,12.303
2.345911,1.1978,-2.4302,-9.472,9.852
2.351079,0.1497,-2.3619,-7.7437,8.097
2.356589,-0.5691,-3.3174,-6.0126,6.891
2.361093,-2.3128,-3.6705,-3.9698,5.881
2.366154,-4.4384,-3.1277,-1.7231,5.697
2.371306,-5.6328,-2.7649,0.5096,6.295
2.376524,-5.7311,-2.613,2.5322,6.789
2.382475,-5.7466,-2.015,3.9451,7.256
2.386709,-5.7682,-1.3937,4.9974,7.758
2.391437,-5.3368,-1.1464,5.8259,7.984
2.39655,-4.4768,-1.0221,6.427,7.899
2.401682,-3.7095,-0.6654,6.7329,7.716
2.406552,-4.0045,-0.1207,5.4864,6.793
2.41141,-4.9459,-0.1734,2.9067,5.739
2.418367,-4.9312,-0.7422,1.7804,5.295
2.422188,-4.2798,-0.8257,3.9822,5.904
2.426876,-3.8735,-0.4925,8.3675,9.234
2.432237,-4.2746,-0.6375,11.9332,12.692
2.437578,-5.4249,-1.4204,13.1478,14.294
2.442023,-7.8776,-2.1656,12.1275,14.623
2.446828,-11.213,-2.1997,8.6988,14.361
2.452055,-14.417,-1.5749,4.3993,15.155
2.457456,-17.0743,-0.3031,0.5185,17.085
2.462017,-19.3742,1.8956,-3.0855,19.71
2.467224,-21.508,5.0823,-6.2769,22.974
2.472214,-22.7318,8.2656,-9.4219,25.958
2.477477,-23.7033,11.288,-12.6346,29.136
2.482601,-25.7947,17.2847,-16.7575,35.284
2.487583,-31.8514,33.2259,-20.5052,50.388
2.492416,-46.8958,47.4087,-0.5647,66.687
2.49765,-53.4547,26.8841,45.0356,74.889
2.502677,-61.5423,-2.5196,70.1645,93.364
2.507782,-68.9744,-22.3679,69.9149,100.727
2.51248,-55.8128,-42.1867,69.1068,98.339
2.51818,-29.8018,-58.7129,69.5052,95.741
2.523061,-6.9969,-59.882,69.3986,91.929
2.527551,17.0251,-56.0593,69.3703,90.801
2.532901,37.1929,-53.7436,63.7085,91.271
2.538405,44.7656,-45.498,26.7163,69.194
2.542967,41.6817,-31.8972,-9.7614,53.386
2.547962,34.0438,-19.9923,-34.2292,52.252
2.553067,25.7561,-10.0987,-51.9575,58.864
2.558357,14.6155,2.1761,-61.6235,63.37
2.562881,0.2125,16.3539,-65.7924,67.795
2.569184,-12.1454,29.5568,-61.761,69.538
2.573409,-11.7053,33.1541,-53.3819,63.921
2.578462,0.9626,23.6791,-41.6184,47.893
2.583428,14.1698,14.8073,-26.9575,33.864
2.588834,22.9601,12.2011,-16.5532,30.823
2.593538,28.6296,10.215,-16.5696,34.62
2.599614,32.8697,5.6918,-25.8889,42.226
2.603721,35.1513,0.7838,-39.2626,52.705
2.608448,34.3513,-1.75,-52.5477,62.804
2.613447,32.2725,-2.9754,-62.0359,69.992
2.618718,30.3411,-5.2174,-65.2186,72.12
2.623665,27.4038,-9.5574,-61.3645,67.882
2.628436,22.4881,-15.2279,-51.9984,58.664
2.633612,15.8703,-21.0663,-39.1274,47.187
2.63905,7.4764,-26.2042,-24.4381,36.603
2.643923,-7.498,-26.8829,4.7088,28.303
2.649487,-15.53,-26.0762,19.2661,35.949
2.65387,-15.9758,-25.1484,23.519,37.958
2.65916,-18.9415,-20.5465,33.9342,43.96
2.663878,-23.7567,-15.8658,34.3589,44.684
2.669307,-23.7464,-11.9377,28.7231,39.133
2.674047,-21.828,-9.2681,22.5381,32.716
2.679134,-19.6166,-6.9867,13.1906,24.65
2.684135,-18.1556,-4.1903,3.8312,19.023
2.689236,-16.3951,-2.3338,-2.9353,16.819
2.693991,-13.5488,-1.9562,-6.8263,15.297
2.701845,-10.691,-2.1481,-7.2509,13.095
2.705202,-8.7994,-2.2648,-4.803,10.278
2.709984,-7.7249,-2.4793,-1.8172,8.314
2.714284,-7.1878,-2.7925,1.0358,7.78
2.720023,-6.738,-2.9218,3.8366,8.286
2.724544,-5.3635,-3.1736,6.3215,8.877
2.72921,-3.6316,-3.6911,8.0057,9.534
2.734446,-3.2449,-4.2288,8.5066,10.039
2.740188,-3.1806,-4.7394,7.6948,9.581
2.744729,-2.2231,-4.906,5.7302,7.864
2.749613,-0.6972,-5.0835,3.4049,6.158
2.755845,0.7821,-5.1442,0.5921,5.237
2.760017,2.1861,-5.2037,-3.2645,6.52
2.764913,3.1551,-4.9048,-7.417,9.435
2.769941,3.4926,-4.0189,-12.0988,13.219
2.775073,3.0044,-3.0273,-16.1374,16.692
