time,wx (rad/s),wy (rad/s),wz (rad/s)
9.632378,0.90,0.70,0.30
9.637603,0.75,0.49,0.30
9.642427,0.57,0.34,0.29
9.647859,0.39,0.23,0.31
9.652920,0.24,0.12,0.35
9.657724,0.12,-0.01,0.42
9.662665,0.04,-0.19,0.51
9.667834,-0.01,-0.39,0.60
9.673366,-0.04,-0.61,0.68
9.677825,-0.05,-0.84,0.77
9.682679,-0.06,-1.02,0.85
9.693482,-0.06,-1.13,0.86
9.693915,-0.04,-1.20,0.75
9.698274,-0.01,-1.18,0.58
9.703015,0.01,-0.99,0.39
9.708269,0.08,-0.58,0.19
9.713865,0.26,0.02,-0.03
9.718914,0.56,0.74,-0.24
9.723618,0.95,1.53,-0.44
9.728335,1.32,2.33,-0.59
9.733339,1.61,3.18,-0.70
9.738512,1.74,4.05,-0.79
9.743306,1.75,4.94,-0.89
9.749521,1.10,5.37,-1.37
9.754504,-1.19,4.90,-2.74
9.758634,-4.06,4.69,-4.19
9.763422,-5.58,5.47,-4.90
9.769262,-5.46,5.75,-4.85
9.774275,-3.79,5.15,-3.85
9.778715,-1.09,3.93,-1.79
9.786736,2.19,2.99,0.49
9.790161,5.60,2.57,2.29
9.794185,8.71,2.56,3.64
9.799884,11.15,3.00,4.66
9.805293,12.58,3.19,5.27
9.809067,13.22,3.02,5.39
9.813844,13.34,2.86,5.02
9.819122,12.90,2.84,4.26
9.825049,11.96,2.90,3.27
9.829517,10.71,3.04,2.18
9.836269,9.28,3.30,1.11
9.839678,7.65,3.64,0.23
9.843808,5.96,4.18,-0.24
9.849576,4.32,4.83,-0.41
9.855543,2.74,5.35,-0.38
9.858999,1.44,5.45,-0.04
9.863990,0.62,4.93,0.55
9.869452,0.46,3.94,1.09
9.874565,0.88,2.60,1.38
9.879163,1.64,0.94,1.39
9.884186,2.44,-0.80,1.11
9.889533,2.95,-2.18,0.48
9.894370,2.88,-2.94,-0.44
9.899599,2.18,-3.13,-1.50
9.904650,1.01,-2.89,-2.59
9.909641,-0.43,-2.29,-3.61
9.914522,-1.93,-1.50,-4.45
9.919609,-3.27,-0.64,-5.09
9.925190,-4.32,0.13,-5.50
9.930686,-5.00,0.69,-5.69
9.934923,-5.28,0.99,-5.72
9.940212,-5.19,1.07,-5.63
9.944807,-4.79,0.96,-5.43
9.950177,-4.17,0.75,-5.15
9.955914,-3.47,0.46,-4.85
9.960066,-2.82,0.09,-4.58
9.965463,-2.32,-0.31,-4.35
9.970343,-2.00,-0.72,-4.16
9.975686,-1.84,-1.10,-3.97
9.980206,-1.81,-1.46,-3.83
9.985304,-1.89,-1.77,-3.71
9.990426,-2.01,-2.04,-3.58
9.995491,-2.10,-2.29,-3.41
10.000657,-2.15,-2.50,-3.16
10.005801,-2.19,-2.59,-2.84
10.010619,-2.24,-2.50,-2.52
10.016618,-2.27,-2.26,-2.24
10.020758,-2.27,-1.97,-2.01
10.025621,-2.26,-1.76,-1.88
10.030654,-2.26,-1.69,-1.87
10.035706,-2.31,-1.73,-2.00
10.040920,-2.46,-1.92,-2.22
10.045775,-2.71,-2.24,-2.48
10.051205,-3.04,-2.65,-2.73
10.056801,-3.42,-3.11,-2.96
10.060971,-3.79,-3.58,-3.16
10.069403,-4.12,-4.02,-3.32
10.072931,-4.38,-4.37,-3.44
10.076830,-4.57,-4.63,-3.49
10.081430,-4.71,-4.82,-3.47
10.086266,-4.83,-5.01,-3.41
10.091494,-4.90,-5.18,-3.28
10.096191,-4.93,-5.31,-3.12
10.101498,-4.94,-5.44,-2.97
10.106526,-4.95,-5.64,-2.83
10.111376,-4.95,-5.93,-2.70
10.117120,-4.95,-6.34,-2.61
10.121604,-4.88,-6.93,-2.53
10.126558,-4.62,-7.64,-2.40
10.131519,-3.92,-8.54,-2.16
10.137248,-2.45,-9.60,-1.76
10.141721,-0.37,-10.09,-1.20
10.146734,1.52,-9.32,-0.67
10.152178,2.56,-7.59,-0.40
10.156927,2.80,-5.54,-0.25
10.161965,2.58,-3.60,-0.02
10.167137,2.15,-1.91,0.33
10.172170,1.63,-0.60,0.64
10.177644,1.13,0.37,0.82
10.181901,0.72,1.05,0.82
10.187156,0.40,1.49,0.69
10.192292,0.16,1.76,0.48
10.197110,-0.03,1.85,0.26
10.202927,-0.18,1.80,0.04
10.207424,-0.33,1.61,-0.15
10.212651,-0.48,1.35,-0.30
10.217787,-0.62,1.06,-0.42
10.222576,-0.75,0.76,-0.51
10.227468,-0.84,0.44,-0.60
10.232486,-0.89,0.12,-0.68
10.237619,-0.90,-0.21,-0.74
10.242588,-0.87,-0.53,-0.79
10.247611,-0.79,-0.86,-0.82
10.252914,-0.68,-1.18,-0.82
10.258138,-0.56,-1.49,-0.80
10.262703,-0.45,-1.76,-0.75
10.267692,-0.36,-1.98,-0.68
10.273039,-0.32,-2.12,-0.59
10.278485,-0.31,-2.21,-0.48
10.283966,-0.34,-2.23,-0.37
10.287883,-0.39,-2.19,-0.26
10.293089,-0.46,-2.06,-0.16
10.298241,-0.55,-1.86,-0.07
10.303196,-0.65,-1.61,0.00
10.308004,-0.76,-1.31,0.06
10.313200,-0.86,-0.98,0.12
10.318404,-0.96,-0.61,0.18
10.323364,-1.02,-0.27,0.24
10.328348,-1.03,0.00,0.29
10.336644,-0.98,0.15,0.31
10.338763,-0.85,0.20,0.31
10.343849,-0.67,0.19,0.31
10.348940,-0.45,0.12,0.30
10.354028,-0.25,0.03,0.28
10.359206,-0.10,-0.09,0.26
10.363566,0.02,-0.22,0.22
10.368652,0.12,-0.33,0.18
10.374272,0.21,-0.44,0.12
10.379012,0.30,-0.52,0.06
10.384222,0.39,-0.58,-0.01
10.388823,0.46,-0.63,-0.09
10.393998,0.52,-0.67,-0.17
10.399133,0.55,-0.70,-0.24
10.404166,0.57,-0.74,-0.31
10.408948,0.58,-0.78,-0.38
10.414037,0.57,-0.82,-0.43
10.419279,0.55,-0.83,-0.48
10.424266,0.52,-0.83,-0.52
10.429171,0.47,-0.82,-0.56
10.434156,0.42,-0.81,-0.59
10.439557,0.36,-0.79,-0.61
10.444371,0.32,-0.78,-0.62
10.449288,0.28,-0.76,-0.62
10.455055,0.26,-0.74,-0.61
10.459894,0.24,-0.70,-0.58
10.464891,0.22,-0.65,-0.54
10.469682,0.20,-0.60,-0.51
10.474882,0.18,-0.55,-0.46
10.479749,0.17,-0.50,-0.42
10.487112,0.16,-0.45,-0.38
10.490242,0.15,-0.41,-0.34
10.495748,0.15,-0.37,-0.31
10.501583,0.15,-0.35,-0.28
10.506439,0.15,-0.34,-0.27
10.509942,0.16,-0.35,-0.26
10.515398,0.18,-0.36,-0.25
10.519972,0.21,-0.37,-0.25
10.526451,0.24,-0.40,-0.24
10.530044,0.27,-0.44,-0.24
10.535592,0.31,-0.47,-0.23
10.540602,0.37,-0.50,-0.23
10.545669,0.43,-0.52,-0.22
10.550171,0.50,-0.54,-0.20
10.556012,0.56,-0.56,-0.19
10.560847,0.63,-0.59,-0.18
10.565480,0.68,-0.61,-0.18
10.570414,0.72,-0.64,-0.18
10.575905,0.76,-0.65,-0.19
10.580880,0.79,-0.65,-0.19
10.585712,0.82,-0.64,-0.20
10.590644,0.86,-0.60,-0.21
10.595795,0.90,-0.52,-0.21
10.601229,0.93,-0.44,-0.22
10.605972,0.95,-0.35,-0.22
10.610770,0.96,-0.27,-0.22
10.616052,0.96,-0.19,-0.23
10.622669,0.96,-0.12,-0.22
10.626315,0.97,-0.06,-0.22
10.630937,0.97,0.00,-0.22
10.637520,0.96,0.05,-0.22
10.641416,0.94,0.10,-0.23
10.646164,0.91,0.14,-0.23
10.651924,0.87,0.17,-0.23
10.657506,0.84,0.20,-0.23
10.661528,0.81,0.24,-0.24
10.666242,0.79,0.26,-0.24
10.671214,0.77,0.29,-0.25
10.676475,0.75,0.31,-0.27
10.681491,0.72,0.32,-0.29
10.686960,0.69,0.33,-0.30
10.691555,0.66,0.34,-0.31
10.696562,0.64,0.34,-0.32
10.701650,0.62,0.34,-0.34
10.707156,0.61,0.35,-0.35
10.711617,0.59,0.35,-0.36
10.716802,0.59,0.35,-0.36
10.721885,0.58,0.35,-0.35
10.727006,0.59,0.35,-0.34
10.731836,0.60,0.35,-0.33
10.737605,0.60,0.34,-0.32
10.741946,0.61,0.33,-0.31
10.747038,0.61,0.32,-0.29
10.751949,0.62,0.30,-0.28
10.757552,0.61,0.28,-0.27
10.762478,0.62,0.25,-0.26
10.767185,0.63,0.21,-0.25
10.772417,0.64,0.18,-0.24
10.777632,0.65,0.15,-0.23
10.782905,0.65,0.12,-0.22
10.787293,0.64,0.08,-0.21
10.792949,0.61,0.04,-0.21
10.797486,0.58,0.01,-0.20
10.802428,0.54,-0.02,-0.19
10.808032,0.49,-0.03,-0.18
10.812490,0.44,-0.03,-0.16
10.818837,0.39,-0.03,-0.14
10.822736,0.33,-0.02,-0.12
10.827667,0.29,-0.02,-0.10
10.832762,0.26,-0.04,-0.08
10.838124,0.23,-0.06,-0.06
10.842988,0.21,-0.08,-0.05
10.847895,0.18,-0.10,-0.03
10.852851,0.16,-0.11,-0.01
10.858168,0.13,-0.12,0.02
10.862967,0.10,-0.12,0.05
10.868720,0.09,-0.12,0.08
10.873099,0.08,-0.12,0.10
10.878188,0.06,-0.12,0.12
10.883317,0.05,-0.12,0.13
10.888528,0.03,-0.13,0.14
10.893310,0.00,-0.14,0.15
10.898424,-0.03,-0.16,0.15
10.904738,-0.05,-0.19,0.15
10.908855,-0.06,-0.22,0.15
10.913882,-0.07,-0.23,0.15
10.919033,-0.08,-0.24,0.15
10.924052,-0.08,-0.24,0.15
10.928699,-0.09,-0.25,0.14
10.933685,-0.09,-0.25,0.13
10.939029,-0.10,-0.26,0.12
10.944075,-0.12,-0.26,0.11
10.948802,-0.13,-0.27,0.09
10.953711,-0.16,-0.28,0.07
10.959335,-0.18,-0.29,0.05
10.963893,-0.20,-0.30,0.03
10.969097,-0.22,-0.32,0.02
10.973990,-0.22,-0.33,0.03
10.979091,-0.22,-0.34,0.04
10.984341,-0.20,-0.32,0.06
10.989289,-0.18,-0.31,0.08
10.994149,-0.17,-0.30,0.11
10.999419,-0.15,-0.29,0.14
11.005684,-0.13,-0.28,0.17
11.009544,-0.11,-0.27,0.19
11.014343,-0.07,-0.26,0.21
11.019648,-0.04,-0.25,0.23
11.024603,-0.00,-0.25,0.24
11.029544,0.03,-0.25,0.24
11.034776,0.06,-0.25,0.25
11.039972,0.09,-0.25,0.25
11.045791,0.12,-0.25,0.25
11.050084,0.15,-0.24,0.26
11.054854,0.19,-0.23,0.26
11.060454,0.23,-0.23,0.25
11.065459,0.27,-0.23,0.23
11.069790,0.31,-0.25,0.21
11.075947,0.37,-0.27,0.19
11.080017,0.43,-0.30,0.16
11.086222,0.50,-0.32,0.13
11.090099,0.58,-0.33,0.12
11.095324,0.65,-0.33,0.11
11.100134,0.71,-0.30,0.10
11.105600,0.75,-0.26,0.10
11.110526,0.78,-0.20,0.09
11.115270,0.81,-0.13,0.10
11.120574,0.82,-0.03,0.10
11.126150,0.83,0.08,0.11
11.130517,0.83,0.20,0.13
11.135966,0.84,0.31,0.14
11.140838,0.85,0.40,0.14
11.145639,0.85,0.46,0.15
11.150677,0.87,0.49,0.15
11.155712,0.90,0.50,0.13
11.161231,0.94,0.48,0.11
11.165909,1.00,0.44,0.09
11.170840,1.07,0.39,0.09
11.176083,1.16,0.32,0.10
11.181095,1.24,0.26,0.11
11.188947,1.31,0.18,0.13
11.191228,1.37,0.09,0.15
11.195896,1.41,0.01,0.18
11.201406,1.42,-0.07,0.20
11.206242,1.42,-0.12,0.24
11.211320,1.41,-0.12,0.30
11.216249,1.39,-0.07,0.39
11.221242,1.38,0.00,0.50
11.226548,1.35,0.07,0.61
11.231304,1.32,0.12,0.72
11.236585,1.29,0.17,0.83
11.241582,1.25,0.20,0.92
11.246294,1.20,0.22,0.99
11.251401,1.16,0.23,1.04
11.256693,1.12,0.23,1.07
11.261820,1.08,0.22,1.09
11.267146,1.05,0.22,1.08
11.272067,1.02,0.22,1.06
11.276633,0.99,0.23,1.03
11.281712,0.97,0.24,0.99
11.287586,0.95,0.27,0.96
11.292493,0.95,0.32,0.94
11.296804,0.96,0.40,0.91
11.301982,0.98,0.49,0.90
11.307013,0.99,0.58,0.89
11.312198,1.00,0.64,0.89
11.317027,1.00,0.68,0.90
11.322570,1.01,0.69,0.92
11.327793,1.00,0.66,0.95
11.332245,0.98,0.61,0.98
11.337474,0.97,0.54,1.03
11.342685,0.95,0.47,1.07
11.347644,0.93,0.41,1.11
11.353566,0.91,0.38,1.15
11.357756,0.88,0.39,1.18
11.363887,0.85,0.43,1.21
11.367777,0.82,0.49,1.25
11.372580,0.79,0.56,1.28
11.377476,0.78,0.62,1.31
11.382559,0.77,0.66,1.32
11.399209,0.77,0.68,1.33
11.399785,0.78,0.69,1.34
11.399991,0.81,0.66,1.36
11.406194,0.84,0.61,1.38
11.409552,0.87,0.54,1.40
11.415240,0.91,0.45,1.42
11.418078,0.93,0.35,1.44
11.423254,0.95,0.24,1.44
11.428179,0.96,0.13,1.45
11.433030,0.97,0.01,1.45
11.438033,0.96,-0.09,1.44
11.443601,0.96,-0.19,1.43
11.448425,0.94,-0.28,1.42
11.453614,0.91,-0.33,1.41
11.458588,0.85,-0.34,1.40
11.463749,0.77,-0.31,1.40
11.469048,0.65,-0.26,1.40
11.473906,0.52,-0.18,1.41
11.479350,0.38,-0.10,1.41
11.484042,0.24,-0.04,1.41
11.489749,0.12,0.00,1.40
11.494113,0.02,0.03,1.37
11.498798,-0.07,0.03,1.32
11.504295,-0.14,-0.01,1.26
11.509342,-0.20,-0.08,1.18
11.513922,-0.24,-0.18,1.09
11.519482,-0.28,-0.28,0.99
11.524711,-0.31,-0.36,0.87
11.529360,-0.33,-0.43,0.76
11.534059,-0.36,-0.48,0.65
11.538850,-0.40,-0.50,0.53
11.544294,-0.43,-0.51,0.43
11.549073,-0.46,-0.49,0.34
11.554150,-0.50,-0.47,0.26
11.559296,-0.52,-0.43,0.20
11.564771,-0.53,-0.37,0.14
11.569574,-0.53,-0.29,0.08
11.574587,-0.51,-0.18,0.02
11.579578,-0.46,-0.05,-0.03
11.585025,-0.41,0.09,-0.07
11.589971,-0.35,0.24,-0.10
11.595283,-0.28,0.37,-0.14
11.599658,-0.22,0.48,-0.17
11.607702,-0.16,0.55,-0.21
11.610964,-0.11,0.57,-0.25
11.615503,-0.06,0.57,-0.27
11.621029,-0.02,0.53,-0.29
11.625861,-0.00,0.49,-0.29
11.629972,0.00,0.45,-0.30
11.635350,-0.01,0.41,-0.29
11.640050,-0.04,0.37,-0.27
11.647608,-0.09,0.33,-0.23
11.650286,-0.15,0.29,-0.18
11.655634,-0.21,0.26,-0.13
11.660361,-0.27,0.24,-0.08
11.665625,-0.32,0.22,-0.03
11.670862,-0.36,0.20,0.02
11.675877,-0.39,0.17,0.05
11.680419,-0.41,0.13,0.07
11.685612,-0.41,0.08,0.07
11.691193,-0.39,0.04,0.06
11.695965,-0.37,0.02,0.05
11.700602,-0.34,0.02,0.02
11.705964,-0.31,0.04,-0.01
11.711504,-0.29,0.05,-0.03
11.715926,-0.27,0.07,-0.06
11.721114,-0.25,0.10,-0.10
11.726201,-0.23,0.12,-0.13
11.731164,-0.20,0.14,-0.16
11.736013,-0.17,0.17,-0.19
11.741067,-0.13,0.20,-0.23
11.746821,-0.07,0.21,-0.26
11.751489,-0.01,0.23,-0.29
11.758170,0.08,0.23,-0.31
11.762710,0.17,0.22,-0.32
11.766559,0.25,0.20,-0.31
11.772351,0.34,0.18,-0.29
11.776975,0.42,0.15,-0.25
11.781285,0.49,0.14,-0.21
11.786587,0.54,0.14,-0.17
11.791699,0.56,0.15,-0.12
11.799501,0.55,0.17,-0.06
11.801711,0.53,0.17,-0.00
11.806744,0.49,0.17,0.04
11.812382,0.45,0.17,0.07
11.816703,0.41,0.17,0.09
11.821635,0.40,0.16,0.09
11.827181,0.40,0.13,0.09
11.832797,0.41,0.11,0.07
11.836918,0.43,0.08,0.05
11.842018,0.47,0.05,0.05
11.847392,0.50,0.01,0.04
11.852185,0.54,0.01,0.04
11.857123,0.57,0.03,0.04
11.862213,0.59,0.08,0.03
11.867296,0.61,0.16,0.03
11.873036,0.62,0.26,0.04
11.877342,0.62,0.35,0.05
11.882193,0.62,0.43,0.07
11.892342,0.60,0.48,0.07
11.893023,0.59,0.53,0.05
11.897848,0.58,0.59,0.04
11.902408,0.57,0.65,0.02
11.907797,0.53,0.70,-0.00
11.913191,0.50,0.70,-0.03
11.917526,0.47,0.67,-0.05
11.922825,0.44,0.60,-0.08
11.928085,0.41,0.53,-0.10
11.932871,0.38,0.46,-0.12
11.938928,0.34,0.40,-0.13
11.943133,0.31,0.35,-0.12
11.948147,0.28,0.33,-0.11
11.952790,0.26,0.32,-0.10
11.958828,0.22,0.34,-0.08
11.963057,0.18,0.38,-0.05
11.968291,0.15,0.43,-0.02
11.973745,0.13,0.48,0.01
11.978232,0.11,0.55,0.02
11.983150,0.10,0.60,0.01
11.988447,0.10,0.62,-0.00
11.993942,0.09,0.61,-0.02
11.998389,0.08,0.58,-0.05
12.003157,0.07,0.55,-0.07
12.009071,0.06,0.53,-0.10
12.013986,0.05,0.53,-0.12
12.018395,0.04,0.54,-0.16
12.024957,0.07,0.57,-0.19
12.029031,0.12,0.62,-0.21
12.033981,0.18,0.66,-0.21
12.038971,0.23,0.69,-0.19
12.047073,0.26,0.69,-0.17
12.048912,0.28,0.67,-0.15
12.053588,0.31,0.65,-0.13
12.059085,0.34,0.63,-0.11
12.065217,0.37,0.59,-0.10
12.069022,0.37,0.54,-0.10
12.074088,0.35,0.46,-0.10
12.079197,0.30,0.36,-0.11
12.083909,0.24,0.23,-0.11
12.089200,0.19,0.11,-0.11
12.094350,0.16,0.02,-0.13
12.099630,0.16,-0.02,-0.15
12.104245,0.16,-0.02,-0.18
12.111767,0.14,0.01,-0.22
12.114395,0.12,0.03,-0.24
12.119419,0.07,0.03,-0.25
12.124608,0.03,0.03,-0.24
12.129701,0.01,0.03,-0.23
12.134752,0.02,0.04,-0.23
12.139646,0.03,0.05,-0.22
12.144840,0.04,0.04,-0.20
12.150077,0.05,0.04,-0.18
12.155812,0.05,0.04,-0.16
12.159999,0.06,0.07,-0.16
12.165299,0.06,0.11,-0.16
12.169982,0.03,0.16,-0.18
12.176630,-0.02,0.18,-0.21
12.180283,-0.06,0.18,-0.25
12.186667,-0.10,0.21,-0.28
12.193991,-0.10,0.26,-0.31
12.195359,-0.10,0.29,-0.34
12.200422,-0.09,0.28,-0.35
12.205769,-0.10,0.22,-0.37
12.210347,-0.10,0.17,-0.38
12.216178,-0.10,0.13,-0.38
12.221349,-0.06,0.12,-0.36
12.226202,-0.01,0.13,-0.33
12.230587,0.03,0.16,-0.29
12.235846,0.05,0.20,-0.24
12.240464,0.02,0.24,-0.20
12.246301,-0.02,0.27,-0.16
12.251048,-0.07,0.31,-0.14
12.256205,-0.12,0.35,-0.11
12.260724,-0.17,0.38,-0.10
12.265857,-0.22,0.39,-0.10
12.270960,-0.27,0.36,-0.10
12.276755,-0.30,0.26,-0.11
12.281033,-0.31,0.13,-0.12
12.285958,-0.30,-0.01,-0.13
12.291150,-0.29,-0.11,-0.15
12.296631,-0.28,-0.17,-0.17
12.301646,-0.28,-0.19,-0.18
12.310056,-0.28,-0.18,-0.17
12.311948,-0.28,-0.14,-0.14
12.316758,-0.29,-0.09,-0.12
12.321177,-0.31,-0.02,-0.09
12.329521,-0.32,0.06,-0.07
12.331856,-0.31,0.13,-0.06
12.345747,-0.28,0.18,-0.06
12.346300,-0.25,0.22,-0.07
12.346901,-0.21,0.23,-0.07
12.351925,-0.18,0.23,-0.08
12.356491,-0.16,0.20,-0.08
12.361417,-0.15,0.16,-0.09
12.366520,-0.15,0.12,-0.10
12.371468,-0.14,0.09,-0.11
12.377077,-0.13,0.08,-0.12
12.381662,-0.10,0.06,-0.12
12.386565,-0.06,0.05,-0.12
12.391636,-0.02,0.03,-0.12
12.396695,0.01,0.01,-0.12
12.401893,0.04,-0.01,-0.12
12.406851,0.08,-0.03,-0.13
12.412121,0.11,-0.05,-0.13
12.417183,0.12,-0.05,-0.13
12.422711,0.11,-0.03,-0.12
12.427191,0.08,-0.01,-0.11
12.432817,0.05,-0.00,-0.10
12.437362,0.04,-0.00,-0.09
12.442284,0.05,-0.01,-0.08
12.447287,0.06,-0.03,-0.07
12.453471,0.06,-0.06,-0.05
12.459621,0.03,-0.11,-0.05
12.462373,-0.01,-0.14,-0.05
12.467297,-0.06,-0.16,-0.05
12.477279,-0.10,-0.16,-0.05
12.478104,-0.12,-0.14,-0.04
12.482369,-0.14,-0.11,-0.04
12.487851,-0.14,-0.06,-0.03
12.492921,-0.12,-0.01,-0.03
12.497836,-0.08,0.05,-0.03
12.503338,-0.04,0.10,-0.02
12.507734,-0.03,0.12,-0.02
12.512842,-0.05,0.10,-0.03
12.517847,-0.06,0.06,-0.05
12.522990,-0.04,0.02,-0.06
12.528070,-0.01,-0.01,-0.07
12.533087,0.03,-0.04,-0.08
12.538190,0.05,-0.07,-0.09
12.543176,0.07,-0.12,-0.09
12.548199,0.08,-0.17,-0.10
12.553882,0.07,-0.21,-0.10
12.558255,0.05,-0.23,-0.10
12.563451,0.01,-0.25,-0.09
12.568461,-0.02,-0.25,-0.09
12.573837,-0.05,-0.24,-0.08
12.579017,-0.05,-0.21,-0.08
12.583695,-0.02,-0.16,-0.07
12.588411,0.01,-0.11,-0.06
12.593626,0.02,-0.08,-0.05
12.598748,-0.01,-0.08,-0.05
12.603968,-0.06,-0.11,-0.06
12.609499,-0.12,-0.14,-0.07
12.613909,-0.15,-0.17,-0.08
12.619125,-0.16,-0.17,-0.08
12.623977,-0.17,-0.18,-0.09
12.629024,-0.16,-0.20,-0.10
12.634072,-0.14,-0.24,-0.11
12.640553,-0.12,-0.30,-0.12
12.644171,-0.08,-0.36,-0.12
12.649020,-0.03,-0.38,-0.12
12.655120,0.04,-0.35,-0.10
12.659582,0.12,-0.30,-0.07
12.664400,0.19,-0.24,-0.04
12.669221,0.23,-0.19,-0.01
12.674536,0.22,-0.17,0.00
12.679860,0.20,-0.18,0.01
12.684697,0.18,-0.20,0.01
12.690523,0.16,-0.24,-0.00
12.694553,0.15,-0.26,-0.01
12.699595,0.16,-0.27,-0.03
12.705250,0.18,-0.27,-0.05
12.709540,0.22,-0.27,-0.07
12.715218,0.24,-0.28,-0.09
12.720471,0.25,-0.32,-0.10
12.727999,0.25,-0.35,-0.12
12.730329,0.25,-0.37,-0.12
12.735749,0.26,-0.37,-0.11
12.744970,0.28,-0.35,-0.08
12.746132,0.29,-0.31,-0.05
12.749917,0.28,-0.28,-0.02
12.755530,0.23,-0.25,-0.00
12.760049,0.17,-0.22,0.01
12.765249,0.11,-0.20,0.00
12.770218,0.06,-0.18,-0.01
12.775806,0.04,-0.16,-0.02
12.780611,0.03,-0.14,-0.03
12.785657,0.04,-0.13,-0.05
12.790353,0.05,-0.14,-0.07
12.795520,0.07,-0.17,-0.07
12.800731,0.08,-0.22,-0.07
12.807426,0.09,-0.30,-0.07
12.810345,0.10,-0.39,-0.06
12.816244,0.11,-0.47,-0.05
12.820612,0.12,-0.57,-0.04
12.825836,0.14,-0.67,-0.03
12.831259,0.16,-0.78,-0.03
12.836091,0.20,-0.89,-0.02
12.841499,0.24,-0.99,-0.01
12.845904,0.29,-1.05,0.02
12.851278,0.35,-1.11,0.04
12.861280,0.40,-1.16,0.07
12.861767,0.44,-1.21,0.09
12.866044,0.48,-1.26,0.12
12.871076,0.50,-1.29,0.16
12.877361,0.51,-1.31,0.22
12.881368,0.50,-1.34,0.28
12.886316,0.48,-1.37,0.34
12.891080,0.46,-1.39,0.41
12.896510,0.44,-1.41,0.48
12.902010,0.42,-1.43,0.57
12.907524,0.40,-1.44,0.65
12.911305,0.38,-1.44,0.74
12.916844,0.34,-1.43,0.81
12.922136,0.28,-1.43,0.86
12.926895,0.20,-1.43,0.87
12.931688,0.10,-1.43,0.84
12.936880,0.00,-1.45,0.76
12.942105,-0.10,-1.52,0.63
12.946894,-0.20,-1.64,0.45
12.951833,-0.26,-1.80,0.25
12.957703,-0.29,-1.97,0.04
12.962436,-0.28,-2.13,-0.17
12.967171,-0.24,-2.29,-0.36
12.972231,-0.18,-2.43,-0.53
12.977271,-0.10,-2.56,-0.69
12.982767,-0.03,-2.66,-0.83
12.987206,0.02,-2.70,-0.97
12.992157,0.04,-2.68,-1.08
12.997311,0.03,-2.60,-1.15
13.002552,-0.02,-2.50,-1.17
13.011810,-0.10,-2.37,-1.16
13.012313,-0.21,-2.21,-1.15
13.017548,-0.33,-2.02,-1.14
13.022418,-0.45,-1.82,-1.16
13.029064,-0.56,-1.61,-1.19
13.032779,-0.65,-1.42,-1.25
13.037745,-0.73,-1.25,-1.32
13.043544,-0.80,-1.10,-1.42
13.047442,-0.86,-0.98,-1.55
13.052397,-0.94,-0.85,-1.67
13.058250,-1.03,-0.72,-1.79
13.064894,-1.15,-0.59,-1.88
13.067720,-1.27,-0.45,-1.95
13.072558,-1.38,-0.31,-1.99
13.078111,-1.47,-0.20,-1.99
13.083130,-1.53,-0.10,-1.96
13.087862,-1.54,-0.04,-1.91
13.092781,-1.49,-0.03,-1.84
13.098289,-1.38,-0.04,-1.76
13.103058,-1.23,-0.06,-1.67
13.108331,-1.07,-0.10,-1.57
13.113133,-0.91,-0.16,-1.47
13.118433,-0.77,-0.24,-1.37
13.124794,-0.65,-0.30,-1.26
13.128542,-0.55,-0.33,-1.16
13.133780,-0.49,-0.34,-1.07
13.138876,-0.46,-0.30,-1.00
13.143994,-0.48,-0.23,-0.98
13.148666,-0.52,-0.15,-0.98
13.153726,-0.59,-0.07,-1.00
13.161889,-0.69,0.00,-1.04
13.163844,-0.80,0.06,-1.09
13.168585,-0.93,0.11,-1.13
13.173463,-1.07,0.14,-1.17
13.179757,-1.22,0.16,-1.19
13.183851,-1.34,0.18,-1.19
13.188970,-1.42,0.20,-1.19
13.193775,-1.45,0.22,-1.17
13.199542,-1.44,0.26,-1.14
13.203957,-1.40,0.31,-1.10
13.209362,-1.33,0.36,-1.06
13.213926,-1.23,0.38,-1.00
13.219484,-1.11,0.36,-0.93
13.225270,-0.99,0.30,-0.85
13.229155,-0.86,0.21,-0.78
13.234369,-0.73,0.12,-0.70
13.239567,-0.60,0.02,-0.63
13.244382,-0.47,-0.07,-0.55
13.249642,-0.36,-0.15,-0.48
13.254574,-0.26,-0.21,-0.42
13.260288,-0.18,-0.25,-0.38
13.266101,-0.12,-0.28,-0.34
13.269780,-0.09,-0.29,-0.32
13.277194,-0.07,-0.29,-0.29
13.279787,-0.06,-0.27,-0.28
13.285706,-0.06,-0.22,-0.27
13.289899,-0.07,-0.15,-0.27
13.296027,-0.10,-0.05,-0.28
13.299986,-0.14,0.07,-0.30
13.305452,-0.18,0.21,-0.32
13.313347,-0.22,0.35,-0.35
13.315820,-0.25,0.47,-0.39
13.320142,-0.28,0.56,-0.42
13.325913,-0.30,0.63,-0.45
13.333658,-0.32,0.69,-0.47
13.335624,-0.34,0.72,-0.47
13.340280,-0.34,0.73,-0.47
13.347611,-0.34,0.70,-0.44
13.350416,-0.33,0.65,-0.40
13.355904,-0.30,0.58,-0.35
13.360554,-0.26,0.48,-0.29
13.366372,-0.23,0.37,-0.24
13.370649,-0.18,0.26,-0.20
13.375644,-0.13,0.15,-0.15
13.380759,-0.07,0.04,-0.12
13.385960,-0.01,-0.04,-0.09
13.390360,0.04,-0.11,-0.06
13.395362,0.09,-0.14,-0.05
13.400715,0.11,-0.14,-0.04
13.406280,0.13,-0.12,-0.05
13.411110,0.12,-0.08,-0.07
