time,wx (rad/s),wy (rad/s),wz (rad/s)
6.002672,-0.09,-0.05,0.09
6.008425,-0.08,-0.02,0.08
6.012871,-0.08,-0.01,0.06
6.017794,-0.07,0.02,0.05
6.022884,-0.06,0.04,0.03
6.028596,-0.06,0.06,0.01
6.033388,-0.05,0.08,-0.00
6.037972,-0.04,0.10,-0.02
6.047076,-0.04,0.11,-0.03
6.049653,-0.03,0.12,-0.04
6.053227,-0.03,0.12,-0.05
6.058664,-0.02,0.11,-0.05
6.066948,-0.01,0.10,-0.06
6.068634,-0.01,0.09,-0.06
6.073224,-0.00,0.08,-0.06
6.078413,-0.00,0.06,-0.06
6.084642,-0.00,0.03,-0.06
6.088696,-0.01,0.01,-0.06
6.093438,-0.01,-0.01,-0.05
6.098622,-0.01,-0.03,-0.05
6.103621,-0.02,-0.04,-0.05
6.109184,-0.03,-0.06,-0.04
6.113814,-0.04,-0.07,-0.03
6.118668,-0.06,-0.07,-0.03
6.123796,-0.07,-0.07,-0.02
6.130336,-0.09,-0.07,-0.01
6.134056,-0.10,-0.06,-0.01
6.138966,-0.11,-0.05,-0.00
6.144002,-0.12,-0.04,-0.00
6.149584,-0.12,-0.03,-0.00
6.154044,-0.13,-0.01,-0.00
6.159482,-0.13,-0.00,-0.01
6.165838,-0.12,0.01,-0.01
6.169940,-0.11,0.02,-0.01
6.174111,-0.10,0.03,-0.01
6.179898,-0.09,0.04,-0.01
6.184883,-0.07,0.04,-0.01
6.189700,-0.06,0.05,-0.02
6.194209,-0.05,0.05,-0.02
6.199373,-0.03,0.05,-0.02
6.204447,-0.01,0.05,-0.03
6.210277,0.01,0.06,-0.04
6.214850,0.03,0.06,-0.04
6.219490,0.04,0.07,-0.05
6.225573,0.06,0.08,-0.06
6.230355,0.08,0.09,-0.06
6.234863,0.09,0.11,-0.07
6.239594,0.11,0.12,-0.07
6.245043,0.12,0.13,-0.08
6.250343,0.13,0.14,-0.08
6.254869,0.13,0.14,-0.08
6.260090,0.14,0.14,-0.08
6.265674,0.15,0.14,-0.08
6.270048,0.15,0.14,-0.09
6.276136,0.15,0.13,-0.08
6.281244,0.15,0.13,-0.08
6.285625,0.15,0.13,-0.08
6.290199,0.14,0.14,-0.09
6.295545,0.13,0.15,-0.09
6.300272,0.12,0.16,-0.09
6.305398,0.11,0.17,-0.10
6.314357,0.10,0.18,-0.10
6.315666,0.09,0.19,-0.10
6.320366,0.07,0.20,-0.10
6.326038,0.06,0.21,-0.10
6.331854,0.05,0.21,-0.10
6.335633,0.04,0.22,-0.10
6.340505,0.02,0.23,-0.10
6.346761,0.02,0.23,-0.10
6.350792,0.00,0.24,-0.11
6.355818,-0.00,0.25,-0.11
6.360978,-0.01,0.26,-0.12
6.366259,-0.02,0.27,-0.12
6.371263,-0.02,0.28,-0.12
6.376390,-0.03,0.30,-0.13
6.381036,-0.03,0.31,-0.13
6.386667,-0.03,0.33,-0.14
6.391650,-0.02,0.36,-0.15
6.397987,-0.02,0.38,-0.16
6.401468,-0.01,0.41,-0.17
6.406586,-0.00,0.43,-0.18
6.411807,-0.00,0.46,-0.19
6.416848,0.01,0.49,-0.20
6.421196,0.01,0.51,-0.21
6.426727,0.02,0.54,-0.23
6.431845,0.03,0.56,-0.24
6.436762,0.03,0.59,-0.25
6.441399,0.03,0.62,-0.27
6.447599,0.04,0.65,-0.28
6.452457,0.04,0.68,-0.30
6.456822,0.04,0.70,-0.31
6.461708,0.04,0.72,-0.32
6.467147,0.04,0.73,-0.33
6.471796,0.04,0.75,-0.33
6.476919,0.05,0.77,-0.34
6.482028,0.06,0.78,-0.35
6.487338,0.07,0.79,-0.36
6.492930,0.08,0.80,-0.37
6.497242,0.10,0.81,-0.38
6.502185,0.11,0.81,-0.38
6.507219,0.13,0.82,-0.39
6.513449,0.14,0.83,-0.41
6.517450,0.15,0.83,-0.42
6.522150,0.16,0.84,-0.43
6.527113,0.17,0.85,-0.44
6.532408,0.18,0.87,-0.44
6.537165,0.18,0.89,-0.45
6.541925,0.17,0.91,-0.45
6.547725,0.17,0.93,-0.46
6.552641,0.16,0.95,-0.46
6.557604,0.15,0.98,-0.47
6.564602,0.14,1.00,-0.48
6.567874,0.13,1.03,-0.49
6.572465,0.12,1.04,-0.50
6.577340,0.11,1.06,-0.51
6.582356,0.10,1.07,-0.52
6.588107,0.10,1.08,-0.53
6.596606,0.10,1.09,-0.54
6.597871,0.11,1.09,-0.54
6.602918,0.12,1.08,-0.54
6.608131,0.12,1.08,-0.55
6.613440,0.13,1.07,-0.55
6.618048,0.14,1.06,-0.55
6.623041,0.14,1.04,-0.55
6.628404,0.15,1.02,-0.54
6.635868,0.15,1.00,-0.54
6.638456,0.15,0.98,-0.54
6.643324,0.14,0.95,-0.53
6.648367,0.13,0.93,-0.53
6.653203,0.12,0.90,-0.52
6.658082,0.10,0.85,-0.50
6.663472,0.08,0.80,-0.48
6.668754,0.07,0.75,-0.46
6.673752,0.05,0.70,-0.43
6.678654,0.04,0.67,-0.41
6.683783,0.03,0.64,-0.40
6.689158,0.02,0.63,-0.39
6.693955,0.02,0.63,-0.39
6.698978,0.04,0.63,-0.39
6.703845,0.06,0.65,-0.38
6.709066,0.09,0.67,-0.39
6.714800,0.13,0.69,-0.39
6.719076,0.18,0.70,-0.40
6.724000,0.23,0.71,-0.40
6.731899,0.27,0.70,-0.41
6.734905,0.30,0.68,-0.42
6.739352,0.32,0.62,-0.42
6.744102,0.32,0.55,-0.41
6.749676,0.30,0.46,-0.39
6.754349,0.27,0.37,-0.35
6.759362,0.22,0.31,-0.31
6.764788,0.16,0.29,-0.29
6.769613,0.09,0.31,-0.27
6.774661,0.03,0.37,-0.27
6.779560,-0.02,0.45,-0.29
6.784747,-0.06,0.56,-0.30
6.789928,-0.08,0.68,-0.33
6.794750,-0.09,0.80,-0.36
6.799802,-0.06,0.91,-0.39
6.804609,-0.02,1.01,-0.42
6.810592,0.04,1.08,-0.45
6.815404,0.12,1.12,-0.48
6.819984,0.20,1.13,-0.51
6.824860,0.28,1.11,-0.53
6.830332,0.35,1.07,-0.55
6.835684,0.40,1.03,-0.56
6.840318,0.41,0.99,-0.57
6.845187,0.39,0.94,-0.56
6.850989,0.35,0.88,-0.55
6.856263,0.27,0.84,-0.52
6.860854,0.19,0.82,-0.50
6.865794,0.10,0.84,-0.48
6.871208,0.02,0.89,-0.48
6.875588,-0.04,0.98,-0.49
6.880990,-0.07,1.08,-0.51
6.885671,-0.08,1.19,-0.54
6.890793,-0.06,1.28,-0.57
6.897845,-0.01,1.36,-0.61
6.900952,0.07,1.42,-0.66
6.905921,0.15,1.46,-0.72
6.910842,0.24,1.44,-0.80
6.917003,0.31,1.37,-0.87
6.920973,0.38,1.25,-0.94
6.925729,0.43,1.12,-0.98
6.932690,0.47,1.02,-1.01
6.937463,0.48,0.93,-1.03
6.941293,0.48,0.87,-1.05
6.946131,0.44,0.84,-1.08
6.952325,0.39,0.84,-1.09
6.956912,0.31,0.87,-1.11
6.961245,0.22,0.94,-1.12
6.966933,0.11,1.03,-1.12
6.971564,0.01,1.11,-1.11
6.977641,-0.10,1.18,-1.09
6.981499,-0.21,1.23,-1.06
6.987270,-0.31,1.27,-1.02
6.991773,-0.40,1.30,-0.99
6.997215,-0.48,1.34,-0.96
7.001662,-0.55,1.39,-0.95
7.006818,-0.61,1.45,-0.95
7.014756,-0.64,1.52,-0.97
7.017095,-0.65,1.59,-1.00
7.021838,-0.65,1.65,-1.03
7.027756,-0.62,1.71,-1.07
7.031970,-0.58,1.75,-1.11
7.036941,-0.52,1.77,-1.16
7.041905,-0.45,1.77,-1.21
7.047025,-0.38,1.75,-1.26
7.052908,-0.30,1.72,-1.31
7.057259,-0.23,1.69,-1.35
7.061990,-0.16,1.65,-1.38
7.068631,-0.12,1.61,-1.41
7.072318,-0.08,1.55,-1.43
7.077864,-0.06,1.50,-1.44
7.082416,-0.06,1.44,-1.44
7.087685,-0.07,1.38,-1.44
7.092883,-0.10,1.34,-1.42
7.098649,-0.14,1.24,-1.41
7.102892,-0.18,1.10,-1.41
7.107114,-0.22,1.03,-1.42
7.112378,-0.26,1.07,-1.40
7.117805,-0.29,1.21,-1.35
7.122391,-0.32,1.34,-1.30
7.127846,-0.36,1.39,-1.25
7.132611,-0.39,1.41,-1.19
7.137667,-0.40,1.41,-1.13
7.142545,-0.41,1.37,-1.08
7.147860,-0.41,1.29,-1.04
7.152895,-0.39,1.19,-1.02
7.157741,-0.36,1.07,-1.00
7.165002,-0.32,0.96,-0.98
7.168216,-0.28,0.88,-0.96
7.173131,-0.23,0.82,-0.93
7.177933,-0.17,0.79,-0.89
7.182915,-0.12,0.75,-0.85
7.187726,-0.08,0.69,-0.80
7.192941,-0.06,0.62,-0.76
7.198202,-0.05,0.55,-0.72
7.203466,-0.04,0.52,-0.67
7.208441,-0.03,0.52,-0.64
7.214741,-0.04,0.56,-0.60
7.218730,-0.04,0.62,-0.58
7.223277,-0.03,0.71,-0.57
7.228277,-0.03,0.83,-0.57
7.233672,-0.02,0.94,-0.56
7.238690,-0.01,1.08,-0.56
7.244210,-0.00,1.22,-0.55
7.248622,0.01,1.38,-0.55
7.253780,0.02,1.54,-0.55
7.259147,0.02,1.69,-0.56
7.264162,0.02,1.83,-0.58
7.269001,-0.00,1.97,-0.60
7.273951,-0.02,2.09,-0.63
7.279631,-0.04,2.18,-0.65
7.284339,-0.08,2.25,-0.67
7.289140,-0.11,2.27,-0.68
7.299198,-0.13,2.25,-0.71
7.299735,-0.14,2.21,-0.72
7.304788,-0.15,2.15,-0.74
7.309394,-0.14,2.06,-0.76
7.314790,-0.12,1.97,-0.77
7.320906,-0.10,1.85,-0.77
7.324542,-0.07,1.72,-0.77
7.329516,-0.04,1.59,-0.76
7.335158,-0.02,1.48,-0.74
7.340282,-0.00,1.37,-0.71
7.345317,0.01,1.29,-0.67
7.349679,0.01,1.23,-0.62
7.354739,-0.00,1.20,-0.58
7.359912,-0.01,1.19,-0.54
7.365015,-0.02,1.20,-0.51
7.370268,-0.04,1.22,-0.48
7.374997,-0.05,1.24,-0.45
7.380084,-0.05,1.26,-0.42
7.385153,-0.04,1.27,-0.39
7.390003,-0.03,1.27,-0.36
7.395610,-0.01,1.26,-0.33
7.400906,0.01,1.23,-0.30
7.405199,0.04,1.18,-0.27
7.410204,0.06,1.11,-0.24
7.415948,0.09,1.04,-0.21
7.420912,0.11,0.96,-0.18
7.425596,0.12,0.88,-0.16
7.433752,0.14,0.80,-0.14
7.436636,0.15,0.72,-0.13
7.440932,0.16,0.64,-0.12
7.446217,0.18,0.56,-0.11
7.453277,0.19,0.49,-0.11
7.455735,0.20,0.44,-0.11
7.462370,0.20,0.40,-0.10
7.466678,0.20,0.37,-0.09
7.471133,0.18,0.33,-0.08
7.476605,0.17,0.31,-0.08
7.481001,0.16,0.29,-0.09
7.486164,0.14,0.27,-0.08
7.490851,0.13,0.25,-0.08
7.496774,0.12,0.23,-0.08
7.501522,0.12,0.21,-0.08
7.506679,0.11,0.19,-0.08
7.511028,0.10,0.15,-0.09
7.516488,0.10,0.11,-0.09
7.521914,0.10,0.08,-0.09
7.526549,0.10,0.04,-0.09
7.531256,0.10,0.01,-0.10
7.536868,0.10,0.00,-0.10
7.541584,0.11,-0.00,-0.10
7.546743,0.12,0.00,-0.10
7.551962,0.13,0.00,-0.09
7.557071,0.14,0.00,-0.08
7.562409,0.15,0.00,-0.06
7.567049,0.15,-0.00,-0.05
7.571563,0.16,-0.01,-0.03
7.576619,0.16,-0.02,-0.00
7.581617,0.15,-0.04,0.02
7.587201,0.14,-0.07,0.04
7.591637,0.13,-0.09,0.06
7.600304,0.12,-0.12,0.08
7.602359,0.11,-0.16,0.09
7.607605,0.10,-0.21,0.10
7.612520,0.10,-0.27,0.11
7.617171,0.09,-0.33,0.12
7.622521,0.09,-0.38,0.12
7.627215,0.08,-0.43,0.13
7.632188,0.08,-0.48,0.14
7.637762,0.07,-0.53,0.14
7.642940,0.06,-0.57,0.14
7.647621,0.05,-0.62,0.13
7.652403,0.04,-0.66,0.13
7.657515,0.03,-0.70,0.12
7.662838,0.02,-0.75,0.12
7.669908,0.01,-0.79,0.12
7.672669,-0.01,-0.83,0.13
7.677572,-0.02,-0.87,0.13
7.682857,-0.04,-0.92,0.14
7.687796,-0.05,-0.96,0.14
7.692682,-0.07,-1.00,0.14
7.700063,-0.09,-1.03,0.15
7.703245,-0.10,-1.07,0.15
7.707919,-0.11,-1.10,0.16
7.712818,-0.12,-1.12,0.18
7.718150,-0.13,-1.14,0.19
7.723333,-0.14,-1.16,0.20
7.728069,-0.15,-1.19,0.22
7.733065,-0.15,-1.22,0.24
7.739357,-0.15,-1.26,0.25
7.743168,-0.15,-1.30,0.27
7.748592,-0.15,-1.34,0.28
7.753293,-0.15,-1.38,0.29
7.758386,-0.15,-1.42,0.30
7.763874,-0.15,-1.47,0.30
7.768541,-0.14,-1.51,0.30
7.773552,-0.14,-1.56,0.30
7.779645,-0.13,-1.61,0.31
7.784439,-0.12,-1.66,0.31
7.788697,-0.11,-1.71,0.32
7.793491,-0.10,-1.75,0.33
7.799527,-0.09,-1.79,0.35
7.803797,-0.09,-1.81,0.36
7.808774,-0.08,-1.83,0.38
7.817902,-0.08,-1.83,0.40
7.819067,-0.07,-1.83,0.42
7.824576,-0.07,-1.82,0.44
7.829679,-0.06,-1.81,0.46
7.833998,-0.06,-1.79,0.49
7.839224,-0.05,-1.79,0.51
7.844272,-0.03,-1.79,0.53
7.849564,-0.02,-1.80,0.55
7.854757,-0.00,-1.81,0.56
7.859552,0.01,-1.83,0.58
7.864778,0.03,-1.86,0.60
7.869300,0.05,-1.88,0.61
7.874388,0.06,-1.90,0.63
7.879925,0.07,-1.92,0.65
7.884788,0.08,-1.93,0.67
7.889449,0.09,-1.91,0.69
7.894418,0.09,-1.88,0.71
7.900289,0.09,-1.83,0.74
7.904781,0.09,-1.78,0.76
7.909610,0.08,-1.72,0.78
7.914630,0.08,-1.66,0.79
7.920049,0.07,-1.61,0.80
7.925075,0.07,-1.57,0.81
7.930208,0.07,-1.53,0.81
7.934933,0.06,-1.49,0.82
7.940161,0.05,-1.48,0.83
7.945104,0.05,-1.47,0.83
7.950333,0.04,-1.49,0.84
7.955023,0.03,-1.52,0.85
7.960353,0.03,-1.56,0.85
7.968166,0.02,-1.60,0.85
7.970398,0.01,-1.63,0.85
7.975663,0.00,-1.65,0.86
7.980509,-0.01,-1.66,0.87
7.985433,-0.01,-1.67,0.87
7.990529,-0.02,-1.67,0.88
7.995216,-0.03,-1.67,0.88
8.001066,-0.04,-1.66,0.88
8.007151,-0.05,-1.66,0.89
8.010698,-0.06,-1.66,0.89
8.015675,-0.07,-1.65,0.90
8.021293,-0.08,-1.65,0.90
8.026832,-0.08,-1.65,0.90
8.030692,-0.09,-1.65,0.91
8.035875,-0.09,-1.65,0.91
8.040921,-0.09,-1.65,0.91
8.047371,-0.09,-1.65,0.91
8.051321,-0.09,-1.65,0.91
8.056212,-0.09,-1.65,0.90
8.061136,-0.09,-1.65,0.90
8.066539,-0.09,-1.64,0.90
8.071316,-0.09,-1.64,0.89
8.076325,-0.09,-1.63,0.88
8.081477,-0.10,-1.63,0.87
8.086907,-0.10,-1.62,0.87
8.091312,-0.11,-1.61,0.86
8.102040,-0.11,-1.60,0.85
8.102590,-0.11,-1.59,0.84
8.107588,-0.11,-1.57,0.84
8.111554,-0.11,-1.56,0.83
8.116486,-0.11,-1.56,0.83
8.121796,-0.10,-1.55,0.83
8.127537,-0.09,-1.54,0.83
8.131759,-0.09,-1.54,0.82
8.137899,-0.07,-1.54,0.82
8.141936,-0.07,-1.54,0.82
8.147573,-0.06,-1.53,0.81
8.152185,-0.06,-1.53,0.81
8.157031,-0.06,-1.52,0.81
8.162012,-0.06,-1.52,0.80
8.167643,-0.07,-1.51,0.80
8.172112,-0.06,-1.50,0.79
8.177218,-0.07,-1.50,0.79
8.182106,-0.07,-1.48,0.79
8.187753,-0.07,-1.46,0.79
8.192203,-0.07,-1.43,0.79
8.197128,-0.08,-1.41,0.78
8.202814,-0.08,-1.39,0.78
8.207264,-0.09,-1.37,0.78
8.212312,-0.10,-1.36,0.78
8.217334,-0.12,-1.36,0.78
8.222525,-0.14,-1.35,0.78
8.228474,-0.16,-1.35,0.78
8.235772,-0.18,-1.34,0.78
8.239862,-0.20,-1.33,0.77
8.243033,-0.22,-1.31,0.77
8.249109,-0.23,-1.29,0.76
8.253194,-0.23,-1.27,0.75
8.257699,-0.23,-1.26,0.75
8.262870,-0.22,-1.24,0.74
8.268440,-0.22,-1.22,0.74
8.273815,-0.21,-1.21,0.73
8.278115,-0.19,-1.19,0.72
8.283155,-0.18,-1.18,0.72
8.288683,-0.17,-1.18,0.71
8.293089,-0.16,-1.18,0.71
8.298008,-0.15,-1.18,0.70
8.303662,-0.15,-1.18,0.70
8.308427,-0.14,-1.18,0.69
8.314248,-0.14,-1.18,0.68
8.318426,-0.14,-1.18,0.67
8.323562,-0.15,-1.18,0.67
8.329224,-0.15,-1.18,0.66
8.333596,-0.15,-1.18,0.66
8.338562,-0.16,-1.18,0.65
8.343694,-0.15,-1.18,0.65
8.348959,-0.15,-1.18,0.64
8.354029,-0.14,-1.18,0.64
8.358518,-0.13,-1.18,0.63
8.364469,-0.11,-1.17,0.62
8.370513,-0.09,-1.15,0.62
8.373666,-0.07,-1.13,0.62
8.378934,-0.05,-1.11,0.61
8.384703,-0.03,-1.10,0.62
8.389160,-0.01,-1.07,0.62
8.394027,0.01,-1.05,0.61
8.398834,0.02,-1.02,0.61
8.404490,0.03,-0.99,0.61
8.409028,0.04,-0.97,0.61
8.414295,0.05,-0.95,0.61
8.419298,0.05,-0.93,0.61
8.424390,0.05,-0.93,0.61
8.429678,0.05,-0.94,0.61
8.434395,0.05,-0.94,0.60
8.439379,0.05,-0.94,0.60
8.444446,0.06,-0.94,0.60
8.449626,0.06,-0.93,0.59
8.454655,0.07,-0.92,0.58
8.459592,0.07,-0.89,0.57
8.464788,0.07,-0.86,0.55
8.470552,0.07,-0.83,0.53
8.474868,0.07,-0.80,0.52
8.480322,0.07,-0.77,0.50
8.485258,0.06,-0.74,0.49
8.489770,0.06,-0.71,0.48
8.494560,0.06,-0.69,0.46
8.499632,0.05,-0.66,0.45
8.505089,0.06,-0.64,0.43
8.510436,0.06,-0.62,0.41
8.518913,0.07,-0.60,0.40
8.521002,0.07,-0.58,0.38
8.527909,0.08,-0.57,0.37
8.531902,0.08,-0.55,0.36
8.535668,0.09,-0.53,0.35
8.540583,0.09,-0.52,0.34
8.545707,0.09,-0.52,0.34
8.550726,0.08,-0.53,0.33
8.556789,0.08,-0.53,0.33
8.560255,0.07,-0.53,0.33
8.565431,0.06,-0.53,0.33
8.570903,0.05,-0.53,0.34
8.575999,0.03,-0.54,0.34
8.581553,0.02,-0.55,0.35
8.586493,-0.00,-0.57,0.35
8.590824,-0.03,-0.57,0.35
8.595969,-0.05,-0.58,0.36
8.601495,-0.07,-0.58,0.35
8.606443,-0.09,-0.58,0.36
8.611165,-0.11,-0.58,0.36
8.616298,-0.13,-0.58,0.36
8.621079,-0.15,-0.58,0.35
8.626449,-0.17,-0.58,0.35
8.631519,-0.19,-0.59,0.35
8.636522,-0.22,-0.60,0.35
8.641173,-0.24,-0.60,0.35
8.646630,-0.26,-0.61,0.34
8.652794,-0.29,-0.61,0.33
8.656836,-0.32,-0.62,0.33
8.661358,-0.35,-0.62,0.32
8.669983,-0.39,-0.63,0.32
8.671807,-0.43,-0.63,0.31
8.677128,-0.47,-0.62,0.31
8.682400,-0.51,-0.61,0.30
8.689832,-0.54,-0.60,0.30
8.691510,-0.58,-0.59,0.30
8.696592,-0.62,-0.58,0.30
8.702133,-0.65,-0.56,0.31
8.707896,-0.68,-0.55,0.31
8.711902,-0.71,-0.53,0.31
8.716990,-0.73,-0.51,0.30
8.722099,-0.75,-0.48,0.29
8.727798,-0.76,-0.45,0.28
8.732360,-0.78,-0.42,0.26
8.737108,-0.78,-0.38,0.24
8.742005,-0.78,-0.35,0.22
8.747288,-0.78,-0.32,0.19
8.752461,-0.77,-0.30,0.17
8.757475,-0.76,-0.28,0.15
8.762148,-0.75,-0.27,0.13
8.767629,-0.75,-0.27,0.11
8.772482,-0.74,-0.27,0.09
8.777351,-0.73,-0.26,0.08
8.782558,-0.73,-0.25,0.06
8.787757,-0.72,-0.24,0.05
8.792582,-0.72,-0.24,0.04
8.797531,-0.72,-0.23,0.03
8.802617,-0.72,-0.23,0.02
8.808214,-0.72,-0.23,0.01
8.813317,-0.73,-0.23,0.01
8.817794,-0.74,-0.24,0.01
8.823006,-0.74,-0.23,0.01
8.828063,-0.76,-0.24,0.01
8.833354,-0.77,-0.24,0.01
8.838196,-0.78,-0.24,0.02
8.842871,-0.80,-0.23,0.02
8.849103,-0.81,-0.24,0.03
8.854052,-0.82,-0.24,0.04
8.858251,-0.84,-0.24,0.04
8.862983,-0.85,-0.24,0.04
8.868585,-0.86,-0.24,0.04
8.873480,-0.87,-0.24,0.04
8.878383,-0.88,-0.23,0.04
8.883618,-0.88,-0.22,0.03
8.888868,-0.89,-0.21,0.02
8.893807,-0.88,-0.20,0.01
8.898934,-0.88,-0.19,0.01
8.903506,-0.88,-0.18,-0.01
8.909072,-0.88,-0.18,-0.01
8.913607,-0.88,-0.17,-0.02
8.918863,-0.87,-0.17,-0.02
8.923812,-0.87,-0.16,-0.03
8.928852,-0.87,-0.16,-0.03
8.936806,-0.87,-0.16,-0.04
8.939360,-0.88,-0.15,-0.04
8.944104,-0.88,-0.15,-0.03
8.949144,-0.89,-0.15,-0.03
8.954886,-0.90,-0.14,-0.03
8.959215,-0.90,-0.14,-0.02
8.963912,-0.90,-0.14,-0.02
8.969498,-0.91,-0.14,-0.01
8.976334,-0.90,-0.14,-0.01
8.979316,-0.90,-0.14,-0.00
8.984267,-0.90,-0.16,-0.00
8.989585,-0.89,-0.18,0.00
8.994796,-0.88,-0.20,0.00
8.999455,-0.88,-0.22,0.00
9.004508,-0.87,-0.25,0.01
9.009833,-0.87,-0.26,0.01
9.014552,-0.87,-0.27,0.02
9.020178,-0.86,-0.27,0.02
9.024659,-0.85,-0.27,0.03
9.030197,-0.84,-0.26,0.03
9.037608,-0.83,-0.25,0.03
9.040045,-0.81,-0.23,0.03
9.044824,-0.80,-0.21,0.03
9.050220,-0.79,-0.19,0.03
9.056404,-0.78,-0.18,0.03
9.060252,-0.76,-0.17,0.02
9.064895,-0.75,-0.18,0.02
9.070288,-0.74,-0.20,0.02
9.075898,-0.74,-0.22,0.01
9.080051,-0.74,-0.23,0.01
9.085103,-0.75,-0.25,0.01
9.090568,-0.76,-0.26,0.01
9.095417,-0.77,-0.25,0.01
9.100393,-0.78,-0.23,0.02
9.105443,-0.79,-0.20,0.03
9.110758,-0.80,-0.15,0.04
9.116153,-0.80,-0.10,0.05
9.120639,-0.80,-0.05,0.06
9.125754,-0.79,-0.02,0.07
9.130701,-0.78,0.01,0.06
9.137809,-0.76,0.03,0.05
9.140741,-0.74,0.05,0.05
9.145821,-0.72,0.04,0.03
9.154565,-0.69,0.02,0.02
9.156519,-0.66,-0.00,0.01
9.160922,-0.63,-0.04,0.00
9.166785,-0.61,-0.07,-0.00
9.171502,-0.59,-0.11,-0.00
9.176891,-0.57,-0.13,-0.00
9.180900,-0.56,-0.15,-0.00
9.187396,-0.55,-0.16,-0.00
9.191318,-0.55,-0.17,0.00
9.196655,-0.55,-0.17,0.01
9.201199,-0.55,-0.17,0.02
9.206832,-0.55,-0.17,0.02
9.211593,-0.56,-0.16,0.03
9.216542,-0.56,-0.15,0.04
9.221495,-0.57,-0.14,0.04
9.226599,-0.58,-0.12,0.04
9.231488,-0.58,-0.10,0.04
9.236941,-0.59,-0.08,0.04
9.241641,-0.60,-0.05,0.03
9.246607,-0.60,-0.04,0.03
9.251909,-0.61,-0.02,0.03
9.257247,-0.61,-0.01,0.03
9.261996,-0.60,0.00,0.02
9.271132,-0.60,0.01,0.02
9.273032,-0.59,0.01,0.02
9.277697,-0.58,0.01,0.02
9.282433,-0.56,0.00,0.01
9.290407,-0.55,-0.01,0.01
9.291823,-0.54,-0.03,0.00
9.296772,-0.52,-0.04,-0.00
9.301774,-0.51,-0.06,-0.01
9.308109,-0.50,-0.07,-0.01
9.312362,-0.49,-0.08,-0.01
9.317520,-0.48,-0.09,-0.02
9.323732,-0.47,-0.09,-0.01
9.327305,-0.46,-0.09,-0.01
9.333320,-0.45,-0.08,-0.01
9.337966,-0.44,-0.07,-0.00
9.342580,-0.43,-0.07,-0.00
9.347393,-0.41,-0.06,0.00
9.353055,-0.40,-0.06,0.01
9.358132,-0.38,-0.06,0.01
9.362918,-0.36,-0.05,0.01
9.371992,-0.34,-0.06,0.01
9.373880,-0.32,-0.05,0.01
9.378318,-0.29,-0.04,0.01
9.383605,-0.27,-0.03,0.00
9.388476,-0.25,-0.02,-0.00
9.393538,-0.23,-0.01,-0.00
9.398060,-0.20,0.01,-0.01
9.403191,-0.18,0.02,-0.01
9.408648,-0.17,0.03,-0.01
9.413397,-0.15,0.03,-0.02
9.418316,-0.13,0.03,-0.02
9.423411,-0.11,0.03,-0.02
9.428116,-0.09,0.03,-0.02
9.433445,-0.08,0.03,-0.02
9.438765,-0.06,0.03,-0.03
9.443400,-0.04,0.03,-0.03
9.448370,-0.03,0.03,-0.03
9.453808,-0.01,0.03,-0.03
9.458774,0.00,0.03,-0.04
9.463637,0.01,0.04,-0.04
9.468536,0.02,0.04,-0.05
9.473885,0.03,0.05,-0.05
9.479149,0.04,0.06,-0.05
9.483787,0.05,0.07,-0.06
9.489191,0.05,0.08,-0.05
9.494003,0.05,0.09,-0.05
9.499457,0.06,0.09,-0.05
9.504707,0.05,0.10,-0.05
9.509255,0.05,0.10,-0.05
9.514405,0.05,0.10,-0.05
9.521289,0.05,0.10,-0.04
9.524444,0.04,0.10,-0.04
9.531429,0.03,0.10,-0.04
9.534228,0.04,0.10,-0.04
9.540095,0.03,0.10,-0.04
9.544373,0.03,0.10,-0.04
9.550996,0.03,0.10,-0.04
9.554553,0.03,0.10,-0.04
9.560266,0.04,0.10,-0.03
9.564973,0.04,0.10,-0.03
9.569437,0.04,0.10,-0.03
9.575084,0.04,0.10,-0.03
9.579793,0.05,0.10,-0.03
9.584388,0.05,0.10,-0.03
9.590232,0.05,0.10,-0.04
9.594954,0.05,0.10,-0.04
9.600851,0.05,0.11,-0.04
9.605031,0.06,0.11,-0.04
9.609909,0.05,0.12,-0.04
9.615362,0.05,0.12,-0.04
9.620794,0.06,0.12,-0.04
9.625334,0.06,0.12,-0.04
9.630344,0.06,0.12,-0.03
9.635198,0.06,0.12,-0.03
9.640450,0.06,0.11,-0.03
9.645129,0.06,0.11,-0.03
9.656305,0.06,0.11,-0.03
9.656753,0.07,0.11,-0.03
9.661390,0.07,0.11,-0.03
9.667789,0.07,0.10,-0.03
9.670222,0.07,0.10,-0.03
9.675725,0.07,0.10,-0.04
9.680868,0.07,0.09,-0.03
9.685638,0.07,0.09,-0.03
9.691915,0.07,0.09,-0.03
9.696230,0.07,0.08,-0.03
9.701060,0.07,0.08,-0.03
9.706090,0.07,0.08,-0.03
9.710923,0.07,0.07,-0.03
9.716706,0.06,0.07,-0.02
9.721474,0.06,0.07,-0.02
9.726399,0.05,0.06,-0.02
9.731415,0.05,0.06,-0.02
9.736531,0.05,0.06,-0.02
9.741900,0.04,0.06,-0.02
9.746336,0.04,0.05,-0.02
9.751432,0.04,0.05,-0.02
9.756957,0.04,0.04,-0.02
9.761345,0.04,0.03,-0.02
9.771625,0.04,0.03,-0.02
9.772050,0.03,0.02,-0.02
9.776837,0.03,0.02,-0.02
9.782185,0.03,0.01,-0.02
