time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.410835,-0.7646,-0.4402,-0.2990,0.932
5.415378,-0.7449,-0.4486,-0.2298,0.899
5.420234,-0.7549,-0.4116,-0.2038,0.884
5.424908,-0.8330,-0.3842,-0.1780,0.934
5.430229,-0.8308,-0.3066,-0.1642,0.901
5.434934,-0.7360,-0.2413,-0.2509,0.814
5.440624,-0.6400,-0.2217,-0.2272,0.714
5.445589,-0.5283,-0.2501,-0.1892,0.614
5.450407,-0.4388,-0.1927,-0.1796,0.512
5.456340,-0.3790,-0.1642,-0.1962,0.457
5.461077,-0.3345,-0.1189,-0.2750,0.449
5.465738,-0.2888,-0.1146,-0.2388,0.392
5.470502,-0.2517,-0.1700,-0.1691,0.348
5.475871,-0.2544,-0.1964,-0.1882,0.372
5.481012,-0.3334,-0.2271,-0.2509,0.475
5.485544,-0.4623,-0.1882,-0.3256,0.596
5.490667,-0.4065,-0.2666,-0.2496,0.546
5.495752,-0.4269,-0.2611,-0.2455,0.557
5.501251,-0.4705,-0.2581,-0.3059,0.618
5.506252,-0.4152,-0.2312,-0.3638,0.599
5.510959,-0.3812,-0.2501,-0.3352,0.566
5.515948,-0.3205,-0.2429,-0.3135,0.510
5.523487,-0.2836,-0.2958,-0.2701,0.491
5.526460,-0.2754,-0.3342,-0.2268,0.489
5.531379,-0.2074,-0.3464,-0.2385,0.469
5.536056,-0.2494,-0.3154,-0.2431,0.470
5.543985,-0.2601,-0.3322,-0.2406,0.486
5.546490,-0.2490,-0.3395,-0.2021,0.467
5.551302,-0.2996,-0.2702,-0.2212,0.460
5.558404,-0.3473,-0.2750,-0.2069,0.489
5.564538,-0.3634,-0.2247,-0.3792,0.571
5.566231,-0.3502,-0.2822,-0.2784,0.529
5.571434,-0.3986,-0.3087,-0.1776,0.535
5.576718,-0.3962,-0.2585,-0.2134,0.519
5.582707,-0.3287,-0.2301,-0.1962,0.447
5.586448,-0.3107,-0.2187,-0.1574,0.411
5.591587,-0.2156,-0.1715,-0.1901,0.335
5.597337,-0.1513,-0.1963,-0.1676,0.299
5.601900,-0.1658,-0.1973,-0.1187,0.284
5.607227,-0.1417,-0.1817,-0.0626,0.239
5.611907,-0.1057,-0.1636,-0.0352,0.198
5.617523,-0.1294,-0.1813,0.0039,0.223
5.622076,-0.1935,-0.2322,-0.0625,0.309
5.629980,-0.1904,-0.2256,-0.1003,0.312
5.632744,-0.1943,-0.2595,-0.1213,0.346
5.637676,-0.2006,-0.2671,-0.1614,0.371
5.643513,-0.2736,-0.2462,-0.1749,0.408
5.647938,-0.2553,-0.2207,-0.1524,0.370
5.652424,-0.2248,-0.2240,-0.1560,0.354
5.658706,-0.2824,-0.2681,-0.1475,0.416
5.663723,-0.2920,-0.3194,-0.1774,0.468
5.667093,-0.2610,-0.2988,-0.1378,0.420
5.671917,-0.2562,-0.3140,-0.1342,0.427
5.677669,-0.3228,-0.3266,-0.1786,0.493
5.683082,-0.3196,-0.3417,-0.1702,0.498
5.687690,-0.3255,-0.3470,-0.1883,0.512
5.692607,-0.3001,-0.3452,-0.2184,0.507
5.697792,-0.2646,-0.3434,-0.2554,0.503
5.702822,-0.2525,-0.3870,-0.3427,0.575
5.707854,-0.3189,-0.3468,-0.3460,0.585
5.712879,-0.3700,-0.3379,-0.4066,0.645
5.717730,-0.4656,-0.3362,-0.4240,0.714
5.723447,-0.5003,-0.3634,-0.4435,0.761
5.728131,-0.5599,-0.3738,-0.4867,0.831
5.733192,-0.5656,-0.4178,-0.5465,0.891
5.738253,-0.5438,-0.4976,-0.5774,0.936
5.743572,-0.5399,-0.5940,-0.5891,0.996
5.748236,-0.5470,-0.6906,-0.6195,1.077
5.753752,-0.5243,-0.7584,-0.6450,1.125
5.760146,-0.5817,-0.7903,-0.6823,1.195
5.763589,-0.6333,-0.8519,-0.6906,1.266
5.768356,-0.6735,-0.8989,-0.7319,1.341
5.776002,-0.6618,-0.9598,-0.8108,1.420
5.778761,-0.6346,-0.9989,-0.8153,1.437
5.783936,-0.6654,-0.9999,-0.8361,1.463
5.788535,-0.6493,-1.0414,-0.8495,1.493
5.793435,-0.6389,-1.0541,-0.8555,1.500
5.798704,-0.7007,-1.0691,-0.8424,1.531
5.804169,-0.6488,-1.0437,-0.8342,1.485
5.808758,-0.6221,-1.0260,-0.8257,1.457
5.813829,-0.6203,-1.0371,-0.8171,1.459
5.818780,-0.5792,-0.9914,-0.8251,1.414
5.824060,-0.5562,-0.9036,-0.7806,1.317
5.829302,-0.5582,-0.8597,-0.7409,1.265
5.833951,-0.5091,-0.7594,-0.6990,1.151
5.838884,-0.5470,-0.7034,-0.6618,1.110
5.844875,-0.5168,-0.6104,-0.5794,0.988
5.849171,-0.4923,-0.5044,-0.5590,0.900
5.854862,-0.5067,-0.4639,-0.4816,0.839
5.859210,-0.4524,-0.4193,-0.3573,0.713
5.864776,-0.4987,-0.3896,-0.3766,0.736
5.869235,-0.5144,-0.3318,-0.3200,0.691
5.874212,-0.5543,-0.2861,-0.2263,0.664
5.879489,-0.5090,-0.2573,-0.1887,0.601
5.884932,-0.3959,-0.2310,-0.0996,0.469
5.889394,-0.2299,-0.2071,-0.0286,0.311
5.894553,-0.0854,-0.2639,0.0411,0.280
5.899627,-0.0241,-0.2561,-0.0137,0.258
5.905183,-0.1023,-0.2626,-0.0639,0.289
5.911123,-0.2052,-0.2739,-0.0025,0.342
5.915101,-0.2949,-0.2519,0.0415,0.390
5.919925,-0.4544,-0.2350,0.0110,0.512
5.925602,-0.5594,-0.2185,0.0612,0.604
5.930011,-0.7122,-0.1738,0.0867,0.738
5.934670,-0.8386,-0.1843,0.1092,0.866
5.939692,-0.9409,-0.1900,0.1545,0.972
5.945261,-1.0121,-0.2172,0.2294,1.060
5.950779,-1.0519,-0.1964,0.3216,1.117
5.955109,-1.0819,-0.2209,0.3262,1.151
5.960076,-1.0499,-0.2570,0.3011,1.122
5.965813,-1.0110,-0.2901,0.3078,1.096
5.970085,-1.0251,-0.3322,0.3343,1.128
5.975292,-1.0061,-0.4169,0.2706,1.122
5.980605,-0.9447,-0.4535,0.2055,1.068
5.985615,-0.9271,-0.4995,0.2059,1.073
5.991154,-0.9461,-0.5715,0.1593,1.117
5.995297,-0.9541,-0.6625,0.0729,1.164
6.000748,-1.0304,-0.7317,0.0138,1.264
6.005887,-1.0509,-0.7435,-0.0728,1.289
6.010486,-1.1067,-0.7411,-0.1723,1.343
6.015654,-1.1646,-0.7463,-0.2607,1.408
6.020678,-1.1962,-0.7543,-0.3616,1.460
6.026374,-1.2401,-0.7031,-0.3911,1.478
6.030700,-1.2938,-0.6672,-0.4255,1.517
6.035520,-1.2808,-0.6057,-0.4506,1.487
6.045063,-1.2752,-0.5737,-0.4210,1.460
6.047215,-1.2626,-0.5018,-0.4541,1.433
6.051119,-1.2071,-0.4688,-0.4758,1.380
6.056204,-1.1883,-0.3957,-0.4666,1.337
6.062708,-1.1509,-0.3375,-0.5130,1.304
6.066230,-1.0758,-0.3204,-0.5049,1.231
6.070906,-0.9801,-0.2679,-0.5546,1.157
6.075995,-0.9307,-0.2205,-0.5807,1.119
6.081299,-0.9135,-0.2071,-0.6309,1.129
6.086968,-0.8845,-0.1467,-0.6718,1.120
6.092431,-0.8681,-0.0705,-0.6932,1.113
6.096916,-0.8259,0.0068,-0.7334,1.105
6.101454,-0.7700,0.0469,-0.7970,1.109
6.106458,-0.7886,0.1214,-0.8432,1.161
6.111684,-0.7740,0.1990,-0.8312,1.153
6.116454,-0.7766,0.2674,-0.7845,1.136
6.121333,-0.8036,0.2718,-0.7799,1.152
6.127108,-0.7475,0.3438,-0.6424,1.044
6.131364,-0.6321,0.3972,-0.4968,0.897
6.136503,-0.5818,0.4416,-0.3027,0.791
6.141587,-0.4792,0.4393,-0.0748,0.654
6.147402,-0.3672,0.4551,0.1981,0.617
6.152085,-0.2645,0.3960,0.4271,0.640
6.156884,-0.1616,0.3582,0.5686,0.691
6.161708,-0.0395,0.2893,0.7109,0.769
6.167372,0.0826,0.2113,0.8227,0.853
6.171819,0.1922,0.1508,0.9279,0.960
6.177579,0.2678,0.0913,0.9329,0.975
6.181964,0.3715,0.0471,0.9386,1.011
6.187920,0.4431,0.0232,0.9306,1.031
6.195452,0.5065,-0.0378,0.8515,0.991
6.197702,0.5615,-0.0018,0.7542,0.940
6.202534,0.5507,0.0449,0.6557,0.857
6.213438,0.5624,0.0923,0.5588,0.798
6.214392,0.5154,0.0927,0.4468,0.688
6.217734,0.4193,0.1679,0.2506,0.516
6.222081,0.3482,0.2148,0.0662,0.414
6.227755,0.2686,0.2595,-0.0606,0.378
6.232372,0.1567,0.2756,-0.1800,0.365
6.237707,0.0246,0.2917,-0.2848,0.408
6.242474,-0.1083,0.3337,-0.4202,0.547
6.248070,-0.2228,0.3824,-0.5071,0.673
6.253215,-0.3546,0.4109,-0.5669,0.785
6.258726,-0.4725,0.4001,-0.6401,0.891
6.262557,-0.5524,0.4168,-0.6548,0.953
6.268214,-0.6661,0.4773,-0.6276,1.032
6.273030,-0.7631,0.5217,-0.6065,1.106
6.278117,-0.7763,0.5427,-0.4958,1.069
6.283034,-0.7799,0.5691,-0.3865,1.040
6.288597,-0.8264,0.5816,-0.2693,1.046
6.293028,-0.8224,0.6138,-0.0988,1.031
6.298256,-0.7677,0.6132,0.0408,0.983
6.303389,-0.6912,0.6373,0.2091,0.963
6.308358,-0.6119,0.6384,0.3842,0.964
6.314854,-0.4868,0.5786,0.5347,0.926
6.318743,-0.3757,0.5540,0.6146,0.909
6.324059,-0.2618,0.5480,0.7145,0.938
6.329624,-0.1455,0.5083,0.7700,0.934
6.333351,0.0017,0.4950,0.7452,0.895
6.339583,0.0693,0.4677,0.7098,0.853
6.344541,0.1529,0.4600,0.6615,0.820
6.349156,0.2209,0.4218,0.5960,0.763
6.353771,0.2712,0.4083,0.5203,0.715
6.363001,0.3124,0.4149,0.3994,0.655
6.364321,0.3450,0.4006,0.3146,0.615
6.369118,0.3210,0.3824,0.2827,0.574
6.373559,0.3485,0.3886,0.1838,0.553
6.379082,0.3031,0.3905,0.1402,0.514
6.387502,0.2614,0.3879,0.0731,0.473
6.389641,0.2336,0.4160,0.0036,0.477
6.393650,0.2172,0.4534,-0.0176,0.503
6.398918,0.2071,0.4665,-0.0718,0.515
6.404424,0.1796,0.5127,-0.0343,0.544
6.409262,0.1656,0.5540,0.0561,0.581
6.413860,0.1393,0.5539,0.0916,0.578
6.419254,0.1386,0.5611,0.1393,0.595
6.424408,0.1469,0.5897,0.2180,0.646
6.430172,0.1475,0.6039,0.3228,0.700
6.434533,0.1452,0.6182,0.4151,0.759
6.439490,0.1376,0.6710,0.4950,0.845
6.444364,0.1200,0.6953,0.5070,0.869
6.450261,0.1066,0.7370,0.5233,0.910
6.454688,0.1477,0.7479,0.5725,0.953
6.463363,0.2002,0.7736,0.5850,0.990
6.464624,0.2425,0.8309,0.5730,1.038
6.469958,0.3130,0.8407,0.5699,1.063
6.480740,0.4501,0.8365,0.5684,1.107
6.481412,0.5650,0.8062,0.5161,1.112
6.484663,0.6983,0.7525,0.4777,1.132
6.489890,0.8595,0.7594,0.4459,1.231
6.494627,1.0055,0.7334,0.4019,1.308
6.499879,1.1338,0.6770,0.3337,1.362
6.505543,1.2058,0.6145,0.2490,1.376
6.510399,1.3174,0.5790,0.1960,1.452
6.514756,1.3655,0.5539,0.1174,1.478
6.520222,1.4339,0.5127,0.0951,1.526
6.526067,1.4745,0.4652,0.0405,1.547
6.530439,1.5282,0.4352,0.0542,1.590
6.535110,1.5208,0.4034,0.0286,1.574
6.540954,1.4978,0.3364,0.0598,1.536
6.545170,1.5072,0.3035,0.0685,1.539
6.550998,1.5251,0.2473,0.0258,1.545
6.555974,1.4654,0.2347,0.0132,1.484
6.560185,1.4120,0.1774,-0.0341,1.423
6.566662,1.4079,0.1421,-0.0585,1.416
6.570685,1.3574,0.1076,-0.0361,1.362
6.575921,1.2702,0.0284,-0.0391,1.271
6.581048,1.1513,0.0073,-0.0198,1.152
6.585595,1.1206,-0.0421,0.0166,1.122
6.590725,1.0871,-0.0646,0.0314,1.089
6.595664,1.0008,-0.0865,-0.0045,1.005
6.600910,1.0005,-0.0815,-0.0481,1.005
6.606326,0.9497,-0.0592,-0.1016,0.957
6.613009,0.8987,-0.0245,-0.1768,0.916
6.615941,0.8258,0.0299,-0.2425,0.861
6.620941,0.8126,0.0035,-0.3298,0.877
6.634892,0.7751,-0.0011,-0.4196,0.881
6.635680,0.7231,0.0283,-0.5189,0.890
6.636740,0.6924,0.0507,-0.5870,0.909
6.640956,0.6304,0.0540,-0.6980,0.942
6.645867,0.5707,0.0596,-0.7941,0.980
6.651621,0.5324,0.0747,-0.8323,0.991
6.657373,0.4605,0.0871,-0.8510,0.972
6.661309,0.4460,0.1134,-0.8977,1.009
6.666392,0.3860,0.0985,-0.8767,0.963
6.672050,0.3283,0.0949,-0.8550,0.921
6.676308,0.2994,0.1003,-0.8638,0.920
6.681274,0.2896,0.0236,-0.7666,0.820
6.686032,0.2869,0.0301,-0.7117,0.768
6.691456,0.3464,-0.0454,-0.6205,0.712
6.696344,0.3483,-0.1213,-0.4643,0.593
6.701811,0.3835,-0.1660,-0.3463,0.543
6.706976,0.3828,-0.2179,-0.2096,0.488
6.711936,0.3988,-0.2889,-0.1190,0.507
6.716938,0.4554,-0.3282,-0.0290,0.562
6.721852,0.4639,-0.3670,0.1293,0.605
6.726950,0.4509,-0.3525,0.1092,0.583
6.733295,0.3996,-0.3185,0.0570,0.514
6.736879,0.3890,-0.3249,0.0757,0.512
6.746900,0.4071,-0.2688,0.0576,0.491
6.747412,0.4155,-0.2173,-0.0018,0.469
6.752558,0.4718,-0.1850,-0.0138,0.507
6.758026,0.5374,-0.1118,-0.0619,0.552
6.765253,0.5859,-0.0938,-0.1432,0.610
6.767590,0.6318,-0.0326,-0.2384,0.676
6.778110,0.6748,0.0121,-0.3066,0.741
6.778617,0.6767,0.0735,-0.3185,0.752
6.782481,0.7091,0.1019,-0.4128,0.827
6.787643,0.7218,0.1426,-0.4507,0.863
6.793672,0.6932,0.1573,-0.5016,0.870
6.797570,0.6594,0.1605,-0.5104,0.849
6.802358,0.6323,0.1306,-0.4559,0.790
6.807887,0.5738,0.1323,-0.4558,0.745
6.813221,0.5462,0.1439,-0.4913,0.749
6.818206,0.4633,0.1416,-0.4691,0.674
6.822452,0.3589,0.1873,-0.4398,0.598
6.827852,0.3287,0.2163,-0.4466,0.595
6.833172,0.3058,0.2693,-0.4848,0.633
6.837931,0.2517,0.3605,-0.5065,0.671
6.843322,0.2790,0.3989,-0.4901,0.691
6.848016,0.3063,0.4588,-0.5265,0.763
6.853676,0.2952,0.4849,-0.5604,0.798
6.860027,0.3511,0.5035,-0.5770,0.842
6.862986,0.4212,0.5481,-0.6028,0.917
6.868356,0.4815,0.5590,-0.6235,0.966
6.874138,0.5489,0.5531,-0.7034,1.050
6.880203,0.6134,0.5019,-0.7129,1.066
6.883639,0.6417,0.5014,-0.6689,1.054
6.888412,0.6505,0.5059,-0.6744,1.065
6.897240,0.6709,0.5109,-0.7366,1.120
6.901347,0.6719,0.4874,-0.7596,1.125
6.903228,0.6655,0.4521,-0.8010,1.135
6.910410,0.6899,0.3669,-0.8628,1.164
6.913723,0.7020,0.2558,-0.9018,1.171
6.918976,0.6826,0.1595,-0.9489,1.180
6.923742,0.6653,0.0014,-0.9609,1.169
6.928683,0.6739,-0.1464,-0.9383,1.164
6.934252,0.6558,-0.2504,-0.8669,1.115
6.938849,0.6399,-0.3755,-0.8329,1.115
6.943808,0.5616,-0.4736,-0.7624,1.059
6.948719,0.4927,-0.5498,-0.7394,1.045
6.954540,0.4500,-0.6183,-0.6803,1.024
6.959281,0.4241,-0.6553,-0.5996,0.984
6.965472,0.3718,-0.7469,-0.5216,0.984
6.969096,0.2716,-0.7830,-0.5065,0.971
6.974463,0.2337,-0.7730,-0.4347,0.917
6.979048,0.1720,-0.7914,-0.3900,0.899
6.984441,0.1439,-0.8069,-0.2866,0.868
6.989220,0.2044,-0.7718,-0.1993,0.823
6.997443,0.1167,-0.7268,-0.2359,0.773
6.999338,0.0483,-0.6814,-0.2951,0.744
7.004462,0.0613,-0.6046,-0.2688,0.664
7.015180,0.0814,-0.5204,-0.2572,0.586
7.015925,0.0920,-0.4601,-0.2152,0.516
7.019313,0.1122,-0.4309,-0.1955,0.486
7.024653,0.1276,-0.3226,-0.2411,0.422
7.029482,0.2052,-0.2623,-0.2825,0.437
7.038765,0.2207,-0.1735,-0.3434,0.443
7.039683,0.2599,-0.1134,-0.3610,0.459
7.044637,0.2991,-0.0606,-0.3855,0.492
7.049773,0.3454,-0.0105,-0.3476,0.490
7.055479,0.3867,0.0731,-0.2952,0.492
7.061208,0.3825,0.1087,-0.2997,0.498
7.064755,0.4046,0.1297,-0.2680,0.502
7.070005,0.4170,0.1723,-0.2311,0.507
7.075175,0.4268,0.2076,-0.1648,0.502
7.080276,0.4509,0.1951,-0.1433,0.512
7.085320,0.4342,0.2137,-0.0972,0.494
7.090049,0.4914,0.1871,-0.0744,0.531
7.095174,0.5149,0.1537,-0.0581,0.540
7.100274,0.5142,0.1182,-0.0579,0.531
7.105194,0.4966,0.1287,-0.0595,0.516
7.110264,0.4764,0.0728,-0.0080,0.482
7.116226,0.4752,0.0220,-0.0540,0.479
7.121212,0.4379,0.0149,0.0535,0.441
7.125327,0.3717,0.0107,0.0585,0.376
7.130398,0.3582,-0.0362,0.0470,0.363
7.136167,0.3277,-0.0445,0.0570,0.336
7.140329,0.3188,-0.0763,0.0265,0.329
7.146351,0.2572,-0.0958,-0.0258,0.276
7.150541,0.2577,-0.0983,-0.0924,0.291
7.156375,0.2303,-0.1261,-0.2032,0.332
7.164781,0.2055,-0.1463,-0.2442,0.351
7.165747,0.2307,-0.1354,-0.2825,0.389
7.170758,0.2438,-0.1626,-0.3300,0.441
7.177482,0.2497,-0.1586,-0.3795,0.481
7.180947,0.2888,-0.1714,-0.3833,0.510
7.185756,0.3134,-0.2223,-0.4725,0.609
7.191086,0.3235,-0.2751,-0.6512,0.777
7.196801,0.3453,-0.3083,-0.7140,0.851
7.200832,0.3454,-0.3175,-0.7948,0.923
7.206013,0.3693,-0.3172,-0.8172,0.951
7.211058,0.3786,-0.2670,-0.8194,0.941
7.216687,0.3307,-0.2316,-0.7992,0.895
7.221136,0.3235,-0.2442,-0.7660,0.867
7.226209,0.3116,-0.2044,-0.6373,0.738
7.231712,0.2972,-0.1791,-0.5137,0.620
7.236800,0.2733,-0.1990,-0.3788,0.508
7.241381,0.2139,-0.1685,-0.2805,0.391
7.246340,0.2262,-0.1594,-0.2210,0.354
7.251559,0.2122,-0.1380,-0.2218,0.337
7.257237,0.1602,-0.1257,-0.1875,0.277
7.261517,0.1775,-0.1678,-0.1968,0.314
7.266770,0.1898,-0.1879,-0.2254,0.349
7.271852,0.1853,-0.1669,-0.3254,0.410
7.280954,0.1927,-0.1815,-0.4343,0.509
7.281867,0.1905,-0.1719,-0.5208,0.581
7.286918,0.1953,-0.1623,-0.6252,0.675
7.291909,0.1880,-0.1906,-0.7161,0.765
7.300166,0.2163,-0.2045,-0.7934,0.847
7.301814,0.2062,-0.2373,-0.8069,0.866
7.307336,0.2341,-0.2557,-0.7905,0.863
7.312013,0.2711,-0.2905,-0.7899,0.884
7.317260,0.2507,-0.3012,-0.7148,0.815
7.322510,0.3086,-0.3187,-0.6491,0.786
7.328969,0.3398,-0.3644,-0.6048,0.784
7.332338,0.3563,-0.3712,-0.6010,0.791
7.337857,0.3487,-0.3799,-0.5586,0.760
7.342700,0.3599,-0.3998,-0.5352,0.759
7.347690,0.3779,-0.4355,-0.4998,0.763
7.352404,0.3837,-0.4941,-0.4643,0.779
7.359161,0.3915,-0.5231,-0.4714,0.806
7.362383,0.4131,-0.5534,-0.4543,0.827
7.367840,0.4438,-0.5660,-0.4180,0.832
7.372506,0.4336,-0.5540,-0.4410,0.830
7.378369,0.4421,-0.5983,-0.3851,0.838
7.382786,0.4360,-0.5845,-0.3247,0.798
7.387915,0.4367,-0.5368,-0.3146,0.760
7.392598,0.4634,-0.5458,-0.3521,0.798
7.398276,0.4278,-0.5184,-0.3656,0.765
7.402823,0.4660,-0.5454,-0.3479,0.797
7.408305,0.4513,-0.5383,-0.3802,0.799
7.415108,0.4152,-0.5023,-0.4051,0.767
7.418826,0.4077,-0.5139,-0.4417,0.791
7.422821,0.4239,-0.5082,-0.4780,0.816
7.433728,0.4207,-0.4785,-0.4783,0.797
7.434281,0.3415,-0.4607,-0.4978,0.759
7.438885,0.3340,-0.4570,-0.5315,0.777
7.443119,0.3360,-0.4295,-0.5341,0.763
7.448345,0.3094,-0.3830,-0.5652,0.750
7.453318,0.2758,-0.3322,-0.5627,0.709
7.459240,0.2377,-0.2674,-0.5080,0.621
7.463420,0.2711,-0.1914,-0.4777,0.582
7.468371,0.3114,-0.1020,-0.4785,0.580
7.473416,0.3774,-0.0751,-0.4648,0.603
7.479124,0.4358,-0.0013,-0.4342,0.615
7.483717,0.5458,0.0504,-0.4484,0.708
7.488636,0.7234,0.0828,-0.4778,0.871
7.493464,0.7946,0.1176,-0.4103,0.902
7.499041,0.8765,0.1621,-0.3725,0.966
7.503853,0.9380,0.2019,-0.3423,1.019
7.508977,0.9603,0.2374,-0.2649,1.024
7.513743,0.9815,0.2471,-0.1597,1.025
7.519449,0.8996,0.3005,-0.0678,0.951
7.523901,0.8009,0.3305,-0.0246,0.867
7.528782,0.7213,0.3326,-0.0040,0.794
7.534399,0.5797,0.3952,0.0297,0.702
7.539339,0.4437,0.4268,0.0420,0.617
7.544724,0.2964,0.4778,0.0663,0.566
7.549072,0.1145,0.5215,0.0262,0.535
7.554209,-0.0067,0.5650,-0.0568,0.568
7.559596,-0.1743,0.5747,-0.1254,0.614
7.564109,-0.2645,0.5959,-0.2201,0.688
7.569283,-0.2897,0.5335,-0.2955,0.675
7.574342,-0.3858,0.5495,-0.3803,0.772
7.581305,-0.4548,0.5886,-0.4460,0.867
7.585034,-0.5751,0.6051,-0.5236,0.985
7.589607,-0.5705,0.5921,-0.5560,0.993
7.602536,-0.6131,0.6162,-0.5982,1.055
7.603265,-0.6692,0.6200,-0.6472,1.119
7.604517,-0.7173,0.6390,-0.6387,1.154
7.609862,-0.7409,0.6139,-0.5851,1.126
7.614653,-0.7781,0.6257,-0.4773,1.107
7.620361,-0.8120,0.5767,-0.3566,1.058
7.624826,-0.7881,0.5126,-0.2922,0.984
7.629714,-0.7566,0.4219,-0.1912,0.887
7.635167,-0.6773,0.3168,-0.1087,0.756
7.640529,-0.6433,0.2380,-0.0281,0.686
7.645001,-0.7134,0.1712,0.1192,0.743
7.649891,-0.7680,0.1282,0.2184,0.809
7.655151,-0.7739,0.1251,0.2365,0.819
7.661791,-0.7691,0.1091,0.2596,0.819
7.665029,-0.6994,0.0684,0.2758,0.755
7.670172,-0.5936,0.0507,0.2378,0.641
7.675194,-0.4332,0.0035,0.1681,0.465
7.680516,-0.3116,-0.0299,0.1389,0.342
7.685511,-0.1337,-0.0782,0.0982,0.183
7.690293,0.0238,-0.1148,0.0795,0.142
7.698438,0.2369,-0.1490,0.0499,0.284
7.701696,0.3649,-0.2258,0.0665,0.434
7.705624,0.4390,-0.2848,0.1410,0.542
7.721172,0.4882,-0.2974,0.2300,0.616
7.721823,0.4771,-0.2688,0.3187,0.634
7.722027,0.4347,-0.2513,0.3735,0.626
7.725681,0.3400,-0.1973,0.4895,0.628
7.730695,0.2768,-0.1548,0.4782,0.574
7.736473,0.2187,-0.0599,0.5257,0.573
7.741817,0.1898,0.0629,0.4795,0.519
7.746409,0.2611,0.2060,0.3974,0.518
7.750915,0.3960,0.3001,0.3328,0.598
7.755955,0.5913,0.2864,0.1531,0.675
7.761958,0.8582,0.2822,0.0643,0.906
7.765722,1.1053,0.2641,0.0217,1.137
7.770967,1.3324,0.1755,-0.0342,1.344
7.775737,1.4751,0.0342,-0.0149,1.476
7.781060,1.5720,-0.1115,-0.0064,1.576
7.786002,1.6186,-0.2496,0.0577,1.639
7.790886,1.5584,-0.3468,0.2475,1.616
7.795950,1.4209,-0.4578,0.4666,1.564
7.803107,1.2227,-0.5148,0.6924,1.496
7.806441,0.9901,-0.5292,0.8320,1.397
7.812204,0.7306,-0.4748,1.0282,1.348
7.815957,0.5045,-0.3401,1.0746,1.235
7.821274,0.3409,-0.2408,1.0523,1.132
7.825964,0.2733,-0.2034,0.9377,0.998
7.831314,0.3516,-0.1372,0.6601,0.760
7.836278,0.4915,-0.1331,0.4167,0.658
7.841409,0.5635,-0.1264,0.1915,0.608
7.848222,0.6653,-0.1001,0.0426,0.674
7.851254,0.7562,-0.1359,-0.0895,0.774
7.856824,0.8648,-0.2478,-0.1737,0.916
7.864875,0.8641,-0.3927,-0.1334,0.958
7.868537,0.8334,-0.4914,0.0256,0.968
7.871557,0.7701,-0.5341,0.2841,0.979
7.879452,0.6963,-0.5832,0.6145,1.097
7.882511,0.5885,-0.6672,0.9174,1.278
7.887914,0.5093,-0.7118,1.1537,1.448
7.892162,0.4397,-0.7026,1.3300,1.567
7.897629,0.3532,-0.5533,1.4680,1.608
7.902171,0.2648,-0.3029,1.4380,1.493
7.908013,0.2343,-0.1024,1.3507,1.375
7.912341,0.2711,0.1005,1.2113,1.245
7.917692,0.3940,0.3106,0.9682,1.090
7.922517,0.5304,0.4968,0.6729,0.990
7.927471,0.7017,0.5751,0.3983,0.991
7.932631,0.7723,0.6446,0.2224,1.030
7.938386,0.7663,0.7364,0.1216,1.070
7.943285,0.7531,0.7809,0.0836,1.088
7.948485,0.6397,0.7613,0.1078,1.000
7.952590,0.5008,0.6678,0.1051,0.841
7.958027,0.4229,0.5291,0.1131,0.687
7.967992,0.2914,0.3956,0.1742,0.521
7.968670,0.1235,0.2480,0.2181,0.353
7.972781,-0.0206,0.1436,0.2947,0.328
7.978089,-0.1762,0.0771,0.2911,0.349
7.983589,-0.3095,0.0509,0.3649,0.481
7.987977,-0.3680,0.0911,0.4132,0.561
7.993115,-0.4226,0.1991,0.3950,0.612
7.998308,-0.4761,0.3198,0.3160,0.655
8.003640,-0.4185,0.3501,0.2079,0.584
8.008274,-0.3078,0.3763,0.0571,0.489
8.013147,-0.2572,0.3723,-0.0279,0.453
8.018548,-0.1809,0.3408,-0.0876,0.396
8.023770,-0.1709,0.2299,-0.1473,0.322
8.029267,-0.2009,0.0660,-0.1425,0.255
8.033930,-0.2640,-0.1144,-0.0737,0.297
8.038519,-0.3789,-0.3039,0.0966,0.495
8.044196,-0.5215,-0.4304,0.2433,0.719
8.048428,-0.6964,-0.5750,0.3919,0.984
8.053510,-0.8184,-0.6446,0.5743,1.190
8.059030,-0.9711,-0.6558,0.6631,1.346
8.066979,-1.0729,-0.5537,0.7179,1.405
8.068884,-1.1569,-0.4058,0.7531,1.439
8.073784,-1.1703,-0.1358,0.6923,1.366
8.086182,-1.1079,0.0544,0.5932,1.258
8.087170,-1.0350,0.2724,0.4330,1.155
8.088770,-0.9134,0.4102,0.2817,1.040
8.093880,-0.7864,0.5274,0.1161,0.954
8.098979,-0.6641,0.6406,-0.0058,0.923
8.104252,-0.5491,0.7070,-0.0479,0.896
8.109611,-0.4153,0.7170,-0.0771,0.832
8.114367,-0.2942,0.7524,-0.0885,0.813
8.119447,-0.2314,0.7797,-0.0725,0.817
8.124967,-0.1814,0.7824,-0.0818,0.807
8.130270,-0.1590,0.8109,-0.0518,0.828
8.134524,-0.2309,0.7982,-0.0614,0.833
8.139498,-0.2826,0.7875,-0.0436,0.838
8.144672,-0.3256,0.7812,-0.0372,0.847
8.150486,-0.3815,0.7267,-0.0661,0.823
