time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
6.367592,0.9699,-1.6347,-1.5239,2.436
6.371588,0.9774,-1.6754,-1.5775,2.500
6.376767,1.0239,-1.6830,-1.4712,2.459
6.382395,1.0352,-1.6007,-1.2528,2.281
6.387175,1.0447,-1.5273,-1.1331,2.170
6.392908,1.0742,-1.4992,-1.1069,2.151
6.397135,1.0981,-1.5119,-1.1051,2.171
6.402592,1.0782,-1.5492,-1.1202,2.195
6.407418,1.0597,-1.5276,-1.0230,2.122
6.412312,1.1237,-1.5575,-1.0288,2.179
6.417375,1.2046,-1.5814,-1.0583,2.252
6.422217,1.2252,-1.6472,-1.0277,2.296
6.430219,1.2062,-1.7188,-1.0708,2.357
6.432907,1.1277,-1.7165,-1.2210,2.389
6.438078,1.0493,-1.7239,-1.3920,2.452
6.443340,0.8755,-1.6425,-1.6149,2.464
6.448192,0.7720,-1.6659,-1.6027,2.437
6.452608,0.7146,-1.6551,-1.6715,2.458
6.457398,0.7470,-1.6938,-1.8501,2.617
6.462879,0.6692,-1.6866,-1.9759,2.683
6.469004,0.5903,-1.7075,-2.1018,2.772
6.472777,0.5469,-1.7186,-2.1634,2.817
6.477776,0.4974,-1.7007,-2.2041,2.828
6.483339,0.4403,-1.6849,-2.1907,2.799
6.487933,0.3906,-1.6309,-2.1617,2.736
6.494208,0.3368,-1.5482,-2.2320,2.737
6.498649,0.2333,-1.4339,-2.3489,2.762
6.503522,0.0941,-1.2898,-2.4932,2.809
6.508928,-0.0431,-1.1247,-2.6146,2.847
6.513387,-0.2177,-0.8110,-2.6605,2.790
6.520068,-0.6404,-0.1311,-2.6093,2.690
6.524591,-0.6503,0.1246,-2.5257,2.611
6.533395,-0.0484,-0.1367,-2.4237,2.428
6.533871,0.5010,-0.4665,-2.3938,2.490
6.538060,0.9363,-0.8424,-2.4381,2.744
6.544726,1.1876,-1.1103,-2.4416,2.933
6.548344,1.2018,-1.1819,-2.3349,2.880
6.553543,1.0120,-1.1171,-2.1516,2.627
6.558564,0.6253,-0.8875,-2.0830,2.349
6.563366,0.2248,-0.5461,-2.1148,2.196
6.568324,-0.0847,-0.2732,-2.0653,2.085
6.573014,-0.2110,-0.0882,-1.8749,1.889
6.578024,-0.2260,-0.0180,-1.5939,1.610
6.583219,-0.2204,-0.0533,-1.4377,1.455
6.588302,-0.1675,-0.1440,-1.2960,1.315
6.593267,-0.0767,-0.2808,-1.0733,1.112
6.598306,0.0691,-0.3206,-0.9417,0.997
6.603731,0.1912,-0.2706,-0.9132,0.971
6.609719,0.2615,-0.2128,-0.8250,0.891
6.613749,0.3303,-0.1040,-0.7012,0.782
6.619072,0.3711,-0.0140,-0.5941,0.701
6.623982,0.4507,0.0379,-0.5183,0.688
6.630055,0.5069,0.0467,-0.3922,0.643
6.634045,0.6108,0.0341,-0.2899,0.677
6.639261,0.8246,-0.0577,-0.0870,0.831
6.644057,1.1048,-0.1673,0.1112,1.123
6.650042,1.3969,-0.2454,0.1709,1.429
6.654413,1.5945,-0.2975,0.0440,1.623
6.660309,1.7301,-0.3863,0.0416,1.773
6.665065,1.8707,-0.4759,0.2737,1.950
6.670542,1.8632,-0.4773,0.6038,2.016
6.674952,1.6720,-0.3690,0.7835,1.883
6.679805,1.5287,-0.2135,0.8059,1.741
6.684241,1.3311,-0.0613,0.7643,1.536
6.689426,1.2122,-0.0442,0.6848,1.393
6.696693,1.0466,-0.0953,0.6487,1.235
6.700135,0.8802,-0.2220,0.5456,1.059
6.704890,0.7159,-0.3138,0.4115,0.883
6.710312,0.5564,-0.3154,0.3085,0.710
6.714762,0.3009,-0.3034,0.2007,0.472
6.719781,0.0595,-0.2677,0.1002,0.292
6.724682,-0.1084,-0.1696,0.0068,0.201
6.730835,-0.2993,-0.1257,0.0666,0.331
6.735352,-0.4787,-0.0783,0.1243,0.501
6.740149,-0.5642,-0.0918,0.2445,0.622
6.745047,-0.5637,-0.1856,0.3891,0.710
6.750580,-0.4660,-0.2905,0.5078,0.748
6.755585,-0.3455,-0.4981,0.7229,0.943
6.760525,-0.0803,-0.6246,0.9338,1.126
6.765745,0.1911,-0.7309,1.0640,1.305
6.770599,0.3479,-0.7078,1.0344,1.301
6.775569,0.3199,-0.5825,0.9551,1.164
6.781354,0.2300,-0.4746,0.8693,1.017
6.785965,0.1050,-0.3720,0.5903,0.706
6.790865,-0.0523,-0.3387,0.1781,0.386
6.795313,-0.1785,-0.2689,-0.1855,0.372
6.800270,-0.2609,-0.2002,-0.6515,0.730
6.805369,-0.3923,-0.1250,-1.1074,1.181
6.810744,-0.4981,0.0149,-1.4336,1.518
6.815430,-0.5929,0.1266,-1.6590,1.766
6.820600,-0.6899,0.1797,-1.8194,1.954
6.825781,-0.8287,0.2785,-1.9771,2.162
6.831577,-0.9198,0.2945,-2.0099,2.230
6.835915,-0.8519,0.2475,-1.9250,2.120
6.841071,-0.7205,0.2028,-1.6961,1.854
6.846809,-0.6249,0.2347,-1.5673,1.704
6.851443,-0.4239,0.2790,-1.6271,1.704
6.856404,-0.2283,0.3401,-1.7511,1.798
6.861395,-0.0299,0.3950,-1.7291,1.774
6.866432,0.0355,0.4591,-1.5544,1.621
6.871668,-0.0396,0.4797,-1.4664,1.543
6.876117,-0.1037,0.5503,-1.4054,1.513
6.881990,-0.1017,0.5298,-1.1872,1.304
6.886963,-0.0956,0.5238,-0.9293,1.071
6.892259,-0.1189,0.4438,-0.7324,0.865
6.896499,-0.1087,0.3710,-0.5724,0.691
6.902282,-0.0857,0.3455,-0.4208,0.551
6.906659,-0.0483,0.2948,-0.3016,0.424
6.912129,-0.0455,0.2591,-0.2124,0.338
6.916726,-0.0020,0.2356,-0.2085,0.315
6.921664,-0.0246,0.2002,-0.0816,0.218
6.927343,-0.0585,0.1265,0.0821,0.162
6.933468,-0.0728,0.0551,0.2083,0.227
6.936819,-0.1136,-0.0405,0.3788,0.398
6.941809,-0.1747,-0.1175,0.6415,0.675
6.946874,-0.2832,-0.1955,0.8626,0.929
6.952276,-0.3702,-0.2634,1.0808,1.172
6.957345,-0.4741,-0.2864,1.3058,1.418
6.962030,-0.6053,-0.3588,1.5044,1.661
6.967068,-0.6084,-0.3981,1.7823,1.925
6.972299,-0.6375,-0.4219,2.0367,2.175
6.981895,-0.6433,-0.4076,2.2584,2.383
6.982801,-0.6330,-0.3898,2.4452,2.556
6.987698,-0.5524,-0.4218,2.5640,2.657
6.992335,-0.4152,-0.5039,2.5888,2.670
6.997503,-0.2874,-0.5137,2.3045,2.378
7.002454,-0.1547,-0.4890,1.9003,1.968
7.007424,-0.1059,-0.4690,1.4456,1.523
7.013124,-0.0240,-0.4284,0.9810,1.071
7.017684,0.0313,-0.4062,0.5108,0.653
7.022197,0.0406,-0.3481,0.1377,0.377
7.027546,0.0620,-0.3274,-0.2512,0.417
7.032842,0.0753,-0.2662,-0.7280,0.779
7.037333,0.0933,-0.1953,-1.0081,1.031
7.042637,0.1890,-0.1715,-1.1472,1.175
7.047786,0.3272,-0.2020,-1.3608,1.414
7.053194,0.4401,-0.2531,-1.6203,1.698
7.058331,0.4552,-0.2866,-1.7418,1.823
7.062937,0.5059,-0.3050,-1.8571,1.949
7.068003,0.5664,-0.3609,-1.9785,2.089
7.073162,0.5080,-0.3631,-2.1657,2.254
7.077947,0.3738,-0.3569,-2.1819,2.242
7.083647,0.1710,-0.3081,-2.1543,2.183
7.088183,0.0158,-0.2860,-2.1857,2.204
7.093593,-0.0951,-0.2619,-2.0652,2.084
7.098982,-0.2368,-0.2501,-1.9198,1.950
7.103005,-0.2911,-0.2244,-1.8211,1.858
7.108090,-0.3163,-0.2470,-1.5105,1.563
7.114260,-0.2745,-0.2902,-1.1554,1.223
7.120771,-0.2288,-0.3548,-0.7150,0.830
7.123409,-0.1752,-0.4797,-0.0814,0.517
7.129141,-0.1756,-0.5345,0.5279,0.771
7.136389,-0.2930,-0.4820,1.0294,1.174
7.138219,-0.3358,-0.4455,1.4019,1.509
7.143377,-0.2244,-0.5098,1.6194,1.713
7.148856,-0.1229,-0.5873,1.7660,1.865
7.154248,-0.1446,-0.6404,1.7626,1.881
7.159069,-0.0772,-0.6882,1.7051,1.840
7.163754,-0.0367,-0.7433,1.6199,1.783
7.169152,-0.1189,-0.7313,1.3993,1.583
7.173887,-0.2043,-0.6677,1.0169,1.234
7.178900,-0.2644,-0.5924,0.5540,0.853
7.185314,-0.2945,-0.5685,0.0943,0.647
7.189401,-0.3494,-0.5107,-0.4631,0.773
7.194887,-0.3356,-0.5044,-0.8838,1.072
7.199846,-0.2339,-0.4815,-1.2015,1.315
7.204255,-0.0999,-0.4342,-1.4287,1.497
7.209721,-0.0753,-0.3879,-1.4482,1.501
7.214936,-0.0486,-0.3951,-1.3344,1.392
7.219385,0.0604,-0.4009,-1.2980,1.360
7.223771,0.0605,-0.4390,-1.3172,1.390
7.229311,0.0318,-0.4790,-1.3608,1.443
7.234524,0.0117,-0.5356,-1.3547,1.457
7.239515,0.0663,-0.6575,-1.1958,1.366
7.244683,0.0431,-0.7759,-1.0038,1.269
7.249785,0.0106,-0.8395,-0.8599,1.202
7.255000,-0.0310,-0.8201,-0.6778,1.064
7.259917,0.0037,-0.7590,-0.4070,0.861
7.265075,0.0416,-0.7450,-0.2486,0.787
7.269870,0.0576,-0.6731,-0.1640,0.695
7.274795,-0.0116,-0.5815,-0.1674,0.605
7.281961,-0.1143,-0.5039,-0.2157,0.560
7.285708,-0.1992,-0.4109,-0.2681,0.530
7.290314,-0.2726,-0.3191,-0.4253,0.597
7.295400,-0.3543,-0.1778,-0.5269,0.659
7.303396,-0.4041,-0.1136,-0.6449,0.770
7.304896,-0.4133,-0.0740,-0.8296,0.930
7.310587,-0.3528,-0.0034,-1.0833,1.139
7.315438,-0.2413,0.0123,-1.2816,1.304
7.321105,-0.0926,0.0262,-1.4440,1.447
7.325126,0.0145,0.0387,-1.4484,1.449
7.330330,0.0988,0.0715,-1.3788,1.384
7.336391,0.1123,0.1012,-1.3576,1.366
7.340578,0.1058,0.1710,-1.3654,1.380
7.345413,0.0321,0.1877,-1.3138,1.328
7.350554,-0.0528,0.1801,-1.2339,1.248
7.356150,-0.1310,0.1647,-1.1591,1.178
7.361883,-0.2919,0.0649,-1.0105,1.054
7.365599,-0.4340,-0.0406,-0.8741,0.977
7.370722,-0.5229,-0.0755,-0.6039,0.802
7.376220,-0.4819,-0.1024,-0.2815,0.567
7.380791,-0.3690,-0.1169,-0.0239,0.388
7.386122,-0.1843,-0.0472,0.2454,0.311
7.390768,-0.0526,-0.0112,0.4596,0.463
7.399691,0.0877,0.0673,0.6235,0.633
7.401112,0.1430,0.1529,0.7538,0.782
7.406083,0.2156,0.1637,0.7263,0.775
7.412529,0.3172,0.2315,0.6273,0.740
7.416699,0.3784,0.2490,0.6242,0.771
7.421200,0.3893,0.3143,0.6116,0.790
7.426033,0.3495,0.3630,0.5896,0.776
7.431198,0.2969,0.4042,0.5533,0.747
7.439312,0.2239,0.3735,0.4454,0.623
7.441284,0.1328,0.3521,0.4549,0.590
7.446166,0.7081,0.0833,3.1679,3.247
7.451465,1.2482,-0.0178,6.6409,6.757
7.457259,-0.1841,0.7587,3.6146,3.698
7.462530,-0.9335,1.0130,1.9063,2.352
7.467346,-0.6312,0.7089,1.6217,1.879
7.472396,-0.4404,0.4004,0.7681,0.972
7.476771,-0.6037,0.2769,-0.5367,0.854
7.481735,-0.7733,0.2910,-1.4503,1.669
7.487165,-0.7465,0.3270,-1.4565,1.669
7.491518,-0.6808,0.3295,-1.2192,1.435
7.497725,-0.7451,0.3267,-1.1331,1.395
7.501947,-0.8014,0.2338,-1.0091,1.310
7.506613,-0.8682,0.1001,-0.8567,1.224
7.512488,-1.3134,0.1407,-0.8456,1.568
7.518825,-1.9815,0.1731,-0.9685,2.212
7.521976,-2.5229,0.0616,-1.4024,2.887
7.526926,-2.6773,-0.1595,-1.7331,3.193
7.532375,-2.5826,-0.4912,-1.6019,3.079
7.538140,-2.3747,-0.8141,-1.3110,2.832
7.542186,-2.0814,-1.0382,-1.0110,2.536
7.550174,-1.7147,-1.1173,-0.9579,2.260
7.552437,-1.3411,-1.2011,-1.0244,2.071
7.558193,-1.0177,-1.1509,-1.0428,1.857
7.564105,-0.8553,-0.9863,-0.8888,1.579
7.567315,-0.6633,-0.8345,-0.6918,1.271
7.572627,-0.3780,-0.7748,-0.7007,1.111
7.577520,-0.1189,-0.6610,-0.8721,1.101
7.582355,0.0646,-0.5364,-1.1532,1.273
7.587822,0.1614,-0.3884,-1.4578,1.517
7.592294,0.1933,-0.2500,-1.6638,1.694
7.597624,0.2946,-0.2951,-1.8265,1.873
7.602756,0.6334,-0.8510,-2.7258,2.925
7.607514,1.0819,-1.6584,-2.8415,3.463
7.612986,0.5009,-0.9369,-0.4875,1.169
7.618109,0.1634,-0.2336,-0.1605,0.327
7.622911,0.3353,-0.0788,-0.6428,0.729
7.627918,1.0341,-0.2706,-0.6532,1.253
7.633311,2.4713,-0.7006,-0.0726,2.570
7.638685,4.0906,-0.9210,0.5577,4.230
7.642865,4.8889,-0.5953,0.1610,4.928
7.648038,4.6632,0.2640,-0.5676,4.705
7.653171,2.9975,1.2979,-1.4245,3.563
7.658159,1.5299,1.9150,-1.5579,2.904
7.663643,0.7060,2.0530,-2.2319,3.114
7.668639,0.1833,1.7879,-2.5725,3.138
7.673317,-0.1095,1.2478,-2.3791,2.689
7.683787,-0.5142,0.6039,-1.9104,2.069
7.684531,-0.4977,-0.0621,-0.8891,1.021
7.689780,-0.1093,-0.4372,0.3612,0.577
7.694351,0.1117,-0.5032,1.2061,1.312
7.700642,-0.0513,-0.3351,1.8328,1.864
7.703535,-0.3114,-0.1323,2.1647,2.191
7.708214,-0.2934,0.1329,2.2785,2.301
7.713905,0.0451,0.3190,2.2533,2.276
7.719575,0.1037,0.5436,1.9696,2.046
7.723686,-0.0110,0.5493,1.6143,1.705
7.729814,-0.2306,0.4236,1.1828,1.277
7.734017,-0.4301,0.2951,0.7063,0.878
7.739437,-0.5936,0.3714,0.1157,0.710
7.743890,-0.3990,0.3832,-0.0626,0.557
7.749347,0.0603,0.1924,0.0444,0.206
7.753909,0.0236,0.3519,-0.3797,0.518
7.759328,-0.0159,0.6270,-0.7790,1.000
7.764448,0.1962,0.8383,-0.9694,1.297
7.769391,0.5382,0.9906,-1.0707,1.555
7.774209,0.6530,1.1157,-1.1452,1.727
7.780162,0.5690,1.0485,-1.1380,1.649
7.784505,0.2755,0.8776,-0.8720,1.267
7.789789,-0.2742,0.8848,-0.8405,1.251
7.794357,-0.8486,1.0465,-1.2133,1.813
7.800584,-0.7537,0.8969,-0.6239,1.327
7.804709,-0.6807,0.6301,-0.2578,0.963
7.809679,-0.4855,0.3484,0.1054,0.607
7.816109,-0.1365,0.0889,0.4942,0.520
7.820318,0.1131,-0.0868,0.5329,0.552
7.824494,0.2189,-0.0849,0.1240,0.266
7.830464,0.2761,0.0570,-0.5022,0.576
7.834672,0.4334,0.2972,-1.2544,1.360
7.840356,0.7936,0.4141,-1.5630,1.801
7.844686,1.0641,0.2370,-1.3782,1.757
7.849872,1.2367,-0.0462,-1.7339,2.130
7.855741,1.3909,-0.1825,-3.2348,3.526
7.861004,1.5595,-0.2162,-4.6810,4.939
7.865427,1.6432,-0.2153,-5.1202,5.382
7.870636,1.5212,-0.0720,-4.6280,4.872
7.874986,1.4253,-0.0079,-3.6552,3.923
7.881038,1.2100,-0.0688,-2.9420,3.182
7.885371,1.0446,-0.2256,-2.6557,2.863
7.890892,0.8094,-0.3391,-2.7051,2.844
7.895359,0.5763,-0.3701,-2.5614,2.651
7.901702,0.4431,-0.3540,-2.1388,2.213
7.905477,0.3679,-0.4245,-1.5361,1.636
7.910661,0.0580,-0.5564,-0.1364,0.576
7.915737,0.1908,-0.7081,0.7866,1.075
7.921634,0.6369,-1.3495,0.8551,1.720
7.925571,0.8430,-2.1647,0.8453,2.472
7.930611,0.7943,-2.5201,0.5972,2.709
7.936086,0.6595,-2.3972,-0.0798,2.488
7.941243,0.7548,-2.1583,-0.4815,2.337
7.946793,1.0539,-1.9327,-0.7610,2.329
7.950992,1.1138,-1.6276,-0.7386,2.106
7.956004,1.1157,-1.2389,-0.7351,1.822
7.960944,1.0547,-0.9117,-0.8244,1.620
7.966074,0.8212,-0.6139,-0.8915,1.359
7.971068,0.5732,-0.2940,-0.9125,1.117
7.976123,0.3105,-0.0040,-0.8992,0.951
7.984435,0.0378,0.3502,-0.9235,0.988
7.986269,-0.1776,0.6899,-0.8561,1.114
7.991525,-0.3049,0.9699,-0.8049,1.297
7.997078,-0.3851,1.2766,-0.8726,1.594
8.001686,-0.4276,1.5578,-0.9132,1.856
8.006143,-0.5183,1.7176,-0.9650,2.037
8.011319,-0.7242,1.8257,-1.0447,2.225
8.016875,-0.9881,1.8203,-1.1283,2.359
8.021991,-0.9891,1.6707,-0.9263,2.151
8.026402,-0.6520,1.4027,-0.5250,1.634
8.031567,-0.3187,1.2416,-0.3003,1.317
8.037868,-0.1230,1.1337,-0.4123,1.213
8.041896,0.0617,1.0886,-0.6138,1.251
8.047170,0.3028,0.9987,-0.8401,1.340
8.051644,0.5554,0.9263,-1.0766,1.525
8.056660,0.7917,0.7683,-1.4190,1.797
8.061939,0.9491,0.5769,-1.7881,2.105
8.067312,1.1560,0.4120,-2.1480,2.474
8.072129,1.2780,0.3158,-2.2884,2.640
8.076903,1.3819,0.2180,-2.2984,2.691
8.082295,1.4231,0.1173,-2.1472,2.579
8.087187,1.3352,0.1752,-1.7780,2.230
8.092567,1.1467,0.2557,-1.3494,1.789
8.101567,0.9317,0.4171,-0.8951,1.358
8.102476,0.7109,0.5955,-0.4995,1.053
8.107801,0.4976,0.7397,-0.0859,0.896
8.112392,0.3480,0.8582,0.2424,0.957
8.117757,0.1418,0.9983,0.4640,1.110
8.122572,0.0004,1.0183,0.5739,1.169
8.127105,-0.0749,0.9640,0.5293,1.102
8.132377,-0.1395,0.9888,0.2827,1.038
8.137819,-0.2269,0.9592,-0.0077,0.986
8.142799,-0.2796,0.9025,-0.2915,0.989
8.147316,-0.2641,0.8483,-0.6234,1.085
8.152836,-0.1994,0.8479,-1.0128,1.336
8.157641,-0.2070,0.9167,-1.5910,1.848
8.164271,-0.1872,1.0965,-2.0922,2.370
8.168298,-0.0812,1.3285,-2.4663,2.803
8.172677,-0.0439,1.6157,-2.6775,3.128
8.177671,-0.0963,1.9134,-2.6781,3.293
8.183200,-0.1330,2.2002,-2.4637,3.306
8.188139,-0.1712,2.4094,-2.1730,3.249
8.193053,-0.2545,2.5598,-1.8733,3.182
8.197908,-0.3049,2.6564,-1.6410,3.137
8.204054,-0.2941,2.7232,-1.4279,3.089
8.208198,-0.2369,2.7216,-1.3609,3.052
8.214097,-0.1766,2.6663,-1.3871,3.011
8.218650,-0.1947,2.5691,-1.3294,2.899
8.223258,-0.2365,2.4686,-1.3504,2.824
8.228194,-0.3212,2.3430,-1.3998,2.748
8.233366,-0.3700,2.1540,-1.5039,2.653
8.238362,-0.4454,1.9184,-1.5787,2.524
8.243546,-0.5309,1.6387,-1.5262,2.301
8.251565,-0.5505,1.2863,-1.4230,1.996
8.253651,-0.4176,0.9542,-1.4870,1.816
8.259257,-0.0268,0.5969,-1.6008,1.709
8.265044,0.5032,0.3197,-1.7862,1.883
8.270259,0.9432,0.1297,-2.0863,2.293
8.273519,1.1772,0.0220,-2.3361,2.616
8.278893,1.3618,0.0011,-2.3158,2.687
8.283756,1.4373,0.0421,-1.9782,2.446
8.289526,1.2453,0.1103,-1.5320,1.977
8.293494,1.0173,0.2141,-1.0707,1.492
8.298328,0.8217,0.2876,-0.7116,1.124
8.304895,0.6120,0.2942,-0.5455,0.871
8.309145,0.5454,0.2670,-0.5986,0.853
8.314310,0.5330,0.2654,-0.8632,1.049
8.319678,0.5516,0.3589,-1.1888,1.359
8.324525,0.5564,0.5334,-1.5488,1.730
8.329351,0.6417,0.7129,-1.8429,2.078
8.334411,0.7699,0.8002,-2.0805,2.358
8.339545,0.9696,0.7608,-2.3738,2.675
8.344838,1.1454,0.6392,-2.7729,3.067
8.349417,1.3051,0.5062,-3.2486,3.537
8.354408,1.4282,0.3321,-3.6596,3.942
8.359611,1.5681,0.1324,-3.7858,4.100
8.365090,1.8564,-0.2313,-3.6059,4.062
8.369888,2.2036,-0.6944,-3.3450,4.065
8.374498,2.4299,-1.1233,-3.4675,4.381
8.379624,2.6674,-1.5042,-3.6667,4.777
8.385842,2.9149,-1.7898,-3.5865,4.956
8.390974,3.0717,-2.0699,-3.2633,4.936
8.395057,3.0651,-2.1978,-2.7715,4.680
8.399930,2.9607,-2.3210,-2.3888,4.456
8.406368,2.7449,-2.3064,-2.1628,4.187
8.409595,2.5755,-2.2481,-2.1029,4.014
8.414614,2.4445,-2.1250,-2.1514,3.888
8.420823,2.3971,-1.9876,-2.2100,3.818
8.425099,2.3920,-1.8885,-2.3024,3.820
8.429944,2.3154,-1.8387,-2.4498,3.840
8.435160,2.2491,-1.7257,-2.7023,3.916
8.440187,2.2567,-1.5873,-2.9260,4.022
8.445290,2.1002,-1.4044,-2.8028,3.773
8.450401,1.9917,-1.2254,-2.1682,3.189
8.455297,2.0664,-1.2011,-1.4032,2.772
8.460408,2.1336,-1.3297,-0.8283,2.647
8.465927,2.1338,-1.5812,-0.5265,2.707
8.470789,2.1568,-1.8351,-0.4445,2.867
8.475446,2.2625,-1.9636,-0.3905,3.021
8.481420,2.2414,-1.9875,-0.3645,3.018
8.486009,1.8800,-1.8647,-0.5100,2.697
8.490699,1.2416,-1.4603,-1.1092,2.215
8.496099,0.4447,-0.7565,-1.9897,2.175
8.500842,-0.3205,0.1351,-2.1299,2.158
8.506878,-1.0368,0.8595,-1.0069,1.682
8.511093,-1.5522,0.8926,0.8373,1.977
8.517636,-1.9957,0.2748,2.7824,3.435
8.521303,-2.2053,-0.8835,4.2379,4.858
8.526100,-2.2138,-2.1503,5.0753,5.940
8.532224,-2.0857,-3.1194,5.4752,6.638
8.537989,-1.9208,-3.5983,5.5245,6.867
8.540860,-1.8395,-3.4853,5.2598,6.572
8.545812,-1.8451,-2.7496,4.8299,5.856
8.550761,-1.7459,-1.6394,4.2042,4.839
8.556091,-1.5846,-0.4008,3.4837,3.848
8.560894,-1.8754,0.8472,2.8983,3.555
8.565990,-2.7072,1.9589,2.6563,4.269
8.571376,-3.8399,2.9429,2.6376,5.510
8.576069,-4.8738,3.9431,2.5837,6.781
8.581397,-5.3490,4.9663,2.6217,7.756
8.586498,-5.4379,5.7964,2.7641,8.415
8.591441,-5.5807,6.1415,3.0476,8.840
8.596576,-6.6498,6.0949,4.0689,9.896
8.601521,-12.8640,7.0858,12.8124,19.490
8.606849,-26.0518,10.7421,29.3121,40.661
8.611811,-39.8351,15.1532,42.0943,59.903
8.616752,-47.7394,17.2422,46.8790,69.094
8.622001,-44.9898,14.6276,53.8436,71.674
8.627052,-33.2559,8.4560,57.8008,67.219
8.631749,-21.8653,2.1291,49.4661,54.125
8.636851,-14.1501,-3.7246,30.6137,33.931
8.641692,-8.4450,-5.0968,8.7800,13.205
8.647121,-6.9973,-1.9921,-6.8968,10.025
8.652141,-10.9261,1.0160,-9.4591,14.487
8.656945,-11.7120,2.5746,-7.7213,14.262
8.662043,-10.3148,2.8212,-6.1891,12.356
8.668043,-8.7833,2.4855,-3.9615,9.951
8.672438,-5.5038,2.5629,-0.9015,6.138
8.677213,-0.6718,1.6240,-0.1672,1.765
8.682386,2.0954,-0.4476,-1.8465,2.829
8.688263,2.4546,-2.4873,-4.2137,5.474
8.692193,2.8445,-4.5389,-5.3570,7.576
8.697288,3.8218,-6.4485,-5.0875,9.059
8.702442,4.6447,-7.8772,-4.4819,10.184
8.708595,5.5486,-8.8567,-3.9650,11.178
8.712359,6.8657,-9.5733,-3.3391,12.245
8.717522,8.3128,-10.1597,-2.3207,13.331
8.722913,9.2746,-10.5700,-1.2508,14.118
8.728086,9.6181,-10.7407,0.0885,14.418
8.733070,9.5270,-10.7010,1.5257,14.408
8.738520,9.4041,-10.3613,2.8970,14.289
8.742630,9.3313,-9.7043,4.0540,14.060
8.748692,9.1792,-8.8314,4.8210,13.620
8.753033,8.9188,-7.8669,5.0163,12.907
8.757863,8.7982,-6.9631,4.8609,12.228
8.762905,8.7275,-6.1584,3.8899,11.368
8.768300,8.6981,-5.4241,2.3078,10.507
8.773220,8.4603,-4.6085,0.4122,9.643
8.778071,8.0104,-3.5576,-1.7176,8.932
8.783178,7.6467,-2.5113,-3.5450,8.795
8.788690,7.4132,-1.4757,-4.7618,8.934
8.793202,6.9960,-0.5111,-5.7087,9.044
8.803347,6.4524,0.3884,-6.3989,9.096
8.804211,5.8416,1.1272,-6.5006,8.812
8.809828,5.3829,1.7424,-5.9986,8.246
8.813416,5.1516,2.3178,-5.3300,7.767
8.818778,4.9834,2.8345,-4.6490,7.381
8.823955,4.6982,3.3257,-3.8008,6.898
8.828788,4.4319,3.7430,-2.8893,6.481
8.833520,4.3728,3.9765,-1.8792,6.202
8.840513,4.3270,4.1706,-1.0487,6.101
8.843786,4.2615,4.2854,-0.4282,6.059
8.850385,4.2062,4.3633,0.0358,6.061
8.853980,3.9965,4.4709,0.3558,6.007
8.858725,3.5978,4.6751,0.5854,5.928
8.863873,2.9486,4.8697,0.7776,5.746
8.869938,2.4223,4.8989,0.9299,5.544
8.873920,1.9443,4.7867,0.8865,5.242
8.879366,1.3474,4.6797,0.7218,4.923
8.884063,0.8302,4.4827,0.3784,4.575
8.889656,0.4747,4.2683,-0.1164,4.296
8.894096,0.2417,4.0235,-0.5886,4.073
8.899628,0.1353,3.7064,-0.8614,3.808
8.904472,0.0521,3.3302,-0.9500,3.463
8.910240,-0.0853,2.8510,-0.9891,3.019
8.914162,-0.3998,2.3799,-0.8841,2.570
8.920075,-0.8777,1.7763,-0.5734,2.063
8.924896,-1.5412,1.1481,-0.0005,1.922
8.929944,-2.4495,0.6146,0.9907,2.713
8.936871,-3.3237,-0.0332,2.2288,4.002
8.940713,-4.2021,-0.8790,3.6488,5.634
8.944577,-5.0454,-1.7881,5.1027,7.395
8.950044,-5.7135,-2.6476,5.7919,8.556
8.954868,-6.0309,-3.2236,5.7509,8.935
8.960029,-5.8290,-3.7134,5.8357,9.046
8.966123,-5.5739,-3.8571,5.6250,8.808
8.970314,-5.6134,-3.5898,5.1182,8.402
8.975415,-5.6230,-3.2790,4.5297,7.930
8.980173,-5.5314,-2.7636,3.8827,7.301
8.984867,-5.4305,-2.0047,3.4076,6.717
8.990382,-5.4747,-1.0247,2.8489,6.256
8.995083,-5.7551,-0.0242,2.1494,6.143
9.000624,-6.0940,0.8095,1.4247,6.310
9.005226,-6.3093,1.3726,0.7049,6.495
9.010725,-6.3786,1.8640,-0.2215,6.649
9.016035,-6.2940,2.2385,-1.2183,6.790
9.020615,-5.9847,2.4928,-2.0656,6.804
9.025665,-5.5546,2.6145,-2.8474,6.767
9.030548,-5.1337,2.5919,-3.6834,6.829
9.035633,-4.8904,2.4476,-4.3661,6.998
9.040678,-4.4605,2.0819,-4.6872,6.797
9.045318,-3.9370,1.6273,-4.7928,6.412
9.051295,-3.5278,1.1491,-4.9957,6.223
9.055867,-3.1099,0.7605,-5.2090,6.114
9.060640,-2.7614,0.4667,-5.3430,6.033
9.066421,-2.5991,0.3060,-5.1269,5.756
9.071194,-2.5370,0.1510,-4.5685,5.228
9.076176,-2.2317,-0.1690,-3.7367,4.356
9.080891,-1.7114,-0.5558,-2.9832,3.484
9.086413,-1.3128,-0.8604,-2.4533,2.912
9.091589,-0.9525,-1.0515,-1.9660,2.424
9.095580,-0.7555,-1.1290,-1.6150,2.110
