time,wx (rad/s),wy (rad/s),wz (rad/s)
0.520789,-0.04,0.01,-0.03
0.525793,-0.03,0.02,-0.03
0.531275,-0.04,0.02,-0.02
0.536091,-0.04,0.02,-0.02
0.541400,-0.04,0.02,-0.02
0.546278,-0.05,0.02,-0.01
0.551056,-0.05,0.03,-0.01
0.556471,-0.05,0.04,-0.01
0.561291,-0.06,0.04,-0.00
0.566128,-0.05,0.03,0.00
0.571043,-0.05,0.03,0.01
0.579430,-0.04,0.02,0.01
0.581693,-0.03,0.00,0.01
0.586830,-0.02,-0.01,0.02
0.591882,-0.01,-0.03,0.02
0.596801,-0.00,-0.04,0.03
0.602734,-0.00,-0.04,0.03
0.606533,-0.01,-0.05,0.04
0.611421,-0.01,-0.05,0.05
0.616929,-0.02,-0.04,0.05
0.621566,-0.02,-0.03,0.06
0.627584,-0.02,-0.03,0.06
0.631996,-0.02,-0.02,0.06
0.636976,-0.02,-0.01,0.06
0.641687,-0.02,-0.00,0.06
0.646801,-0.02,0.00,0.07
0.651937,-0.02,0.01,0.07
0.657496,-0.02,0.02,0.07
0.662366,-0.01,0.02,0.07
0.667358,-0.01,0.02,0.07
0.671929,-0.01,0.02,0.08
0.677407,-0.01,0.02,0.08
0.682506,-0.01,0.02,0.08
0.687466,-0.01,0.01,0.08
0.692065,-0.01,0.01,0.08
0.697537,-0.01,0.01,0.08
0.703279,-0.01,0.02,0.07
0.707832,-0.01,0.02,0.07
0.713677,-0.01,0.02,0.07
0.720031,-0.01,0.02,0.07
0.722693,-0.00,0.02,0.07
0.728073,-0.00,0.02,0.07
0.733023,0.00,0.02,0.07
0.738145,0.01,0.02,0.07
0.742295,0.01,0.01,0.07
0.748060,0.01,0.01,0.07
0.754413,0.02,0.02,0.07
0.758267,0.02,0.02,0.07
0.762978,0.02,0.02,0.07
0.768401,0.01,0.02,0.07
0.772743,0.01,0.02,0.06
0.778322,0.01,0.02,0.06
0.783573,-0.00,0.02,0.06
0.788253,-0.01,0.02,0.06
0.792941,-0.01,0.02,0.06
0.798677,-0.02,0.02,0.06
0.803313,-0.02,0.01,0.05
0.808533,-0.03,0.01,0.05
0.813526,-0.03,0.01,0.05
0.818489,-0.03,0.01,0.05
0.823652,-0.02,0.01,0.04
0.828526,-0.02,0.01,0.04
0.833585,-0.01,0.01,0.03
0.838565,-0.01,0.02,0.04
0.843445,-0.01,0.02,0.04
0.848888,-0.01,0.02,0.04
0.853690,-0.02,0.03,0.04
0.858955,-0.03,0.03,0.04
0.864168,-0.05,0.04,0.04
0.869294,-0.05,0.04,0.04
0.874096,-0.06,0.04,0.04
0.879052,-0.07,0.04,0.04
0.884216,-0.07,0.03,0.04
0.888917,-0.08,0.03,0.03
0.894669,-0.08,0.04,0.04
0.899076,-0.08,0.04,0.04
0.904054,-0.08,0.04,0.04
0.909367,-0.07,0.04,0.04
0.914212,-0.07,0.03,0.05
0.919343,-0.06,0.03,0.05
0.924521,-0.05,0.03,0.06
0.929516,-0.05,0.03,0.06
0.934769,-0.04,0.03,0.07
0.939763,-0.03,0.02,0.07
0.945260,-0.03,0.02,0.07
0.949630,-0.02,0.02,0.08
0.954475,-0.01,0.01,0.08
0.959989,-0.01,0.00,0.09
0.965220,-0.00,-0.00,0.09
0.969790,0.00,-0.00,0.09
0.974560,0.00,-0.00,0.09
0.979943,-0.00,-0.00,0.09
0.985028,-0.00,0.00,0.10
0.989760,-0.01,0.01,0.09
0.996837,-0.02,0.02,0.09
1.000326,-0.03,0.02,0.09
1.005253,-0.03,0.03,0.09
1.010122,-0.04,0.04,0.09
1.015167,-0.05,0.04,0.08
1.020462,-0.05,0.03,0.08
1.025073,-0.05,0.03,0.07
1.030287,-0.05,0.02,0.07
1.036069,-0.04,0.02,0.07
1.040366,-0.04,0.01,0.07
1.045501,-0.04,0.01,0.07
1.051577,-0.04,0.01,0.06
1.055415,-0.04,0.01,0.07
1.060726,-0.03,0.01,0.07
1.065663,-0.03,0.02,0.07
1.070554,-0.04,0.02,0.07
1.075571,-0.04,0.03,0.07
1.080932,-0.04,0.03,0.07
1.086362,-0.04,0.03,0.07
1.090621,-0.04,0.03,0.07
1.095651,-0.04,0.03,0.08
1.101165,-0.05,0.03,0.08
1.106610,-0.05,0.02,0.08
1.111869,-0.05,0.01,0.07
1.115988,-0.06,0.01,0.07
1.121224,-0.06,0.00,0.07
1.126196,-0.06,0.01,0.07
1.131351,-0.07,0.01,0.07
1.136453,-0.07,0.02,0.07
1.141322,-0.08,0.02,0.07
1.147384,-0.08,0.03,0.08
1.151607,-0.08,0.03,0.08
1.156514,-0.08,0.04,0.09
1.162453,-0.09,0.05,0.09
1.166519,-0.09,0.05,0.10
1.171687,-0.09,0.05,0.11
1.176311,-0.09,0.06,0.12
1.181664,-0.08,0.06,0.12
1.187002,-0.08,0.06,0.13
1.191538,-0.07,0.05,0.13
1.196391,-0.07,0.05,0.13
1.201865,-0.07,0.05,0.13
1.206880,-0.07,0.04,0.12
1.212150,-0.07,0.04,0.12
1.216866,-0.08,0.04,0.12
1.222090,-0.08,0.05,0.12
1.227258,-0.09,0.05,0.11
1.232290,-0.10,0.06,0.11
1.237656,-0.11,0.06,0.11
1.242188,-0.11,0.06,0.11
1.247360,-0.12,0.07,0.11
1.252394,-0.12,0.08,0.11
1.257208,-0.13,0.09,0.12
1.262462,-0.13,0.09,0.12
1.267883,-0.13,0.10,0.13
1.272445,-0.14,0.10,0.13
1.277301,-0.13,0.10,0.14
1.282785,-0.13,0.10,0.14
1.288329,-0.13,0.11,0.14
1.293149,-0.13,0.10,0.15
1.297525,-0.13,0.10,0.15
1.303090,-0.12,0.09,0.15
1.308467,-0.12,0.10,0.15
1.312821,-0.12,0.11,0.15
1.318402,-0.12,0.11,0.16
1.322911,-0.12,0.11,0.17
1.329439,-0.12,0.11,0.18
1.333058,-0.11,0.11,0.19
1.338378,-0.11,0.11,0.20
1.342931,-0.10,0.12,0.22
1.348790,-0.10,0.13,0.24
1.353405,-0.09,0.13,0.25
1.358158,-0.09,0.13,0.26
1.363642,-0.07,0.13,0.27
1.368545,-0.06,0.13,0.29
1.373343,-0.05,0.13,0.30
1.378319,-0.03,0.13,0.30
1.387808,-0.02,0.14,0.31
1.389066,-0.01,0.14,0.31
1.393616,0.00,0.13,0.32
1.398419,0.01,0.12,0.32
1.403961,0.01,0.11,0.32
1.408872,0.02,0.10,0.33
1.413589,0.02,0.10,0.34
1.420033,0.03,0.11,0.36
1.423857,0.02,0.10,0.38
1.429623,0.00,0.04,0.42
1.434098,-0.02,0.09,0.43
1.439445,-0.03,0.21,0.44
1.443994,-0.04,0.27,0.45
1.449937,-0.04,0.30,0.48
1.454208,-0.04,0.33,0.49
1.459125,-0.04,0.36,0.48
1.464675,-0.03,0.36,0.47
1.469823,-0.01,0.36,0.46
1.474411,0.00,0.35,0.45
1.480015,0.02,0.32,0.44
1.484817,0.04,0.28,0.44
1.490085,0.06,0.24,0.43
1.494560,0.06,0.19,0.43
1.500051,0.06,0.14,0.43
1.505227,0.06,0.09,0.44
1.510835,0.06,0.04,0.45
1.515026,0.05,-0.01,0.46
1.519888,0.05,-0.04,0.47
1.524966,0.04,-0.08,0.47
1.532537,0.03,-0.11,0.48
1.535669,0.01,-0.13,0.48
1.539905,-0.00,-0.16,0.49
1.544912,-0.01,-0.19,0.50
1.550229,-0.02,-0.22,0.51
1.555635,-0.02,-0.25,0.52
1.560376,-0.01,-0.28,0.52
1.565615,0.00,-0.31,0.53
1.571370,0.02,-0.35,0.54
1.575384,0.04,-0.38,0.55
1.580598,0.05,-0.41,0.56
1.585692,0.05,-0.42,0.56
1.590937,0.06,-0.44,0.56
1.596626,0.05,-0.45,0.56
1.600661,0.04,-0.47,0.56
1.605798,0.02,-0.48,0.56
1.611552,0.00,-0.48,0.57
1.616677,-0.02,-0.47,0.57
1.620848,-0.05,-0.46,0.58
1.625841,-0.08,-0.45,0.59
1.630595,-0.10,-0.43,0.61
1.635805,-0.12,-0.42,0.62
1.640549,-0.13,-0.40,0.64
1.646608,-0.13,-0.38,0.66
1.651539,-0.13,-0.37,0.68
1.656625,-0.11,-0.36,0.70
1.661278,-0.11,-0.34,0.72
1.666661,-0.10,-0.32,0.73
1.671459,-0.09,-0.29,0.73
1.676210,-0.08,-0.26,0.73
1.682400,-0.08,-0.24,0.74
1.686857,-0.08,-0.21,0.74
1.691875,-0.08,-0.19,0.75
1.697178,-0.09,-0.16,0.76
1.705056,-0.09,-0.13,0.77
1.706375,-0.11,-0.11,0.78
1.711974,-0.12,-0.10,0.80
1.716894,-0.14,-0.10,0.81
1.721591,-0.15,-0.09,0.82
1.726603,-0.16,-0.08,0.82
1.732334,-0.16,-0.08,0.84
1.737206,-0.15,-0.09,0.85
1.741837,-0.15,-0.11,0.86
1.746889,-0.13,-0.12,0.87
1.752911,-0.12,-0.13,0.88
1.756971,-0.12,-0.15,0.88
1.761904,-0.12,-0.17,0.88
1.767851,-0.12,-0.18,0.88
1.772054,-0.12,-0.20,0.89
1.777067,-0.13,-0.21,0.89
1.782213,-0.13,-0.20,0.88
1.787699,-0.15,-0.13,0.85
1.792852,-0.20,-0.06,0.82
1.800616,-0.26,-0.05,0.83
1.802400,-0.32,-0.06,0.85
1.808352,-0.36,-0.09,0.88
1.812819,-0.36,-0.10,0.90
1.818015,-0.36,-0.09,0.90
1.822533,-0.35,-0.08,0.90
1.827914,-0.34,-0.08,0.89
1.833015,-0.32,-0.07,0.88
1.838854,-0.31,-0.08,0.87
1.842980,-0.28,-0.09,0.86
1.848376,-0.25,-0.12,0.85
1.853413,-0.22,-0.16,0.84
1.858243,-0.17,-0.22,0.83
1.862629,-0.13,-0.28,0.82
1.869297,-0.10,-0.34,0.82
1.873571,-0.06,-0.39,0.81
1.878145,-0.04,-0.43,0.81
1.883035,-0.03,-0.48,0.81
1.888861,-0.03,-0.53,0.82
1.893208,-0.04,-0.57,0.82
1.898251,-0.07,-0.58,0.82
1.903764,-0.11,-0.58,0.81
1.908511,-0.17,-0.57,0.79
1.917750,-0.23,-0.53,0.78
1.918537,-0.30,-0.47,0.76
1.923658,-0.38,-0.40,0.74
1.929058,-0.45,-0.33,0.72
1.933393,-0.52,-0.25,0.71
1.938650,-0.58,-0.18,0.69
1.943572,-0.63,-0.10,0.68
1.948970,-0.66,-0.04,0.68
1.954860,-0.66,0.02,0.67
1.958720,-0.65,0.08,0.67
1.964418,-0.62,0.12,0.66
1.972391,-0.58,0.17,0.65
1.973906,-0.53,0.22,0.64
1.978754,-0.47,0.29,0.61
1.983905,-0.42,0.39,0.58
1.988976,-0.37,0.50,0.55
1.993899,-0.34,0.63,0.51
1.998881,-0.33,0.77,0.46
2.003825,-0.33,0.92,0.41
2.009081,-0.35,1.06,0.37
2.014351,-0.38,1.20,0.34
2.019469,-0.41,1.32,0.32
2.024070,-0.43,1.44,0.31
2.029378,-0.43,1.55,0.31
2.034928,-0.43,1.64,0.30
2.039404,-0.41,1.70,0.30
2.044498,-0.38,1.75,0.29
2.051690,-0.34,1.79,0.27
2.055030,-0.29,1.86,0.21
2.059746,-0.24,1.93,0.12
2.064632,-0.19,2.01,0.01
2.073061,-0.15,2.10,-0.10
2.074562,-0.11,2.20,-0.19
2.079797,-0.08,2.31,-0.26
2.084730,-0.06,2.43,-0.29
2.089877,-0.08,2.55,-0.30
2.095023,-0.11,2.67,-0.28
2.099746,-0.15,2.79,-0.25
2.104703,-0.19,2.90,-0.19
2.110020,-0.21,3.00,-0.12
2.114982,-0.23,3.04,-0.07
2.120568,-0.22,3.00,-0.03
2.124989,-0.16,2.88,-0.00
2.130396,-0.06,2.68,0.01
2.135913,0.07,2.39,-0.00
2.140532,0.22,2.06,-0.03
2.145398,0.35,1.71,-0.05
2.150557,0.47,1.38,-0.05
2.155613,0.58,1.09,-0.05
2.160571,0.66,0.84,-0.06
2.165517,0.73,0.70,-0.06
2.171326,0.78,0.61,-0.04
2.175679,0.81,0.56,-0.01
2.185293,0.84,0.51,-0.00
2.185955,0.88,0.41,-0.02
2.191941,0.95,0.28,-0.04
2.195938,1.03,0.16,-0.05
2.200829,1.15,0.10,-0.05
2.206009,1.27,0.07,-0.06
2.210737,1.36,0.04,-0.09
2.215610,1.42,0.03,-0.14
2.221304,1.44,0.05,-0.19
2.225710,1.41,0.09,-0.25
2.231806,1.35,0.12,-0.32
2.236237,1.27,0.11,-0.41
2.241154,1.19,0.10,-0.52
2.246109,1.11,0.09,-0.62
2.251641,1.02,0.09,-0.72
2.256508,0.94,0.12,-0.78
2.261362,0.88,0.12,-0.79
2.266423,0.86,0.06,-0.76
2.271929,0.87,-0.05,-0.75
2.276217,0.91,-0.22,-0.77
2.281568,0.96,-0.41,-0.85
2.286242,1.04,-0.56,-0.93
2.291756,1.15,-0.65,-1.02
2.297191,1.26,-0.65,-1.13
2.308844,1.35,-0.55,-1.29
2.309267,1.39,-0.37,-1.47
2.312199,1.38,-0.19,-1.62
2.318387,1.33,-0.01,-1.75
2.322780,1.27,0.18,-1.84
2.327423,1.26,0.35,-1.91
2.332213,1.30,0.47,-1.97
2.337455,1.39,0.63,-2.00
2.342082,1.53,0.87,-2.02
2.347014,1.68,1.25,-2.02
2.352509,1.84,1.91,-2.00
2.359137,1.97,2.91,-1.97
2.362258,2.05,4.08,-1.98
2.367477,2.06,5.15,-2.09
2.372873,1.98,5.96,-2.27
2.377438,1.86,6.37,-2.46
2.382411,1.71,6.44,-2.58
2.387687,1.54,6.27,-2.59
2.392760,1.38,5.86,-2.45
2.398123,1.27,5.17,-2.17
2.403147,1.26,4.28,-1.83
2.408398,1.41,3.41,-1.49
2.412919,1.78,2.59,-1.21
2.419283,2.31,1.74,-0.96
2.423751,2.78,0.62,-0.72
2.428408,2.83,-0.70,-0.81
2.432933,2.27,-1.94,-1.56
2.438390,1.01,-3.04,-2.57
2.442898,-0.97,-3.67,-3.36
2.448818,-2.75,-3.20,-4.03
2.453355,-3.43,-1.37,-4.72
2.459554,-3.21,1.36,-5.50
2.463175,-2.50,3.89,-6.00
2.468316,-1.43,5.64,-5.80
2.473567,-0.16,6.31,-5.00
2.478520,1.21,5.99,-3.74
2.483321,2.54,5.10,-2.16
2.489024,3.68,3.80,-0.57
2.493497,4.71,2.17,0.85
2.499050,5.71,0.24,1.99
2.503730,6.69,-1.89,2.64
2.508783,7.54,-3.91,2.74
2.513594,8.08,-5.37,2.36
2.518839,8.21,-5.97,1.69
2.523794,7.80,-5.75,0.86
2.528220,6.79,-4.94,-0.07
2.533759,5.23,-3.65,-0.97
2.538429,3.34,-1.93,-1.72
2.543390,1.34,-0.03,-2.32
2.548943,-0.47,1.71,-2.75
2.553735,-1.92,2.96,-3.04
2.558752,-2.94,3.56,-3.21
2.563575,-3.46,3.45,-3.29
2.569029,-3.51,2.71,-3.29
2.574118,-3.23,1.48,-3.23
2.579223,-2.83,0.04,-3.12
2.584412,-2.42,-1.30,-2.96
2.589294,-2.07,-2.28,-2.79
2.594161,-1.80,-2.77,-2.65
2.604389,-1.59,-2.91,-2.51
2.607075,-1.43,-2.87,-2.39
2.609470,-1.28,-2.64,-2.25
2.615870,-1.09,-2.23,-2.05
2.622158,-0.88,-1.75,-1.82
2.624674,-0.75,-1.26,-1.63
2.629074,-0.86,-0.91,-1.63
2.634496,-1.24,-0.76,-1.88
2.639338,-1.82,-0.68,-2.29
2.644186,-2.48,-0.50,-2.68
2.649400,-3.16,-0.16,-2.98
2.655079,-3.77,0.14,-3.21
2.659355,-4.18,0.30,-3.36
2.664373,-4.37,0.27,-3.42
2.670563,-4.32,0.09,-3.40
2.675082,-4.11,-0.20,-3.32
2.680188,-3.76,-0.51,-3.15
2.684680,-3.30,-0.68,-2.89
2.690158,-2.81,-0.57,-2.59
2.695088,-2.29,-0.17,-2.31
2.700001,-1.74,0.43,-2.08
2.706349,-1.18,1.04,-1.85
2.709877,-0.59,1.54,-1.61
2.715878,0.01,1.89,-1.34
2.720788,0.59,2.01,-1.02
2.725406,1.13,1.91,-0.66
2.730205,1.64,1.78,-0.26
2.735476,2.19,1.67,0.13
2.740463,2.65,1.43,0.37
2.745415,2.83,1.04,0.32
2.750705,2.65,0.54,0.01
2.755746,2.15,0.05,-0.37
2.760430,1.47,-0.17,-0.61
2.766031,0.83,-0.01,-0.64
2.771782,0.23,0.32,-0.54
2.775746,-0.35,0.63,-0.47
2.780488,-0.88,0.81,-0.47
2.785661,-1.28,0.83,-0.56
2.790775,-1.50,0.73,-0.68
2.795945,-1.54,0.57,-0.82
2.801820,-1.48,0.32,-0.92
2.806644,-1.33,0.00,-0.94
2.811229,-1.15,-0.39,-0.84
2.816334,-0.95,-0.83,-0.66
2.821510,-0.77,-1.29,-0.43
2.826246,-0.59,-1.70,-0.19
2.831076,-0.44,-2.03,0.02
2.836380,-0.35,-2.26,0.17
2.841299,-0.33,-2.42,0.26
2.846313,-0.39,-2.53,0.29
2.851493,-0.48,-2.60,0.29
2.856550,-0.58,-2.63,0.27
2.861321,-0.64,-2.56,0.22
2.866553,-0.67,-2.42,0.16
2.872621,-0.69,-2.23,0.08
2.876882,-0.69,-2.00,-0.02
2.882051,-0.70,-1.73,-0.10
2.886816,-0.70,-1.47,-0.16
2.891571,-0.70,-1.23,-0.19
2.896770,-0.68,-1.00,-0.18
2.902272,-0.65,-0.81,-0.17
2.907532,-0.59,-0.67,-0.13
2.912076,-0.51,-0.57,-0.07
2.917060,-0.42,-0.51,0.02
2.922785,-0.31,-0.49,0.09
2.927448,-0.19,-0.49,0.12
2.932020,-0.06,-0.52,0.11
2.937783,0.08,-0.58,0.07
2.942229,0.22,-0.69,0.02
2.947179,0.36,-0.80,-0.04
2.952683,0.49,-0.91,-0.10
2.957664,0.60,-1.00,-0.19
2.962240,0.70,-1.07,-0.27
2.967512,0.79,-1.10,-0.36
2.972473,0.85,-1.07,-0.43
2.977909,0.88,-1.00,-0.49
2.983240,0.89,-0.90,-0.54
2.988163,0.87,-0.77,-0.58
2.992565,0.83,-0.63,-0.62
2.998008,0.78,-0.50,-0.64
3.003323,0.72,-0.42,-0.66
3.008049,0.65,-0.36,-0.66
3.012655,0.58,-0.33,-0.66
3.019207,0.51,-0.35,-0.64
3.023910,0.47,-0.40,-0.62
3.028970,0.44,-0.46,-0.58
3.033508,0.44,-0.53,-0.53
3.040913,0.45,-0.62,-0.47
3.042781,0.47,-0.72,-0.40
3.048004,0.48,-0.84,-0.33
3.053164,0.49,-0.96,-0.26
3.058553,0.50,-1.08,-0.19
3.063129,0.53,-1.20,-0.11
3.068178,0.55,-1.32,-0.02
3.073320,0.57,-1.43,0.07
3.078938,0.59,-1.54,0.16
3.083874,0.61,-1.63,0.26
3.088883,0.62,-1.72,0.37
3.095755,0.65,-1.79,0.47
3.098418,0.67,-1.84,0.57
3.103758,0.71,-1.87,0.67
3.108647,0.74,-1.87,0.76
3.113355,0.77,-1.84,0.84
3.118764,0.80,-1.81,0.90
3.124191,0.82,-1.79,0.96
3.128706,0.84,-1.75,1.01
3.133883,0.85,-1.69,1.04
3.139240,0.87,-1.62,1.06
3.143762,0.90,-1.56,1.07
3.148735,0.93,-1.51,1.07
3.154181,0.96,-1.46,1.05
3.159278,1.00,-1.42,1.03
3.163891,1.04,-1.40,1.02
3.169962,1.07,-1.41,1.01
3.174612,1.10,-1.42,0.99
3.179511,1.12,-1.45,0.96
3.184142,1.15,-1.48,0.93
3.189323,1.17,-1.53,0.90
3.194133,1.18,-1.58,0.88
3.199500,1.18,-1.61,0.86
3.206124,1.16,-1.64,0.85
3.209516,1.13,-1.68,0.84
3.214714,1.08,-1.72,0.83
3.219772,1.02,-1.77,0.82
3.225084,0.95,-1.83,0.81
3.229648,0.87,-1.90,0.79
3.234428,0.80,-1.96,0.76
3.239893,0.74,-2.01,0.74
3.244630,0.69,-2.04,0.74
3.251051,0.65,-2.07,0.74
3.255113,0.62,-2.13,0.72
3.259975,0.61,-2.23,0.67
3.265128,0.65,-2.34,0.59
3.270210,0.74,-2.45,0.47
3.275164,0.86,-2.49,0.35
3.280504,0.99,-2.43,0.27
3.286426,1.10,-2.27,0.23
3.290617,1.16,-2.08,0.27
3.295333,1.16,-1.87,0.38
3.301238,1.11,-1.64,0.55
3.305463,0.98,-1.39,0.76
3.310375,0.82,-1.11,0.96
3.315241,0.63,-0.81,1.14
3.320798,0.44,-0.50,1.26
3.325857,0.28,-0.21,1.33
3.330672,0.16,0.04,1.32
3.335282,0.06,0.23,1.26
3.340989,-0.00,0.38,1.15
3.345446,-0.04,0.52,1.01
3.350954,-0.04,0.64,0.87
3.355983,-0.01,0.74,0.75
3.360892,0.05,0.82,0.67
3.365729,0.13,0.92,0.61
3.371129,0.21,1.05,0.57
3.375906,0.30,1.22,0.54
3.381316,0.36,1.42,0.51
3.386195,0.38,1.64,0.48
3.391267,0.37,1.83,0.43
3.396034,0.31,1.99,0.38
3.401316,0.24,2.11,0.32
3.407000,0.16,2.21,0.26
3.411372,0.09,2.29,0.21
3.416305,0.03,2.36,0.19
3.421635,-0.01,2.41,0.19
3.427292,-0.01,2.46,0.21
3.431535,0.00,2.49,0.27
3.436968,0.03,2.48,0.37
3.441925,0.05,2.42,0.48
3.446646,0.06,2.28,0.60
3.451558,0.09,2.09,0.70
3.456854,0.13,1.87,0.78
3.461766,0.20,1.63,0.82
3.466549,0.31,1.39,0.84
3.472054,0.47,1.18,0.82
3.476955,0.62,1.02,0.80
3.482059,0.77,0.92,0.75
3.486970,0.89,0.87,0.70
3.492123,0.98,0.84,0.63
3.496973,1.04,0.83,0.56
3.502258,1.07,0.85,0.50
3.507791,1.07,0.92,0.43
3.512170,1.04,0.99,0.37
3.517879,0.97,1.05,0.32
3.522505,0.89,1.09,0.28
3.528201,0.78,1.12,0.26
3.532516,0.66,1.16,0.25
3.537596,0.53,1.21,0.24
3.542652,0.39,1.26,0.23
3.548235,0.24,1.30,0.23
3.552434,0.08,1.31,0.23
3.557999,-0.10,1.29,0.23
3.562586,-0.27,1.24,0.21
3.570479,-0.43,1.16,0.18
3.573137,-0.58,1.03,0.14
3.577931,-0.72,0.84,0.10
3.583121,-0.83,0.61,0.05
3.588018,-0.90,0.35,0.01
3.592912,-0.93,0.10,-0.02
3.598111,-0.92,-0.13,-0.05
3.603081,-0.89,-0.33,-0.09
3.608778,-0.85,-0.51,-0.12
3.612845,-0.81,-0.69,-0.17
3.618325,-0.79,-0.84,-0.21
3.623313,-0.76,-0.96,-0.24
3.628594,-0.75,-1.05,-0.27
3.633295,-0.75,-1.11,-0.29
3.638126,-0.78,-1.13,-0.31
3.643295,-0.79,-1.10,-0.33
3.648799,-0.82,-1.01,-0.35
3.653752,-0.84,-0.85,-0.38
3.659126,-0.85,-0.63,-0.40
3.663484,-0.83,-0.37,-0.39
3.668485,-0.80,-0.13,-0.35
3.673781,-0.76,0.09,-0.31
3.678617,-0.72,0.29,-0.27
3.683751,-0.68,0.48,-0.22
3.689283,-0.63,0.64,-0.18
3.693853,-0.56,0.72,-0.14
3.698788,-0.48,0.74,-0.10
3.704120,-0.39,0.72,-0.07
3.709349,-0.28,0.69,-0.06
3.714071,-0.15,0.64,-0.04
3.718837,-0.03,0.59,-0.01
3.724149,0.10,0.54,0.01
3.729101,0.21,0.48,0.04
3.734203,0.29,0.43,0.07
3.739216,0.36,0.37,0.12
3.744408,0.40,0.30,0.17
3.749178,0.43,0.22,0.23
3.754330,0.45,0.13,0.28
3.759767,0.46,0.04,0.33
3.764613,0.46,-0.05,0.37
3.770055,0.45,-0.14,0.41
3.774563,0.46,-0.24,0.43
3.779397,0.46,-0.33,0.47
3.785107,0.47,-0.43,0.50
3.789518,0.49,-0.53,0.53
3.794569,0.51,-0.64,0.56
3.799605,0.53,-0.73,0.56
3.804904,0.53,-0.81,0.55
3.810205,0.52,-0.86,0.52
3.814909,0.50,-0.89,0.50
3.819869,0.45,-0.93,0.49
