time,wx (rad/s),wy (rad/s),wz (rad/s)
0.880676,-0.01,-0.01,0.01
0.883780,-0.01,-0.01,0.01
0.889127,-0.00,-0.01,0.01
0.894366,0.00,-0.02,0.01
0.898963,0.01,-0.02,0.00
0.903628,0.01,-0.02,0.00
0.909216,0.02,-0.01,-0.00
0.914408,0.02,-0.00,-0.00
0.919594,0.01,-0.00,-0.00
0.924122,0.01,0.00,-0.00
0.929469,0.00,0.00,-0.00
0.934201,-0.00,0.00,-0.00
0.939520,-0.00,0.01,-0.00
0.944155,-0.00,0.01,0.00
0.949764,0.00,0.01,0.00
0.954321,0.00,0.01,0.01
0.959514,0.00,0.01,0.01
0.964335,0.01,0.01,0.01
0.976196,0.01,0.00,0.01
0.976689,0.01,-0.00,0.02
0.981454,0.00,-0.00,0.02
0.984805,0.00,-0.01,0.02
0.990305,0.00,-0.01,0.02
0.994726,0.00,-0.01,0.02
0.999911,0.00,-0.01,0.02
1.004347,-0.00,-0.01,0.01
1.009856,0.00,-0.01,0.01
1.015209,0.00,-0.01,0.01
1.022220,0.00,-0.01,0.01
1.025024,0.01,-0.00,0.01
1.030589,0.01,-0.00,0.00
1.039304,0.01,0.00,0.00
1.043410,0.00,0.00,0.00
1.044805,0.00,0.00,0.00
1.050370,0.00,-0.00,0.00
1.054996,-0.00,-0.00,0.00
1.060064,0.00,0.00,0.00
1.065519,0.00,0.00,0.00
1.070230,0.00,0.00,0.00
1.075705,-0.00,0.00,0.00
1.081306,0.00,0.00,0.01
1.085736,0.00,0.00,0.01
1.090791,0.00,0.00,0.00
1.096120,0.00,-0.00,0.00
1.100975,0.00,-0.00,0.00
1.105448,0.00,0.00,0.01
1.111668,0.01,0.00,0.00
1.115632,0.01,0.00,0.00
1.120752,0.00,0.00,0.00
1.127054,0.01,-0.00,0.01
1.130836,0.00,-0.00,0.01
1.135805,0.00,-0.00,0.01
1.140918,0.00,-0.00,0.01
1.146033,-0.00,-0.00,0.01
1.151133,0.00,-0.00,0.01
1.155925,0.00,-0.00,0.01
1.161426,0.00,-0.00,0.01
1.166395,0.00,-0.00,0.01
1.171096,0.01,-0.00,0.01
1.176493,0.01,-0.00,0.01
1.181556,0.01,-0.00,0.01
1.186546,0.01,-0.00,0.01
1.191370,0.01,-0.00,0.01
1.198817,0.01,-0.00,0.00
1.203954,0.00,-0.00,0.00
1.206549,0.00,-0.00,0.00
1.211855,0.00,-0.00,-0.00
1.218515,0.00,0.00,-0.01
1.221724,0.01,0.00,-0.00
1.228774,0.00,0.00,-0.00
1.231721,0.00,0.00,-0.00
1.236919,0.00,0.00,-0.00
1.242317,0.00,0.00,-0.00
1.247082,0.00,0.00,-0.00
1.252132,0.00,0.00,0.00
1.256572,0.01,-0.00,0.00
1.262082,0.00,-0.00,0.00
1.267167,0.01,-0.00,0.01
1.272113,0.01,-0.00,0.01
1.277123,0.01,-0.00,0.01
1.282428,0.01,-0.00,0.01
1.287950,0.01,-0.01,0.01
1.292503,0.01,-0.01,0.01
1.297343,0.01,-0.00,0.01
1.302742,0.01,-0.00,0.00
1.307488,0.01,-0.00,0.00
1.312516,0.01,-0.00,0.00
1.318062,0.01,-0.01,0.00
1.322674,0.01,-0.00,0.00
1.328957,0.01,-0.00,0.00
1.332741,0.00,-0.00,0.00
1.337581,0.00,-0.00,0.00
1.343290,0.00,0.00,0.00
1.348042,0.00,0.00,0.00
1.353095,0.00,0.00,0.01
1.357695,0.00,0.00,0.01
1.363063,0.00,0.00,0.01
1.368078,-0.00,0.00,0.01
1.372851,-0.00,0.00,0.01
1.382118,-0.00,0.00,0.01
1.383575,-0.00,0.00,0.01
1.389055,-0.00,0.00,0.01
1.393402,0.00,0.00,0.01
1.398186,-0.00,0.00,0.00
1.403613,0.00,0.00,0.00
1.408390,0.00,0.00,0.00
1.413402,0.00,0.00,0.00
1.418467,0.00,0.00,0.00
1.423427,0.00,0.00,0.00
1.429272,0.01,0.00,0.00
1.433803,0.00,0.01,0.00
1.438532,0.00,0.00,0.01
1.443876,0.00,0.00,0.01
1.449153,0.00,0.00,0.01
1.454025,0.00,0.00,0.01
1.458754,0.00,0.00,0.00
1.463961,0.00,0.00,0.00
1.469588,0.00,0.00,0.01
1.473748,0.00,0.00,0.01
1.483667,-0.00,0.00,0.01
1.484470,-0.00,0.00,0.01
1.490128,-0.00,0.00,0.01
1.494570,-0.00,0.00,0.01
1.499779,-0.00,0.00,0.01
1.504743,-0.00,0.00,0.01
1.510232,0.00,0.00,0.01
1.514451,0.00,0.00,0.01
1.519740,0.00,0.00,0.01
1.524435,0.00,0.00,0.01
1.530471,0.00,0.00,0.01
1.534843,0.00,0.00,0.01
1.540547,0.00,0.00,0.01
1.546495,0.00,-0.00,0.01
1.551224,0.00,0.00,0.01
1.554973,0.00,0.00,0.01
1.560038,0.00,0.00,0.01
1.565019,0.00,0.00,0.01
1.570464,0.00,0.00,0.00
1.574938,0.00,0.00,0.00
1.584917,0.00,0.00,0.01
1.585515,0.00,0.00,0.00
1.590763,0.00,0.00,0.01
1.597271,0.00,0.00,0.00
1.600650,0.00,0.00,0.00
1.605517,0.00,0.00,-0.00
1.611636,0.00,0.00,0.00
1.615568,0.00,0.00,0.00
1.620749,0.00,0.00,0.00
1.625344,0.00,0.00,0.00
1.630819,0.01,0.00,0.00
1.635612,0.00,0.00,0.00
1.640570,0.00,0.00,0.00
1.646398,0.01,0.00,0.00
1.651193,0.01,0.00,0.00
1.656553,0.00,-0.00,0.00
1.661225,0.01,-0.00,0.00
1.666133,0.01,-0.00,0.00
1.670744,0.01,-0.00,0.00
1.675372,0.00,-0.00,0.00
1.683671,0.01,-0.00,0.00
1.685984,0.01,-0.01,0.00
1.691763,0.01,-0.01,-0.00
1.696512,0.01,-0.00,0.00
1.701208,0.00,-0.00,0.00
1.706261,0.01,-0.00,0.00
1.712365,0.00,-0.01,0.00
1.716231,0.00,-0.01,0.00
1.721494,0.00,-0.01,0.00
1.726489,0.00,-0.00,0.00
1.732250,0.01,-0.00,0.00
1.736454,0.01,-0.00,-0.00
1.741489,0.01,-0.01,0.00
1.746582,0.01,-0.00,0.00
1.751823,0.02,-0.00,0.00
1.756710,0.01,-0.00,0.00
1.761724,0.01,-0.00,0.00
1.767055,0.00,-0.00,0.01
1.772138,0.00,-0.00,0.01
1.777885,-0.00,-0.00,0.01
1.784410,-0.00,-0.01,0.01
1.787396,0.00,-0.01,0.01
1.792330,-0.00,-0.01,0.01
1.796867,0.01,-0.01,0.01
1.803302,0.01,-0.01,0.01
1.807025,0.01,-0.01,0.00
1.813731,0.02,-0.02,-0.00
1.817061,0.02,-0.02,-0.00
1.822042,0.02,-0.01,-0.00
1.827596,0.01,-0.01,-0.00
1.832658,0.01,-0.01,-0.01
1.837421,0.00,-0.00,-0.01
1.842173,-0.00,-0.00,-0.01
1.847351,-0.01,0.00,-0.01
1.853057,-0.01,0.00,-0.01
1.857667,-0.01,0.01,-0.00
1.863728,-0.00,0.01,0.00
1.868224,-0.00,0.01,0.01
1.873238,-0.00,0.00,0.01
1.878082,0.00,0.00,0.01
1.883797,0.00,0.00,0.01
1.887998,0.00,-0.00,0.01
1.894237,-0.00,-0.01,0.01
1.901113,0.00,-0.01,0.01
1.903285,0.00,-0.01,0.01
1.908286,0.00,-0.01,0.01
1.913903,0.00,-0.01,0.01
1.917950,0.00,-0.01,0.01
1.922938,0.01,-0.01,0.01
1.928738,0.01,-0.01,0.01
1.934086,0.01,-0.00,0.01
1.938482,0.01,-0.00,0.00
1.942980,0.01,-0.00,0.00
1.948247,0.00,-0.00,0.01
1.954070,0.01,-0.00,0.01
1.958634,0.00,0.00,0.01
1.963907,0.00,0.00,0.01
1.968976,0.01,0.00,0.01
1.974163,0.01,-0.00,0.01
1.978589,0.01,-0.00,0.01
1.983989,0.00,-0.00,0.01
1.988986,-0.00,-0.01,0.01
1.994356,0.00,-0.01,0.01
2.002391,0.00,-0.00,0.01
2.004124,0.00,-0.01,0.01
2.010369,0.00,-0.01,0.01
2.017072,0.01,-0.00,0.01
2.019903,0.01,-0.00,0.01
2.023950,0.00,-0.00,0.01
2.029487,0.01,-0.00,0.01
2.034872,0.01,-0.00,0.00
2.039248,0.01,-0.00,0.00
2.044140,0.01,-0.00,0.01
2.049857,0.01,-0.00,0.01
2.054782,0.01,-0.01,0.01
2.059849,0.00,-0.01,0.01
2.064470,0.00,-0.01,0.01
2.069708,0.00,-0.01,0.01
2.074509,0.01,-0.01,0.01
2.085608,0.01,-0.01,0.02
2.086190,0.01,-0.01,0.02
2.090541,0.01,-0.01,0.02
2.095651,0.01,-0.01,0.02
2.100012,0.01,-0.01,0.02
2.104629,0.01,-0.01,0.01
2.110212,0.01,-0.01,0.01
2.115541,0.01,-0.01,0.01
2.120573,0.01,-0.01,0.01
2.125176,0.01,-0.01,0.01
2.131860,0.01,-0.01,0.01
2.135844,0.01,-0.00,0.00
2.140100,0.01,-0.00,0.00
2.148778,0.01,-0.01,0.00
2.160928,0.01,-0.00,0.01
2.161221,0.01,-0.00,0.00
2.164295,0.01,-0.01,0.00
2.165400,0.01,-0.01,0.01
2.170800,0.01,-0.01,0.01
2.175162,0.01,-0.01,0.01
2.180836,0.01,-0.01,0.01
2.186375,0.01,-0.01,0.01
2.190168,0.01,-0.01,0.01
2.195797,0.01,-0.01,0.01
2.201476,0.01,-0.01,0.01
2.205628,0.01,-0.01,0.01
2.211554,0.01,-0.01,0.01
2.215865,0.01,-0.01,0.01
2.221614,0.01,-0.01,0.01
2.225475,0.01,-0.01,0.01
2.231917,0.01,-0.01,0.01
2.240833,0.01,-0.01,0.01
2.241190,0.01,-0.01,0.00
2.246101,0.01,-0.01,0.01
2.252211,0.01,-0.01,0.01
2.256200,0.01,-0.01,0.01
2.260732,0.01,-0.01,0.01
2.266053,0.01,-0.01,0.00
2.271294,0.01,-0.01,0.00
2.276208,0.01,-0.01,0.01
2.285036,0.01,-0.01,0.01
2.286537,0.01,-0.00,0.01
2.291623,0.01,-0.00,0.01
2.298089,0.01,-0.01,0.01
2.301404,0.01,-0.01,0.01
2.306390,0.01,-0.01,0.01
2.311901,0.01,-0.00,0.01
2.317058,0.01,-0.01,0.01
2.321700,0.01,-0.00,0.01
2.326488,0.01,-0.00,0.01
2.331837,0.01,-0.01,0.01
2.336875,0.01,-0.00,0.01
2.341889,0.01,-0.00,0.01
2.346932,0.01,-0.00,0.01
2.352299,0.01,-0.00,0.01
2.357611,0.01,-0.00,0.01
2.364949,0.01,-0.00,0.01
2.369944,0.01,-0.00,0.01
2.372169,0.01,-0.00,0.01
2.377533,0.01,-0.00,0.01
2.382307,0.01,-0.00,0.01
2.387125,0.01,-0.00,0.01
2.392664,0.01,-0.00,0.01
2.402833,0.01,-0.00,0.01
2.403312,0.01,-0.00,0.01
2.407589,0.01,-0.00,0.01
2.412955,0.01,0.00,0.01
2.418043,0.01,0.00,0.01
2.422600,0.01,0.00,0.01
2.427349,0.01,0.00,0.01
2.432938,0.01,-0.00,0.00
2.438096,0.01,-0.00,0.01
2.442761,0.01,-0.00,0.01
2.448305,0.01,0.00,0.01
2.453188,0.01,0.00,0.01
2.458439,0.01,0.00,0.01
2.463334,0.01,0.00,0.01
2.468856,0.01,0.00,0.01
2.473099,0.01,0.00,0.01
2.485961,0.01,0.00,0.01
2.486510,0.02,0.01,0.01
2.488376,0.01,0.01,0.01
2.493203,0.01,0.01,0.01
2.498495,0.01,0.01,0.01
2.504163,0.02,0.00,0.01
2.507878,0.02,0.00,0.01
2.513448,0.01,0.00,0.01
2.519014,0.02,0.00,0.01
2.523583,0.02,0.00,0.00
2.528336,0.02,0.01,0.01
2.533875,0.02,0.01,0.01
2.539067,0.02,0.01,0.01
2.543772,0.01,0.01,0.01
2.548622,0.01,0.01,0.01
2.554096,0.01,0.01,0.01
2.559513,0.01,0.00,0.01
2.563802,0.01,0.00,0.01
2.570010,0.01,0.00,0.01
2.574167,0.01,0.00,0.01
2.580944,0.01,0.00,0.01
2.587422,0.01,-0.00,0.01
2.590161,0.01,-0.00,0.00
2.594562,0.01,-0.00,0.00
2.600399,0.01,-0.00,0.00
2.604521,0.01,-0.00,0.01
2.609552,0.01,-0.00,0.01
2.614023,0.01,-0.00,0.00
2.619545,0.01,-0.00,0.01
2.623937,0.02,-0.00,0.01
2.629616,0.02,-0.00,0.01
2.634440,0.02,-0.00,0.01
2.639814,0.02,-0.00,0.01
2.644841,0.02,-0.00,0.01
2.650024,0.01,-0.00,0.01
2.654975,0.01,-0.00,0.01
2.659918,0.00,-0.00,0.01
2.665715,0.01,-0.00,0.01
2.670420,0.00,-0.00,0.01
2.674891,-0.00,-0.00,0.01
2.680661,-0.00,-0.00,0.01
2.685055,-0.00,-0.01,0.01
2.690253,0.00,-0.01,0.01
2.695630,0.00,-0.01,0.00
2.704062,0.01,-0.01,0.00
2.705360,0.02,-0.01,0.00
2.710777,0.02,-0.00,-0.00
2.717223,0.02,-0.00,-0.00
2.722116,0.01,0.00,-0.00
2.725066,0.01,0.01,-0.00
2.730749,0.01,0.01,-0.00
2.735515,0.01,0.01,-0.01
2.740527,0.01,0.00,-0.01
2.745423,0.00,0.00,-0.00
2.750448,0.00,0.00,-0.00
2.755667,0.00,-0.00,-0.00
2.760650,0.00,-0.00,-0.00
2.765926,0.00,-0.00,0.01
2.770939,0.00,-0.00,0.01
2.775772,0.00,-0.00,0.01
2.781278,0.00,0.00,0.01
2.785878,0.00,0.00,0.01
2.791112,0.00,-0.00,0.01
2.796232,0.00,0.00,0.01
2.803443,0.00,-0.00,0.01
2.806393,0.00,-0.00,0.01
2.811137,0.01,0.00,0.01
2.816703,0.01,0.00,0.01
2.822091,0.01,0.00,0.00
2.825786,0.01,0.01,0.00
2.831119,0.01,0.01,0.00
2.836740,0.01,0.01,-0.00
2.841616,0.01,0.01,0.00
2.846294,0.01,0.01,-0.00
2.851634,0.00,0.01,-0.00
2.856779,0.00,0.01,-0.00
2.861578,0.00,0.01,0.00
2.866504,0.00,0.00,0.00
2.872088,-0.00,0.00,0.00
2.876691,-0.00,0.00,0.00
2.886609,0.00,0.00,0.00
2.887088,-0.00,0.00,0.01
2.891765,-0.00,0.00,0.01
2.897011,-0.00,0.00,0.01
2.902138,-0.00,0.00,0.00
2.906767,0.00,0.00,0.00
2.911842,0.00,0.00,0.00
2.917015,0.00,0.00,0.00
2.923019,0.00,0.01,0.00
2.926856,-0.00,0.01,0.00
2.934328,-0.00,0.00,0.00
2.938140,-0.00,0.01,0.00
2.942154,-0.00,0.00,0.00
2.950069,-0.00,0.00,0.00
2.952388,-0.01,0.00,0.01
2.957238,-0.00,0.00,0.01
2.961977,-0.00,0.00,0.01
