time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.189674,-0.0009,0.0034,-0.0136,0.014
3.194795,0.0038,-0.0275,0.0033,0.028
3.199894,0.0110,-0.0321,-0.0012,0.034
3.204688,0.0300,-0.0177,0.0206,0.040
3.211016,0.0203,-0.0415,0.0066,0.047
3.218762,-0.0036,-0.0222,0.0069,0.023
3.227197,0.0084,-0.0506,0.0216,0.056
3.227535,0.0037,-0.0335,0.0194,0.039
3.230788,-0.0082,-0.0071,-0.0208,0.023
3.235163,-0.0104,-0.0190,-0.0154,0.027
3.240007,0.0112,-0.0307,0.0065,0.033
3.245295,0.0040,-0.0234,-0.0003,0.024
3.252510,-0.0126,-0.0137,-0.0046,0.019
3.255333,0.0019,0.0054,-0.0255,0.026
3.260267,-0.0099,0.0030,-0.0225,0.025
3.265311,-0.0097,-0.0137,0.0234,0.029
3.270303,-0.0191,0.0078,-0.0025,0.021
3.276229,-0.0022,-0.0065,0.0028,0.007
3.280666,-0.0044,0.0054,-0.0087,0.011
3.289202,-0.0209,0.0077,-0.0057,0.023
3.290734,-0.0040,0.0028,-0.0242,0.025
3.296742,-0.0158,-0.0187,0.0287,0.038
3.302011,0.0105,-0.0330,0.0266,0.044
3.305592,0.0058,0.0004,0.0128,0.014
3.310657,0.0011,-0.0069,0.0394,0.040
3.316400,0.0273,-0.0045,0.0301,0.041
3.320923,0.0249,0.0168,-0.0050,0.030
3.326598,-0.0013,-0.0070,-0.0185,0.020
3.331102,0.0226,0.0096,-0.0153,0.029
3.336377,0.0154,0.0213,-0.0287,0.039
3.341342,0.0059,0.0188,0.0055,0.020
3.346093,0.0132,-0.0098,0.0205,0.026
3.351380,0.0179,-0.0050,-0.0194,0.027
3.356426,-0.0082,0.0023,-0.0161,0.018
3.361238,-0.0246,0.0166,-0.0223,0.037
3.366409,-0.0314,0.0308,-0.0143,0.046
3.371498,-0.0238,-0.0028,0.0103,0.026
3.377379,-0.0283,-0.0338,0.0038,0.044
3.381330,-0.0469,-0.0003,-0.0028,0.047
3.386274,-0.0227,0.0067,0.0026,0.024
3.391363,-0.0319,0.0135,-0.0158,0.038
3.397462,-0.0101,-0.0318,-0.0103,0.035
3.405362,0.0067,-0.0079,-0.0333,0.035
3.406733,0.0092,0.0062,-0.0537,0.055
3.412070,0.0044,-0.0059,-0.0099,0.012
3.416841,-0.0026,-0.0011,-0.0116,0.012
3.421757,-0.0025,-0.0201,-0.0206,0.029
3.426889,0.0142,0.0227,0.0109,0.029
3.431981,0.0189,0.0130,-0.0219,0.032
3.437566,0.0189,0.0010,-0.0070,0.020
3.442083,-0.0026,0.0153,0.0195,0.025
3.448000,-0.0001,0.0081,-0.0301,0.031
3.452782,0.0048,0.0414,-0.0104,0.043
3.457295,-0.0189,0.0008,0.0306,0.036
3.462350,-0.0282,-0.0017,0.0048,0.029
3.467035,-0.0230,0.0386,-0.0039,0.045
3.472671,-0.0156,0.0262,-0.0008,0.030
3.478138,-0.0249,0.0090,-0.0001,0.026
3.482614,0.0135,-0.0104,-0.0302,0.035
3.487117,-0.0031,-0.0083,-0.0078,0.012
3.492815,-0.0173,-0.0062,0.0143,0.023
3.497825,-0.0195,-0.0279,-0.0093,0.035
3.502913,0.0021,-0.0398,-0.0281,0.049
3.507512,0.0138,-0.0516,-0.0139,0.055
3.513171,0.0350,-0.0135,-0.0593,0.070
3.518401,0.0298,-0.0183,-0.0688,0.077
3.522722,0.0128,-0.0135,-0.0023,0.019
3.528176,0.0197,0.0079,-0.0574,0.061
3.532837,0.0052,-0.0043,0.0140,0.016
3.538516,-0.0139,-0.0091,0.0018,0.017
3.543140,-0.0043,0.0028,-0.0077,0.009
3.547865,0.0006,0.0027,0.0376,0.038
3.555773,0.0148,0.0191,0.0517,0.057
3.558678,-0.0185,-0.0119,0.0731,0.076
3.564073,-0.0040,0.0073,0.0658,0.066
3.568959,-0.0205,0.0167,0.0751,0.080
3.573172,-0.0155,0.0570,0.0746,0.095
3.578664,-0.0225,0.0542,0.0621,0.085
3.583176,-0.0271,0.0538,-0.0000,0.060
3.588126,-0.0410,0.0676,-0.0686,0.105
3.593904,-0.0169,0.0171,-0.0678,0.072
3.599753,-0.0049,0.0004,-0.0839,0.084
3.603617,-0.0096,-0.0113,-0.0571,0.059
3.608290,-0.0095,0.0198,-0.0876,0.090
3.613743,-0.0379,0.0079,-0.0869,0.095
3.619006,-0.0281,0.0032,-0.0291,0.041
3.623556,-0.0231,0.0007,-0.0025,0.023
3.629135,-0.0252,-0.0113,0.0047,0.028
3.633649,0.0154,-0.0091,0.0119,0.021
3.639021,0.0342,-0.0259,0.0570,0.071
3.643842,0.0315,-0.0450,0.0400,0.068
3.648776,0.0336,-0.0356,0.0445,0.066
3.654085,0.0333,-0.0121,0.0252,0.043
3.659294,0.0710,-0.0149,0.0299,0.078
3.663951,0.0371,-0.0415,0.0536,0.077
3.669050,0.0653,-0.0226,-0.0060,0.069
3.674642,0.0434,-0.0015,-0.0105,0.045
3.681144,0.0431,-0.0089,-0.0076,0.045
3.684429,0.0428,0.0075,-0.0307,0.053
3.689125,0.0402,-0.0141,-0.0489,0.065
3.694349,-0.0076,-0.0047,-0.0551,0.056
3.700192,-0.0003,-0.0237,-0.0184,0.030
3.705538,-0.0192,-0.0047,-0.0201,0.028
3.709240,-0.0308,0.0192,-0.0100,0.038
3.714411,-0.0210,-0.0072,-0.0238,0.032
3.719953,-0.0279,-0.0404,-0.0399,0.063
3.724263,-0.0323,-0.0141,-0.0155,0.039
3.729746,-0.0487,0.0144,0.0204,0.055
3.735646,-0.0720,-0.0239,0.0465,0.089
3.739709,-0.0500,-0.0428,-0.0085,0.066
3.744959,-0.0306,-0.0354,-0.0132,0.049
3.751002,0.0100,-0.0163,0.0107,0.022
3.754791,-0.0115,-0.0379,0.0106,0.041
3.759930,-0.0376,-0.0165,-0.0394,0.057
3.764991,0.0150,-0.0024,-0.0035,0.016
3.769820,0.0243,-0.0240,0.0012,0.034
3.774988,0.0027,-0.0050,0.0369,0.037
3.781241,0.0003,0.0067,0.0057,0.009
3.785866,0.0122,-0.0315,-0.0417,0.054
3.790132,0.0073,-0.0409,-0.0198,0.046
3.795872,0.0263,0.0092,-0.0480,0.055
3.800847,0.0214,-0.0005,-0.0141,0.026
3.805311,-0.0097,-0.0244,-0.0351,0.044
3.810091,-0.0190,-0.0030,-0.0251,0.032
3.815426,-0.0094,-0.0198,-0.0389,0.045
3.823087,0.0097,-0.0175,-0.0098,0.022
3.825247,-0.0164,-0.0391,0.0001,0.042
3.830975,-0.0163,-0.0153,0.0217,0.031
3.836193,-0.0565,-0.0155,0.0406,0.071
3.842464,-0.0632,-0.0038,0.0404,0.075
3.845555,-0.0104,0.0030,0.0543,0.055
3.851310,0.0110,-0.0070,0.0300,0.033
3.855955,-0.0177,-0.0216,0.0414,0.050
3.860873,0.0013,0.0161,0.0433,0.046
3.865942,0.0416,0.0344,0.0118,0.055
3.870582,0.0269,0.0101,0.0304,0.042
3.875749,0.0599,0.0168,-0.0200,0.065
3.881453,0.1115,0.0116,-0.0181,0.114
3.886372,0.0011,0.0280,-0.0235,0.037
3.890974,-0.0204,0.0133,0.0356,0.043
3.896500,-0.0036,0.0322,-0.0194,0.038
3.901260,-0.0108,0.0413,-0.0337,0.054
3.906310,0.0012,0.0171,-0.0169,0.024
3.911478,-0.0107,-0.0163,0.0093,0.022
3.916434,-0.0107,-0.0162,-0.0005,0.019
3.921267,-0.0082,0.0196,-0.0053,0.022
3.926235,-0.0034,0.0171,-0.0268,0.032
3.931883,-0.0058,0.0074,0.0066,0.011
3.936181,0.0108,0.0333,0.0373,0.051
3.941400,0.0060,0.0069,0.0084,0.012
3.946463,0.0225,0.0045,-0.0393,0.046
3.951367,0.0318,0.0236,-0.0012,0.040
3.956846,-0.0017,0.0187,-0.0084,0.021
3.962274,0.0411,0.0305,-0.0107,0.052
3.966672,0.0431,0.0138,-0.0083,0.046
3.972291,-0.0119,0.0352,-0.0154,0.040
3.976786,-0.0046,0.0447,-0.0414,0.061
3.982120,0.0049,0.0232,-0.0458,0.052
3.986690,-0.0022,0.0232,-0.0359,0.043
3.991765,0.0287,0.0067,-0.0142,0.033
3.997073,-0.0047,-0.0121,-0.0283,0.031
4.003583,-0.0261,-0.0142,-0.0448,0.054
4.006964,-0.0211,-0.0258,-0.0135,0.036
4.013018,-0.0114,-0.0278,-0.0039,0.030
4.017866,0.0243,-0.0274,0.0079,0.037
4.023067,0.0336,0.0061,0.0031,0.034
4.027164,0.0239,-0.0176,-0.0063,0.030
4.032908,0.0237,-0.0412,0.0105,0.049
4.037194,0.0045,-0.0408,-0.0037,0.041
4.042200,0.0069,-0.0119,0.0109,0.018
4.047291,-0.0097,-0.0452,-0.0128,0.048
4.053266,0.0118,-0.0330,-0.0172,0.039
4.057782,-0.0120,0.0124,-0.0549,0.058
4.062926,-0.0048,-0.0115,-0.0018,0.013
4.068011,-0.0070,-0.0280,0.0055,0.029
4.072926,0.0358,-0.0064,0.0010,0.036
4.077829,0.0213,-0.0563,-0.0461,0.076
4.083519,-0.0049,-0.0273,-0.0571,0.063
4.087871,0.0024,-0.0459,-0.0206,0.050
4.092929,0.0286,-0.0431,-0.0295,0.060
4.097945,0.0189,-0.0094,-0.0431,0.048
4.106159,0.0094,-0.0187,0.0146,0.026
4.108130,0.0236,-0.0350,0.0102,0.043
4.113290,0.0354,-0.0154,-0.0464,0.060
4.118080,0.0067,-0.0151,-0.0005,0.017
4.123088,-0.0051,-0.0195,-0.0096,0.022
4.128145,-0.0002,-0.0405,-0.0329,0.052
4.133576,-0.0144,-0.0423,-0.0182,0.048
4.138643,-0.0118,-0.0203,0.0321,0.040
4.143627,-0.0140,-0.0175,-0.0178,0.029
4.148342,-0.0044,-0.0053,-0.0246,0.026
4.153850,-0.0138,-0.0146,-0.0028,0.020
4.158471,-0.0279,-0.0239,-0.0003,0.037
4.164040,-0.0086,-0.0236,0.0021,0.025
4.168393,-0.0014,-0.0138,-0.0098,0.017
4.173504,-0.0132,-0.0136,-0.0428,0.047
4.178594,-0.0155,-0.0230,0.0005,0.028
4.184471,-0.0153,0.0009,0.0125,0.020
4.188520,-0.0081,-0.0133,0.0220,0.027
4.193578,0.0039,-0.0156,0.0147,0.022
4.198719,0.0157,-0.0131,0.0218,0.030
4.204454,0.0132,0.0037,0.0595,0.061
4.209092,-0.0035,-0.0153,0.0306,0.034
4.213785,0.0061,-0.0079,0.0138,0.017
4.218654,0.0037,-0.0030,0.0044,0.006
4.224660,0.0085,0.0257,0.0332,0.043
4.229060,0.0014,-0.0030,0.0166,0.017
4.234659,-0.0366,0.0137,0.0240,0.046
4.241028,-0.0386,0.0278,0.0361,0.060
4.244630,-0.0382,0.0154,0.0149,0.044
4.249141,-0.0687,-0.0159,0.0129,0.072
4.254418,-0.0538,-0.0138,0.0253,0.061
4.259288,-0.0248,0.0190,-0.0220,0.038
4.264554,-0.0151,-0.0077,-0.0074,0.019
4.270468,-0.0174,-0.0389,-0.0336,0.054
4.274193,-0.0031,-0.0342,-0.0693,0.077
4.279332,0.0324,-0.0105,-0.0573,0.067
4.285098,0.0439,0.0036,-0.0695,0.082
4.289296,0.0219,0.0059,-0.0722,0.076
4.294479,0.0240,0.0106,-0.0486,0.055
4.299744,0.0023,0.0271,-0.0442,0.052
4.304670,0.0021,0.0198,0.0078,0.021
4.309703,0.0115,0.0219,-0.0115,0.027
4.314640,0.0281,0.0313,0.0099,0.043
4.320237,0.0018,0.0383,0.0363,0.053
4.325499,0.0042,0.0308,0.0174,0.036
4.330005,-0.0076,0.0021,0.0320,0.033
4.334983,-0.0240,0.0260,0.0538,0.064
4.339827,-0.0284,0.0306,0.0564,0.070
4.345259,-0.0210,0.0233,0.0469,0.056
4.350020,-0.0278,0.0304,-0.0219,0.047
4.355412,-0.0560,0.0469,-0.0427,0.085
4.361344,-0.0412,0.0110,-0.0301,0.052
4.366279,-0.0289,-0.0078,-0.0771,0.083
4.373891,-0.0286,0.0020,-0.0694,0.075
4.376988,-0.0094,-0.0310,-0.0856,0.092
4.380209,0.0025,-0.0019,-0.0306,0.031
4.386119,-0.0070,-0.0323,-0.0331,0.047
4.390097,-0.0094,-0.0199,-0.0308,0.038
4.395442,-0.0284,-0.0075,0.0141,0.033
4.400572,0.0169,-0.0143,-0.0079,0.024
4.405819,0.0642,-0.0140,0.0416,0.078
4.410870,0.0470,-0.0353,0.0314,0.067
4.415535,0.0561,-0.0208,0.0595,0.084
4.420732,0.0603,-0.0017,0.0708,0.093
4.426088,0.0907,-0.0208,0.0583,0.110
4.430722,0.0638,-0.0302,0.0247,0.075
4.435949,0.0657,-0.0277,0.0533,0.089
4.440779,0.0700,-0.0180,0.0057,0.072
4.446543,0.0410,0.0155,0.0134,0.046
4.450890,0.0242,0.0013,0.0021,0.024
4.456029,0.0408,-0.0126,-0.0210,0.048
4.461202,0.0097,0.0092,-0.0059,0.015
4.466352,-0.0139,0.0379,-0.0075,0.041
4.471243,-0.0350,0.0381,-0.0187,0.055
4.476494,-0.0393,0.0073,-0.0228,0.046
4.481420,-0.0579,0.0006,-0.0315,0.066
4.487740,-0.0383,0.0270,0.0095,0.048
4.491171,-0.0474,-0.0226,-0.0094,0.053
4.496408,-0.0564,-0.0054,0.0027,0.057
4.501270,-0.0678,0.0068,-0.0091,0.069
4.506982,-0.0435,-0.0049,0.0027,0.044
4.511551,-0.0312,-0.0403,-0.0189,0.054
4.516479,-0.0120,-0.0065,-0.0212,0.025
4.524808,-0.0143,-0.0134,-0.0237,0.031
4.526764,-0.0118,-0.0202,-0.0166,0.029
4.531901,0.0049,-0.0223,-0.0166,0.028
4.538213,0.0072,-0.0197,-0.0142,0.025
4.541510,-0.0023,0.0186,0.0073,0.020
4.546832,0.0120,-0.0075,0.0025,0.014
4.552024,0.0356,-0.0072,0.0216,0.042
4.556865,0.0188,-0.0187,-0.0047,0.027
4.563431,0.0329,0.0199,-0.0356,0.052
4.567515,0.0303,0.0108,-0.0305,0.044
4.572189,0.0040,0.0279,-0.0181,0.034
4.577014,0.0183,0.0234,0.0036,0.030
4.582343,0.0063,0.0282,-0.0200,0.035
4.588124,0.0325,0.0164,-0.0290,0.047
4.592420,-0.0033,0.0142,-0.0308,0.034
4.597423,-0.0341,0.0287,0.0006,0.045
4.602663,-0.0265,-0.0045,0.0057,0.028
4.609492,-0.0239,0.0005,0.0013,0.024
4.612794,-0.0283,-0.0161,0.0396,0.051
4.617331,-0.0091,-0.0158,0.0465,0.050
4.622892,0.0005,-0.0084,0.0414,0.042
4.628674,-0.0019,0.0132,0.0504,0.052
4.632777,-0.0042,0.0108,0.0831,0.084
4.638136,0.0029,0.0062,0.0252,0.026
4.642856,0.0266,0.0110,0.0080,0.030
4.648261,0.0096,-0.0057,0.0550,0.056
4.652848,0.0214,0.0255,0.0233,0.041
4.657768,0.0117,0.0018,-0.0128,0.017
4.663334,0.0045,0.0140,-0.0366,0.039
4.668099,-0.0051,0.0191,0.0039,0.020
4.675106,-0.0098,0.0217,0.0013,0.024
4.677781,0.0070,0.0291,-0.0059,0.030
4.683024,0.0259,0.0054,0.0179,0.032
4.688642,0.0163,-0.0156,-0.0106,0.025
4.693233,-0.0028,0.0063,-0.0103,0.012
4.698110,0.0187,0.0233,0.0304,0.043
4.704901,0.0210,-0.0148,-0.0052,0.026
4.708638,0.0019,-0.0358,0.0189,0.041
4.714200,0.0257,-0.0163,0.0121,0.033
4.718602,0.0019,-0.0040,-0.0186,0.019
4.723430,-0.0195,-0.0061,-0.0063,0.021
4.729049,-0.0073,0.0110,0.0036,0.014
4.733412,-0.0048,-0.0051,0.0156,0.017
4.738547,0.0238,0.0095,-0.0105,0.028
4.743583,-0.0143,0.0122,-0.0079,0.020
4.748882,-0.0094,0.0149,-0.0410,0.045
4.753435,0.0050,-0.0180,-0.0216,0.029
4.758383,-0.0188,-0.0032,-0.0214,0.029
4.764044,-0.0091,-0.0194,0.0074,0.023
4.769523,-0.0089,-0.0213,-0.0045,0.023
4.773713,-0.0231,-0.0016,0.0098,0.025
4.778743,-0.0180,0.0084,0.0099,0.022
4.783896,-0.0154,-0.0270,0.0053,0.032
4.792342,-0.0366,0.0164,-0.0064,0.041
4.793945,-0.0220,-0.0048,0.0057,0.023
4.799033,-0.0336,-0.0070,0.0250,0.042
4.805177,-0.0261,-0.0044,0.0297,0.040
4.809451,0.0193,-0.0042,0.0321,0.038
4.814486,-0.0093,0.0056,0.0606,0.062
4.819946,-0.0258,0.0151,-0.0063,0.031
4.824208,0.0029,0.0033,0.0176,0.018
4.829552,-0.0018,0.0013,0.0295,0.030
4.834519,-0.0041,0.0135,0.0103,0.017
4.839637,0.0031,0.0208,-0.0111,0.024
4.844441,0.0316,0.0233,-0.0301,0.049
4.849690,0.0409,0.0211,-0.0132,0.048
4.855926,0.0097,0.0023,-0.0155,0.018
4.859465,0.0001,-0.0020,-0.0225,0.023
4.864858,0.0073,0.0222,0.0251,0.034
4.870212,0.0382,0.0249,0.0274,0.053
4.874626,-0.0167,0.0299,-0.0298,0.045
4.879592,-0.0070,0.0087,0.0180,0.021
4.884716,0.0263,-0.0075,0.0322,0.042
4.890199,0.0166,0.0071,-0.0132,0.022
4.894954,-0.0001,0.0027,0.0060,0.007
4.899946,0.0214,-0.0183,0.0084,0.029
4.905321,-0.0025,0.0131,0.0202,0.024
4.910139,-0.0405,0.0203,0.0415,0.061
4.915286,-0.0092,-0.0010,-0.0015,0.009
4.920502,-0.0258,0.0158,0.0294,0.042
4.925089,-0.0160,-0.0079,0.0719,0.074
4.930419,-0.0159,-0.0101,-0.0047,0.019
4.935184,-0.0134,0.0160,-0.0021,0.021
4.942967,-0.0085,-0.0008,0.0241,0.026
4.945413,-0.0155,-0.0198,0.0382,0.046
4.952809,-0.0178,-0.0150,0.0213,0.032
4.955431,-0.0247,-0.0126,0.0213,0.035
4.961518,-0.0126,-0.0149,0.0165,0.026
4.965778,-0.0030,-0.0148,0.0094,0.018
4.970607,-0.0125,-0.0195,0.0259,0.035
4.975685,-0.0005,-0.0146,-0.0170,0.022
4.980509,-0.0053,-0.0170,0.0187,0.026
4.985696,0.0066,0.0022,-0.0100,0.012
4.991097,-0.0243,0.0188,0.0185,0.036
4.995769,-0.0027,-0.0098,0.0254,0.027
5.000897,-0.0146,0.0046,-0.0105,0.019
5.005755,-0.0430,0.0069,0.0228,0.049
5.011370,-0.0308,-0.0100,0.0225,0.039
5.016110,-0.0044,-0.0029,-0.0039,0.007
5.020819,0.0431,0.0041,0.0152,0.046
5.026012,0.0309,-0.0127,-0.0228,0.040
5.031753,-0.0074,0.0062,-0.0272,0.029
5.036110,-0.0334,-0.0391,-0.0102,0.052
5.041375,0.0120,-0.0602,-0.0316,0.069
5.046342,0.0094,-0.0243,-0.0220,0.034
5.052111,-0.0145,-0.0078,-0.0128,0.021
5.056262,-0.0383,-0.0292,-0.0014,0.048
5.061252,-0.0096,-0.0221,-0.0330,0.041
5.067202,-0.0311,0.0183,-0.0334,0.049
5.075643,-0.0405,0.0511,-0.0291,0.071
5.076153,-0.0284,0.0335,0.0061,0.044
5.081521,-0.0236,0.0210,-0.0348,0.047
5.086805,0.0098,0.0063,-0.0301,0.032
5.091429,-0.0070,0.0036,-0.0088,0.012
5.096373,-0.0165,0.0129,0.0123,0.024
5.101236,0.0287,0.0104,-0.0331,0.045
5.106463,0.0213,0.0078,-0.0259,0.034
5.115639,0.0021,0.0195,0.0240,0.031
5.116969,0.0257,0.0290,-0.0170,0.042
5.122989,0.0255,0.0148,-0.0505,0.058
5.126796,0.0157,-0.0041,-0.0242,0.029
5.132479,0.0108,0.0082,0.0042,0.014
5.137210,0.0012,-0.0081,-0.0388,0.040
5.141957,0.0131,-0.0100,-0.0649,0.067
5.146842,0.0011,0.0025,-0.0099,0.010
5.152033,-0.0393,0.0078,0.0138,0.042
5.156894,-0.0270,0.0700,-0.0031,0.075
5.162553,-0.0054,0.0225,0.0348,0.042
5.167370,-0.0006,0.0321,-0.0179,0.037
5.173899,-0.0505,0.0202,-0.0129,0.056
5.177773,-0.0144,0.0108,0.0016,0.018
5.183140,-0.0024,0.0416,0.0229,0.048
5.187267,-0.0190,0.0318,0.0273,0.046
5.193934,-0.0094,0.0220,0.0317,0.040
5.197365,0.0192,0.0194,0.0811,0.086
5.202548,0.0308,0.0121,0.0514,0.061
5.208441,0.0209,0.0238,0.0031,0.032
5.212874,0.0207,-0.0097,-0.0093,0.025
5.217902,0.0394,-0.0191,-0.0050,0.044
5.223078,0.0438,-0.0141,0.0398,0.061
5.228622,0.0529,-0.0162,0.0249,0.061
5.233136,0.0239,-0.0134,0.0077,0.028
5.237683,0.0332,0.0059,0.0336,0.048
5.243341,0.0234,0.0085,0.0285,0.038
5.247857,0.0279,0.0182,0.0210,0.039
5.253677,0.0230,-0.0150,-0.0006,0.027
5.257900,-0.0105,-0.0074,-0.0196,0.023
5.263215,0.0229,-0.0142,-0.0028,0.027
5.268279,0.0014,-0.0257,-0.0219,0.034
5.273130,-0.0176,-0.0110,-0.0170,0.027
5.278009,-0.0222,-0.0225,0.0164,0.036
5.283125,-0.0101,-0.0363,0.0091,0.039
5.288080,-0.0267,-0.0524,-0.0195,0.062
5.294146,-0.0098,-0.0470,-0.0074,0.049
5.298245,-0.0287,-0.0394,-0.0000,0.049
5.303303,-0.0165,-0.0390,-0.0474,0.064
5.308287,-0.0140,-0.0505,-0.0209,0.056
5.313546,-0.0519,-0.0430,-0.0136,0.069
5.318264,-0.0301,-0.0425,-0.0183,0.055
5.323185,-0.0133,-0.0255,-0.0351,0.045
5.328304,0.0414,-0.0299,-0.0280,0.058
5.333437,0.0505,-0.0225,-0.0447,0.071
5.338313,0.0548,-0.0244,-0.0400,0.072
5.343342,0.0353,-0.0027,-0.0424,0.055
5.348397,0.0492,-0.0120,-0.0091,0.051
5.353939,0.0606,-0.0043,-0.0094,0.062
5.358586,0.0364,-0.0253,0.0095,0.045
5.363672,0.0289,-0.0057,0.0186,0.035
5.368654,0.0572,0.0020,0.0159,0.059
5.374051,0.0876,0.0095,0.0204,0.090
5.378676,0.0822,-0.0043,0.0321,0.088
5.383793,0.0721,0.0271,0.0655,0.101
5.389670,0.0313,-0.0034,0.0750,0.081
5.394058,0.0384,0.0185,0.0823,0.093
5.399137,0.0502,-0.0001,0.0874,0.101
5.404392,0.0500,-0.0091,0.1210,0.131
5.408925,-0.0023,0.0248,0.1689,0.171
5.414675,0.0028,0.0133,0.1620,0.163
5.419149,0.0174,0.0090,0.1362,0.138
5.424010,-0.0132,0.0332,0.1394,0.144
5.429133,-0.0411,0.0406,0.1783,0.187
5.434455,-0.0260,0.0528,0.1625,0.173
5.439765,-0.0253,0.0627,0.1492,0.164
5.444410,-0.0245,0.0583,0.1410,0.155
5.449528,0.0072,0.0610,0.1235,0.138
5.454415,-0.0065,0.0327,0.1277,0.132
5.459320,-0.0296,0.0477,0.1129,0.126
5.464698,-0.0405,0.0197,0.0722,0.085
5.469565,-0.0181,0.0086,0.0724,0.075
5.475819,-0.0506,0.0165,0.0392,0.066
5.479577,-0.0352,0.0361,0.0087,0.051
5.484643,-0.0486,0.0271,-0.0193,0.059
5.489868,-0.0286,0.0061,-0.0260,0.039
5.504262,-0.0349,0.0067,-0.0066,0.036
5.507308,-0.0222,0.0072,-0.0231,0.033
5.507762,-0.0429,0.0171,-0.0348,0.058
5.518745,-0.0231,0.0174,-0.0562,0.063
5.519148,0.0083,0.0128,-0.0680,0.070
5.519903,0.0253,-0.0178,-0.0990,0.104
5.525275,0.0040,-0.0125,-0.0799,0.081
5.530205,0.0186,-0.0121,-0.1036,0.106
5.535195,0.0283,-0.0117,-0.1057,0.110
5.540120,-0.0072,-0.0160,-0.1295,0.131
5.545340,-0.0140,-0.0179,-0.1412,0.143
5.549683,-0.0088,-0.0246,-0.1385,0.141
5.555160,-0.0512,-0.0148,-0.1549,0.164
5.560147,-0.0601,-0.0075,-0.1738,0.184
5.565323,-0.0475,-0.0217,-0.1642,0.172
5.570239,-0.0968,-0.0383,-0.1548,0.187
5.576227,-0.1007,-0.0525,-0.1647,0.200
5.580569,-0.1235,-0.0143,-0.2056,0.240
5.586132,-0.1106,-0.0240,-0.1634,0.199
5.590632,-0.1097,-0.0171,-0.1478,0.185
5.596532,-0.0923,-0.0295,-0.1659,0.192
5.603302,-0.0703,-0.0179,-0.1627,0.178
5.605972,-0.0771,-0.0278,-0.1290,0.153
5.611413,-0.0957,-0.0402,-0.1409,0.175
5.616365,-0.0952,-0.0452,-0.1219,0.161
5.621684,-0.0710,-0.0312,-0.1057,0.131
5.626336,-0.0280,-0.0507,-0.1113,0.126
5.630991,-0.0377,-0.0367,-0.1027,0.115
5.636676,-0.0307,-0.0466,-0.1204,0.133
5.640972,-0.0261,-0.0445,-0.1118,0.123
5.646159,0.0070,-0.0519,-0.0416,0.067
5.651049,-0.0197,-0.0450,-0.0601,0.078
5.657280,-0.0010,-0.0144,-0.0476,0.050
5.661241,0.0436,-0.0315,-0.0163,0.056
5.666604,0.0095,-0.0317,0.0172,0.037
5.671879,-0.0005,-0.0106,0.0265,0.029
5.676713,0.0369,0.0007,0.0332,0.050
5.681914,0.0076,-0.0260,0.0208,0.034
5.686652,0.0521,-0.0097,0.0559,0.077
5.691772,0.0772,-0.0030,0.0671,0.102
5.697116,0.0760,-0.0082,0.0900,0.118
5.701825,0.0797,-0.0013,0.1272,0.150
5.707104,0.1023,0.0078,0.1237,0.161
5.711433,0.0915,0.0193,0.1324,0.162
5.717215,0.0999,0.0213,0.1510,0.182
5.722185,0.1249,0.0258,0.1411,0.190
5.728089,0.0761,0.0255,0.1744,0.192
5.732456,0.0373,0.0252,0.1650,0.171
5.737762,0.0440,0.0179,0.1843,0.190
5.742273,0.0317,0.0464,0.1705,0.180
5.747470,-0.0232,0.0485,0.1833,0.191
5.752196,0.0102,0.0362,0.1936,0.197
5.757585,-0.0041,0.0264,0.1898,0.192
5.762158,-0.0349,0.0547,0.2100,0.220
5.767246,-0.0203,0.0636,0.1681,0.181
5.772709,-0.0224,0.0322,0.1600,0.165
5.777532,-0.0412,0.0603,0.1306,0.150
5.782937,-0.0170,0.0359,0.1227,0.129
5.791462,-0.0240,0.0092,0.0816,0.086
5.793484,-0.0000,0.0278,0.0835,0.088
5.798306,-0.0214,0.0296,0.0522,0.064
5.802942,-0.0164,0.0337,0.0235,0.044
5.807757,0.0194,0.0284,0.0331,0.048
5.812777,0.0407,0.0089,0.0119,0.043
5.818012,0.0404,0.0157,-0.0043,0.044
5.823116,0.0330,0.0083,-0.0014,0.034
5.827612,0.0305,0.0200,-0.0172,0.040
5.833252,0.0280,0.0030,-0.0328,0.043
5.838825,0.0185,-0.0184,-0.0315,0.041
5.844808,0.0233,-0.0017,-0.0658,0.070
5.849021,-0.0242,-0.0279,-0.1117,0.118
5.853824,-0.0309,-0.0042,-0.0573,0.065
5.859438,-0.0162,0.0004,-0.0650,0.067
5.863410,-0.0301,-0.0069,-0.0919,0.097
5.868529,-0.0629,-0.0189,-0.0783,0.102
5.874373,-0.0647,-0.0214,-0.0839,0.108
5.878921,-0.0426,-0.0311,-0.1206,0.132
5.883595,-0.0375,-0.0454,-0.1002,0.116
5.889007,-0.0443,-0.0169,-0.1158,0.125
5.893796,-0.0654,-0.0268,-0.1219,0.141
5.899230,-0.0411,-0.0389,-0.0902,0.107
5.903924,-0.0242,-0.0271,-0.0659,0.075
5.908885,-0.0075,-0.0107,-0.0728,0.074
5.914292,-0.0456,0.0199,-0.1034,0.115
5.919378,-0.0595,-0.0257,-0.1195,0.136
5.924616,-0.0449,-0.0426,-0.1071,0.124
5.929087,-0.0660,-0.0332,-0.1113,0.134
