time,wx (rad/s),wy (rad/s),wz (rad/s)
7.454281,0.29,0.33,-1.13
7.459323,-0.26,-0.16,-1.71
7.464346,-0.89,-0.80,-2.09
7.469318,-1.21,-1.11,-2.34
7.475453,-1.03,-0.73,-2.54
7.479482,-0.80,-0.62,-2.67
7.484409,-0.59,-0.56,-2.70
7.489660,-0.38,-0.42,-2.62
7.494773,-0.15,-0.27,-2.43
7.500051,0.09,-0.20,-2.16
7.504701,0.32,-0.25,-1.84
7.513615,0.53,-0.44,-1.47
7.515811,0.67,-0.64,-1.04
7.520442,0.74,-0.79,-0.57
7.534529,0.73,-0.82,-0.08
7.535374,0.65,-0.75,0.43
7.535552,0.50,-0.55,0.90
7.540093,0.26,-0.18,1.30
7.544829,0.02,0.26,1.63
7.550083,-0.20,0.66,1.90
7.555381,-0.40,0.97,2.10
7.560212,-0.56,1.17,2.21
7.565242,-0.67,1.27,2.24
7.570292,-0.73,1.28,2.17
7.575725,-0.74,1.21,2.02
7.583120,-0.69,1.07,1.80
7.585534,-0.54,1.05,1.51
7.590558,-0.32,1.00,1.18
7.595759,-0.16,0.80,0.86
7.601103,-0.06,0.65,0.57
7.606033,0.04,0.60,0.34
7.613954,0.17,0.58,0.23
7.616559,0.30,0.53,0.21
7.621173,0.42,0.44,0.23
7.636194,0.50,0.35,0.25
7.636802,0.56,0.30,0.28
7.638398,0.60,0.29,0.30
7.640955,0.64,0.31,0.31
7.646090,0.67,0.36,0.32
7.650743,0.71,0.45,0.34
7.656404,0.76,0.57,0.37
7.661055,0.84,0.70,0.40
7.666352,0.92,0.82,0.42
7.671104,1.03,0.91,0.43
7.676394,1.15,0.96,0.45
7.681065,1.28,0.95,0.46
7.687945,1.41,0.89,0.47
7.692650,1.53,0.79,0.48
7.696753,1.63,0.64,0.50
7.701933,1.70,0.46,0.51
7.707026,1.74,0.27,0.54
7.711334,1.74,0.06,0.57
7.717113,1.71,-0.13,0.61
7.722370,1.65,-0.29,0.67
7.730108,1.57,-0.40,0.72
7.731851,1.49,-0.46,0.77
7.736869,1.39,-0.49,0.80
7.751013,1.29,-0.50,0.80
7.751638,1.21,-0.52,0.76
7.752185,1.15,-0.55,0.70
7.756903,1.13,-0.60,0.62
7.761858,1.14,-0.66,0.53
7.767415,1.20,-0.72,0.45
7.772077,1.28,-0.75,0.37
7.777189,1.38,-0.74,0.29
7.782001,1.50,-0.71,0.23
7.787358,1.62,-0.69,0.20
7.792632,1.74,-0.57,0.18
7.797533,1.83,-0.38,0.14
7.803195,1.90,-0.22,0.09
7.807472,1.94,-0.09,0.05
7.812132,1.95,-0.00,0.01
7.817507,1.89,-0.02,-0.01
7.822297,1.79,-0.19,0.01
7.830614,1.66,-0.40,0.08
7.832330,1.47,-0.54,0.16
7.837852,1.22,-0.56,0.23
7.853082,0.93,-0.35,0.32
7.853732,0.61,0.18,0.45
7.853904,0.28,1.02,0.60
7.858165,-0.01,2.09,0.77
7.862984,-0.22,3.29,0.94
7.868179,-0.36,4.54,1.10
7.872992,-0.48,5.50,1.23
7.878100,-0.66,5.52,1.28
7.883054,-0.87,4.10,1.21
7.888266,-0.80,1.98,1.07
7.893328,-0.30,0.07,0.95
7.898383,0.52,-1.32,0.81
7.903453,1.50,-2.20,0.65
7.908252,2.33,-2.91,0.54
7.914554,3.00,-3.16,0.46
7.919331,3.50,-2.98,0.37
7.925350,3.88,-2.51,0.24
7.937521,4.12,-1.99,0.09
7.938290,4.22,-1.57,-0.10
7.938914,4.19,-1.33,-0.34
7.944180,4.02,-1.27,-0.62
7.951511,3.73,-1.27,-0.91
7.953416,3.34,-1.33,-1.17
7.958798,2.88,-1.38,-1.37
7.963744,2.38,-1.33,-1.44
7.969037,1.90,-1.11,-1.38
7.973862,1.44,-0.76,-1.19
7.979006,1.01,-0.36,-0.92
7.984183,0.64,0.01,-0.59
7.989043,0.34,0.28,-0.23
7.994129,0.09,0.41,0.11
7.999291,-0.11,0.47,0.34
8.004176,-0.25,0.55,0.47
8.014462,-0.32,0.64,0.54
8.014908,-0.22,0.86,0.54
8.019817,0.04,1.13,0.46
8.024890,0.22,1.06,0.35
8.036699,0.37,0.98,0.21
8.037263,0.48,0.89,0.03
8.040043,0.53,0.80,-0.15
8.045077,0.52,0.73,-0.34
8.049509,0.47,0.65,-0.53
8.054495,0.39,0.59,-0.72
8.060172,0.32,0.56,-0.91
8.064970,0.24,0.56,-1.08
8.070095,0.18,0.60,-1.20
8.075088,0.13,0.69,-1.25
8.079929,0.10,0.78,-1.22
8.085060,0.03,0.81,-1.19
8.089964,-0.06,0.78,-1.18
8.095129,-0.17,0.72,-1.17
8.100125,-0.31,0.62,-1.14
8.105528,-0.45,0.49,-1.08
8.114831,-0.59,0.35,-0.99
8.115539,-0.72,0.20,-0.86
8.120531,-0.83,0.05,-0.69
8.125263,-0.93,-0.08,-0.48
8.136353,-1.00,-0.19,-0.24
8.136971,-1.03,-0.26,0.03
8.141013,-1.04,-0.30,0.31
8.146238,-1.02,-0.30,0.60
8.150494,-0.96,-0.27,0.89
8.155573,-0.88,-0.28,1.12
8.160862,-0.80,-0.36,1.26
8.165652,-0.65,-0.35,1.35
8.170878,-0.44,-0.30,1.39
8.175517,-0.26,-0.34,1.39
8.180966,-0.11,-0.36,1.35
8.186469,0.02,-0.36,1.28
8.191218,0.13,-0.35,1.16
8.196529,0.22,-0.35,1.01
8.201125,0.29,-0.35,0.83
8.206575,0.34,-0.34,0.62
8.215118,0.38,-0.28,0.39
8.216437,0.43,-0.19,0.19
8.221324,0.50,-0.07,0.05
8.236874,0.61,0.06,-0.02
8.237474,0.72,0.26,-0.07
8.237643,0.82,0.52,-0.13
8.241641,0.92,0.78,-0.15
8.247162,1.03,1.01,-0.13
8.251244,1.12,1.18,-0.12
8.256489,1.20,1.27,-0.16
8.261713,1.26,1.28,-0.24
8.267607,1.29,1.19,-0.37
8.271959,1.32,0.98,-0.53
8.277462,1.35,0.65,-0.72
8.281928,1.38,0.26,-0.90
8.287189,1.42,-0.15,-1.06
8.292133,1.48,-0.54,-1.15
8.297027,1.56,-0.89,-1.18
8.301956,1.66,-1.20,-1.15
8.307035,1.75,-1.38,-1.10
8.315825,1.83,-1.42,-1.02
8.317254,1.89,-1.35,-0.90
8.322361,1.93,-1.24,-0.73
8.337592,2.01,-1.03,-0.56
8.338396,2.03,-0.96,-0.36
8.338560,2.00,-0.99,-0.15
8.342552,1.93,-1.04,0.04
8.347357,1.83,-1.07,0.21
8.352176,1.72,-1.01,0.34
8.357445,1.59,-0.86,0.43
8.362546,1.48,-0.56,0.46
8.368002,1.36,-0.09,0.44
8.373079,1.27,0.51,0.43
8.377480,1.22,1.12,0.43
8.382742,1.22,1.67,0.45
8.387727,1.27,2.14,0.47
8.392538,1.38,2.42,0.50
8.397878,1.53,2.61,0.51
8.402939,1.70,2.79,0.50
8.407978,1.88,2.91,0.47
8.416022,2.06,2.95,0.42
8.417871,2.24,2.88,0.37
8.423300,2.39,2.66,0.30
8.438236,2.51,2.28,0.23
8.439083,2.61,1.78,0.18
8.439265,2.70,1.21,0.16
8.444199,2.79,0.62,0.21
8.448210,2.89,0.10,0.30
8.453016,3.01,-0.30,0.43
8.458308,3.12,-0.58,0.54
8.463301,3.21,-0.77,0.59
8.468698,3.27,-0.82,0.61
8.473757,3.34,-0.74,0.62
8.478308,3.39,-0.56,0.64
8.483513,3.44,-0.31,0.65
8.489008,3.49,-0.03,0.67
8.493786,3.53,0.28,0.69
8.498737,3.57,0.62,0.70
8.503786,3.59,0.95,0.69
8.508862,3.60,1.26,0.65
8.515303,3.60,1.51,0.58
8.518755,3.58,1.68,0.48
8.524150,3.55,1.79,0.35
8.539857,3.51,1.84,0.20
8.540462,3.47,1.86,0.09
8.540620,3.45,1.83,0.04
8.544698,3.43,1.72,0.02
8.549252,3.39,1.54,0.01
8.554002,3.33,1.32,-0.01
8.559293,3.25,1.10,-0.01
8.564404,3.17,0.90,-0.01
8.569411,3.10,0.74,-0.01
8.574471,3.04,0.61,-0.00
8.579007,3.00,0.52,0.02
8.584267,2.98,0.48,0.03
8.589484,2.97,0.46,0.06
8.594742,2.97,0.47,0.09
8.599662,2.96,0.48,0.12
8.604832,2.93,0.50,0.15
8.610409,2.89,0.52,0.19
8.614540,2.83,0.52,0.23
8.619454,2.75,0.51,0.27
8.624645,2.66,0.48,0.30
8.631985,2.56,0.45,0.32
8.634598,2.46,0.42,0.30
8.639929,2.37,0.39,0.27
8.653530,2.30,0.35,0.23
8.654429,2.24,0.31,0.19
8.655063,2.21,0.26,0.14
8.659779,2.18,0.22,0.08
8.667016,2.17,0.18,0.02
8.670756,2.18,0.16,-0.04
8.675813,2.19,0.12,-0.09
8.680153,2.19,0.09,-0.14
8.686037,2.18,0.04,-0.18
8.690709,2.17,-0.04,-0.20
8.695411,2.16,-0.11,-0.23
8.700373,2.13,-0.14,-0.27
8.705399,2.08,-0.15,-0.32
8.710487,2.01,-0.12,-0.37
8.716969,1.92,-0.09,-0.42
8.720584,1.80,-0.05,-0.46
8.726456,1.67,0.01,-0.51
8.738840,1.51,0.12,-0.55
8.739392,1.35,0.27,-0.56
8.740609,1.17,0.44,-0.54
8.746527,0.99,0.59,-0.51
8.750985,0.81,0.69,-0.47
8.756327,0.65,0.75,-0.40
8.760963,0.54,0.77,-0.29
8.766909,0.50,0.77,-0.15
8.771295,0.52,0.72,-0.00
8.776714,0.59,0.66,0.10
8.780973,0.69,0.58,0.12
8.786524,0.79,0.52,0.09
8.791677,0.92,0.47,0.05
8.796231,1.08,0.42,0.02
8.801452,1.25,0.34,0.02
8.806472,1.41,0.24,0.02
8.815945,1.56,0.14,0.02
8.816628,1.68,0.05,0.01
8.821358,1.76,-0.00,0.02
8.827193,1.82,-0.01,0.03
8.838336,1.85,0.03,0.06
8.838883,1.84,0.11,0.08
8.841579,1.82,0.22,0.12
8.847290,1.82,0.36,0.24
8.852081,1.83,0.48,0.40
8.856810,1.85,0.57,0.57
8.862137,1.86,0.64,0.71
8.866867,1.86,0.69,0.82
8.872078,1.87,0.72,0.88
8.877747,1.87,0.72,0.89
8.881933,1.88,0.69,0.87
8.887378,1.89,0.63,0.82
8.892656,1.91,0.57,0.74
8.897302,1.92,0.52,0.65
8.902496,1.95,0.48,0.53
8.907290,1.99,0.45,0.41
8.917034,2.04,0.44,0.28
8.917453,2.10,0.44,0.16
8.922399,2.16,0.44,0.04
8.927927,2.23,0.45,-0.08
8.939103,2.36,0.55,-0.20
8.939688,2.48,0.55,-0.32
8.943233,2.53,0.49,-0.42
8.947812,2.55,0.47,-0.47
8.956428,2.53,0.47,-0.48
8.964209,2.47,0.47,-0.45
8.964732,2.40,0.48,-0.41
8.967571,2.30,0.50,-0.35
8.972987,2.19,0.52,-0.28
8.977870,2.09,0.56,-0.20
8.982536,2.00,0.60,-0.13
8.987769,1.93,0.66,-0.07
8.992683,1.94,0.74,-0.09
8.998080,1.96,0.57,-0.21
9.003140,1.94,0.41,-0.26
9.008195,1.89,0.36,-0.24
9.016579,1.80,0.42,-0.20
9.018299,1.72,0.55,-0.18
9.023269,1.63,0.60,-0.16
9.038681,1.54,0.57,-0.15
9.039306,1.46,0.56,-0.12
9.039483,1.37,0.58,-0.10
9.044343,1.30,0.61,-0.07
9.048674,1.24,0.61,-0.04
9.053588,1.19,0.56,0.00
9.058682,1.15,0.46,0.04
9.063894,1.10,0.31,0.03
9.068721,1.04,0.15,-0.02
9.074085,1.01,0.03,-0.07
9.079097,1.05,0.03,-0.10
9.083478,1.21,0.15,-0.14
9.089040,1.32,0.09,-0.17
9.094082,1.37,0.04,-0.15
9.099142,1.39,0.01,-0.12
9.104215,1.37,-0.00,-0.09
9.109221,1.34,-0.02,-0.07
9.117440,1.30,-0.02,-0.05
9.119109,1.26,-0.02,-0.04
9.124137,1.23,-0.02,-0.03
9.138855,1.21,-0.02,-0.03
9.139513,1.21,-0.03,-0.04
9.139683,1.22,-0.04,-0.05
9.144292,1.23,-0.05,-0.07
9.149505,1.24,-0.04,-0.08
9.154736,1.26,-0.01,-0.10
9.159464,1.27,0.01,-0.12
9.164400,1.27,0.02,-0.14
9.169532,1.26,0.02,-0.15
9.174808,1.24,0.02,-0.15
9.180225,1.20,0.02,-0.15
9.184482,1.16,0.02,-0.14
9.189945,1.10,0.01,-0.12
9.194952,1.03,0.02,-0.10
9.199862,0.96,0.02,-0.08
9.205357,0.89,0.03,-0.06
9.210091,0.81,0.03,-0.04
9.217488,0.74,0.04,-0.02
9.219956,0.67,0.06,-0.01
9.224940,0.61,0.08,0.00
9.239232,0.56,0.10,0.01
9.239917,0.52,0.14,0.01
9.240382,0.52,0.19,0.00
9.245283,0.51,0.20,-0.01
9.250365,0.49,0.22,-0.02
9.255788,0.47,0.24,-0.04
9.260634,0.44,0.26,-0.05
9.265283,0.41,0.27,-0.04
9.270471,0.39,0.26,-0.02
9.275572,0.37,0.24,-0.01
9.281381,0.36,0.22,-0.01
9.285610,0.35,0.21,-0.02
9.290836,0.36,0.19,-0.02
9.296946,0.37,0.16,-0.01
9.300695,0.38,0.13,-0.01
9.306053,0.38,0.10,-0.01
9.311347,0.38,0.07,0.00
9.315994,0.38,0.03,0.00
9.321042,0.37,-0.00,0.00
9.326205,0.36,-0.03,-0.00
9.334866,0.34,-0.06,0.00
9.336718,0.33,-0.08,0.01
9.341143,0.31,-0.10,0.01
9.357332,0.30,-0.12,0.02
9.357976,0.29,-0.13,0.02
9.358148,0.28,-0.15,0.03
9.361525,0.27,-0.16,0.02
9.366729,0.26,-0.16,0.02
9.371361,0.23,-0.16,0.02
9.377018,0.20,-0.17,0.03
9.381667,0.18,-0.18,0.04
9.387208,0.16,-0.20,0.05
9.391826,0.14,-0.21,0.06
9.397351,0.13,-0.23,0.06
9.402111,0.12,-0.25,0.06
9.407310,0.11,-0.27,0.06
9.411721,0.10,-0.28,0.06
9.417180,0.08,-0.29,0.05
9.421845,0.06,-0.29,0.06
9.426506,0.03,-0.29,0.07
9.439491,-0.00,-0.29,0.07
9.440154,-0.03,-0.27,0.08
9.442049,-0.03,-0.23,0.09
9.447023,-0.03,-0.22,0.10
9.452085,-0.02,-0.23,0.11
9.457631,-0.02,-0.24,0.12
9.462418,-0.03,-0.25,0.13
9.467016,-0.03,-0.26,0.12
9.472404,-0.02,-0.28,0.12
9.477522,-0.01,-0.29,0.11
9.482632,-0.01,-0.30,0.11
9.487433,-0.03,-0.29,0.11
9.492687,-0.04,-0.27,0.11
9.497868,-0.05,-0.25,0.12
9.502627,-0.06,-0.23,0.13
9.507801,-0.07,-0.20,0.14
9.517755,-0.07,-0.17,0.14
9.518223,-0.07,-0.15,0.14
9.522882,-0.07,-0.13,0.14
9.527930,-0.07,-0.13,0.15
9.541694,-0.07,-0.12,0.15
9.542342,-0.07,-0.13,0.15
9.542909,-0.07,-0.13,0.14
9.548082,-0.07,-0.14,0.15
9.553063,-0.06,-0.15,0.15
9.558700,-0.06,-0.16,0.15
9.564426,-0.06,-0.17,0.15
9.567956,-0.06,-0.17,0.15
9.573289,-0.07,-0.17,0.15
9.578517,-0.07,-0.17,0.15
9.583329,-0.07,-0.17,0.15
9.588306,-0.07,-0.18,0.14
9.593478,-0.07,-0.19,0.14
9.598455,-0.07,-0.19,0.13
9.603390,-0.06,-0.20,0.13
9.608681,-0.06,-0.20,0.12
9.619107,-0.06,-0.21,0.12
9.620714,-0.06,-0.21,0.12
9.623908,-0.07,-0.21,0.12
9.628592,-0.07,-0.21,0.13
9.642875,-0.08,-0.20,0.13
9.643539,-0.08,-0.19,0.14
9.643727,-0.09,-0.18,0.14
9.649232,-0.10,-0.17,0.15
9.653942,-0.11,-0.15,0.15
9.659243,-0.12,-0.14,0.15
9.664447,-0.12,-0.13,0.15
9.668787,-0.12,-0.12,0.16
9.674082,-0.12,-0.12,0.15
9.679239,-0.12,-0.11,0.15
9.684597,-0.11,-0.11,0.15
9.689236,-0.11,-0.10,0.15
9.694491,-0.10,-0.09,0.15
9.699249,-0.10,-0.08,0.14
9.704364,-0.09,-0.07,0.14
9.709523,-0.08,-0.06,0.14
9.718256,-0.07,-0.05,0.14
9.719837,-0.06,-0.04,0.14
9.724710,-0.06,-0.03,0.15
9.729522,-0.07,-0.02,0.15
9.740206,-0.07,-0.01,0.16
9.740889,-0.07,0.00,0.16
9.745633,-0.08,0.01,0.17
9.749708,-0.09,0.02,0.18
9.754698,-0.09,0.04,0.19
9.760190,-0.10,0.05,0.19
9.765007,-0.10,0.06,0.19
9.769717,-0.10,0.07,0.20
9.775035,-0.09,0.07,0.19
9.781218,-0.09,0.07,0.19
9.785477,-0.08,0.06,0.19
9.790093,-0.06,0.05,0.19
9.795438,-0.04,0.04,0.18
9.800221,-0.02,0.03,0.17
9.805513,-0.00,0.02,0.17
9.810379,0.01,0.01,0.17
9.819226,0.02,0.00,0.17
9.820893,0.03,-0.01,0.17
9.826096,0.03,-0.02,0.17
9.841669,0.02,-0.02,0.17
9.842341,-0.00,-0.00,0.17
9.842443,-0.05,0.05,0.18
9.846677,-0.14,0.14,0.20
9.850256,-0.24,0.23,0.22
9.855903,-0.31,0.26,0.25
9.860513,-0.33,0.26,0.27
9.865643,-0.29,0.25,0.26
9.870371,-0.20,0.29,0.23
9.875818,-0.12,0.25,0.21
9.881727,-0.08,0.18,0.18
9.885915,-0.03,0.13,0.16
9.890623,0.04,0.07,0.12
9.895961,0.13,-0.01,0.08
9.900680,0.22,-0.09,0.05
9.906150,0.32,-0.18,0.03
9.910700,0.41,-0.28,0.02
9.918002,0.43,-0.36,0.02
9.921008,0.40,-0.36,0.00
9.926133,0.35,-0.32,-0.00
9.937218,0.29,-0.27,0.01
9.937558,0.22,-0.23,0.03
9.941305,0.14,-0.19,0.05
9.946255,0.05,-0.13,0.06
