time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.684950,0.7098,-3.1215,-11.1271,11.578
5.690357,-1.7553,-3.8764,-10.4668,11.299
5.695137,-4.4980,-4.8624,-8.5625,10.826
5.701183,-7.2529,-6.1960,-3.4460,10.142
5.706132,-10.0792,-7.5321,4.8110,13.471
5.711978,-13.3853,-7.7987,8.5779,17.708
5.715139,-17.7172,-7.0653,7.9653,20.670
5.720072,-22.3985,-6.0956,7.0143,24.250
5.725311,-26.5578,-4.9915,6.6674,27.833
5.730452,-30.1965,-3.8359,6.8875,31.209
5.735415,-32.8739,-2.7077,7.1682,33.755
5.742670,-34.4917,-1.5285,7.3157,35.292
5.745884,-34.8890,-0.2162,7.4770,35.682
5.751012,-34.2458,1.1239,7.5489,35.086
5.762088,-31.3949,2.6346,7.5850,32.405
5.763511,-27.0776,3.8331,6.6593,28.147
5.765835,-24.1741,3.4111,4.3011,24.790
5.770836,-21.0303,2.5799,1.4830,21.240
5.776053,-17.8870,1.7642,-1.4578,18.033
5.781660,-14.8860,1.1194,-4.0685,15.472
5.786158,-12.0679,0.4754,-5.9772,13.475
5.791539,-9.5948,-0.2890,-6.6119,11.656
5.795998,-7.0183,-1.0322,-6.0594,9.329
5.802439,-4.2610,-1.8684,-4.5146,6.483
5.806141,-1.2860,-2.8009,-2.2999,3.846
5.811316,2.0185,-3.7943,-0.1744,4.301
5.816493,5.2043,-4.7434,1.4538,7.190
5.822721,7.9653,-5.5554,2.7217,10.085
5.826490,10.0528,-6.3437,3.2239,12.316
5.831626,11.4790,-6.9405,1.9956,13.562
5.836427,12.5476,-7.6960,3.7201,15.183
5.842773,10.0078,-5.6104,0.6666,11.492
5.846614,6.9908,-3.5170,-1.9431,8.063
5.852269,6.3573,-2.7129,-3.6894,7.835
5.856679,5.8627,-2.0334,-4.4359,7.628
5.862635,5.1243,-1.1654,-4.5009,6.919
5.866686,4.2194,-0.2417,-4.1155,5.899
5.875629,3.5314,0.6740,-3.2423,4.841
5.876781,2.9170,1.5712,-2.1251,3.936
5.882549,1.9991,2.4558,-1.0879,3.348
5.886825,1.3077,3.1761,-0.2289,3.442
5.894333,0.7120,3.7625,0.4368,3.854
5.897097,0.2677,4.1822,1.0901,4.330
5.903370,0.1116,4.4693,1.5512,4.732
5.906796,0.3872,4.6782,1.9740,5.092
5.912203,1.1682,4.2210,2.3481,4.969
5.917171,2.5612,2.7032,1.6653,4.079
5.923279,3.4492,1.5636,0.5325,3.824
5.927559,3.7910,0.7741,-0.4161,3.891
5.933129,3.8951,0.2450,-0.7827,3.981
5.937595,3.9625,0.0776,-0.6383,4.014
5.942562,4.1032,-0.1318,-0.2042,4.110
5.947281,4.2383,-0.4612,0.0811,4.264
5.952691,4.2553,-0.8252,0.0102,4.335
5.957561,4.1114,-1.1651,-0.2847,4.283
5.962556,3.8399,-1.4317,-0.7606,4.168
5.967473,3.3715,-1.6005,-1.3350,3.964
5.972578,2.4383,-1.5757,-1.7874,3.409
5.978150,1.2608,-1.1938,-1.7799,2.487
5.983322,0.3041,-0.7737,-1.3321,1.570
5.987595,-0.3861,-0.5258,-0.8847,1.099
5.992800,-0.8886,-0.3915,-0.5450,1.114
5.997974,-1.1651,-0.3114,-0.2543,1.232
6.004298,-1.2396,-0.3066,-0.0211,1.277
6.011243,-1.3898,-0.2979,0.2155,1.438
6.013115,-1.7376,-0.2251,0.3371,1.784
6.018092,-2.1225,-0.1508,0.2727,2.145
6.031362,-2.5062,-0.0490,0.1509,2.511
6.032411,-2.8744,0.1081,0.1266,2.879
6.033392,-3.2126,0.3079,0.1316,3.230
6.038158,-3.4467,0.5683,0.2282,3.501
6.043896,-3.3085,0.7736,0.4613,3.429
6.048515,-2.4922,0.5747,0.6213,2.632
6.054009,-1.7526,0.2972,0.6613,1.897
6.058186,-1.3389,0.2057,0.6709,1.512
6.063435,-0.9686,0.1830,0.7282,1.226
6.068219,-0.6177,0.1499,0.8441,1.057
6.073632,-0.2385,0.1327,0.7658,0.813
6.078690,0.1737,0.0808,0.5358,0.569
6.084395,0.5781,0.0326,0.3468,0.675
6.090128,1.0680,-0.0284,0.1213,1.075
6.093838,1.4565,-0.0540,-0.0802,1.460
6.098794,1.8466,-0.1060,-0.2788,1.871
6.104263,2.1090,-0.0811,-0.4262,2.153
6.108843,2.3132,-0.1249,-0.4813,2.366
6.114019,2.4399,-0.1101,-0.4684,2.487
6.118943,2.5635,-0.1868,-0.4234,2.605
6.128082,2.6120,-0.2446,-0.3136,2.642
6.131244,2.5377,-0.2875,-0.2001,2.562
6.134076,2.3168,-0.2390,-0.1047,2.331
6.148965,1.9207,-0.2093,-0.0418,1.933
6.150038,1.5699,-0.2250,0.0553,1.587
6.150356,1.2308,-0.2482,0.1522,1.265
6.154749,0.7720,-0.2237,0.2455,0.840
6.159082,0.3374,-0.1789,0.2985,0.485
6.164633,-0.0683,-0.1260,0.2984,0.331
6.169665,-0.4424,-0.0846,0.3043,0.544
6.175202,-0.7849,0.0070,0.3441,0.857
6.179517,-1.1315,0.0979,0.3095,1.177
6.184804,-1.3960,0.1545,0.2404,1.425
6.190029,-1.6332,0.2433,0.2152,1.665
6.194534,-1.7739,0.2830,0.1067,1.799
6.199610,-1.8778,0.3496,0.0107,1.910
6.205307,-1.9043,0.4216,-0.1373,1.955
6.209607,-1.8296,0.4489,-0.2537,1.901
6.214811,-1.6467,0.4195,-0.3764,1.741
6.219806,-1.3990,0.4535,-0.5142,1.558
6.225004,-1.0793,0.4004,-0.5204,1.263
6.230352,-0.7432,0.3397,-0.5213,0.969
6.234997,-0.4360,0.2718,-0.4994,0.717
6.240121,-0.1581,0.2211,-0.4083,0.490
6.245366,0.0859,0.1444,-0.3241,0.365
6.250124,0.2456,0.0757,-0.2601,0.366
6.255316,0.3904,0.0199,-0.1705,0.426
6.260500,0.4582,-0.0184,-0.1055,0.471
6.265810,0.4706,-0.1373,-0.0315,0.491
6.270489,0.5186,-0.2555,0.0035,0.578
6.277863,0.5377,-0.3082,0.0420,0.621
6.280747,0.4680,-0.3936,0.0812,0.617
6.285925,0.4269,-0.4378,0.1207,0.623
6.299391,0.3284,-0.4764,0.1602,0.600
6.300101,0.2538,-0.5049,0.1802,0.593
6.300651,0.1602,-0.4711,0.1808,0.529
6.307026,0.1002,-0.4061,0.2002,0.464
6.310457,0.0211,-0.4107,0.1545,0.439
6.315689,-0.0673,-0.3556,0.0777,0.370
6.321258,-0.0959,-0.2744,0.0417,0.294
6.326463,-0.1291,-0.1961,0.0225,0.236
6.331020,-0.1455,-0.1348,-0.0328,0.201
6.336927,-0.1475,-0.0619,-0.0905,0.184
6.341197,-0.1637,0.0395,-0.1007,0.196
6.345816,-0.2158,0.1550,-0.1519,0.306
6.351238,-0.2319,0.2559,-0.2345,0.417
6.357364,-0.2360,0.3253,-0.2600,0.479
6.361636,-0.2616,0.4065,-0.3191,0.579
6.366528,-0.2177,0.4969,-0.4736,0.720
6.372076,-0.2217,0.5366,-0.5224,0.781
6.376167,-0.2065,0.5375,-0.5728,0.812
6.382342,-0.1721,0.5357,-0.6415,0.853
6.386436,-0.1498,0.5409,-0.6685,0.873
6.393124,-0.1180,0.4526,-0.6131,0.771
6.396289,-0.0958,0.4194,-0.4971,0.657
6.401662,-0.0975,0.3907,-0.3926,0.562
6.411199,-0.0657,0.3403,-0.3141,0.468
6.413431,-0.0267,0.2346,-0.1877,0.302
6.416526,0.0576,0.2008,-0.0876,0.227
6.422202,0.0989,0.0879,-0.0261,0.135
6.430525,0.1832,-0.0033,0.0902,0.204
6.432690,0.2146,-0.0797,0.1560,0.277
6.436785,0.2939,-0.1056,0.1545,0.348
6.441780,0.3108,-0.1767,0.1528,0.389
6.447206,0.3300,-0.2235,0.1967,0.445
6.452016,0.3133,-0.2269,0.2097,0.440
6.457679,0.2821,-0.2563,0.1892,0.426
6.462251,0.2533,-0.2638,0.1645,0.401
6.467348,0.2198,-0.2498,0.1235,0.355
6.474141,0.1814,-0.1878,0.0543,0.267
6.477285,0.1335,-0.2047,0.0408,0.248
6.482765,0.0568,-0.1544,-0.0033,0.165
6.487381,0.0066,-0.0802,-0.0589,0.100
6.492275,-0.0436,-0.0324,-0.0854,0.101
6.497626,-0.1010,-0.0255,-0.1046,0.148
6.502678,-0.1486,0.0461,-0.1285,0.202
6.508892,-0.2082,0.1392,-0.1500,0.292
6.513566,-0.1720,0.1531,-0.2050,0.308
6.517275,-0.2411,0.2052,-0.2338,0.394
6.522041,-0.2718,0.2068,-0.2577,0.428
6.527444,-0.2354,0.2442,-0.2813,0.441
6.532937,-0.2159,0.2623,-0.2880,0.445
6.537484,-0.1867,0.2299,-0.2799,0.408
6.545587,-0.1959,0.2190,-0.2500,0.386
6.548602,-0.2027,0.1842,-0.2201,0.351
6.552960,-0.1616,0.1444,-0.1828,0.283
6.566338,-0.1564,0.1070,-0.1097,0.219
6.567072,-0.1512,0.0385,-0.0368,0.160
6.568051,-0.1627,0.0107,-0.0647,0.175
6.573022,-0.1622,-0.0148,-0.0524,0.171
6.577642,-0.1354,-0.0402,-0.0333,0.145
6.583764,-0.1301,-0.0369,-0.0841,0.159
6.588688,-0.1129,-0.0575,-0.0922,0.157
6.593134,-0.1028,-0.0326,-0.1128,0.156
6.597921,-0.1047,-0.0580,-0.1453,0.188
6.603458,-0.0827,-0.0429,-0.1661,0.190
6.609826,-0.0534,0.0081,-0.1413,0.151
6.613383,-0.0889,0.0208,-0.1476,0.174
6.618442,-0.0429,-0.0048,-0.1517,0.158
6.624750,-0.0233,-0.0089,-0.1200,0.123
6.629300,-0.0013,-0.0081,-0.1138,0.114
6.634534,-0.0057,0.0045,-0.1196,0.120
6.638179,0.0328,0.0028,-0.1110,0.116
6.643219,0.0590,-0.0108,-0.1214,0.135
6.648708,0.0138,-0.0171,-0.1340,0.136
6.653910,0.0093,-0.0020,-0.1249,0.125
6.658673,0.0262,0.0202,-0.1206,0.125
6.663751,0.0335,-0.0148,-0.0925,0.099
6.669191,-0.0139,-0.0283,-0.1001,0.105
6.674684,0.0103,-0.0489,-0.0816,0.096
6.679140,-0.0202,-0.0360,-0.1036,0.111
6.684074,-0.0577,-0.0470,-0.0968,0.122
6.689299,-0.0663,-0.0247,-0.0950,0.118
6.693892,-0.0725,0.0070,-0.0813,0.109
6.699178,-0.1095,0.0123,-0.0298,0.114
6.704552,-0.0987,-0.0159,-0.0287,0.104
6.712016,-0.1093,-0.0201,-0.0397,0.118
6.714192,-0.1150,-0.0173,-0.0531,0.128
6.719265,-0.0637,-0.0240,-0.0023,0.068
6.738750,-0.0722,-0.0638,-0.0303,0.101
6.739658,-0.0070,-0.0346,-0.0272,0.045
6.739951,-0.0041,-0.0436,-0.0098,0.045
6.741776,0.0368,-0.1190,-0.0020,0.125
6.744631,0.0441,-0.0916,0.0036,0.102
6.749592,0.0631,-0.1024,0.0045,0.120
6.754624,0.0440,-0.0893,0.0461,0.110
6.759382,0.0678,-0.1261,0.0447,0.150
6.764958,0.1175,-0.0937,0.0031,0.150
6.769629,0.0931,-0.0996,0.0428,0.143
6.774684,0.1093,-0.0934,0.0826,0.166
6.779861,0.1182,-0.0990,0.0677,0.168
6.784894,0.1484,-0.0736,0.0768,0.183
6.790078,0.1569,-0.1220,0.0267,0.201
6.795175,0.1463,-0.0867,0.0724,0.185
6.799942,0.1120,-0.0680,0.0540,0.142
6.805351,0.1088,-0.0684,-0.0187,0.130
6.812205,0.1104,-0.0664,-0.0168,0.130
6.815315,0.1048,-0.0524,-0.0548,0.129
6.820112,0.0897,-0.0551,-0.0898,0.138
6.829864,0.0533,-0.0433,-0.0767,0.103
6.830708,0.0171,-0.0528,-0.0586,0.081
6.835307,0.0217,-0.0243,-0.0735,0.080
6.840512,0.0190,-0.0361,-0.0975,0.106
6.845604,0.0044,-0.0240,-0.0687,0.073
6.850813,-0.0528,-0.0144,-0.0566,0.079
6.855779,-0.0431,-0.0404,-0.0564,0.082
6.861802,-0.0643,-0.0067,-0.0659,0.092
6.865506,-0.0902,-0.0206,-0.1013,0.137
6.871109,-0.0920,-0.0297,-0.1220,0.156
6.875617,-0.1200,-0.0102,-0.1378,0.183
6.880695,-0.1312,-0.0194,-0.1463,0.197
6.885850,-0.1588,-0.0048,-0.1572,0.224
6.892155,-0.1459,0.0074,-0.1538,0.212
6.895624,-0.1568,0.0097,-0.1553,0.221
6.901776,-0.1390,-0.0283,-0.1450,0.203
6.906110,-0.1690,-0.0377,-0.1183,0.210
6.913346,-0.1867,-0.0542,-0.1205,0.229
6.916114,-0.1734,-0.0254,-0.1159,0.210
6.921230,-0.1483,-0.0374,-0.0997,0.183
6.930200,-0.1401,-0.0800,-0.0908,0.185
6.931602,-0.1343,-0.0797,-0.0705,0.171
6.936088,-0.1261,-0.0603,-0.0316,0.143
6.949742,-0.1371,-0.0837,0.0115,0.161
6.950554,-0.1312,-0.0951,0.0182,0.163
6.952620,-0.1468,-0.1064,0.0293,0.184
6.956299,-0.1433,-0.1055,0.0330,0.181
6.961505,-0.1232,-0.0975,0.0508,0.165
6.966528,-0.1364,-0.0992,0.0634,0.180
6.973645,-0.1354,-0.1293,0.1207,0.223
6.977049,-0.1152,-0.1045,0.1583,0.222
6.981772,-0.1261,-0.1037,0.1832,0.245
6.986935,-0.1274,-0.1267,0.1576,0.239
6.992522,-0.1121,-0.1352,0.1649,0.241
6.996706,-0.1158,-0.1176,0.1790,0.243
7.002058,-0.1029,-0.1214,0.1475,0.217
7.006740,-0.0639,-0.1277,0.1113,0.181
7.012531,-0.0418,-0.1340,0.0966,0.170
7.017060,-0.0627,-0.1237,0.0795,0.160
7.021981,-0.0573,-0.1276,0.0909,0.167
7.027312,-0.0305,-0.1578,0.1070,0.193
7.032624,-0.0396,-0.1283,0.0563,0.146
7.037209,-0.0082,-0.1395,0.1248,0.187
7.042137,-0.0293,-0.1602,0.1263,0.206
7.047165,0.0020,-0.1496,0.1134,0.188
7.053042,-0.0026,-0.1415,0.1647,0.217
7.057182,0.0118,-0.1239,0.1681,0.209
7.062423,0.0048,-0.1444,0.1500,0.208
7.067447,-0.0070,-0.1339,0.1889,0.232
7.073257,-0.0044,-0.1117,0.1681,0.202
7.079297,0.0172,-0.1251,0.1260,0.178
7.090637,0.0386,-0.1076,0.1008,0.152
7.091110,0.0170,-0.1305,0.1232,0.180
7.101171,-0.0067,-0.0893,0.1289,0.157
7.101842,-0.0136,-0.0984,0.1607,0.189
7.103454,0.0152,-0.0883,0.1138,0.145
7.107701,0.0247,-0.0996,0.1101,0.150
7.113252,0.0080,-0.1059,0.1017,0.147
7.117630,-0.0062,-0.1122,0.1100,0.157
7.123093,0.0154,-0.0709,0.0874,0.114
7.128011,-0.0013,-0.0822,0.0696,0.108
7.133337,-0.0154,-0.0862,0.0494,0.101
7.138046,-0.0223,-0.0640,0.0791,0.104
7.142875,-0.0505,-0.0562,0.0585,0.096
7.148086,-0.0642,-0.0603,0.0618,0.108
7.153583,-0.0517,-0.0360,0.0746,0.098
7.157879,-0.0535,-0.0260,0.0682,0.090
7.163247,-0.0696,-0.0660,0.0616,0.114
7.168449,-0.0261,-0.0249,0.1048,0.111
7.173576,-0.0305,-0.0175,0.1166,0.122
7.178742,-0.0158,-0.0221,0.0569,0.063
7.183734,0.0082,-0.0029,0.0404,0.041
7.188612,-0.0202,0.0303,0.0429,0.056
7.193549,0.0063,0.0203,0.0194,0.029
7.198990,-0.0102,0.0222,-0.0322,0.040
7.203875,0.0257,0.0170,-0.0404,0.051
7.213504,0.0352,0.0093,-0.0506,0.062
7.214023,0.0660,-0.0172,-0.0248,0.073
7.218810,0.0751,-0.0125,-0.0249,0.080
7.223684,0.0627,0.0066,0.0370,0.073
7.233156,0.0598,0.0138,0.0748,0.097
7.234299,0.0688,-0.0026,0.0626,0.093
7.238761,0.0184,0.0429,0.0768,0.090
7.243702,0.0039,0.0242,0.0742,0.078
7.248927,-0.0057,0.0364,-0.0116,0.039
7.254770,-0.0294,0.0675,-0.1133,0.135
7.261018,-0.0173,0.0961,-0.1807,0.205
7.263971,-0.0125,0.0673,-0.1666,0.180
7.268970,0.0090,0.0578,-0.1621,0.172
7.274579,0.0136,0.0862,-0.1479,0.172
7.279449,-0.0008,0.1287,-0.1219,0.177
7.284389,-0.0127,0.1114,-0.0770,0.136
7.289473,-0.0316,0.1251,-0.0062,0.129
7.294946,-0.0171,0.1292,0.0354,0.135
7.299275,-0.0051,0.0856,0.0411,0.095
7.304945,0.0163,0.0733,0.0589,0.095
7.309572,0.0328,0.1157,0.0552,0.132
7.316394,0.0253,0.1030,0.0278,0.110
7.319588,0.0085,0.0668,0.0436,0.080
7.324588,0.0393,0.0641,0.0164,0.077
7.329905,0.0175,0.0448,0.0181,0.051
7.335537,0.0672,0.0401,-0.0062,0.078
7.339850,0.0879,0.0046,-0.0348,0.095
7.347606,0.0704,-0.0256,-0.0082,0.075
7.349888,0.0578,-0.0009,0.0373,0.069
7.355327,0.0049,0.0073,0.0303,0.032
7.365736,0.0189,0.0036,-0.0242,0.031
7.366344,-0.0172,0.0309,-0.0235,0.042
7.369905,-0.0315,0.0317,-0.0086,0.046
7.376204,-0.0599,0.0587,-0.0535,0.099
7.380282,-0.0502,0.0949,-0.0363,0.113
7.385125,-0.0309,0.0572,-0.0288,0.071
7.391074,-0.0095,0.0672,-0.0355,0.077
7.395313,-0.0428,0.0747,-0.0350,0.093
7.400672,-0.0166,0.0633,-0.0488,0.082
7.405828,-0.0071,0.0472,-0.0270,0.055
7.410400,-0.0381,0.0668,-0.0360,0.085
7.415694,-0.0642,0.0815,0.0287,0.108
7.420525,-0.0781,0.0746,0.0903,0.141
7.426469,-0.0728,0.0869,0.0730,0.135
7.432360,-0.0582,0.0682,0.0817,0.121
7.436344,-0.0318,0.0569,0.0665,0.093
7.440782,-0.0578,0.0742,0.0394,0.102
7.445510,-0.0528,0.0675,0.0149,0.087
7.450515,-0.0359,0.0989,-0.0047,0.105
7.456730,-0.0382,0.1182,-0.0362,0.129
7.464939,-0.0475,0.1087,-0.0888,0.148
7.466039,-0.0307,0.1444,-0.0886,0.172
7.471543,-0.0329,0.1393,-0.1096,0.180
7.484430,-0.0541,0.1270,-0.0854,0.162
7.485110,-0.0609,0.0958,0.0313,0.118
7.486142,-0.0843,0.0338,0.1348,0.163
7.491276,-0.0932,0.0412,0.0542,0.115
7.496423,-0.0900,0.0959,0.0500,0.141
7.501098,-0.0489,0.1095,0.1500,0.192
7.506645,-0.0057,0.0732,0.2465,0.257
7.511799,0.0205,0.0492,0.3274,0.332
7.517161,0.0132,0.0470,0.2811,0.285
7.521638,-0.0321,0.0831,0.2277,0.245
7.526642,-0.0485,0.1167,0.1581,0.202
7.532633,-0.0149,0.1784,0.0176,0.180
7.537379,0.0326,0.1827,-0.0721,0.199
7.542112,0.0322,0.1491,-0.1255,0.197
7.547884,0.0722,0.1253,-0.2138,0.258
7.551996,0.0786,0.1256,-0.3079,0.342
7.557444,0.0421,0.1261,-0.2982,0.326
7.561871,0.0534,0.1575,-0.2901,0.334
7.566724,0.0503,0.1552,-0.3003,0.342
7.571987,0.0164,0.1503,-0.2979,0.334
7.576991,-0.0030,0.1716,-0.2497,0.303
7.582080,0.0064,0.1806,-0.1848,0.258
7.586894,0.0037,0.1372,-0.1010,0.170
7.592300,-0.0155,0.1273,-0.0676,0.145
7.597700,-0.0465,0.1199,-0.0176,0.130
7.602324,-0.0676,0.0886,0.0081,0.112
7.607237,-0.0862,0.0813,0.0738,0.140
7.616741,-0.1213,0.0812,0.1314,0.196
7.618461,-0.1038,0.0621,0.1977,0.232
7.622846,-0.1054,0.0194,0.1941,0.222
7.627193,-0.1070,0.0198,0.1592,0.193
7.632634,-0.0991,0.0037,0.1241,0.159
7.638197,-0.1007,0.0328,0.1151,0.156
7.644254,-0.0619,0.0259,0.1060,0.125
7.647646,-0.0093,0.0405,0.0944,0.103
7.654151,-0.0259,0.0265,0.0615,0.072
7.661283,0.0099,0.0767,0.0408,0.087
7.662487,0.0050,0.0647,0.0203,0.068
7.667837,0.0049,0.0765,0.0072,0.077
7.673168,0.0476,0.0859,0.0348,0.104
7.678037,0.0020,0.0974,0.0434,0.107
7.684530,-0.0029,0.0851,-0.0191,0.087
7.687897,0.0256,0.0991,-0.0571,0.117
7.693767,0.0301,0.1272,-0.0734,0.150
7.698623,-0.0059,0.1193,-0.0584,0.133
7.703168,-0.0344,0.0997,-0.0032,0.106
7.708505,-0.0104,0.0778,0.0325,0.085
7.712868,-0.0674,0.0633,0.0439,0.102
7.718365,-0.0575,0.0373,0.0313,0.075
7.723222,-0.0334,0.0188,0.0094,0.039
7.732338,-0.0380,0.0029,0.0349,0.052
7.733737,-0.0735,0.0278,0.0505,0.093
7.738624,-0.0683,0.0118,0.0373,0.079
7.752242,-0.0750,0.0197,0.0333,0.084
7.752904,-0.0959,0.0299,0.0434,0.109
7.753523,-0.0737,0.0398,-0.0038,0.084
7.758688,-0.0779,0.0471,-0.0650,0.112
7.763600,-0.0725,0.0305,-0.0449,0.091
7.768622,-0.0244,0.0375,-0.0510,0.068
7.774265,-0.0242,0.0443,-0.0427,0.066
7.779549,0.0094,0.0604,-0.0486,0.078
7.784304,-0.0168,0.0597,-0.0021,0.062
7.788801,0.0072,0.0327,0.0110,0.035
7.794147,-0.0046,0.0415,0.0336,0.054
7.798927,-0.0140,0.0787,0.0585,0.099
7.804204,-0.0018,0.0538,0.0928,0.107
7.809517,0.0315,0.0031,0.0722,0.079
7.814035,0.0218,0.0052,0.0802,0.083
7.820033,-0.0021,0.0097,0.0621,0.063
7.824364,0.0146,0.0165,-0.0178,0.028
7.829104,0.0098,-0.0170,-0.0067,0.021
7.834320,0.0216,0.0188,-0.0572,0.064
7.839351,0.0333,0.0091,-0.0264,0.043
7.844470,-0.0215,-0.0149,-0.0671,0.072
7.849236,-0.0142,0.0041,-0.0645,0.066
7.854518,-0.0021,0.0061,-0.0667,0.067
7.865374,0.0241,0.0104,-0.0094,0.028
7.865828,0.0311,0.0003,0.0665,0.073
7.869586,0.0453,-0.0289,0.0967,0.111
7.874494,0.0901,-0.0291,0.0814,0.125
7.886474,0.0585,0.0088,0.1091,0.124
7.887283,0.0557,-0.0248,0.1131,0.128
7.889511,0.0553,-0.0297,0.1004,0.118
7.894858,0.0407,-0.0013,0.0714,0.082
7.899821,0.0118,-0.0180,0.0972,0.100
7.904456,0.0260,-0.0345,0.0255,0.050
7.911419,-0.0075,-0.0129,-0.0241,0.028
7.914835,0.0353,-0.0342,-0.0614,0.079
7.920560,0.0326,-0.0291,-0.0411,0.060
7.925118,0.0204,-0.0192,-0.0090,0.029
7.929959,-0.0035,-0.0023,-0.0531,0.053
7.935315,0.0178,-0.0069,0.0148,0.024
7.941138,0.0105,-0.0043,0.0417,0.043
7.945120,0.0080,0.0029,0.0042,0.009
7.950236,0.0008,-0.0042,-0.0427,0.043
7.955504,0.0055,0.0220,-0.0201,0.030
7.961487,0.0244,-0.0280,-0.0285,0.047
7.965297,0.0289,-0.0655,-0.0936,0.118
7.970344,0.0262,-0.0695,-0.0176,0.076
7.975455,0.0639,-0.0543,0.0651,0.106
7.982169,0.0822,-0.0677,0.1093,0.153
7.985812,0.0410,-0.0594,0.1225,0.142
7.991713,0.0072,-0.0202,0.1378,0.139
8.003747,-0.0501,0.0020,0.1434,0.152
8.004317,-0.0284,0.0383,0.0988,0.110
8.005696,-0.0521,0.0506,0.0921,0.117
8.011406,-0.1017,0.0152,-0.0314,0.108
8.015634,-0.0654,0.0014,-0.0946,0.115
8.020757,-0.0673,0.0328,-0.1361,0.155
8.025613,-0.0384,0.0045,-0.1130,0.119
8.030507,-0.0167,-0.0118,-0.0997,0.102
8.036351,-0.0380,-0.0115,-0.1080,0.115
8.041979,-0.0544,-0.0302,-0.0924,0.111
8.046118,-0.0540,-0.0227,-0.0507,0.077
8.051460,-0.0441,-0.0295,-0.0045,0.053
8.056462,-0.0295,-0.0364,0.0008,0.047
8.061645,-0.0031,-0.0576,0.0228,0.062
8.067033,0.0421,-0.0598,0.0351,0.081
8.071592,0.0513,-0.0760,0.0804,0.122
8.076093,0.0461,-0.0992,0.1111,0.156
8.082046,0.0529,-0.0843,0.0560,0.114
8.086737,0.0690,-0.0765,0.0252,0.106
8.091987,0.0566,-0.0901,0.0045,0.107
8.098437,0.0323,-0.0823,-0.0230,0.091
8.102108,0.0415,-0.0935,-0.0382,0.109
8.106562,0.0008,-0.0786,-0.0223,0.082
8.117409,-0.0159,-0.0495,-0.0184,0.055
8.119564,0.0032,-0.0538,0.0070,0.054
8.122417,-0.0182,-0.0748,0.0580,0.096
8.126699,-0.0514,-0.0529,0.0538,0.091
8.131847,-0.0604,-0.0549,0.0162,0.083
8.137539,-0.0528,-0.0404,0.0525,0.085
8.143556,-0.0334,-0.0353,-0.0089,0.049
8.146902,-0.0236,-0.0161,-0.0152,0.032
8.152518,-0.0020,-0.0091,-0.0497,0.051
8.157643,-0.0186,0.0098,-0.0174,0.027
8.162662,-0.0232,0.0141,-0.0161,0.032
8.167016,-0.0182,-0.0125,0.0091,0.024
8.172720,-0.0109,-0.0175,0.0483,0.053
8.178564,-0.0108,0.0013,0.0754,0.076
8.182673,0.0155,-0.0346,0.0428,0.057
8.187935,-0.0060,-0.0370,0.0199,0.042
8.192515,0.0344,-0.0346,0.0043,0.049
8.197455,0.0199,-0.0274,-0.0136,0.036
8.203096,0.0102,-0.0606,-0.0290,0.068
8.207808,0.0125,-0.0388,-0.0109,0.042
8.212803,0.0076,-0.0102,-0.0264,0.029
8.217796,-0.0067,-0.0246,-0.0297,0.039
8.223235,-0.0137,-0.0318,-0.0284,0.045
8.233080,-0.0064,-0.0413,-0.0058,0.042
8.233560,-0.0111,-0.0627,0.0141,0.065
8.238268,0.0009,-0.0507,0.0242,0.056
8.243495,0.0033,-0.0529,0.0198,0.057
8.261006,0.0057,-0.0503,0.0368,0.063
8.261663,-0.0086,-0.0666,-0.0034,0.067
8.261915,0.0247,-0.0520,-0.0052,0.058
8.263547,0.0103,-0.0660,-0.0378,0.077
8.268186,0.0197,-0.0512,-0.0464,0.072
8.273075,0.0052,-0.0816,-0.0287,0.087
8.278649,-0.0210,-0.0832,-0.0418,0.095
8.284579,-0.0351,-0.0586,-0.0215,0.072
8.288405,-0.0230,-0.0769,-0.0703,0.107
8.293274,-0.0324,-0.0426,-0.0476,0.072
8.298525,-0.0204,-0.0727,-0.0751,0.106
8.304233,-0.0560,-0.0501,-0.0716,0.104
8.308246,-0.0699,-0.0729,-0.1280,0.163
8.313874,-0.0504,-0.0337,-0.0915,0.110
8.318700,-0.0620,-0.0375,-0.0863,0.113
8.324395,-0.0235,-0.0461,-0.0837,0.098
8.328671,-0.0424,-0.0332,-0.0812,0.097
8.333783,-0.0232,-0.0228,-0.0077,0.033
8.338990,-0.0397,-0.0267,0.0200,0.052
8.345884,-0.0205,-0.0400,0.0137,0.047
8.349177,0.0176,-0.0223,0.0549,0.062
8.353595,-0.0111,-0.0024,0.0455,0.047
8.358422,-0.0277,-0.0181,0.0216,0.040
8.367271,-0.0015,-0.0218,-0.0167,0.027
8.368797,-0.0063,-0.0016,-0.0571,0.058
8.374045,-0.0206,0.0208,-0.0831,0.088
8.385053,-0.0135,0.0549,-0.1089,0.123
8.385698,0.0150,0.0721,-0.0821,0.110
8.389454,-0.0018,0.0536,-0.0864,0.102
8.394009,-0.0114,0.0801,-0.0906,0.122
8.399197,-0.0090,0.1158,-0.1066,0.158
8.405037,-0.0304,0.1250,-0.0938,0.159
8.409419,-0.0111,0.1245,-0.0787,0.148
8.414660,-0.0111,0.1452,-0.1086,0.182
8.419414,-0.0276,0.1205,-0.1120,0.167
